Speaker,Text,pageNumbers
NA,"After paragraph 186(1)(g), insert:",14
NA,Note: The Registrar may wish· to enter some,14
NA,rights or interests immediately and con-,14
NA,tinue to consider others. Rights may be,14
NA,entered when the Registrar fonns the,14
NA,appropriate view.·,14
NA,Opp (N36) [as amended by Opp (N37)],14
NA,"Schedule 2, item 63, page 205 (line 22) to page",14
NA,"206 (line 28), omit subsections (5) to (10),",14
NA,substitute:,14
NA,Registrar's satisfaction about the basis of the,14
NA,application,14
NA,(5) The Registrar must be satisfied that:,14
NA,(a) the factual basis on which it is asserted,14
NA,that the native title rights and interests,14
NA,claimed exist is sufficient to support the,14
NA,assertion and that it supports the follow-,14
NA,",. ing assertions:",14
NA,"(i) that the native title claim group have,",15
NA,and the predecessors of those persons,15
NA,"had, an association with the area;",15
NA,(ii) that there exist traditional laws ac-,15
NA,"knowledged by, and traditional customs",15
NA,"observed by, the native title claim",15
NA,group that give rise to the claim to,15
NA,native title rights and interests;,15
NA,(iii) that the native title claim group has,15
NA,continued to hold the native title in,15
NA,accordance with those traditional laws,15
NA,and customs; or,15
NA,(b) at least one member of the native title,15
NA,claim group:,15
NA,(i) currently has or previously had a tradi-,15
NA,tional physical connection with any,15
NA,part of the land or waters covered by,15
NA,the application; or,15
NA,(ii) would reasonably have been expected,15
NA,currently to have a traditional physical,15
NA,connection with any part of the land or,15
NA,waters but for things done (other than,15
NA,the creation of an interest in relation to,15
NA,land or waters) by the Crown in any,15
NA,"capacity, a statutory authority of the",15
NA,Crown in any capacity or any other,15
NA,person.,15
NA,Prima facie case,15
NA,"(6) The Registrar must consider that, prima",15
NA,"facie, at least one of the native title rights",15
NA,and interests claimed in the application can,15
NA,be established.,15
NA,"Note: If the claim is accepted for registration,",15
NA,"the Registrar must, under paragraph",15
NA,"186(1)(g), enter on the Register of",15
NA,Native Title Claims details of only,15
NA,those claimed native title rights and,15
NA,"interests that can, prima facie, be estab-",15
NA,lished. Only those rights and interests,15
NA,are taken into account for the purposes,15
NA,of subsection 31(2) (which deals with,15
NA,"negotiation in good faith in a ""right to",15
NA,"negotiate"" process) and subsection",15
NA,39(1) (which deals with criteria for,15
NA,making arbitral body determinations in,15
NA,"a ""right to negotiate"" process).",15
NA,No failure to comply with section 61A,15
NA,(7) The application and accompanying docu-,15
NA,"ments must not disclose, and the Registrar",15
NA,"must not otherwise be aware, that, because",15
NA,of section 61A (which forbids the making of,15
NA,applications where there have been previous,15
NA,native title determinations or exclusive or,15
NA,non-exclusive possession acts) the applica-,15
NA,tion should not have been made.,15
NA,(8) If the Registrar is considering placing,15
NA,reliance on material which is adverse to the,15
NA,"interests of the claimant, or inconsistent",15
NA,"with material supplied by the claimant, the",15
NA,claimant must be shown the material and,15
NA,given a reasonable opportunity to respond or,15
NA,supply further material.,15
NA,No extinguishment of native title to minerals etc.,15
NA,(9) The application and accompanying docu-,15
NA,"ments must not disclose, and the Registrar",15
NA,"must not otherwise be aware, that to the",15
NA,extent that the native title rights and inter-,15
NA,ests claimed consist of or include ownership,15
NA,"of minerals, petroleum or gas-the Crown",15
NA,"in right of the Commonwealth, a State or a",15
NA,"Territory wholly owns the minerals, petro-",15
NA,leum or gas.,15
NA,Confirmation,15
NA,Govt (3),15
NA,"Schedule 1, item 9, page 14 (lines 23 to 28),",15
NA,"omit subsection (9), substitute:",15
NA,Exclusion of acts benefiting Aboriginal peoples,15
NA,or Torres Strait Islanders,15
NA,(9) An act is not a previous exclusive posses-,15
NA,sion act if it is:,15
NA,(a) the grant or vesting of any thing that is,15
NA,made or done by or under legislation that,15
NA,makes provision for the grant or v-sting,15
NA,"of such things only to, in or for the ben-",15
NA,"efit of, Aboriginal peoples or Torres Strait",15
NA,Islanders; or,15
NA,(b) the grant or vesting of any thing expressly,15
NA,"for the benefit of, or to or in a person to",15
NA,"hold on trust expressly for the benefit of,",15
NA,Aboriginal peoples or Torres Strait,15
NA,Islanders; or,15
NA,(c) the grant or vesting of any thing over,15
NA,"particular land or waters, if at the time a",15
NA,thing covered by paragraph (a) or (b) is,15
NA,in effect in relation to the land or waters.,15
NA,Note: The expression Aboriginal peoples is,15
NA,defined in section 253.,15
NA,Exclusion of national parks etc.,15
NA,(9A) An act is not a previous exclusive posses-,15
NA,sion act if the grant or vesting concerned,15
NA,"involves the establishment of an area,",15
NA,"such as a national, State or Territory park,",15
NA,for the purpose of preserving the natural,15
NA,environment of the area.,15
NA,Effect of exclusions,15
NA,"(9B) To avoid doubt, the fact that an act is,",15
NA,because of any of the previous subsec-,15
NA,"tions, not a previous exclusive possession",15
NA,act does not imply that the act is not,15
NA,valid.,15
NA,GOyt (4),16
NA,"Schedule 1, item 9, page 19 (after line 21), at the",16
NA,"'end of Division 2B, add:",16
NA,23JA Attribution of certain acts,16
NA,If:,16
NA,(a) a previous exclusive possession act or a,16
NA,previous non-exclusive possession act,16
NA,took place before the establishment of a,16
NA,"particular State, the Jervis Bay Territory,",16
NA,the Australian Capital Territory or the,16
NA,Northern Territory; and,16
NA,"(b) the act affected land or waters that, when",16
NA,"this section commences, form part of the",16
NA,State or Territory;,16
NA,"then, for the purposes of this Division, the act",16
NA,is taken to be attributable to:,16
NA,"(c) the State; or,",16
NA,(d) if the Territory is the Jervis Bay Terri-,16
NA,tory-the Commonwealth; or,16
NA,(e) if the Territory is the Australian Capital,16
NA,Territory or the Northern Territory-that,16
NA,Territory.,16
NA,Note: The meaning given to the expression,16
NA,attributable by section 239 will apply,16
NA,for the purposes of this Division to all,16
NA,other previous exclusive and non-,16
NA,exclusive possession acts.,16
NA,GOyt (5),16
NA,"Schedule 1, item 12A, page 123 (lines 3 and 4),",16
NA,"omit subparagraph (l)(b)(ii), substitute:",16
NA,(ii) the area is held expressly for the ben-,16
NA,"efit of, or is held on trust, or reserved,",16
NA,"expressly for the benefit of, Aboriginal",16
NA,peoples or Torres Strait Islanders; and,16
NA,GOyt (6),16
NA,"Schedule 1, item 12A, page 123 (line 13), omit",16
NA,"""creation of the trust"", substitute ""doing of the",16
NA,"thing that resulted in the holding"".",16
NA,GOyt (7),16
NA,"Schedule 1, item 12A, page 123 (line 16), omit",16
NA,"""on trust"".",16
NA,GOyt (8) la,16
NA,"Schedule 1, item 12A, page 124 (line 13), omit",16
NA,"""declaration"", substitute ""dedication"".",16
NA,GOyt (9),16
NA,"Schedule 1, item 49, page 140 (line 24), omit",16
NA,"paragraph 249C(1)(a), substitute:",16
NA,"(a) anything set out in Schedule 1, other",16
NA,than:,16
NA,(i) a mining lease; or,16
NA,(ii) an interest created by or under legisla-,16
NA,tion that creates interests only for the,16
NA,benefit of Aboriginal peoples or Torres,16
NA,Strait Islanders; or,16
NA,(iii) an interest created expressly for the,16
NA,"benefit of, or held on trust expressly",16
NA,"for the benefit of, Aboriginal peoples",16
NA,or Torres Strait Islanders; or,16
NA,(iv) any other interest created in relation to,16
NA,"particular land or waters, if at the time",16
NA,an interest covered by subparagraph (ii),16
NA,or (iii) is in effect in relation to the,16
NA,land or waters; or,16
NA,GOyt (10),16
NA,"Schedule 1, item 49, page 141 (after line 3), at",16
NA,"the end of section 249C, add:",16
NA,Regulations to cover excl!lsive possession inter-,16
NA,ests only .,16
NA,(3) Before the Governor-General makes a,16
NA,regulation for the purposes of paragraph,16
NA,(1)(b) declaring a particular interest to be a,16
NA,"Scheduled interest, the Minister must be",16
NA,satisfied that the interest confers a right of,16
NA,exclusive possession that extinguishes all,16
NA,native title rights and interests over the land,16
NA,or waters concerned.,16
NA,Opp (N3),16
NA,"Schedule 1, item 9, page 14 (after line 28), after",16
NA,"subsection (9), insert:",16
NA,(9A) An act is not aprevious exclusive posses-,16
NA,sion act if it is:,16
NA,(a) the grant of an interest in land from the,16
NA,"Crown, or a statutory authority, to the",16
NA,"Crown in any capacity, or a statutory",16
NA,authority; or,16
NA,(b) the creation or vesting of an interest in,16
NA,"land in the Crown in any capacity, or a",16
NA,statutory authority;,16
NA,"unless, or until, the land is put to residential,",16
NA,"agricultural or commercial uses, which would",16
NA,otherwise extinguish native title rights and,16
NA,interests.,16
NA,Opp (NS),16
NA,"Schedule 1, item 9, page 14 (after line 28), after",16
NA,"subsection (9), insert:",16
NA,(9B) An act is not aprevious exclusive posses-,16
NA,sion act if it is an act done pursuant to a,16
NA,"law of the Commonwealth, a State or",16
NA,Territory which provides that it does not,16
NA,extinguish native title rights or interests.,16
NA,Opp (RN2),16
NA,"Schedule 1, item 9, page 14 (after line 31), at the",16
NA,"end of section 23B, add:",16
NA,"(11) Notwithstanding anything else in this Act,",16
NA,"native title rights and interests, extin-",16
NA,guishment of which is confirmed by this,16
NA,"Division, may, if not otherwise extin-",16
NA,"guished, lost or abandoned, revive upon",17
NA,the cessation of the interest (including,17
NA,any valid renewal or extension of the,17
NA,interest) created by the previous exclusive,17
NA,possession act.,17
NA,Opp (N6),17
NA,"Schedule 1, item 12A, page 123 (line 17), after",17
NA,"""freehold estate"", insert ""for the provision of",17
NA,"services (such as health and welfare services)"".",17
NA,Opp (N7),17
NA,"Schedule 1, item 12A, page 125 (line 14), after",17
NA,"""lease is"", insert ""bona fide"".",17
NA,Opp (NS),17
NA,"Schedule 1, item 12A, page 125 (line 14), after",17
NA,"""term is"", insert ""bona fide"".",17
NA,Opp (N10),17
NA,"Schedule 1, item 49, page 140 (line 27), at the",17
NA,"end of subsection (1), add:",17
NA,; or (c) but not any interest otherwise ex-,17
NA,Cluded from the definition of a previ-,17
NA,ous exclusive possession act.,17
NA,Indigenous land use agreements,17
NA,Govt (11),17
NA,"Schedule 1, item 9, page 20 (line 10), at the end",17
NA,"of subsection (3), add ""A future act (other than",17
NA,an intermediate period act) that has already been,17
NA,done invalidly may also be validated as a result,17
NA,"of such agreements."".",17
NA,Govt (12),17
NA,"Schedule I, item 9, page 22 (after line 21), after",17
NA,"paragraph (a), insert:",17
NA,(aa) particular future acts (other than inter-,17
NA,"mediate period acts), or future acts (other",17
NA,than intermediate period acts) included in,17
NA,"classes, that have already been done;",17
NA,Note: Intermediate period acts are or can be,17
NA,validated only under Division 2A.,17
NA,Govt (13),17
NA,"Schedule 1, item 9, page 22 (after line 31), after",17
NA,"paragraph (e), insert:",17
NA,"(ea) compensation for any past act, intermedi-",17
NA,ate period act or future act;,17
NA,Govt (14),17
NA,"Schedule 1, item 9, page 26 (after line 6), after",17
NA,"paragraph (a), insert:",17
NA,(aa) particular future acts (other than inter-,17
NA,"mediate period acts), or future acts (other",17
NA,than intermediate period acts) included in,17
NA,"classes, that have already been done;",17
NA,Note: Intermediate period acts are or can be,17
NA,validated only under Division 2A.,17
NA,Govt (15),17
NA,"Schedule 1, item 9, page 26 (after line 16), after",17
NA,"paragraph (e), insert:",17
NA,"(ea) compensation for any past act, intermedi-",17
NA,ate period act or future act;,17
NA,Govt (16),17
NA,"Schedule I, item 9, page 27 (line 20), at the end",17
NA,"of subsection (2), add:",17
NA,"; and (c) if, for any part (the non-claimed!",17
NA,determined part) of the land or,17
NA,"waters in the area, there is neither",17
NA,a registered native title claimant,17
NA,nor a registered native title body,17
NA,corporat-ne or more of the,17
NA,following:,17
NA,(i) any person who claims to hold native,17
NA,title in relation to land or waters in the,17
NA,non-Claimed/determined part;,17
NA,(ii) any representative Aboriginalfforres,17
NA,Strait Islander body for the non-,17
NA,claimed/determined part.,17
NA,Govt (17),17
NA,"Schedule 1, item 9, page 35 (after line 14), after",17
NA,"paragraph (a), insert:",17
NA,(aa) particular future acts (other than inter-,17
NA,"mediate period acts), or future acts (other",17
NA,than intermediate period acts) included in,17
NA,"classes, that have already been done;",17
NA,Note: Intermediate period acts are or can be,17
NA,validated only under Division 2A.,17
NA,Govt (1S),17
NA,"Schedule 1, item 9, page 35 (after line 23), after",17
NA,"paragraph (e), insert:",17
NA,"(ea) compensation for any past act, intermedi-",17
NA,ate period act or future act;,17
NA,Govt (19),17
NA,"Schedule 1, item 9, page 45 (after line 5), after",17
NA,"section 24EB, insert:",17
NA,24EBA Validating previous future acts,17
NA,covered by indigenous land use agreements,17
NA,Coverage of section,17
NA,(1) The consequences set out in this section,17
NA,apply if:,17
NA,(a) details are on the Register of Indigenous,17
NA,Land Use Agreements of an agreement,17
NA,that includes a statement to the effect that,17
NA,the parties agree to:,17
NA,(i) the validating of a particular future act,17
NA,"(other than an intermediate period act),",17
NA,or future acts (other than intermediate,17
NA,"period acts) included in classes, that",17
NA,have already been done invalidly; or,17
NA,"(ii) the validating, subject to conditions, of",18
NA,a particular future act (other than an,18
NA,"intermediate P!!riod act), or of future",18
NA,acts (other than intermediate period,18
NA,"acts) included in classes, that have",18
NA,already been done invalidly; and,18
NA,Note: Intermediate period acts are or can be,18
NA,validated only under Division 2A.,18
NA,"(b) whichever of the Commonwealth, the",18
NA,State or the Territory to which the future,18
NA,act or class of future acts is attributable,18
NA,is a party to the agreement; and,18
NA,"(c) where, whether under the agreement or",18
NA,"otherwise, a person other than the Crown",18
NA,"in right of the Commonwealth, a State or",18
NA,a Territory is or may become liable to,18
NA,pay compensation in relation to the future,18
NA,act or class of future acts-that person is,18
NA,a party to the agreement.,18
NA,Commonwealth acts valid,18
NA,(2) If the act or class of acts is attributable to,18
NA,"the Commonwealth, the act or class of acts",18
NA,"is valid, and is taken always to have been",18
NA,valid.,18
NA,State or Territory laws may validate their acts,18
NA,(3) If the act or class of acts is attributable to,18
NA,"a State or Territory, a law of the State or",18
NA,the Territory may provide that the act or,18
NA,"class of acts is valid, and is taken always to",18
NA,have been valid. The law may do so by,18
NA,"applying to all acts, to classes of acts, or to",18
NA,"particular acts, in respect of which the",18
NA,requirements of subsection (1) are or be-,18
NA,come satisfied.,18
NA,Non-extinguishment principle,18
NA,(4) If subsection (2) applies or a law makes,18
NA,"provision in accordance with subsection (3),",18
NA,the non-extinguishment principle applies to,18
NA,the act or class of acts unless:,18
NA,(a) the act or class of acts is the surrender of,18
NA,native title; and,18
NA,(b) the agreement includes a statement to the,18
NA,effect that the surrender is intended to,18
NA,have extinguished the native title rights,18
NA,and interests.,18
NA,Compensation consequences,18
NA,(5) If subsection (2) applies or a law makes,18
NA,"provision in accordance with subsection (3),",18
NA,the consequences set out in subsection,18
NA,"24EB(4), (5) or (6), and the consequences",18
NA,"set out in subsection 24EB(7), apply to the",18
NA,act or to each of the acts in the class.,18
NA,GOyt (20),18
NA,"Schedule I, item 30, page 129 (line 16), after",18
NA,"""24EB(1)"", insert ""or 24EBA(I) or (4)"".",18
NA,GOyt (21),18
NA,"Schedule I, item 30, page 130 (line 3), omit",18
NA,"""The"", substitute ""Subject to subsection (1A),",18
NA,"the"". .",18
NA,GOyt (22),18
NA,"Schedule 1, item 30, page 130 (after line 34),",18
NA,"after subsection (I), insert:",18
NA,Federal Court order not to remove details,18
NA,(IA) If:,18
NA,(a) the Registrar is or will be required to,18
NA,remove the details of an agreement from,18
NA,the Register in a case covered by para-,18
NA,graph (1)(a) or (b); and,18
NA,"(b) the persons who, under the approved",18
NA,determination of native title mentioned in,18
NA,"that paragraph, hold native title apply to",18
NA,the Federal Court for an order under this,18
NA,subsection; and,18
NA,(c) the Federal Court is satisfied that those,18
NA,persons accept the terms of the agree-,18
NA,"ment, in accordance with the process by",18
NA,which they·would authorise the making of,18
NA,. such an agreement;,18
NA,the Federal Court may order the Registrar not,18
NA,to remove the details of the agreement from,18
NA,the Register.,18
NA,Note: The heading to subsection 199C(2) (page,18
NA,"131, line 1) is altered by adding at the",18
NA,"end ""to remove details"".",18
NA,GOyt (23),18
NA,"Schedule 1, item 39, page 135 (line 5), after",18
NA,"""Part 2"", insert ""(disregarding section 24EBA)"".",18
NA,Opp (N46),18
NA,"Schedule I, page 6 (after line 10), after item 8,",18
NA,insert:,18
NA,SA At the end of section 15,18
NA,Add:,18
NA,"(3) Notwithstanding subsection (1), if an in-",18
NA,digenous land use agreement to which a,18
NA,State or Territory is a party is registered and,18
NA,makes provision in relation to the conse--,18
NA,quences of a past act validated under this,18
NA,"Division, the· provision has effect from the",18
NA,time at which the agreement is registered.,18
NA,Opp (N47),18
NA,"Schedule I, item 9, page 8 (after line 3), at the",18
NA,"end of section 22B, add:",18
NA,"(2) Notwithstanding subsection (1), if an in-",18
NA,digenous land use agreement to which a,18
NA,State or Territory is a party is registered and,18
NA,makes provision in relation to· the conse-,18
NA,quences of an intermediate period act vali-,18
NA,"dated under this Division, the provision has",18
NA,effect from the time at which the agreement,19
NA,is registered.,19
NA,Opp (Nll) [amt to Govt (12)],19
NA,"Paragraph 24BB(aa), after '-other than"" (wherever",19
NA,"occurring), insert ""the validation of' ..",19
NA,Opp (N12),19
NA,"Schedule 1, item 9, page 22 (after line 31), after",19
NA,"paragraph (e), insert:",19
NA,(eb) the consequences of any act with re-,19
NA,spect to which an agreement can be,19
NA,made (other than the validation of past,19
NA,acts or intermediate period acts);,19
NA,Opp (N13) [amt to Govt (14)],19
NA,"Paragraph 24CB(aa), after ""other than"" (wherever",19
NA,"occurring), insert ""the validation of'.",19
NA,Opp (N14),19
NA,"Schedule 1, item 9, page 26 (after line 16), after",19
NA,"paragraph (e), insert:",19
NA,(eb) the consequences of any act with respect,19
NA,to which an agreement can be. made,19
NA,(other than the validation,19
NA,intermediate period acts);,19
NA,Opp (NlS) [amt to Govt (17)],19
NA,"Paragraph 24DB(aa), after ""other than"" (wherever",19
NA,"occurring), insert ""the validation of'.",19
NA,Opp (N16),19
NA,"Schedule 1, item 9, page 35 (after line 23), after",19
NA,"paragraph (e), insert:",19
NA,(eb) the consequences of any act with re-,19
NA,spect to which an agreement can be,19
NA,made (other than the validation of past,19
NA,acts or intermediate period acts);,19
NA,Dems-GWA (20),19
NA,"Schedule 1, item 9, page 22 (lines 19 to 21),",19
NA,"omit ""future"" (wherever occurring).",19
NA,Dems-GWA (21),19
NA,"Schedule 1, item 9, page 23 (lines 3 and 4), omit",19
NA,"""a future act or class of future act"" (wherever",19
NA,"occurring), substitute ""an act or class of acts"".",19
NA,Dems-GWA (22),19
NA,"Schedule 1, item 9, page 23 (line 7), omit ""a",19
NA,"future act"", substitute ""an act"".",19
NA,Dems-GWA (23),19
NA,"Schedule 1, item 9, page 23 (after line 30), at the",19
NA,"end of section 24BD, add:",19
NA,(4) If no representative body for the area (or a,19
NA,"part of the area) is a party to the agreement,",19
NA,the registered native title bodies corporate,19
NA,must consult with such a representative,19
NA,body as to the terms of the agreement,19
NA,before it enters into the agreement.,19
NA,Dems-GWA (24),19
NA,"Schedule I, item 9, page 25 (after line 24), at the",19
NA,"end of section 24BI, add:",19
NA,(2) The Registrar must not register the agree-,19
NA,ment if a representative body for the area,19
NA,"notifies the Registrar, within that period of",19
NA,"1 month, that no representative body was",19
NA,"consulted in accordance"" with subsection",19
NA,24BD(4).,19
NA,Dems-GWA (25),19
NA,"Schedule I, item 9; page 26 (line 5), omit",19
NA,"""future"" (wherever occurring).",19
NA,Dems-GWA (26),19
NA,"Schedule I, item 9, page 26 (lines 23 and 24),",19
NA,"omit ""a future act or class of future act"" (wher-",19
NA,"ever occurring), substitute ""an act or class of",19
NA,"acts"".",19
NA,Dems-GWA (27),19
NA,"Schedule I, item 9, page 26 (line 27), omit ""a",19
NA,"future act"", substitute ""an act"".",19
NA,of past acts or Dems-GWA (28),19
NA,"Schedule I, item 9, page 28 (after line 11), at the",19
NA,"end of section 24CD, add:",19
NA,(7) If no representative body for the area (or a,19
NA,"part of the area) is a party to the agreement,",19
NA,the native title group must consult with such,19
NA,a representative body as to the terms of the,19
NA,agreement before it enters into the agree-,19
NA,ment.,19
NA,Dems-GWA (29),19
NA,"Schedule 1, item 9, page 29 (lines 4 to 22), omit",19
NA,"subsection (3), substitute:",19
NA,Certificate or statement to accompany applica-,19
NA,tion,19
NA,(3) Also:,19
NA,(a) the application must have been certified,19
NA,by all representative Aboriginallforres,19
NA,Strait Islander bodies for the area in,19
NA,performing their functions under section,19
NA,203BE in relation to the area; and,19
NA,(b) the certificate must include a statement to,19
NA,the effect that the following requirements,19
NA,have been met:,19
NA,(i) all reasonable efforts have been made,19
NA,(including by consulting all representa-,19
NA,tive Aboriginallforres Strait Islander,19
NA,bodies for the area) to ensure that all,19
NA,persons who hold or may hold native,19
NA,title in relation to land or waters in the,19
NA,area covered by the agreement have,19
NA,b-n identified;,19
NA,(ii) each of the persons so identified has,19
NA,had a reasonable opportunity to partici-,19
NA,pate in a decision to authorise the,20
NA,making of the agreement;,20
NA,(iii) there was consultation with a represen-,20
NA,tative body as to the terms of the,20
NA,agreement in accordance with subsec-,20
NA,tion 24CD(7).,20
NA,Note: The word authorise is defined in sec-,20
NA,tion 251A.,20
NA,Dems-G WA (30),20
NA,"Schedule 1, item 9, page 30 (line 23), omit",20
NA,"""paragraphs 202(8)(a) and (b)"", substitute ""para-",20
NA,"graphs 203BE(5)(a), (b) and (c)"".",20
NA,Dems-GWA (31),20
NA,"Schedule 1, item 9, page 31 (line 18), omit",20
NA,"""paragraphs 202(8)(a) and (b)"", substitute ""para-",20
NA,"graphs 203BE(5)(a), (b) and (c)"".",20
NA,Dems-GWA (32A),20
