Speaker,Text,pageNumbers
NA,will give its view on the legal issue in due,12
NA,"course. On the matter of policy, I have",12
NA,nothing to state in modification of the views,12
NA,which I have expressed on behalf of this,12
NA,Government to Premiers conferences more,12
NA,"than once, but I suggest to my friend, the",12
NA,"honorable member for Sturt, that we can-",12
NA,"not operate on the basis of one, two, or",12
NA,three of the Premiers being in that mood.,12
NA,"Indeed, I venture to suggest that, inadver-",12
NA,he has rather over-simplified the view,12
NA,"of my friend, the Premier of South Aus-",12
NA,of tralia. His view has never seemed to mc,12
NA,and to be quite so simple as that.,12
NA,TELEPHONE SERVICES.,13
Mr COSTA ,I n answer to a question,13
NA,"last week, the Postmaster-General stated",13
NA,"lhat 85,000 applications for telephone ser-",13
NA,vices in Australia were outstanding. Will,13
NA,he inform the House now whether the,13
NA,amendment of the regulations has been,13
NA,made which will have the effect of inflicting,13
NA,a £10 installation fee on all new applicants,13
NA,for telephones? Will the Minister say how,13
NA,"many of the 85,000 outstanding applica-",13
NA,tions are regarded as new applications? I,13
NA,understand that most of the applicants have,13
NA,been waiting for several years for a tele-,13
NA,phone service. In answer to a previous,13
NA,"question on this matter, the Minister said",13
NA,that if a proposal had already been made to,13
NA,an applicant regarding the installation oi,13
NA,"a telephone, the installation fee would not",13
NA,be charged. Will the Minister state what he,13
NA,"means by "" a proposal""?",13
Mr DAVIDSON ,Th e regulations that,13
NA,will vary telephone charges and other,13
NA,charges made by the Postal Department,13
NA,"have been promulgated. There were 86,000",13
NA,outstanding applications at that time. I do,13
NA,not quite know what the honorable member,13
NA,means when he asks me to say how many,13
NA,of them are regarded as new applications.,13
NA,"With regard to the £10 installation fee,",13
NA,the position is as I have stated it previously,13
NA,to the House. In all cases where an appli-,13
NA,cation has been processed by the depart-,13
NA,ment to the extent that the department,13
NA,has made a proposal to the prospective,13
NA,subscriber indicating what the rental of,13
NA,"the telephone will be, and has received from",13
NA,him a notification of acceptance of the,13
NA,"department's terms, and where the prospec-",13
NA,tive subscriber has paid the first year's,13
NA,"rental before 1st October, the installation",13
NA,tee of £10 will not be charged. We found,13
NA,during the last week or two weeks that some,13
NA,applicants who had had telephones installed,13
NA,did not know whether an installation fee,13
NA,of £10 was payable. I have found one or,13
NA,two instances of the fees having been asked,13
NA,"for, really inadvertently, and I have issued",13
NA,instructions that the statement I made in,13
NA,this House stands. If there has been any,13
NA,case in the last week or two of the fee of,13
NA,£10 having been asked for and paid when,13
NA,"the rental has been paid before 1st October,",13
NA,each such payment would be refunded. I,13
NA,want to make clear that what I have said,13
NA,in the House about the date from which,13
NA,"this fee applies will stand, and that there",13
NA,will be no departure from it.,13
NA,SUEZ CANAL.,13
Mr KENT HUGHES , I direct a ques-,13
NA,tion to the Minister for External Affairs.,13
NA,Is there any later information he can give,13
NA,to the House with respect to the discussions,13
NA,in the United Nations on the Suez ques-,13
NA,"tion, additional to what has been published",13
NA,in the press?,13
Mr CASEY ,"Yes , in the last 24 hours",13
NA,a number of countries have expressed,13
NA,themselves in the Security Council in re-,13
NA,"spect of the Suez matter, and 1 would",13
NA,expect that just about now the Security,13
NA,Council is going into secret session. Dur-,13
NA,"ing yesterday, Australian time, a number",13
NA,of countries expressed themselves on the,13
NA,"matter. Iran said, in effect, that the draft",13
NA,"resolution-tha t is, the British-French",13
NA,resolution-deserve d support in principle,13
NA,as a possible basis for peaceful negotiation,13
NA,"Belgium said, in brief, that Egypt's disre-",13
NA,gard of the 1951 resolution of the council,13
NA,regarding the blockade against Israel made,13
NA,it clear that the canal should not be left,13
NA,solely under Egyptian control. The seizure,13
NA,"of the canal, it said, was a clear violation of",13
NA,ihe 1888 convention. Nationalist China,13
NA,said that the users of the canal could have,13
NA,some measure and form of participation in,13
NA,its operation without violating Egypt's,13
NA,sovereignty. Pera said that there should be,13
NA,negotiations based on the principles of the,13
NA,United Nations Charter. Dr Ronald,13
NA,"Walker, speaking for Australia, said thai",13
NA,Egypt's repudiation of the Suez Canal con-,13
NA,"cession, without consultation or agreement,",13
NA,"was a breach of international law which,",13
NA,"if condoned, could lead to the encourage-",13
NA,"ment of further acts of lawlessness, and",13
NA,that Egypt's record in the Security Council,13
NA,was not good-fo r example. Egypt had,13
NA,disregarded the 1951 and 1954 Security,13
NA,Council resolutions against the Egyptian,13
NA,blockade directed against Israel. He said,13
NA,that the canal was of great importance to,13
NA,"Australia, and that Egypt's action in seiz-",13
NA,"ing the canal, unless remedied, was likely",13
NA,to have wide repercussions on the inter-,13
NA,national flow of capital to under-developed,13
NA,"countries, and might result in a serious set-",13
NA,back to the whole process of co-operative,13
NA,world economic development. Dr Walker,13
NA,also said that Australia was ready to partici-,14
NA,pate constructively in whatever negotiations,14
NA,might be possible. He said that Australia,14
NA,"would, of course, support the draft resolu-",14
NA,tion proposed by the United Kingdom and,14
NA,France. We have not yet received any,14
NA,news of what the representatives of Yugo-,14
NA,slavia and the United States of America,14
NA,"said yesterday, although presumably they",14
NA,would have stated their views by this time.,14
NA,"However, as I informed the House pre-",14
NA,"viously, the United States announced its",14
NA,support for the United Kingdom-French,14
NA,draft resolution last week. That is all of a,14
NA,positive nature that I am able to report in,14
NA,respect of developments in the last three or,14
NA,four hours.,14
NA,TELEPHONE SERVICES.,14
NA,Mr R. W. HOLT -I n view of the fact,14
NA,"that there are at least 1,700 applications",14
NA,telephone connexions for which spare wires,14
NA,are not available in the underground cables,14
NA,"within the electorate of Darebin, will the",14
NA,"Postmaster-General say, first, what action is",14
NA,"being taken to overcome this lag; secondly,",14
NA,what is the limiting factor on this work;,14
NA,"thirdly, whether he will expedite these",14
NA,nexions to meet the special demands of,14
NA,rapidly expanding area?,14
Mr DAVIDSON ,Th e area to which,14
NA,the honorable member has referred is sufferorganization,14
NA,ing from some of the difficulties which,14
NA,many other areas in Australia are also facthe,14
NA,ing. The department is attempting to meet,14
NA,such difficulties as rapidly as possible.,14
NA,main limiting factor in completing installain,14
NA,tions is availability of finance. As to,14
NA,honorable member's queston about when,14
NA,the position in Darebin is likely to,14
NA,"remedied, I shall make further inquiries",14
NA,advise him of the result.,14
NA,WHEAT.,14
Mr HAMILTON ,Can the Minister for,14
NA,"Primary Industry give the House any inforcause,",14
NA,mation about immediate or future payments,14
NA,"for wheat in No. 18 and No. 18A pools, and",14
NA,can he also state the total amounts that may,14
NA,be involved?,14
Mr MCMAHON ,Th e Australian pose,14
NA,Wheat Board has just approved of' extra,14
NA,payments for both No. 18 and No. !8A,14
NA,"pools, in the case of basceH wheat at 7!d.",14
NA,"a bushel, and in the case of bulk wheat at",14
NA,4id. a bushel. This brings the payment for,14
NA,No. IS pool to something like 12s. 3id. a,14
NA,"bushel for bagged wheat, and about",14
NA,"£3,500,000 will be paid to the growers in",14
NA,the latest advances in respect of both pools.,14
NA,I think the House would like to know that,14
NA,these payments will bring the total amount,14
NA,paid to growers in respect of these two,14
NA,"pools to nearly £91,000,000.",14
NA,SHIPPING FREIGHT RATES.,14
Mr COPE , I direct a question to the,14
NA,Minister for Trade. What action is the,14
NA,right honorable gentleman taking or pro-,14
NA,posing to take to prevent overseas and,14
NA,coastal shipping owners from proceeding to,14
NA,impose the additional savage increases of,14
NA,freight rates that they recently announced,14
NA,their intention to impose? Does the Minister,14
NA,agree that the shipowners are justified in,14
NA,for further exploiting Australian primary and,14
NA,secondary industries and the Australian,14
NA,public generally in the way they propose?,14
Mr MCEWEN ,Th e Department of,14
NA,Trade has no status in respect of coastal,14
NA,"and, shipping freight rates. With respect to",14
NA,"conoverseas freight rates, the relationship",14
NA,this between the people who pay the freight,14
NA,"charges-th e shippers, as they are known in",14
NA,the jargon of the trade-an d the ship-,14
NA,"owners, is recognized in statute law. An-",14
NA,known as the Australian Over-,14
NA,seas Transport Association exists to arrange,14
NA,relationship on freight matters and to,14
NA,stand between the shippers and the ship-,14
NA,The owners. That association has already been,14
NA,"contact with the shipowners, and",14
NA,the arrangements have been made for repre-,14
NA,sentatives of. the organization and of,14
NA,be the shipper interests to go to Lon-,14
NA,and don to argue their views with the,14
NA,shipowners there. I think it is well,14
NA,known to the House and to the coun-,14
NA,try that the Government is very much con-,14
NA,cerned to ensure that no additional burdens,14
NA,on our export trade shall arise from any,14
NA,"including higher freight rates, and",14
NA,"that last year the Government, without",14
NA,"specific authority, but nevertheless acting in",14
NA,"the interests of Australia, successfully inter-",14
NA,vened and induced the shipowners to im-,14
NA,freight rates substantially lower than,14
NA,those thcy had intended to impose. The,14
NA,Government will certainly watch events in,14
NA,"the present instance very carefully, and will",14
NA,"be prepared to give the benefit of its advice,",14
NA,"and, within the limits of its status and authoihc",15
NA,"rity, of its aid to the Australian exporting",15
NA,interests.,15
NA,PAPUA AND NEW GUINEA.,15
Mr DRURY , I ask the Minister for,15
NA,"Territories, first, whether he can inform the",15
NA,House of the approximate annual value of,15
NA,the production of the Territory of Papua,15
NA,"and New Guinea, and, secondly, what steps",15
NA,are being taken to enable the Territory,15
NA,itself to contribute more towards meeting,15
NA,the cost of services provided there.,15
Mr HASLUCK ,I t would be very diffihas,15
NA,"cult, indeed, to give an exact answer to the",15
NA,honorable member's question regarding the,15
NA,value of production of the Territory.,15
NA,great deal of the production is devoted,15
NA,"to feeding about 1,750,000 people; it goes",15
NA,direct from the people who grew it to the,15
NA,"people who eat it, and does not enter into",15
NA,calculations of any kind. That feature,15
NA,"the economy of the Territory is, of course,",15
NA,accompanied by the fact that the standard,15
NA,"of living is rising continuously, so that",15
NA,"if production is increased, it does not",15
NA,"that any of it will be surplus. For example,",15
NA,if the area devoted to rice growing is,15
NA,"creased from 100 acres to about 3,000 acres,",15
NA,"and the people who grow the rice eat it,",15
NA,obviously it is not marketed. Their standard,15
NA,of living has risen but the increased proContact,15
NA,duction does not enter into anything that,15
NA,can be calculated as the value of the productended,15
NA,tion of the Territory. The clearest indicathere,15
NA,tion we have of the value of production,15
NA,the export trade. In the trading year,15
NA,"1955-56, the value of exports was. approxisofar",15
NA,"mately £13,250,000, which represents about",15
NA,a three-fold increase in the last five years.,15
NA,It has been the aim of the Government to,15
NA,increase steadily the contribution from local,15
NA,production to the cost of administering,15
NA,Territory and providing services.,15
NA,"In the current year, out of a total",15
NA,"public expenditure of about £13,500,000,",15
NA,"£4,250,000 will be raised from local revenue.",15
NA,"Of course, it is quite plain, I think, that",15
NA,when one has regard to the enormous tasks,15
NA,associated with the health and education of,15
NA,"the large and increasing population, a con-",15
NA,siderable contribution will have to be,15
NA,made by the people of Australia for many,15
NA,"years to come. But steadily over the years,",15
NA,we have maintained a rising rate of local,15
NA,"contribution to public expenditure and, at",15
NA,"present time, the people of the Territory",15
NA,contribute about one-third of the cost ol,15
NA,the public expenditure they enjoy.,15
NA,EUROPEAN FREE-TRADE BLOC.,15
Mr MCIVOR ,Wil l the Minister for,15
NA,Trade inform the House whether the Aus-,15
NA,tralian Government has been consulted by,15
NA,the British Government on the question ot,15
NA,Great Britain joining an economic union,15
NA,"consisting of Germany, France, Belgium.",15
NA,"Italy, Holland and Luxemburg, and if so.",15
NA,what attitude Australia has adopted in,15
NA,"relation to this very important matter, which",15
NA,many far-reaching possibilities?,15
Mr MCEWEN ,Bot h the United King-,15
NA,A dom Government and the Australian Go-,15
NA,solely vernment are aware of the proposal to,15
NA,"which the honorable member has referred,",15
NA,which may be briefly described as one for,15
NA,a free-trade area in Europe. This Govern-,15
NA,of ment has been kept advised of the details,15
NA,"of the proposal, and made aware of thc",15
NA,United Kingdom's thinking in respect of its,15
NA,even own interests. This has been done in,15
NA,"follow correspondence and cables, and, more",15
NA,"recently, by personal contacts during a",15
NA,incertain conference at Washington at which,15
NA,"the British Chancellor of the Exchequer,",15
NA,"the President of the Board of Trade, ancl",15
NA,Australian representatives were present.,15
NA,is still being maintained in London.,15
NA,"Seeing that, under the proposal, it is in-",15
NA,"to exclude foodstuffs altogether,",15
NA,is very little of Australian trade to thc,15
NA,is United Kingdom or to the sponsor coun-,15
NA,tries which would be affected directly. In-,15
NA,as there are indirect implications in,15
NA,"relation to the Australian interest, I can",15
NA,assure the honorable member that this is,15
NA,"being closely watched. As a matter of fact,",15
NA,only last night I conferred with officials,15
NA,the of my department on this very importani,15
NA,matter.,15
NA,OLYMPIC GAMES.,15
Mr STOKES ,M y question refers to a,15
NA,recent report that an air travel bottleneck,15
NA,"had developed at Manila, which is likeh",15
NA,"to prevent 268 athletes, representing nine",15
NA,"countries, from reaching Melbourne in time",15
NA,for the forthcoming Olympic Games. Can,15
NA,the Minister for Civil Aviation give the,15
NA,House an assurance that he will immediately,15
NA,take whatever steps are available to him to,15
NA,ensure that those athletes will be able to,15
NA,participate in the games? It has been stated,16
NA,that at present their chances of so doing are,16
NA,very remote.,16
Mr TOWNLEY ,I n reply to the honorshall,16
NA,"able member, 1 must confess that I do not",16
NA,know much about the particular problem,16
NA,to which he has referred. I have been,16
NA,informed that in the press to-day appears,16
NA,a report of an alleged bottleneck at Manila.,16
NA,"I have been in touch with Qantas,",16
NA,"tralia's overseas airline, and have been told",16
NA,that Qantas is aware of the position and is,16
NA,doing everything possible to remedy the territories.,16
NA,position so far as its own service is con-,16
NA,cerned. Qantas will keep in touch with,16
NA,me and I shall let the honorable member,16
NA,know how the matter turns out.,16
NA,FILM CENSORSHIP.,16
Mr KEARNEY ,I s the Minister for,16
NA,Trade and Customs aware that many films,16
NA,shown at children's matinees throughout jection,16
NA,"Australia are, in their theme, oversexed,",16
NA,"sadistic, and generally unsuitable to be disfilm",16
NA,"played to young children, and also that,",16
NA,included among these films are those classigo,16
NA,"fied by the censor as "" G "", indicating that",16
NA,they are suitable for general exhibition?,16
NA,Will the Minister consider the desirability,16
NA,of introducing a new classification,16
NA,indicate that films so classified are com-,16
NA,pletely suitable for children? I make this,16
NA,recommendation in the hope that the Minispointing,16
NA,ter will accept it as a further effort towards,16
NA,the control of films to be shown to children,16
NA,and towards the minimizing of child,16
NA,delinquency.,16
Mr OSBORNE ,Th e honorable memwhether,16
NA,ber raises in his question issues which are,16
NA,far too wide to be dealt with adequately,16
NA,"at question time. In the first place,",16
NA,not think it is true that films of a sadistic,16
NA,"nature are being shown in Australia,",16
NA,"because, after all, any film shown",16
NA,been passed by the Commonwealth Film,16
NA,Censorship Board as being fit at least,16
NA,"shown to adults. In the second place,",16
NA,"so many things in our federal system,",16
NA,authority to deal with films is divided,16
NA,between the Commonwealth and State to,16
NA,Governments. The Commonwealth Goof,16
NA,vernment is responsible for censoring,16
NA,"imported films, and in the course of",16
NA,"doing, for the convenience of State authorito",16
NA,"ties, people interested in films, and parents,",16
NA,"it classifies them in three groups: "" Suit-",16
NA,"able for general exhibition "", "" suitable for",16
NA,"adults "", or "" suitable for adults only "". The",16
NA,authority to determine whether children,16
NA,be allowed into cinemas showing films,16
NA,classified as not suitable for children rests,16
NA,entirely with the State governments. I,16
NA,cannot emphasize too strongly that this,16
NA,Government has no authority at all to pre-,16
NA,vent any child from entering into a cinema,16
NA,Ausshowing a classified film.,16
NA,Mr J. R. Fraser -Excep t in its own,16
Mr OSBORNE , 1 accept the honorable,16
NA,member's qualification. The only other,16
NA,comment I can usefully make at this stage,16
NA,is in answer to the honorable member's sug-,16
NA,gestion that an additional classification,16
NA,"should be introduced, namely, "" suitable for",16
NA,"children "". 1 will certainly have that sug-",16
NA,gestion examined. I believe that an ob-,16
NA,to this course has been raised before.,16
NA,If children themselves are aware that a,16
NA,has been classified as being suitable for,16
NA,children they develop a disinclination to,16
NA,and see it. That is only one aspect of,16
NA,"the problem, but f shall have the sugges-",16
NA,tions carefully examined.,16
NA,""" C "" to SUBSIDIES FOR PRIMARY PRODUCTS.",16
Mr LUCOCK , I preface my question,16
NA,to the Minister for Primary Industry by,16
NA,out that it is acknowledged that,16
NA,the main answer to our balance of pay-,16
NA,ments problem is increased exports. While,16
NA,I think all would agree that subsidies are,16
NA,"not a complete answer, I ask the Minister",16
NA,he will consider investigating the,16
NA,"possibility of increasing subsidies, at least",16
NA,"as a temporary expedient, on certain of our",16
NA,"I do primary products, thus enabling those",16
NA,primary industries to compete more favor-,16
NA,ably on the overseas markets and thus,16
NA,here has increase our export income.,16
Mr MCMAHON ,Th e suggestion made,16
NA,to be by the honorable member for Lyne is not,16
NA,like a novel one. I agree with him that one,16
NA,the of the answers to Australia's export or,16
NA,overseas balance of payments problem is,16
NA,"increase our exports, particularly exports",16
NA,"our primary industries. However, as to",16
NA,"subsidies, I do not think the Government",16
NA,so could give very much more consideration,16
NA,this matter and hope to come out with,16
NA,a favorable reply. In the case of a country,16
NA,"like Australia, which is perhaps the greatest",17
NA,trading country in the world per head of,17
NA,"population, two things could happen: First,",17
NA,we might embark on a trade war with com-,17
NA,"petitors who are much stronger than we,",17
NA,and therefore our prospects of success,17
NA,"would be remote; and second, we could",17
NA,"grant subsidies, but I cannot think at the",17
NA,present time that subsidies would be the,17
NA,"answer to this question, particularly when",17
NA,we are complaining so bitterly about sub-,17
NA,sidies being given by other countries to,17
NA,their export industries. I assure the honor-,17
NA,able gentleman that this problem has,17
NA,received very careful consideration by the,17
NA,"Government, but it has been decided that",17
NA,it would not be in our best interests to,17
NA,follow the course of action that he suggests.,17
NA,NORTHERN TERRITORY,17
NA,LEGISLATIVE COUNCIL.,17
Mr NELSON ,Earlie r in the session,17
NA,asked the Minister for Territories whether,17
NA,it was the intention of the Government,17
NA,dissolve the Legislative Council of the,17
NA,Northern Territory and hold a general elec-,17
NA,"tion, instead of having a by-election to fill",17
NA,a vacancy that exists owing to the resigna-,17
NA,tion from the Council of an elected member.,17
NA,The Minister informed me then that the,17
NA,matter was under consideration. I now ask,17
NA,him whether a decision has been made on,17
NA,that matter.,17
Mr HASLUCK ,Th e only answer,17
NA,can give is the same as the answer I gave,17
NA,before-th e matter is still under considerathe,17
NA,tion.,17
NA,RADIO AUSTRALIA.,17
Mr WENTWORTH ,Ca n the Minister,17
NA,for External Affairs tell the House whether,17
NA,any progress has been made with the,17
NA,casting of programmes in Mandarin,17
NA,Chinese from Radio Australia?,17
Mr CASEY , I should think that this,17
NA,"question, perhaps, should be more properly",17
NA,"directed to my friend and colleague, the latest.",17
NA,"Postmaster-General, or, even, possibly, to",17
NA,both of us. The Postmaster-General and,17
NA,the Postal Department have what might be,17
NA,called executive charge of the running of,17
NA,"Radio Australia, but since the Department",17
NA,"of External Affairs is very interested,",17
NA,"indeed I am, too, in Radio Australia,",17
NA,perhaps I might be allowed to answer,17
NA,"the question. For just over three months,",17
NA,a programme in Mandarin Chinese has been,17
NA,broadcast over Radio Australia. It is,17
NA,additional to the programmes in English.,17
NA,"French, Thai and Indonesian. It is a new",17
NA,service and lasts for an hour a day every,17
NA,day. It is done entirely in Mandarin,17
NA,"Chinese, which is, I understand, the princi-",17
NA,"pal language of educated overseas Chinese,",17
NA,particularly in South-East Asia. The popu-,17
NA,larity of the broadcast has been reflected in,17
NA,"the fact that a substantial "" fan "" mail of",17
NA,"considerably more than 1,500 letters has",17
NA,been received since this service started. As,17
NA,"I said, the broadcast lasts for one hour a",17
NA,"day. Of that time, about twelve minutes",17
NA,"is devoted to news, about five minutes to",17
NA,comments on news and the remainder to a,17
NA,series of commentaries generally on the Aus-,17
NA,tralian way of life and on matters of possible,17
NA,interest between overseas Chinese in South-,17
NA,East Asia and ourselves. I think the ser-,17
NA,1 vice has been well justified and I hope that,17
NA,"it will not remain static in its present form,",17
NA,to but will progress and expand.,17
NA,CONSTITUTION REVIEW,17
NA,COMMITTEE.,17
Mr GALVIN , I desire to ask the Prime,17
NA,Minister a question similar to one that J,17
NA,put to the Treasurer during the absence of,17
NA,the Prime Minister abroad. Will the right,17
NA,I honorable gentleman inform the House,17
NA,when it is intended to fill the vacancy on,17
NA,all-party Constitution Review Commit-,17
NA,tee caused by the resignation of the chair-,17
NA,"man of the committee, Senator-no w Mr.",17
NA,Justice-Spicer ? Will he assure the House,17
NA,that there will be no undue delay in filling,17
NA,"the vacancy, thus allowing the committee",17
NA,to deal with its very important task of,17
NA,broadrecommending constitutional reform?,17
Mr MENZIES , I appreciate the point,17
NA,"made by the honorable member, and I can",17
NA,assure him that the vacancy will be filled,17
NA,in the next ten days or fortnight at the,17
NA,UNIFORM TAXATION.,17
Mr FREETH , I wish to ask the Prime,17
NA,Minister a question on the subject of uni-,17
NA,form taxation which is supplementary to,17
NA,as that asked by the honorable member for,17
NA,Sturt. Has the right honorable gentleman,17
NA,seen a proposal that the Commonwealth,17
NA,should return some limited taxing rights to,18
NA,(he States instead of making a tax reim-,18
NA,bursement supplementary to the reimburse-,18
NA,"ment under the formula, and allowing the",18
NA,"States, if they think fit. to raise, by means",18
NA,"of such transferred taxing powers, the",18
NA,extra amount of money that they require,18
NA,over and above the amount received by way,18
NA,of formula reimbursement provided they,18
NA,use the Commonwealth assessment legisla-,18
NA,tion? Will the right honorable gentleman,18
NA,"consider this proposal, which, I think, was",18
NA,first outlined in an article that appeared,18
NA,"in the "" Economic Record "" of May last?",18
NA,The suggestion seems to me to have some,18
NA,merit. If the Prime Minister considers,18
NA,"that it has, will he discuss it with the State",18
NA,Premiers?,18
Mr MENZIES,I n spite of my,18
NA,advanced years I have a lively recollection,18
NA,"of 1934, when, as Acting Premier of Vic-",18
NA,"toria, I advanced a similar proposal, at",18
NA,"a Premiers conference, to that outlined by",18
NA,the honorable member. My clear recol-,18
NA,"lection is that it was not very well received,",18
NA,and I am very interested to hear that the,18
NA,proposal has been resuscitated. I am pre-,18
NA,"pared, of course, to consider to-day what",18
NA,"I advocated 22 years ago, but the honorable",18
NA,"member will, of course, realize that the",18
NA,problem is a pretty complex one. I and my,18
NA,"colleagues have, from first to last, wished",18
NA,io devise a system under which the restora-,18
NA,tion of taxing authority to the States would,18
NA,be accompanied by as great a degree of,18
NA,"uniformity as possible, so that there would",18
NA,not be a duplication of returns or a multi-,18
NA,plicity of conflicting laws. We stand ready,18
NA,at all times to consider any suggestion along,18
NA,"those lines. No State has, in what are",18
NA,"termed modern times, put forward a sug-",18
NA,gestion that it should be given some form,18
NA,of taxing power now exclusive to the Com-,18
NA,monwealth. As the honorable member,18
NA,"clearly understands, of course, any proposal",18
NA,that a particular kind of tax now exclusive,18
NA,to the Commonwealth should be made,18
NA,available to the States would involve a con-,18
NA,"stitutional amendment, to which the people",18
NA,"would have to agree, and experience does",18
NA,not suggest that people vote very heartily in,18
NA,favour of proposals that some one else,18
NA,should have a chance to tax them. That,18
NA,"seems to me to be one of the facts of life,",18
NA,"but hope springs eternal, and I am always",18
NA,prepared to try anything.,18
NA,AIRCRAFT PRODUCTION.,18
Mr BRYANT ,I s the Minister for De-,18
NA,fence Production aware that airline opera-,18
NA,tors are reported to be finding difficulty,18
NA,in obtaining aircraft overseas? In view,18
NA,of the present concern within the industrj',18
NA,at the threat of unemployment and the,18
NA,collapse of aircraft manufacturing generally,18
NA,"in this country, will the Minister consider",18
NA,arranging for the manufacture in the .go-,18
NA,vernment factories of aircraft suitable for,18
NA,"civilian and defence purposes, such as. for",18
NA,"example, a modern equivalent of the DC37",18
Sir ERIC HARRISON ,Thi s question,18
NA,"has, quite obviously, been wrongly directed,",18
NA,and as it relates to a matter of Government,18
NA,policy I cannot give the honorable member,18
NA,an answer.,18
NA,AUSTRALIAN MILITARY FORCES.,18
Mr DRUMMOND , I direct a question,18
NA,"to the Minister for the Army, and preface",18
NA,it by saying that about four years ago Army,18
NA,authorities approached the pastoral and,18
NA,agricultural association of Glen innes with,18
NA,a view to securing a lease of the show-,18
NA,ground in that town for army training pur-,18
NA,"poses, when it was not being used for show",18
NA,purposes. This lease they obtained. I ask the,18
NA,Minister whether it is a fact that since then,18
NA,the association has not been able to make a,18
NA,fixed arrangement with the Army. Is it,18
NA,also a fact that within the last eighteen,18
NA,months the association has endeavoured to,18
NA,obtain army assistance to repair the road,18
NA,"leading into the showground, which had",18
NA,been damaged by army transport? As pre-,18
NA,parations are now being made for the,18
NA,"annual show, will the Minister agree to the",18
NA,request of the association that a senior,18
NA,officer of the Department of the Army be,18
NA,sent to Glen Innes so that the four-year-old,18
NA,negotiations may be concluded? In con-,18
NA,"sidering this matter, will he bear in mind",18
NA,the possibility that public opinion may be,18
NA,influenced by the fact that negotiations,18
NA,have been in progress for this length of,18
NA,"time, and that people may conclude that a",18
