Speaker,Text,pageNumbers
NA,Casino alone in the last five years has paid three-quarters of a million dollars to the major,18
NA,parties in political donations. And what a great return on that investment Crown has so far,18
NA,"gotten from the government and the opposition, both of which are running a hundred miles",18
NA,"from the call for a parliamentary inquiry. You know, $750,000 buys a lot of influence in this",18
NA,"place, and so far it has bought a refusal to have a parliamentary inquiry.",18
NA,"As of today, it's no longer hearsay; it's no longer untested allegation; it's no longer",18
NA,anonymous whistleblowers. It's me standing here saying that I have a senior member of staff,18
NA,who walked into Crown Casino within the last week and saw an illegal machine on the floor,18
NA,of the casino-a criminal act by Crown Casino. That same member of staff went back several,18
NA,"days later and the machine was gone and was nowhere to be found. In the motion, I've even",18
NA,identified where the machine was originally sited. The cover-up of a crime is a crime.,18
NA,The time has come for the government and the opposition to show that they have not been,18
NA,"bought by the gambling industry, that they haven't been bought by Crown Casino. Today is",18
NA,the day for them to stand up and show the community that they are their own men and women,18
NA,"and that they haven't been bought off-bribed, in effect-by the poker machine industry and",18
NA,by Crown. I again call on the government and the opposition-the good people among you-,18
NA,to say to your leaders that now is the time for a parliamentary inquiry and that it's not good,18
NA,enough to leave an investigation to the police and the regulator. Let's have a proper inquiry.,18
NA,Let's shine some sunlight on this. Let's get to the bottom of it.,18
The SPEAKER, Is the motion seconded?,18
Mr BANDT ,Melbourne) (09:46): I second the motion. The Greens demand a full inquiry,18
NA,into these scandalous allegations at Crown and will not rest until we get one. If ever there was,18
NA,"a case for this parliament to say, 'We're going to put aside the business that we're otherwise",18
NA,"dealing with to deal with a matter of national urgency,' it is this. We don't currently have a",18
NA,"national anticorruption watchdog like some states have. We don't have a national ICAC, so",18
NA,"we can't ask such a body to look into it. We should have one, but we don't, because Labor and",18
NA,"Liberal won't support the establishment of one. We can't trust the state governments, because",18
NA,the state governments are the biggest gambling addicts of all. They're the ones who profit,18
NA,from the misery of people whose lives are broken as a result of gambling. They profit from it,18
NA,"and they're in cosy with the casino operators, so we can't trust them to look at it. And,",18
NA,"critically, in this case it's alleged that the state regulators have turned a blind eye or have been",18
NA,"involved in it. So that is a classic case of where the federal government needs to step in,",18
NA,NA,18
NA,where there are allegations not only of wrongdoing at a casino but of wrongdoing involving,19
NA,the regulators themselves.,19
NA,"So we need to step in and have an inquiry, and a full inquiry, where people can front up",19
NA,and give their evidence under parliamentary privilege. You have to have guts to be a,19
NA,"whistleblower in this country. If you stand up, you worry that you might face repercussions.",19
NA,Whistleblowers have come forward. They've come forward to the member for Denison and,19
NA,"made some very, very serious allegations. We should drop everything to take those",19
NA,"allegations seriously, because they involve breaches of federal law, they involve state",19
NA,regulators not doing their job and they involve Crown Casino committing a crime. Those are,19
NA,the allegations.,19
NA,We've asked for a full parliamentary inquiry to be established and we haven't got one.,19
NA,Why? It is because the only thing spinning faster than the poker machines is the revolving,19
NA,door between this place and the casino industry. There are members of this parliament who,19
NA,probably can't wait to get out of their job so they can go and take up a cushy job somewhere,19
NA,"else, as previous MPs who have gone and got a job lobbying for the casino industry have done",19
NA,in the past. They are continuing to profit from people's lives being broken and made a misery.,19
NA,"So, when former members of this place front up on behalf of big business and say, 'No, we'd",19
NA,"like you not to have an inquiry,' lo and behold, that's what happens. And when the casinos",19
NA,"make big donations to the Labor and Liberal parties, the old parties, they expect a return.",19
NA,"Well, today the casinos have hit the jackpot. They're getting payday. They're getting the return",19
NA,"on their donations, because the old parties in the parliament are in collusion, steadfastly",19
NA,refusing to investigate these allegations.,19
NA,Think about some of the things that this parliament has decided to inquire into before and,19
NA,the fact that the government are prepared to spend tens if not hundreds of millions of dollars,19
NA,on a royal commission into unions or into previous government schemes-the insulation,19
NA,"schemes, for example. They're prepared to spend money on that. They're prepared to spend",19
NA,"money on that for political purposes and political outcomes, but when it comes to something",19
NA,"the public genuinely cares about-casinos and the gambling industry, who make their money",19
NA,"out of breaking people's lives-people want action. But, sadly, time and time again we see big",19
NA,"money dictating what happens in this place. This parliament should act in the public interest,",19
NA,not in the interests of a few private donors.,19
NA,This parliament has been captured by the big end of town. If the government wants to show,19
NA,that it's serious about transparency and the Labor opposition thinks that transparency is,19
NA,"important, now's your chance. Now's your chance, Labor and Liberal parties, to show that",19
NA,honesty is more important than money. Support this motion. Support the establishment of a,19
NA,"full inquiry. Let's shine a light on what is happening in casinos, because these allegations are",19
NA,"getting stronger and stronger, the evidence is mounting up and we need to shine some",19
NA,sunlight.,19
The SPEAKER, The question is that the motion be agreed to.,19
NA,A division having been called and the bells having been rung-,19
The SPEAKER, The question is that the motion moved by the member for Denison be,19
NA,"agreed to. As there are fewer than five members on the side for the ayes in this division, I",19
NA,NA,19
NA,declare the question negatived in accordance with standing order 127. The names of those,20
NA,members who are in the minority will be recorded in the Votes and Proceedings.,20
NA,"Question negatived, Mr Bandt, Ms MCGowan, Ms Sharkie and Mr Wilkie voting aye.",20
NA,BILLS,20
NA,Commonwealth Redress Scheme for Institutional Child Sexual Abuse Bill 2017,20
NA,First Reading,20
NA,"Bill and explanatory memorandum to this bill, and to the Commonwealth Redress Scheme",20
NA,"for Institutional Child Sexual Abuse (Consequential Amendments) Bill 2017, presented by",20
NA,NA,20
NA,Bill read a first time.,20
NA,Second Reading,20
NA,NA,20
NA,That this bill be now read a second time.,20
NA,"This bill will establish legislation for a Commonwealth Redress Scheme, which we'll call",20
NA,"simply 'the scheme', for survivors of institutional child sexual abuse. With this bill the",20
NA,"government introduces a best-practice, simple and supportive redress scheme.",20
NA,Children placed in the trust of our society's institutions were some of the most vulnerable,20
NA,members in our community and the fact that must be confronted is that many children were,20
NA,sexually abused by the very people charged with their care and protection. No child should,20
NA,ever experience what we now know occurred. That is why it is time for all institutions and all,20
NA,governments to take responsibility for what has happened.,20
NA,The establishment of the scheme is an acknowledgement by the Commonwealth,20
NA,government that sexual abuse suffered by children in institutional settings; operated by a,20
NA,"number of governments state, territory and federal and by a number of non-government",20
NA,"institutions was wrong, a shocking betrayal of trust; and simply should never have happened.",20
NA,The Redress Scheme in this bill is designed to recognise the suffering survivors have,20
NA,"experienced, to unequivocally accept that these events occurred and to ensure that each",20
NA,institution that has been responsible for abuse in their institutional settings must take,20
NA,responsibility for that abuse.,20
NA,The Commonwealth government acknowledged the need to provide public recognition of,20
NA,the suffering experienced by survivors and investigate the inadequate responses provided by,20
NA,institutions through the establishment of the Royal Commission into Institutional Responses,20
NA,to Child Sexual Abuse. The royal commission's Redress and civil litigation report,20
NA,recommended the establishment of a national redress scheme for survivors of institutional,20
NA,child sexual abuse. All governments and individual institutions were directed to make amends,20
NA,and take responsibility for the shameful acts inflicted on children while in their care.,20
NA,"Critically, the royal commission determined that the payment of redress must align with",20
NA,institutional responsibility for the harms that were suffered and so redress should occur on,20
NA,what has become known as a responsible entity basis.,20
NA,"The royal commission identified more than 4,000 institutions where sexual abuse took",20
NA,"place. More than 2,000 survivors reported sexual abuse in a Catholic institution, 500 survivors",20
NA,NA,20
NA,reported abuse in Anglican institutions and more than 250 reported abuse in institutions run,21
NA,"by the Salvation Army. In total, the royal commission estimated that almost 40,000 survivors",21
NA,were sexually abused in institutions run by non-government bodies such as those run by,21
NA,"churches and charities and 20,000 survivors were sexually abused in state and territory",21
NA,"government run institutions. More than 6,500 people who gave private evidence said more",21
NA,than one person had abused them.,21
NA,"These estimates are, very sadly, merely a window into the scale and breadth of historical",21
NA,institutional child sexual abuse in Australia. It is vitally important to survivors that,21
NA,responsible governments and responsible institutions participate in this scheme and provide,21
NA,redress on a nationally consistent basis for survivors.,21
NA,The royal commission has heard evidence of thousands of Australians who when,21
NA,vulnerable children were subject to the most horrendous sexual abuse in institutions,21
NA,"throughout Australia. The psychological, physical and emotional injuries inflicted on these",21
NA,children were inevitably severe and are capable of long-lasting destabilising effects on,21
NA,"survivors for the rest of their lives. In spite of the severity of the damage done, many",21
NA,survivors have not sought or have not obtained any kind of acknowledgement or redress for,21
NA,the harm suffered.,21
NA,"There is evidence that some survivors take years, even decades, to disclose their experience",21
NA,of child sexual abuse. It may also take years or decades for survivors to identify a connection,21
NA,between the abuse they suffered as a child and its impact on them as an adult. By the time,21
NA,many survivors feel ready to seek acknowledgment and compensation from a responsible,21
NA,"institution, the natural passage of time is an enemy to traditional mechanisms operating",21
NA,"effectively to hear and find the existence of common-law damages, and in many instances this",21
NA,traditional compensatory process is simply not feasible for survivors or may simply no longer,21
NA,be available.,21
NA,The long-term impacts of child sexual abuse can leave many survivors much less able to,21
NA,"confront institutions directly and they remain at great risk of retraumatisation. For some, the",21
NA,legality of traditional compensatory processes 'triggers' the memories to an extent that abuse,21
NA,becomes relived.,21
NA,The sexual abuse we know was inflicted on children by the very institutions that were,21
NA,"charged with their care and protection means that the acts, and the often inadequate responses",21
NA,"of both primarily responsible institutions and governments, were shameful. This is why",21
NA,redress is so badly needed.,21
NA,The establishment of a Commonwealth Redress Scheme demonstrates critical national,21
NA,leadership by acknowledging the wrongs of the past and providing a just response to,21
NA,survivors. It is also an important step towards healing and ensuring governments and,21
NA,"institutions take the appropriate steps to safeguard against these heinous, criminal acts being",21
NA,repeated in the future. This bill responds to the royal commission's redress recommendations,21
NA,and the Commonwealth government's commitment to establish the foundation for a nationally,21
NA,consistent Redress Scheme.,21
NA,All responsible institutions and each state and territory and the Commonwealth government,21
NA,should be ashamed of what occurred on their watch and I urge all of them to join with the,21
NA,Commonwealth's best-practice approach to delivering redress that is set out in this legislation;,21
NA,NA,21
NA,to survivors that redress must be given in as fair and timely a manner as possible. The,22
NA,"Commonwealth Redress Scheme will create a consistent approach, based on the essential and",22
NA,critical principle that 'the responsible entity pays'. If an institution bears real responsibility for,22
NA,"the harm, that institution must rightly pay the costs of providing redress for that harm.",22
NA,Matching responsibility with redress is the critical condition for creating a better Australia,22
NA,where these types of outrages are far less likely to occur. No institution should expect another,22
NA,to pay for its often shameful conduct.,22
NA,Detailed negotiations with states and non-government institutions are continuing in order to,22
NA,ensure maximum coverage for survivors across Australia. By establishing this Redress,22
NA,"Scheme, the Commonwealth is ensuring that its own survivors will be able to access redress",22
NA,from 1 July 2018.,22
NA,"The scheme will provide survivors with three elements of redress, comprising:",22
NA,"1. a monetary payment of up to $150,000 as a tangible means of recognising the wrong that",22
NA,survivors have suffered;,22
NA,2. access to counselling or psychological services of their choice throughout their lives; and,22
NA,"3. a direct personal response from the institutions responsible, where that is sought by the",22
NA,survivor.,22
NA,The scheme will adopt a survivor focused and trauma informed approach; access to redress,22
NA,will be simple and support will be available throughout the application and acceptance,22
NA,process.,22
NA,Survivors will not pay income tax on monetary payments they receive through the scheme,22
NA,and payments will not be directly garnished to recover any outstanding debts that may exist to,22
NA,the Commonwealth. Neither will payments be considered income for the purposes of,22
NA,determining social security and veterans' entitlement payments.,22
NA,The scheme is not intended to supplant or detract from the enduring and important criminal,22
NA,"law or common law avenues to seek justice. It is intended, however, to provide a survivor",22
NA,"with a means to access a sense of and process in justice, through monetary redress and",22
NA,"through restorative supports. It is intended in this sense to be faster, simpler and less",22
NA,distressing for survivors and provide governments and institutions with the means to deliver,22
NA,justice to their survivors.,22
NA,"In developing this legislation, we consulted with, and listened to, a broad range of",22
NA,stakeholders on the development of the scheme and this bill. The bill aligns with the views of,22
NA,"the independent advisory council on redress (including many survivor groups), jurisdictions",22
NA,and non-government institutions.,22
NA,Overview of the scheme,22
NA,"Under this bill, redress will be available for survivors of child sexual abuse that occurred in",22
NA,Commonwealth institutional settings. It will also provide redress to survivors abused in the,22
NA,Australian Capital Territory and the Northern Territory when these jurisdictions opt in or if,22
NA,they are ultimately compelled to do so by the Commonwealth.,22
NA,"The scheme will be established in 2018 and will run for 10 years, with all applications to",22
NA,"be finalised by 30 June 2028, however the scheme can be extended if there is a cogent need to",22
NA,do so.,22
NA,NA,22
NA,"From March 2018, a dedicated telephone helpline and website will be available to provide",23
NA,information on a preliminary basis about the scheme. These services will also connect,23
NA,"survivors with specialist community based support services including legal, financial and",23
NA,other social supports.,23
NA,"From 1 July 2018, the scheme will commence accepting applications from survivors of",23
NA,institutional child sexual abuse for which the Commonwealth and other participating,23
NA,governments and institutions are responsible.,23
NA,Eligibility,23
NA,For a person to be eligible for redress they must have suffered sexual abuse where a,23
NA,participating institution is responsible and where it occurred when the person was a child,23
NA,before the scheme's commencement on 1 July 2018.,23
NA,"While a person must have suffered sexual abuse to be eligible, the scheme will also",23
NA,"acknowledge related non-sexual abuse, for example physical abuse. Sexual abuse, of course,",23
NA,rarely occurs in isolation and it is important to deal with the whole of the survivor's,23
NA,experience as it pertains to the requisite sexual abuse.,23
NA,"A person may only make one application for redress, so if they have suffered more than",23
NA,"one instance of abuse, applications should disclose all instances in their application. This",23
NA,"means that once a decision has been made on an application, a person will not be able to make",23
NA,"additional applications to the scheme. This, again, is to ensure the speed and simplicity of the",23
NA,scheme and that the totality of the applicant's experience can be properly considered.,23
NA,"While there are no applicant age restrictions, applicants must be living. Families will not be",23
NA,"able to lodge an application on behalf of a deceased relative. However, if a survivor dies after",23
NA,"lodging a complete and eligible application, their estate will receive the redress payment due",23
NA,to the survivor.,23
NA,"For an application to the scheme to be approved and an offer of redress to be made, the",23
NA,operator must make a determination that there is a reasonable likelihood that the survivor is,23
NA,eligible. Reasonable likelihood is a lower evidentiary threshold than a balance of probabilities,23
NA,test which is generally applied in civil legal processes.,23
NA,"To be entitled to redress, a person must accept their offer and, in doing so, release the",23
NA,participating institution deemed responsible from civil liability in relation to abuse within the,23
NA,scope of the scheme.,23
NA,Monetary payment,23
NA,The amount of the monetary payment will be determined by looking carefully and closely,23
NA,at all of the circumstances of each person and applying consistent criteria. The maximum,23
NA,"amount of redress payable under the scheme will be $150,000.",23
NA,Access to counselling or psychological services,23
NA,Eligible survivors will be provided with access to counselling or psychological services in,23
NA,addition to the assistance already provided by the Commonwealth through Medicare.,23
NA,"Consistent with the royal commission's recommendations, the scheme will provide survivors",23
NA,with flexibility to access the counselling or psychological services of their own choice. This,23
NA,will empower survivors to make decisions about their own counselling needs and will support,23
NA,them to maintain existing therapeutic relationships.,23
NA,NA,23
NA,Direct personal response,24
NA,Survivors will also have the opportunity to receive a direct personal response from the,24
NA,participating institutions responsible for the abuse. A direct personal response is a statement,24
NA,"of acknowledgement, regret and apology and will be delivered to survivors by the relevant",24
NA,participating institution after the survivor has accepted the offer of redress.,24
NA,The response may be delivered through a range of mechanisms including face-to-face,24
NA,meetings with an appropriate representative of the institution or through written engagement,24
NA,with the survivor. The participating institution will be required to make quite clear what they,24
NA,are willing to offer by way of a direct personal response to survivors and what that process,24
NA,will involve.,24
NA,The direct personal response will give the survivor the chance to be directly acknowledged,24
NA,and to tell their personal story of what they experienced and the way in which it has impacted,24
NA,"upon them. Through this process, a participating institution can develop a shared",24
NA,"understanding, a critical understanding, of what happened to the survivor and the harm that",24
NA,"was caused, which will enable the institution to consider what else it may need to do to",24
NA,prevent such abuses and harm occurring in the future.,24
NA,Deed of release,24
NA,"Before survivors receive redress, the survivor will accept their offer by signing an",24
NA,acceptance document in the form of a deed of release. Accepting an offer of redress has the,24
NA,effect of releasing the responsible participating institutions from any further liability for,24
NA,instances of sexual abuse and related non-sexual abuse of the person the subject of the redress,24
NA,payment.,24
NA,"This means that the survivor by a transparent agreement will, upon accepting the offer of",24
NA,"redress, undertake not to bring or continue any civil claim against the responsible",24
NA,participating institution or institutions in relation to the specific abuse.,24
NA,Ensuring the availability of redress for survivors is dependent on the extent to which states,24
NA,and territory governments and non-government institutions decide to join the scheme. The,24
NA,deed of release is perhaps the most important feature in terms of encouraging those critical,24
NA,institutions to opt in to the scheme and thus it is a mechanism by which we can ensure greater,24
NA,coverage for survivors as without it institutions may be exposed to paying compensation,24
NA,through civil litigation in addition to providing redress under the scheme and so might decline,24
NA,to opt in to the scheme.,24
NA,The release will never preclude any criminal liabilities of the institution or alleged,24
NA,"perpetrator, nor provide release in relation to any other abuse outside the scope of the scheme.",24
NA,A survivor may have previously signed a deed of release for money received in relation to,24
NA,"institutional child sexual abuse. Importantly, the rules of the scheme will contain, as a",24
NA,"foundational principle for entry, that institutions will need to waive reliance on a prior deed of",24
NA,release signed by a survivor.,24
NA,Any relevant prior payments made by participating institutions in relation to the abuse,24
NA,"within the scope of the scheme will be subtracted from the redress payment. In essence,",24
NA,survivors who have received a previous payment related to circumstances the subject of the,24
NA,present redress application would receive an effective 'top-up' to the previously received,24
NA,payment up to the total redress amount determined under the scheme. If a survivor's monetary,24
NA,NA,24
NA,"payment is reduced to nil as a result of past redress payments, the assurance is that they will",25
NA,still be entitled to access counselling or psychological services or receive the direct personal,25
NA,response available under the scheme.,25
NA,Responsibility for abuse,25
NA,"The scheme is based on the critical principle of 'responsible entity pays', which was a key",25
NA,recommendation of the royal commission. A participating responsible institution will be,25
NA,"expected to pay for redress for their survivors, along with a proportionate share of the",25
NA,administrative costs. This is the best way to ensure fairness and justice for survivors and,25
NA,prevent the prevalence of the conditions of immorality derived from irresponsibility that gave,25
NA,rise to these terrible events in the first instance.,25
NA,"For a participating institution to be responsible, the abuse must have occurred in",25
NA,circumstances where the institution was primarily or equally responsible for the abuser having,25
NA,"contact with the person who is the survivor. In making this determination, the following",25
NA,criteria will be considered:,25
NA," whether the abuse occurred on the premises of the institution, where activities of the",25
NA,"institution took place, or in connection with the activities of the institution;",25
NA, whether the alleged abuser was an official of the participating institution when the abuse,25
NA,occurred; and,25
NA, whether the participating institution was responsible for the care of the survivor when the,25
NA,abuse occurred.,25
NA,A participating institution is primarily responsible for an alleged abuser having contact,25
NA,"with a survivor if the institution is solely, substantially or primarily responsible for that",25
NA,"contact, even if there are other institutions that, in a minor or tangential way, might also have",25
NA,"responsibility for that contact. In such cases, the institution will be required to pay the full",25
NA,"amount of redress, that is the institution will pay the full 100 per cent share of redress even if",25
NA,some other institution might have been responsible in a minor or tangential way.,25
NA,A participating institution will be considered equally responsible where they are equally,25
NA,responsible with one or more other institutions for a child having contact with an alleged,25
NA,abuser. In these cases the responsibility for funding redress will be shared equally and each,25
NA,responsible institution will be required to pay an equal 50 per cent share of redress.,25
NA,"This structure is designed as the best means of achieving a simple, clear, non-legal scheme",25
NA,which avoids all the complexities associated with exhaustive allocations of divided,25
NA,responsibility that causes great cost and time to be expended in civil litigation. The,25
NA,Commonwealth Redress Scheme rules will further define the extent of institutional,25
NA,responsibility as cases are assessed under the scheme. This will allow the scheme to deal with,25
NA,any unanticipated issues that might arise over the 10-year life of the scheme.,25
NA,"With respect to the issue of funder of last resort, in cases where a government is considered",25
NA,"equally responsible, they-the government-may be determined to be the funder of last",25
NA,resort. This will occur when the other equally responsible participating non-government,25
NA,institution:,25
NA, does not exist and does not have a meaningful and substantive connection with an,25
NA,'umbrella' or 'subsuming' modern organisation; or,25
NA,NA,25
NA, the responsible institution does exist but is unable to pay redress because they have been,26
NA,deemed insolvent.,26
NA,"Where a funder of last resort arrangement is determined to exist, the government that",26
NA,shares the responsibility will pay the full amount of redress by paying the equal share of,26
NA,redress the participating non-government institution would have otherwise paid.,26
NA,The scheme will provide for the development of agreed categories of cases where,26
NA,responsible governments will share responsibility with an institution and will be a potential,26
NA,"funder of last resort. If a case falls into an agreed category, the relevant government will",26
NA,automatically be determined to be equally responsible and therefore liable for redress.,26
