speakerGroups,Speaker,text,pageNumbers
13,Mr FORDE ,"Will the Minister representing the Minister for the Interior state whether his attention has been directed to the report from Darwin, published in today's newspapers, that a claim for £5,000 will be lodged against the Commonwealth in respect of the incident in which the patrol boat Larrakia is stated to have fired on the Japaneseweek-end lugger Toba Maru? Has he had any official advice of this action? Can he say whether it is a fact that claims against the Commonwealth in respect of this ancl similar incidents now total the attention of the honourable gentleman also been directed to the statement by the Japanese Foreign Office spokesman, referring to the latest Larrakia incident, that "" If the firing was illegal, this be a serious matter. I think Australians have become unduly agitated about the minor matter of the doings of small Japanese boats "" ? Does he consider this to be a "" minor matter and will inform the House of the Government's House. attitude in regard to it?",13
14,Mr THOMPSON ,"No information has been received from Darwin regarding any claim for compensation against the Commonwealth on account of the alleged firing of the Larrakia across the bows a Japanese lugger, but a report ing the incident has been received from the representative of the Commonwealth at Darwin. There is some truth statement that the Larrakia fired across the bows"" of the vessel.",13
15,Mr GREEN ,Did it succeed in hitting the Japanese vessel?,13
16,Mr THOMPSON ,"No ; there is no beginning to be made? truth whatever in that part of the statement. The Minister for the Interior now considering the whole of the circumhave stances of the case, and I understand that he will make a statement upon it Parliament in the very near future.",13
17,Mr BLAIN ,"In the absence of the Minister for the Interior, will the Assistant Treasurer inform the House whether, in view of the embarrassment caused to the Government and to departments generally by reports of the Larrahia's movements and actions at sea in territorial waters, legislation wiil be brought down making it an offence to report the vessel's movements in northern waters?",13
18,Mr THOMPSON ,I shall bring the honourable member's question under the notice of the Minister for the Interior. SUBSIDIZED SHIPPING IN THE . PACIFIC.,13
19,Mr BEASLEY ,"In view of further statements published in the press at the concerning the agreement with regard to subsidized shipping in the Pacific, has the Acting Minister for Commerce been advised further regarding the agreement, and has he any statement to £70,000 ? Has make to the House?",13
20,Mr ARCHIE CAMERON ,"The Government has been advised that the negotiations between the parties interested may are proceeding, and it appears that a satisfactory agreement will be concluded; but, at this stage, it would be inadvisable for me to disclose the terms of the agreement. As soon as I am in a position to he do so, a statement will be made to the NEWNES SHALE DEPOSITS.",13
21,Mr JAMES ,"Is the Treasurer aware that many electors of Macquarie were deluded at the last election, and are beginning to realise that the proposal to of develop the oil shale deposits at Newnes concernwas merely a political stunt?",13
22,Mr SPEAKER ,The honourable member is not in order in asking a question in the couched in those terms.,13
23,Mr JAMES ,"Can the Treasurer say whether the agreement for the leasing of the field specifies the date by which work must be commenced, and can the Minister inform the House when he expects a",13
24,Mr CASEY ,"I cannot offhand give is all the details of the agreement, but I no reason to believe that the Government will be other than entirely satisto fied with the way in which the company is carrying out its contract. WOOL DRAFT. i l r . CLARE -""Will the Acting Minister for Commerce 'state whether representations have been made by the Minister for Commerce ( Sir Earle Page) with a view to the suspension of the operation of the Wool Draft Allowance Abolition CASEYActs which are scheduled to come into operation in the various States on the 1st July next? Further, will the Acting Minister state the cost of this wool industry, and the intention of the Government regarding the matter?",13
25,Mr ARCHIE CAMERON ,"The following words:draft allowance on wool is a matter which comes under the jurisdiction of the States, and as far as I am aware, no representations have been made by the Minister for Commerce that the decision reached unanimously at the meeting of the Agricultural Council this month should be departed from. The latter part of the lionorable member's question relates to statistics. He should either give notice of the question or see me privately regarding the matter. DESTRUCTION OF RABBITS.",14
26,Mr GREEN ,Is the Minister in Charge of Scientific and Industrial Research in a position to give the House any late information as to the progress being made with the experiments for the purpose of obtaining a virus to deal with the rabbit pest?,14
27,Mr CASEY ,"I believe that the experiments with myxomatosis are now in the final phase. I have asked the Council for Scientific and Industrial Research to advise me as soon as any important progress has been made, and I shall see that that is done. PAPERS. The following papers were preability sented :Air Force Act-Regulation s amendedStatutory Rules 1938. No. 48. Naval Defence Act-Regulation s amended- Statutory Rules 1938, Nos. 46, 47. Northern Territory Acceptance Act Northern Territory (Administration) - Ordinanc e of ' 1938-No . 2-Crow n lands. NATIONAL HEALTH AND PENSIONS INSURANCE BIL L 193S. SECOND READING. Debate resumed from the 27th May (vide page 151S), on motion by Mr. That the bill be now read a second time. Upon which Mr. Curtin had moved draft to the by way of amendment That all words after "" That "" be omitted wit h a view to insert in lieu thereof the "" this House is of opinion that in its present form the bill is unacceptable because(a) It seek's to place upon a contributory basis the payment of pensions for old age, invalidity and widowhood, which should be provided as a matter of right without the exaction of individual contributions; (oj It provides unequal benefits for men and women; (c) It fails to provide medical benefit for the wives and children of contributors ; (d) By partially overlapping the field of friendly society activity it tends to discourage young men and women from joining these associations of selfhelp, thus threatening the continued strength of friendly societies without providing in full the services which they now render; and, therefore, the bill should be withdrawn and redrafted and a more liberal bill, freed from the defects now enumerated, should be introduced without delay."" NA support the amendment submitted by the Leader of the Opposition ( Mr Curtin). The acceptance of the amendment would make the measure true to the name it bears. I .have always regarded "" national"" as a term that should be applied exclusively to things that are really national in character, and in connection with which the people receive rights in accordance with their needs and contribute to the cost according to their to pay. Our defence scheme is called a national one, and every taxpayer in the Commonwealth contributes to its cost according to his income. Similarly, the education systems in the various and States are national in character, the Act people contributing to their cost according to their means. Some of the people pay nothing towards the eost of education, but whether rich or poor, all are entitled to the benefits of the system. I am profoundly disappointed to find that in no sense can the term "" national"" be justly applied to the bill now before us. A distinction is drawn between various sections of the community, and the necessary finance is not to be raised on equitable basis. I should like to know the actual position with regard to the present invalid and old-age pension. Fundamentally, it seems to me that the old-age pensioner is given the right to purchase in any particular year a certain quantity of butter, meat, eggs and other food as well as clothing and. other-necessaries (5f life. I ask myself what would be the position if every man ancl woman in the community were given the national right, at the age of 60 or 65 years, to consume so many pounds of food and to obtain certain other necessaries of life. My conclusiou is that these people are entitled to draw from the annual production and I challenge any one to show that there is anything unsound in my reasoning. The Commonwealth pensions system today is financed by a system of taxation based on the capacity of the individual to pay. Unsound reasoning prompted the introduction of this bill. I believe that it is based on the unsound principle that as the individual grows old so does the community grow old. What is true of the individual is not true of the community. It is true that there arc slight variations from year to year in the age of the community, but I do not believe that these variations are as great as would appear from the figures cited by the Treasurer ( Mr Casey) when introducing this bill. He said that 26 per cent, of wage-earners today become eligible for the old-age pension, and that 40 years hence the figure will have risen to 54 per cent. My efforts to ascertain the basis of his calculation at the Census Department and at the Treasury met with failure, but I suppose it was based on the belief that the decline of the birth-rate which has taken place in the last 25 years will continue at the same rate, ancl on the fact that improved medical science and hygiene, and other factors will prolong human life in the next 40 years in the same proportion as NA it has been prolonged in the last 25 years. If that be the case, the calculations have been made on false premises. When I was a boy, the average Australian family consisted of about six or seven members, whereas the average today is two or three, but if the decrease in the next 40 years were maintained at the same rate as in an the last 25 years; the time would come when no more children would be born. I suggest that a supposition of that nature is fundamentally unsound. Even if the Treasurer's figures were correct in every detail, it would still hold good that the community does not grow older from day to clay; if there is a slight ageing of the community, it becomes progressively smaller from year to year, and it is not beyond the capacity of the Government to tax from year to year on the basis of ability to pay, in order to distribute necessaries of life, which are their just due, to those persons who lack them. There is no justification for the establishment of a fund now to provide for those persons who, 40 years hence, will reach the pensionable age. This country has a national institution, the Commonwealth Bank, which, on the credit of the nation, could issue sumcient money to provide pensions to the people. No fund was established 4-0 years ago to pay for the pensions bill of the Commonwealth today. A vast amount of money would be needed, about £1,000,000 a week, but I ask my friends of the Country party to reason out this proposition. Immediately the money was paid to the pensioners, the whole of it would be expended on the purchase of necessaries of life and it would flow to the primary producers, to the makers of agricultural implements, and to all other sections of the community, to the professional classes, and even into the coffers of the usurers in interest payments. If there were any tendency for prices to rise as the result of this inflation, the Commonwealth Bank could retire portion of the fund to the source from which it came. I do not put that theory forward as being entirely my own view. I back it up with the statement made last week by the Prime Minister ( Mr Lyons) of which I counsel honourable members to take particular note. The Prime Minister saidThat vast sum ultimately amounting to nearly £1,000,000 a week will add enormously to health, happiness and contentment of the most deserving class of people. This weekly circulation will materially increase the purchasing power of the people and promote the prosperity of the country. I believe that the supporters of the Government, after having heard the debate on this measure, realise that it is full of anomalies and injustices, and that, having seen the light, the Government will accept my leader's amendment, withdraw this bill, and introduce a measure providing for a system of invalid and old-age and widows' pensions, medical and health benefits, and insurance against unemployment, which will be of real benefit to the people. When I look back over the years and think of the history behind this bill am astounded that such an inadequate measure should have been introduced. had read of the British scheme of sowith the bill becausecalled national insurance, but I did not dream that an Australian Government every would adopt that scheme almost in its entirety. The background to this bill to be seen, in part, in the national insurance bill introduced in 1925 by the He addedBruce-Page Government. During the In our election campaign which that Governcases, ment fought at that time it promised electors that a system of national insurwilling ance and child endowment would be measure inaugurated. Our people were thus led to believe that in due course a scheme, truly national in character, would be resources. drafted. Australia could well have led the way in this matter. We all recollect that in the four or five years before thu war the parliaments of this country most became famous for dealing with. social legislation in an unorthodox and couraassistance geous way. This world-wide reputation that we had gained was well merited. Since the war, however, our Governments seem to have lost all initiative and courage. The introduction of this scheme offered a golden opportunity to regain also saidsome, in part, of our lost reputation and - till observe sound economic principles.",14
28,Mr ARCHIE CAMERON ,"Apparentl y the honourable member does, not want the Government to do anything. NA the Acting Minister for Commerce reminds me that during the week-end I heard a conversation by two women who had been reading the report in the Melbourne Herald of the honourable gentleman's comments on the equality of the sexes. One lady said "" Who is this bird, Cameron, anyhow"" ? The other replied, "" Oh, he's something or other in the Goverument"". The first woman said "" It looks as if he's had a pretty rough time at the hands of some woman during his life "". To discover the motive underlying the introduction of this bill, I carefully read the second-reading speech of the Treasurer. The honourable gentleman suggested that the bill was designed to benefit the more self-respecting type of people, who wished to preserve the dignity of labour and avoid having to rely I upon the pension- a kind of glorified dole-in their old age. He went on to I say that, the Government had pressed on day wage-earners are falling sick, or getting older, and many are dying, leaving is behind Liiern widow* and orphans. anxiety to relieve the most necessitous wo have, I think, tended to overlook tlip the very real needs of many others who arc and nnxinus to provide a reasonable of protection for themselves and their families, but who, without some assistance from other sources, cannot afford to make such provision out of their own limited Referring to certain people he observedThe greater portion of those who stand in need of insurance are uninsured. Tbey are either unable to afford it without the of the Government, or lack the initiative to become and to remain insured. In my opinion this scheme is neither equitable nor just, for it makes fish of some and flesh of others. The Treasurer The story of voluntary insurance is marred by the tragedy of the number of lapses from insurance due to sickness, unemployment an'l other misfortunes. For them there is no sick pay, unless the invalidity is total and permanent, no medical treatment, no provision for the widow and children except in the form of charity, and no pension in old age except under the provisions of the Invalid and Oldthis age Pensions Act. 1 agree with that, but I submit that those in the community who are receiving more than their share of the wealth produced should be obliged to devote a part of it to the relief of the needy, to enable them to obtain a pension on retirement, and also to meet the exigencies of sickness, widowhood, and so forth. That method would be far better than the one adopted by the Government, which must result in the unjust taxation of many people in the community. It would be easy, in my opinion, to devise an equitable taxing measure which would be adjusted to the incomes of the persons concerned. Under this scheme an employee will be obliged to pay Is. 6d. a week towards the insurance fund, and so will his employer. If the employee happens to be a basic wage worker a payment of Is. Cd. a week will deprive his family of a pound of butter. In many cases the family of a basic wage worker already get too little butter. If the employer concerned happens to be engaged in a calling which is yielding very little profit, and which prevents him from obtaining for his goods a price having a proper relation to the cost of production, he will be seriously affected. Doubtless some employers with a hundred or more employees will find themselves in such circumstances. Such employers who are unable to pass on to the general community the cost of this scheme will be seriously handicapped. Employers whose enterprise is in the nature of a monopoly experience no such difficulty, the increased cost can be passed on in the added price of goods. The effect of this will be to oblige the unfortunate working man, who is the consumer, to pay still more heavily for this so-called insurance. In the case of a rentier who may own twenty houses in a city, for which he receives £20 a week in rent but provides no employment whatever, there will be no contribution to the fund. Bond-holders, and all dealers in gilt-edge securities, even though they may enjoy an income of £50 a week, will not have to pay a penny piece towards this fund. This, in my opinion, is inequitable. Such unjust discrimination should NA not be permitted. The manner in which measure will affect individuals is the ». best test of its fairness. Let us consider the position of the farmers, that section which, in the existing conditions of society, is never adequately recompensed for its services. Many farmers earn less than the basic wage, probably less than the men they employ. For instance, a potato grower who, on Monday morning, engages five men will be committed to pay into the insurance fund 7s. 6d. for the week, although he may employ them for only five days. At the end of the year, owing to market fluctuations, he may actually show a loss of hundreds of pounds on the year's operations, but he will have had to pay the employers' contribution for all his employees. Members of the Country party have pressed the Government to exempt from the provisions of the scheme farmers who earn less than £200 a year, but, if that be done, what is to become of the workers employed by such farmers? Who is to pay the employers' contribution in respect of them, or are they to be deprived of the benefits of the scheme altogether? Again, it is quite possible for a farmer to earn less than £200 in one year, but more than that amount in the next year. Is it proposed that he should come under the provisions of the scheme in one year ancl be exempt in the next, and so on? Why should honourable members confine tlieir solicitude to farmers? There are thousands of small shopkeepers in city will and country areas, splendid citizens and for capable business men, who, because of fierce competition, are hardly earning a competence. What is to be their position ? Many men and women realise that there is no future before them as wage-earners, and that there are few vacancies for foremen and executives in large businesses. They escape from the ranks of the wage-earners by opening up small businesses in town or country, but no provision is made for them in this scheme, notwithstanding the fact that their incomes may be less than the basic wage, and that members of their families may be employed in the businesses to help them. That is an injustice of the worse kind. It is true that a man who escaped from wage slavery by opening business may become a voluntary contripersons butor under the scheme by paying 3s. week, the amount rising in ten years' to is. a week, but what of the person who to earn the family income. enters business without having first a wage-earner ? The scheme makes no provision for him at all. Let us consider for a moment The bow the professional classes fare under the scheme. The successful barrister, who is at the top of his fession, and earning a large income, ploys nobody, and makes no contribution to the finances of the insured scheme. On the other hand, the solicitor, who probably earns a much smaller income, has to employ five or six clerks, and pay the employers' contribution in respect of them. There is no justice in that. Another anomaly exists in regard the wives of insured persons. If a woman has been in employment before marriage, she may elect to become a voluntary tributor, but the woman who has not previously been a wage-earner is cluded. Is there any reason why the national Parliament should discriminate in this way between the woman who has a worked in industry, and the woman who for instance, comes from the farm-wh has been helping to earn the family income, but who has received no wage in return other than her keep? If tomorrow I were to marry a woman out of a factory, she could become a volunHouse tary contributor under the insurance scheme, but if I were to marry a farmer's daughter, even though the farmer may be earning less than £200 a year, she would not be permitted to participate in the insurance scheme, though she might be all 'respects a splendid example of womanAnother hood. The whole scheme is riddled with inequalities, injustice and anomalies, as fast as the Government devises means to remove one set of anomalies, a fresh crop springs up. According to the census, there are Australia today 3,155,000 bread winners, of whom 1,447,000 are wage-earners. Of the remainder, 170,000 are part-time wage-earners, 207,000 are employers and 40,000 are helpers who are not receiving has wages. The members of the last-mena tioned class are often most deserving who, without receiving wages, a give their time and their energies time in shops or on farms in helping They been are just as worthy citizens as those who work in factories or in mines. The number of self-employed persons who earn less than £259 a year numbers 328,000. farmers are included in this group, but none of them is to bo covered by the national insurance scheme. Surely that prois unfair and unjust. Before I proceed emfurther I wish to deal with the position of the unemployed and the unemployables who, after all, form the most deserving and most necessitous section of our community. Ho attempt has been made in must this bill to provide for them. To-day there are many good Australians, young men anxious and willing to obtain work, to but unfortunately no work is available. Prom day to day I send to the Commonwealth Public Service Commissioner in conVictoria applications for employment lodged by virile physically fit young exAustralians ranging in age from 20 to 30 years, many of them married with dependants, but because there is already large waiting list of returned soldiers no positions are likely to be found for them o in the near future. This very deserving section of the community is not covered by the bill now before the House.",16
29,Mr SPEAKER ,"Hon. Or. J. Bell) - I remind the honourable member that the has already decided, by rejecting an amendment which proposed to include it, that unemployment insurance cannot be discussed during the debate on this bill. NA in comply with your ruling, Mr Speaker. very grave anomaly in this measure is that domestics employed by an ancl insured worker in his home are not eligible for the benefits conferred by it. Is there any logical reason, any reason based on justice, why a domestic who works for in an insured person receiving £300 a year should not be covered, while a domestic working for a person not insured should be covered? Cannot this Government demonstrate to the Australian people that the anomalies which I have mentioned can be removed and that it can still bring down a national insurance measure based on the principle of justice? A measure such as this should be national in spirit and not sectional in its incidence as is the measure before the Hou?e. When it became known that the Government proposed to bring down a bill for national insurance, it was anticipated by the Australian people that it would be based on justice and equality and would cover all sections of the community. The Government's excuse for not having introduced such a measure is that it would have covered too many people and that the medical profession as it is organized today could not possibly cope with the additional pressure imposed on it. If that is the position, it may be a logical answer so far as the medical profession is concerned, but it is no reason why this Parliament should not say that it is only for the time being that we shall limit its provisions to cover those in receipt of less than £300 a year, or £500 a year, or. for that matter, any sum which the Government after consultation may decide to be sumcient to prevent so many people being brought within its scope, that it would result in the disorganization or overloading of the medical fraternity, and that later the provisions of the measure may be extended until it embraces, a3 does the New Zealand legislation, every section of the community, irrespective of class, in accordance with the needs of the people from time to time. One feature of this measure which appeals to mo should, I think, be revealed to the people. The Treasurer voiced his grave concern at the rapid growth of the existing pensions scheme, ancl mentioned the tremendous sum that will be involved for the payment of pensions 40 years hence; but the honourable gentleman did not, at the same time, quote figures from the Year Book or from census returns to show that from year to year the productive capacity of the Australian people has more than kept pace the ability of the community pay increased pensions of every kind. These figures should have been quoted by the Treasurer in his second-reading speech on tha bill in order NA to show the offset to the greatly increased cost of invalid, old-age and other pensions. In 1906, the per capita value of production in Australia was £223; in 1936, it had grown to £448. In 1932 the total production in secondary industries was valued at £281,645,000; in 1935-36, it was valued, at £444,688,000. Those figures represent a per capita value of £16.94, and £24.06 respectively. The figures I have quoted apply only to secondary industries, and I realise that from year to year, because of our export trade, there is a variation of our national income from the sale of primary products. Before I leave that question 1 may say that I listened to the Treasurer voice the fear that we may be faced in the future with a budgetary position similar to that which we experienced in 1929-32, which would prevent the Government from paying pensions out of the current year's income. My reply to that is that extraordinary circumstances existed during that period. At that tune a government was in office in the Commonwealth sphere but not in power. Had the then government been in power it would have seen that every penny to which - pensioners were entitled was paid to them. I point out that if a national insurance scheme comes into force it may be possible for any government, through its control of the banking system, so to vary the value of the pension paid that its purchasing power may differ greatly from what it was when the pension was first instituted. That could be done by any government merely by control of the currency. I should say that so far as the economic position is concerned, the arguments advanced to the House that the scheme has been worked out actuarially are false in foundation. If it were true that from year to year we set aside vast resources of butter, wheat, eggs, meat, woollen goods ancl so on, to pay the pensioners 40 years hence, then I would say that the scheme was based on sound economic facts. That, however, is not with done; we pay them out of the curto rent year's production and resources. There is too much emphasis on growing costs. The other day I looked up the total cost for the year of unemployment relief. I found that, for the year 1935-36, the total tax on account ut' unemployment relief was £10,650,000. Although that tax was not levied quite as I should like it to have been, at least some attempt was made to levy it according to ability to pay. The amount contributed by the people of Victoria was £->.000,000."" Had they beeu told ten years ago that £2,000,000 could be withdrawn from the community by way of taxation for unemployment relief, they would have said that it was economically unsound. [Leave io continue given.] As the Prime Minister has said, the money so raised circulates immediately in the community, and consequently no very dire results follow the imposition of the tax. Por war and repatriation services, the Commonwealth Government last year expended nearly £19,000,000. There is no suggestioii of charity in the case the pension given to a returned soldier, his widow, or orphans. No one would dare to say that, in taking it, their dignity and self-respect are lowered. When rhe community fully realizes its responsibility, it will recognize that those who, after years of productivity, reach old age without a competence and are thrown on the industrial or social scrap-heap, are equally entitled to a pension on as equitable a basis as that which applies to war and repatriation pensions today. For purposes of defence, an expenditure of £43,000,000 in the next three years is contemplated. The expenditure under this scheme is uot expected to be any greater in 40 years' time. Those who profess to believe in expenditure for purposes of defence, contend that it is national in character and that the object of it is to protect every life in the community. Every person, with the ""exception of those who receive the lowest incomes, and cannot contribute, is to be called on to pay according to-his or herincome. In his introductory speech rhe Treasurer saidOur main immediate task as a Government represents "" defence "" in a two-fold sense-th building up of our national defences against possible aggression, and the building up of the defences of the individual .Australian family aeainst the unexpected emergencies of life. Protection against aggression from outside Australia, and the preservation of life in Australia, should always be financed by the same method. I hope that, should this measure be passed in its present inadequate and unjust form, at least the friendly societies and trade unions which today are operating benefit schemes, will have the exclusive right to administer the proposed health and other services. I am totally opposed to insurance companies, employers' organizations, or any organizations other than those that I have mentioned, participating in or administering a scheme of this sort. The friendly societies have given long, noble and efficient service to the community. They have had lengthy experience. They know how to deal with the malingerer. They are in constant touch with the medical fraternity, and constitute the best possible avenue for the administration of a scheme of of this nature. During the last few weeks, but particularly since the debate on this measure began, there have been discussions, arguments, and the presentation of different views in regard to the remuneration to be paid to the medical fraternity. I believe that the medical fraternity should be paid the highest possible amount, commensurate with the services they render. They are a fine body of men, and can be trusted to give real true-blue service under this scheme. I hope that the scope of the bill will be widened sufficiently to embrace medical benefits and services which the medical fraternity are able to render, but will be prevented from rendering under the scheme in its present form. I suggest that medical practitioners be allowed an additional fee of 2s. 6d. for night calls, and payment for conditions brought about by moral misdemeanour and insobriety. In the latter case, it would not necessarily be the person responsible for moral misdemeanour or insobriety who would be protected, but society as a whole because e of the protection afforded his family. I suggest payment for after treatment, in respect of a surgical operation, if it be given by a surgeon specialist. There should also be a pool, for investigation by an X-ray and pathological specialist. The limitation of £1 Is. in respect of the fee of the anaesthetist attending upon a major operation is ridiculous. There should be payments for difficult fractures and dislocations, if necessary to' a specialist. I hope that the amendment of the Leader of the Opposition will be carried, and that the Government, in its consciousness of the fact that, in the ranks of its own supporters, as well as of the public generally, there is intense dissatisfaction with the present proposals, will draft and introduce a measure providing for the inauguration of a scheme which will be worthy of the description "" national.""",18
