Speaker,Text,pageNumbers
NA,"is spent on television in the eastern States,",11
NA,particularly as broadcasting has been,11
NA,operating in Australia for nearly 36 years?,11
Mr DAVIDSON , I am aware that,11
NA,"there are areas in Western Australia,",11
NA,ing parts of the honorable member's elec-,11
NA,"torate, in which broadcast reception is not",11
NA,good. Similar conditions prevail in other,11
NA,parts of Australia also. The Australian,11
NA,Broadcasting Commission and particularly,11
NA,the Australian Broadcasting Control Board,11
NA,have been investigating this problem for,11
NA,"some time, and, over a considerable period,",11
NA,have been doing their best to ensure that,11
NA,broadcast reception in country areas is im-,11
NA,"proved. Last year, an engineer was sent",11
NA,to Western Australia to make a thorough,11
NA,survey of broadcast reception in that State.,11
NA,He returned and made a comprehensive,11
NA,"report, which is still under study by the",11
NA,Broadcasting Control Board for the pur-,11
NA,pose of determining what further action,11
NA,can be taken to improve reception in the,11
NA,area.,11
NA,In reply to one of the points made by,11
NA,"the honorable member, I point out that",11
NA,improvements are not being delayed by the,11
NA,expenditure of money on the extension of,11
NA,television services. The funds available to,11
NA,"the Post Office, the Broadcasting Control",11
NA,Board and the Australian Broadcasting,11
NA,Commission for the extension and improve-,11
NA,ment of radio broadcast services have not,11
NA,been varied as a result of the development,11
NA,of television.,11
NA,"As I have already pointed out, reception",11
NA,in other parts of Australia also needs atten-,11
NA,"tion from time to time, and we have",11
NA,"adopted, as our main policy, one of",11
NA,increasing the power of stations which can,11
NA,provide alternative programmes in country,11
NA,areas. An example of what has already,11
NA,been done in this regard is available at,11
NA,"Wagin in Western Australia, where the",11
NA,power of the station was built up about,11
NA,"twelve months ago to 50,000 watts.",11
NA,Similar action has been taken at station,11
NA,"4QN, Townsville, and at the station at",11
NA,Grafton in New South Wales. These sta-,11
NA,tions are serving large country areas which,11
NA,previously had not enjoyed very good,11
NA,reception. As a result of the building up,11
NA,"of their power to 50,000 watts, they are",11
NA,providing a vastly improved service for,11
NA,those areas. This policy will be extended,11
NA,further in Western Australia. I repeat,11
NA,that the power has already been built up at,11
NA,"Wagin, and it is intended as a part of our",11
NA,"forthcoming programme, but at a date that",11
NA,"I cannot specify at present, to increase the",11
NA,"includpower of station 6WF to 50,000 watts.",11
NA,EDUCATION.,11
Mr WHTTLAM , I address a question,11
NA,to the Prime Minister. Last March the,11
NA,right honorable gentleman promised the,11
NA,Premiers that he would set out quite fully,11
NA,and categorically in a letter to each of them,11
NA,his reasons for refusing to set up a joint,11
NA,Commonwealth-State commission into,11
NA,"primary, secondary and technical educa-",11
NA,tion. I believe that last month he sent,11
NA,"letters to them. Meantime, on 21st April,",11
NA,the Leader of the House told the honor-,11
NA,able member for Newcastle that he would,11
NA,inquire whether copies of the letters could,11
NA,be distributed among honorable members.,11
NA,1 now ask the Prime Minister whether,11
NA,he will table the letters or otherwise make,11
NA,"their text available, and in particular",11
NA,whether he will do so before the debate on,11
NA,the Estimates for his department.,11
Mr MENZIES ,Th e answer to the,11
NA,"question is: "" Yes, I will "".",11
NA,TRADE WITH RUSSIA.,12
Mr LUCOCK ,Ca n the Minister for,12
NA,"Trade advise the House whether, in view",12
NA,of the re-establishment of diplomatic mis-,12
NA,sions between Austraha and the Soviet,12
NA,"Union, there is any likelihood of increased",12
NA,sales of Australian products to that country?,12
NA,"Further, can the Minister comment on",12
NA,newspaper speculations that Russian wool-,12
NA,buyers will participate direcdy in the,12
NA,present series of wool auctions?,12
Mr MCEWEN , I am not in a position,12
NA,to answer the question with any precision.,12
NA,Let me make it clear that in whatever dis-,12
NA,cussions took place prior to the re-,12
NA,establishment of diplomatic missions,12
NA,"between Australia and the Soviet Union,",12
NA,"there was no mention, except perhaps by",12
NA,"way of passing reference, to trade. There",12
NA,was certainly none of sufficient significance,12
NA,to bring me into the discussions. The,12
NA,"matter of trade, therefore, was not basic to",12
NA,the re-establishment of diplomatic missions.,12
NA,"However, the Russians themselves have",12
NA,announced that they are going to re-enter,12
NA,the wool auction room. We have reason,12
NA,to believe that they wish to procure our,12
NA,"wool, and it might be reasonable to expect",12
NA,their re-entry into the auction room. I,12
NA,understand also that the Soviet Union will,12
NA,station in Canberra a commercial coun-,12
NA,"sellor. If and when that occurs, I have",12
NA,no doubt that we shall achieve a better,12
NA,understanding of the desired commercial,12
NA,relationship between Australia and the,12
NA,Soviet Union. As regards Australia's atti-,12
NA,"tude, we have never placed any obstruction",12
NA,in the way of the sale to the Soviet of our,12
NA,"ordinary, normal export products, such as",12
NA,foodstuffs and wool.,12
NA,COMMONWEALTH PROFESSIONAL,12
NA,OFFICERS.,12
Mr BRYANT ,I s the Prime Minister,12
NA,aware that the Commissioner for the,12
NA,Snowy Mountains Authority stated recently,12
NA,that difficulty was experienced in obtaining,12
NA,adequate numbers of trained technical,12
NA,people for government projects? Is this,12
NA,the case with other government instrumen-,12
NA,"talities and departments, and is it due to",12
NA,the fact that higher salaries are paid by,12
NA,private concerns? Does he approve of a,12
NA,statement by the Minister for National,12
NA,Development that it is desirable that,12
NA,private companies should attract govern-,12
NA,ment-trained personnel from the Bureau of,12
NA,Mineral Resources? Will the right honor-,12
NA,able gentleman examine the matter of the,12
NA,salaries of the qualified professional men,12
NA,"engaged in such work, in order to place",12
NA,government departments in a better com-,12
NA,petitive position?,12
Mr MENZIES , 1 did not hear either,12
NA,of the statements that have been referred,12
NA,to by the honorable member. I would be,12
NA,very pleased to find out what was said.,12
NA,PHARMACEUTICAL BENEFITS.,12
Mr KILLEN ,M y question is,12
NA,addressed to the Minister for Health. Are,12
NA,there many drugs available only on a,12
NA,"doctor's prescription, the dispensing of",12
NA,which would attract charges of less than,12
NA,5s.? Will the Minister describe the posi-,12
NA,tion of drugs on those prescriptions in,12
NA,relation to the Government's current,12
NA,proposals?,12
Dr DONALD CAMERON , I give this,12
NA,"as my own impression, because I cannot",12
NA,answer with complete precision: I should,12
NA,"think that, of the total number of doctors'",12
NA,"prescriptions presented by patients, only a",12
NA,relatively small number could be dispensed,12
NA,by chemists for less than 5s. That does not,12
NA,cover merely single drugs; it covers com-,12
NA,pounded medicines as well. The honorable,12
NA,gentleman also asks about the effect of the,12
NA,Government's proposals on prescribing.,12
NA,What is proposed is that the range of drugs,12
NA,at present regarded as pharmaceutical,12
NA,benefits will be greatly increased and will,12
NA,"not, in fact, be limited to single drugs, so",12
NA,that a great many prescriptions for which,12
NA,the patient now pays will be brought,12
NA,within the range of pharmaceutical benefits.,12
NA,NATURALIZATION.,12
Mr LUCHETTI , I ask the Minister for,12
NA,Territories whether he has given further,12
NA,consideration to granting Australian citizen-,12
NA,ship to people of European-Melanesian,12
NA,mixed blood in the Territory of Papua and,12
NA,"New Guinea. If he has done so, what",12
NA,action does he intend to take? Will the,12
NA,Minister tell the House what percentage,12
NA,"of people of Asian origin, including",12
NA,"Chinese, have accepted the opportunity to",12
NA,take out Australian citizenship in the,12
NA,Territory?,12
Mr HASLUCK ,A s a result of the,13
NA,"decision of this Government, an oppor-",13
NA,tunity was given to certain persons of,13
NA,Asian origin who were born in the Terri-,13
NA,tory or who had lived there for a long time,13
NA,to become Australian citizens. Although I,13
NA,"cannot give the exact percentage, I would",13
NA,be correct in saying that the big majority,13
NA,of those eligible under the Government's,13
NA,decision have become or are in process of,13
NA,becoming naturalized Australian citizens.,13
NA,This has left us with the problem of a,13
NA,small number of Asians who were not,13
NA,eligible under the previous decision and a,13
NA,comparatively small number of persons of,13
NA,mixed blood who have an indefinite status.,13
NA,Considerable work has been done both in,13
NA,the Territory and in the Department of,13
NA,Territories in Canberra in examining the,13
NA,problem and in preparing proposals. I am,13
NA,sure that the honorable member will,13
NA,realize that this is a matter for decision,13
NA,"by Cabinet, and I shall shortly make",13
NA,mendations to Cabinet on the matter.,13
NA,PHARMACEUTICAL BENEFITS.,13
Mr BUCHANAN ,M y question is,13
NA,directed to the Minister for Health. Will,13
NA,the increased range of drugs available as,13
NA,pharmaceutical benefits allow the prescripcated,13
NA,tion of cortisone for the treatment of,13
NA,arthritic conditions?,13
Dr DONALD CAMERON ,Cortison e,13
NA,"is, in fact, available for the treatment",13
NA,"arthritic conditions at present, subject to",13
NA,"certain restrictions. That is to say,",13
NA,one of a class of what are known as second,13
NA,schedule or restricted drugs. Although,13
NA,"those drugs are pharmaceutical benefits,",13
NA,their use as pharmaceutical benefits is,13
NA,restricted to a certain range of diseases.,13
NA,The proposals announced by the Treasurer,13
NA,in his Budget speech will not affect that,13
NA,position one way or the other. There will,13
NA,still be two schedules- a general schedule,13
NA,of drugs which may be prescribed as phar-,13
NA,"maceutical benefits for any disease, and a",13
NA,restricted schedule of drugs which may be,13
NA,prescribed as pharmaceutical benefits only,13
NA,for a limited range of diseases.,13
NA,POSTAL DEPARTMENT.,13
Mr COSTA ,Las t week I asked the,13
NA,Postmaster-General whether it was true,13
NA,that the Postal Department was placing the,13
NA,collection of outstanding telephone debts,13
NA,in the hands of outside debt collecting,13
NA,"agencies for a 10 per cent, payment of",13
NA,the amount collected. Has he yet obtained,13
NA,"this information? If so, will he let me",13
NA,have it?,13
Mr DAVIDSON , I am sorry that I,13
NA,have not yet obtained the information for,13
NA,which the honorable member asked last,13
NA,"week. I did start inquiries, and I expect to",13
NA,receive the information very shortly. As,13
NA,soon as I do I will give it to the honorable,13
NA,member.,13
NA,COMMONWEALTH DEVELOPMENT,13
NA,BANK.,13
Mr BRIMBLECOMBE , I ask the,13
NA,Treasurer: Is the Commonwealth Develop-,13
NA,ment Bank now established and ready for,13
NA,"business? If not, as there are many young",13
NA,men in this country who are eager to go,13
NA,recomon the land and who desire to use this,13
NA,"bank's services, can the Minister say when",13
NA,this organization will be ready for wide-,13
NA,spread operation?,13
Mr HAROLD HOLT ,Th e Common-,13
NA,wealth Development Bank has not yet been,13
NA,officially constituted for the purposes indi-,13
NA,by the honorable member. I think,13
NA,that earlier in the year I mentioned that it,13
NA,was probable that it would come into full,13
NA,operation at the beginning of the next,13
NA,calendar year. Arrangements have been,13
NA,of in train for the appointment of the,13
NA,various elements of the Commonwealth,13
NA,it is Banking Corporation and announcements,13
NA,should have been made this morning-the y,13
NA,were authorized by me-o f the appoint-,13
NA,ments of the general managers of the three,13
NA,banks making up the corporation. But,13
NA,until such time as the Commonwealth,13
NA,"Development Bank functions as such, there",13
NA,"remain, of course, the industrial finance",13
NA,section of the Commonwealth Bank and,13
NA,"the mortgage bank section, either of which",13
NA,"would be capable, perhaps, of dealing with",13
NA,the kind of problem which the honorable,13
NA,"member has in mind, at least until the",13
NA,other bank comes into full operation.,13
NA,TAXATION IN PAPUA AND NEW,13
NA,GUINEA.,13
Mr DUTHIE , I ask the Minister for,13
NA,Territories whether one reason for the bit-,13
NA,"ter opposition to taxation in New Guinea,",13
NA,"especially from the planters, is that they",14
NA,regard payment of tax as a lowering of,14
NA,their status in the eyes of the native people,14
NA,"who, themselves, pay tax. What level of",14
NA,taxation has been imposed in relation to,14
NA,taxation in Australia?,14
Mr HASLUCK , I would not attempt,14
NA,to analyse the motives of any one who may,14
NA,be opposing the introduction of taxation.,14
NA,I imagine that the motives vary from place,14
NA,to place. I think the honorable member,14
NA,is perhaps in error in saying that the,14
NA,"planters, as a class, are against taxation.",14
NA,Some planters are opposing it as indivi-,14
NA,"duals, but we know that there are quite a",14
NA,number of people engaged in planting who,14
NA,are not opposing it and who recognize that,14
NA,"the abolition of export duties, which were",14
NA,part of the whole reform carried out allied,14
NA,"with the introduction of income tax, will",14
NA,be more to their advantage and a greater,14
NA,encouragement to development than the,14
NA,old system.,14
NA,"Regarding the level of taxation, the rate",14
NA,of taxation both on private individuals,14
NA,and on companies is approximately half,14
NA,the rate imposed on equivalent incomes in,14
NA,"Australia, but in consequence of the fact",14
NA,that the concessional deductions in the,14
NA,Territory are much more liberal than on,14
NA,the Australian mainland and in view of,14
NA,the fact that some concessions are given,14
NA,"which are not allowed in Australia at all,",14
NA,the actual payment of tax by a person on,14
NA,an income will be considerably less than,14
NA,half of what would be paid by an Aus-,14
NA,tralian on an equivalent income.,14
NA,"R.A.A.F. CAMP, URANQUINTY.",14
Mr FAIRBAIRN , I ask the Minister,14
NA,for the Interior whether the installations at,14
NA,the Royal Australian Air Force camp at,14
NA,Uranquinty have been handed over to his,14
NA,"department for disposal. I f so, can",14
NA,inform the House whether the camp will,14
NA,be offered for sale as a whole to some,14
NA,"organization, or whether the various",14
NA,stallations will be sold separately for,14
NA,dismantling and re-erection elsewhere?,14
NA,Will the unused land be offered first to,14
NA,relatives of those people from whom it,14
NA,was compulsorily resumed during the war?,14
Mr FREETH ,Th e honorable member,14
NA,has taken a great interest in the Uranquinty,14
NA,station ever since it became known that it,14
NA,was no longer required by the Royal,14
NA,"Australian Air Force. However, the sta-",14
NA,tion was handed to my department for,14
NA,disposal only a week or ten days ago. We,14
NA,have received numerous inquiries from,14
NA,people wishing to purchase some of the,14
NA,"land or some of the buildings on the land,",14
NA,and we do not expect any difficulty in,14
NA,disposing of the installations separately.,14
NA,"However, I know that the honorable mem-",14
NA,"ber is interested in maintaining, as far as",14
NA,"possible, the value of the aerodrome as an",14
NA,"intact unit, and the department at present",14
NA,is negotiating with the New South Wales,14
NA,"Government, which is interested in acquir-",14
NA,ing approximately 400 acres of the land,14
NA,for its own purposes. I am unable to,14
NA,state the stage that has been reached in the,14
NA,"negotiations, but I shall keep the honorable",14
NA,member informed of the position.,14
NA,DENTAL SERVICES.,14
Mr STEWART ,"Yesterday , I directed",14
NA,a question to the Minister for Health con-,14
NA,cerning negotiations between the Australian,14
NA,Dental Association and the Department of,14
NA,Health for the establishment of a dental,14
NA,"health scheme. If, as stated yesterday, no",14
NA,"such negotiations are taking place, will the",14
NA,Minister now inform the House what,14
NA,action has been or is being taken to raise,14
NA,"the standard of dental health in Australia,",14
NA,and to make dental treatment less costly?,14
Dr DONALD CAMERON ,Standard s,14
NA,of professional practice in Australia are not,14
NA,matters for determination by the Common-,14
NA,wealth Department of Health.,14
NA,POSTAL DEPARTMENT.,14
Mr SWARTZ ,Ca n the Postmaster-,14
NA,General say when it is expected that the,14
NA,he extensive work on the Toowoomba auto-,14
NA,matic telephone exchange system will be,14
NA,completed? Is the system that is being,14
NA,"ininstalled at the main automatic exchange,",14
NA,"and the two supplementary exchanges, of",14
NA,a type that incorporates new developments,14
NA,"the known as the cross-bar system? If so, will",14
NA,this project be used as a pilot system with,14
NA,a view to the provision of this kind of,14
NA,exchange in other centres of Australia?,14
NA,Has the Minister a firm estimate of the,14
NA,total cost of the project in Toowoomba?,14
Mr DAVIDSON ,Th e exchange equip-,15
NA,ment that is being installed in the post,15
NA,office at Toowoomba is known as the,15
NA,cross-bar system. Although this is not a,15
NA,"new system, it has been considerably",15
NA,"developed in recent years. Previously, we",15
NA,have used what is known as the step-by-,15
NA,step system. We believe that the develop-,15
NA,ment of the cross-bar system will offer,15
NA,considerable opportunities to reduce the,15
NA,"space required for installation, that it will",15
NA,reduce maintenance and that it will permit,15
NA,of more effective operation. Our engineers,15
NA,who have been investigating the develop-,15
NA,ment of this system in both France and,15
NA,Sweden have obtained information which,15
NA,has led them to believe that the advantages,15
NA,that I have mentioned will be obtained.,15
NA,"We have decided, therefore, to pursue the",15
NA,possibility of introducing steadily this kind,15
NA,of equipment throughout Australia.,15
NA,Already the two small installations that,15
NA,have been made in Melbourne have proved,15
NA,"successful and, in the circumstances, we",15
NA,have decided to install the system in,15
NA,"Toowoomba, a rural city which, as honor-",15
NA,"able members will realize, is eminently",15
NA,"suited, by reason of its wide coverage, for",15
NA,this kind* of installation. The results,15
NA,obtained in Toowoomba will be a guide,15
NA,to the department as to the desirability of,15
NA,proceeding with further installations. To,15
NA,install this equipment will cost in the,15
NA,"vicinity of £383,000, and I believe that it",15
NA,will come into operation about the middle,15
NA,of next year. The department is not only,15
NA,pursuing the possibility of introducing this,15
NA,"improved system, but is also investigating",15
NA,the possibility of the equipment being,15
NA,manufactured in Australia if it is successful.,15
NA,POSTAL CHARGES.,15
Mr WARD ,I s it a fact that the,15
NA,"Treasurer, in endeavouring to justify the",15
NA,proposed increases in charges imposed by,15
NA,"the Postmaster-General's Department, ex-",15
NA,pressed the view that in assessing the,15
NA,"financial position of the department, allow-",15
NA,ance should be made for an interest charge,15
NA,on invested capital? Is it a fact that capital,15
NA,expenditure which he stated had been pro-,15
NA,vided from revenue since the termination,15
NA,"of World War II . , was met from taxa-",15
NA,"tion imposed on the general public? If so,",15
NA,does the Treasurer agree that to increase,15
NA,charges now to meet the payment of,15
NA,"interest upon invested capital is, in fact,",15
NA,compelling the taxpayer to pay interest,15
NA,to the Government upon capital which he,15
NA,himself has supplied to the Government,15
NA,free of cost?,15
Mr HAROLD HOLT ,Thes e matters,15
NA,can be looked at in rather different ways.,15
NA,It is a fact that the very substantial,15
NA,amounts of capital invested in the Post,15
NA,Office since World War II . have been,15
NA,"obtained, not from loans, but from revenue.",15
NA,"In that sense, the taxpayer has contributed,",15
NA,"in the form of revenue, to works which",15
NA,normally a government would prefer to,15
NA,finance by way of loan if that were prac-,15
NA,ticable. 1 think that all members know,15
NA,the reasons why it has not been practicable,15
NA,for us to provide loan moneys for this pur-,15
NA,pose. All the loan raisings of the Com-,15
NA,"monwealth Government, over these years,",15
NA,have been devoted to the needs of the,15
NA,State Governments. If we were not to have,15
NA,a component in postal charges representing,15
NA,"some return on capital invested, then the",15
NA,taxpayer who has already contributed to,15
NA,the capital cost of the Post Office in this,15
NA,"substantial degree, would have to contribute",15
NA,further amounts in the years ahead. That,15
NA,is obvious enough to any one who bothers,15
NA,to think about it.,15
NA,"Roughly £50,000,000 has to be found",15
NA,this year from the Budget for the capital,15
NA,needs of the Post Office. The correspond-,15
NA,ing sum in subsequent budgets is likely to,15
NA,"grow appreciably larger in the years ahead,",15
NA,as Australia grows. If those who use the,15
NA,"services of the Postal Department do not,",15
NA,"in the aggregate, provide a commercial",15
NA,"return to the department, quite clearly the",15
NA,taxpayer of the future instead of those who,15
NA,"use the services, will have to go on pro-",15
NA,viding money for the needs of the Post,15
NA,"Office. So while, in a sense, it is true",15
NA,that the taxpayer has provided these capital,15
NA,moneys and that the increased charges will,15
NA,affect some taxpayers-no t all of them to,15
NA,"the same degree-i n future, a more just",15
NA,distribution of Postal Department expenses,15
NA,"and charges will be made, bearing on those",15
NA,who use the services rather than on the,15
NA,general body of taxpayers.,15
NA,WHEAT RESEARCH.,15
Mr KING ,I n view of a report in,15
NA,Victoria that wheat research now remains,15
NA,"deadlocked, can the Minister for Primary",16
NA,Industry give consideration to a request,16
NA,that i made in this House for the matter,16
NA,be put to the growers in the form of a to implement it.,16
NA,ballot to try to finalize this very important,16
NA,issue?,16
Mr ADERMANN , I do not think that,16
NA,this matter requires any action on my part,16
NA,at the present moment. I understand,16
NA,officials of the Australian Wheatgrowers',16
NA,Federation are discussing the problem with Gladys?,16
NA,the Victorian Government. I hope that,16
NA,they can come to some arrangement to,16
NA,correct this impasse.,16
NA,RATES OF EXCHANGE.,16
Mr CLAY , I direct a question to the,16
NA,Treasurer. Has the right honorable gentlethat,16
NA,"man heard of Dr Ludwig Erhardt, financial",16
NA,adviser to the German Government? Has,16
NA,the Treasurer given any consideration,16
NA,two or more different rates of exchange?,16
NA,A base rate such as 25s. to the £1 sterling,16
NA,for essential imports and another rate,16
NA,"say, 35s. to the £1 sterling for luxury",16
NA,imports such as Swiss chocolates might,16
NA,"cited as an example,",16
Mr HAROLD HOLT ,Th e question,16
NA,of a rather more technical character than,16
NA,would permit of a ready answer without,16
NA,"notice. I ask the honorable gentleman,",16
NA,"therefore, to put his question on the notice-",16
NA,"paper. But by way of general reply,",16
NA,could not see such a system meeting more,16
NA,conveniently and effectively the import,16
NA,problems of this country than the arrange-,16
NA,ments already in train under the direction,16
NA,"of my colleague, the Minister for Trade.",16
NA,POSTAL RATES.,16
Mr CASH ,Wil l the Postmasterlike,16
NA,"General, bearing in mind the law of question.",16
NA,"diminishing returns, give consideration",16
NA,introducing each year a special postal,16
NA,"for Christmas cards? Over 120,000,000",16
NA,Christmas cards are posted in Australia,16
NA,each Christmas conveying messages that,16
NA,contribute greatly to peace on earth and,16
NA,goodwill among all men.,16
Mr DAVIDSON ,Th e honorable mem-,16
NA,ber's suggestion is very interesting. He,16
NA,asked me whether I will give consideration,16
NA,"to it. My reply is: Yes, of course. Seeing",16
NA,that he has put it to me I shall certainly,16
NA,"give it consideration, but I cannot hold out",16
NA,to to him any great hope that I will be able,16
NA,MLXED MARRIAGES WITH,16
NA,ABORIGINES.,16
Mr COPE ,Wil l the Minister for Terri-,16
NA,that tories inform the House of the latest,16
NA,"development between Daly, Arthur and",16
Mr HASLUCK ," Mr Speaker, in",16
NA,answer to a telegram that was sent to me,16
NA,"by the suitor, Mr Daly, I informed him",16
NA,that there should be no reasonable objec-,16
NA,tion to his interviewing Gladys and con-,16
NA,tinuing to talk with her. But I suggested,16
NA,he should discuss with the Administra-,16
NA,tor of the Northern Territory an arrange-,16
NA,ment under which the question might be,16
NA,"deferred for, say, six months so as to make",16
NA,to sure that the woman herself was clear,16
NA,"about her own wishes, because she had",16
NA,made avowals of preference for Arthur,16
NA,"of, and avowals of preference for Daly. I",16
NA,also suggested that a period of six months,16
NA,be would allow us time to sort out the exact,16
NA,significance of the tribal relationship,16
NA,is between the woman and Arthur. Con-,16
NA,"sequent on that suggestion-and , of course,",16
NA,six months is very much less than the seven,16
NA,years that Jacob was prepared to serve,16
NA,for Leah and another seven years for,16
NA,I Rachel-counse l for Daly wrote to the,16
NA,"Administrator, in terms which generally",16
NA,"were rather demanding, and sought an",16
NA,immediate solution. The Administrator,16
NA,has again invited counsel for Daly and,16
NA,Daly himself to discuss with him this,16
NA,arrangement for what might be termed a,16
NA,cooling-off period.,16
Mr CLYDE CAMERON , I should,16
NA,to ask the Minister for Territories a,16
NA,Is it a fact that the person who,16
NA,to is making the inquiries into this affair,16
NA,"rate between Arthur and Gladys, which was",16
NA,"mentioned in the House last week, is a",16
NA,man by the name of Ward? Is it also a,16
NA,fact that people bearing this name are,16
NA,notorious for their inquisitiveness about,16
NA,other people's affairs?,16
Mr HASLUCK ,I t is true that Mr.,16
NA,"has Daly's counsel, who represented him in the",16
NA,court proceedings and is acting for him,16
NA,"at present, is a Mr Ward. Mr Ward also",16
NA,has the added function of being a member,17
NA,of the Legislative Council for the Northern,17
NA,"Territory. So, in both his capacity as a",17
NA,local member and as counsel for one of,17
NA,"the parties concerned, he has been very",17
NA,active in the matter. I have no knowledge,17
NA,at all of the characteristics of the Ward,17
NA,clan.,17
NA,SMALLPOX.,17
Mr CLEAVER ,Ha s the Minister for,17
NA,Health received a resolution from the,17
NA,annual conference of the Parents and,17
NA,Citizens Federation of Western Australia,17
NA,asking for a national immunization plan,17
NA,against smallpox? Does the Minister con-,17
NA,"sider that, due to the shorter travelling",17
NA,"between Asia and Australia, there is any",17
NA,danger of smallpox becoming epidemic?,17
NA,"If so, will he earnestly consider the im-",17
NA,munization proposal to which I have,17
NA,referred?,17
Dr DONALD CAMERON ,"No , Mr.",17
NA,"Speaker, I have not received such a",17
NA,request. The question of immunization,17
