speakerGroups,Speaker,text,pageNumbers
66,Mr WH IRVINE ,"This is a purely investigatory and informative Committee, but the scope of the subjects it may investigate and report on includes the whole frame of the Estimates, for instance, 'and any matter that arises out of the Estimates, and the whole machinery pf, and any matter that arises under, the Audit Act, whether belonging to the Audit Act or not, as to the "" mode of receipt, control, issue, or payment of the public money."" The clause proceeds(c) to inquire into and report upon any questions in connection with the pub! lie .accounts which are referred to them by either House of the Parliament ; (d) any other duties assigned to the Committee by ' joint standing orders proved by both Houses of the Parliament. When the previous Bill was before the House, I pointed out, in the course of the discussion, in answer to a criticism that was addressed to the fact that it did not contain any indication of the duties of the Committee, that it was not a Bill enabling a Committee to be appointed and to fix the duties, but a Bill merely empowering the Committee when appointed, and when its duties had been Allocated, to sit and call evidence. The Etill before us, however, is an enabling Bill for the creation of a new Standing Committee, and, therefore, it is appropriate that it should set out the main jSuties of the Committee, leaving it , if necessary, to the Houses, by Joint Standing Orders, to enlarge the duties if they $hink fit, and to refer to the Committee ?>ny matters regarding which they desire investigation and report. This is not like a Public Works Committee, which has a direct control, and without whose report certain works cannot be carried out. A Public Works Committee has an actively restrictive function, whereas we now propose a purely informative Committee. The powers embodied in clause 3 are taken almost verbatim from the Standing Orders of the Victorian Legislative Assembly of 1895. Those Standing Orders include one or two things, such as inquiry into the investments of Savings Bank Commissioners, that are not embraced in our provision, but which may be referred to the Committee by either House, or by a joint resolution of both Houses if thought necessary. The Victorian Committeehas been in existence for a large number of years, and as it has done very excellent work under these Standing Orders, it is thought der sirable to start our Joint Standing Committee on Public Accounts with the main powers fhat were granted to the Victorian Standing-Committee.",18
67,Mr FISHER ,"Wide Bay) [11.42] The Bill, as I read it , is intended to provide statutory powers for a - Committee that might reasonably have been appointed under our own Standing Orders. I direct the attention .of the AttorneyGenera} ,to .the use of the words ' ' bring under the notice of both Houses of Parliament "" in .clause 3, whereas elsewhere the words employed are "" shall report tp Parliament."" I think the words "" bring under the notice of both Houses'' are ton ap- loose a phrase to be incorporated in a Bill that deals with finance. I should think that these words would permit any member of the Committee, without the authority of the Qommitt.ee, to bring certain things under the notice of Parliament. Mr ^V. H . IBVINE - On e member of the Committee may be asked to inform Parliament. The provision was made as wide as possible for that reason. Mr FISHER . ^ I am opposed to that, especially in regard to financial matters. There should be no loose method of making any statement to Parliament, because that would be the beginning of trouble, and possibly lead to the dissemination of misleading statements. It is better to bind the Committee to a report, either a majority report or a unanimous one. No statement should come down' from individuals of the Committee through our employing the words ""bring under the notice of Parliament."" Again, it is not advisable to use varying terms in the one measure, because the Committee might reasonably say, '' All we are asked to do in this matter is to bring it under the 'notice of Parliament, and our work is done."" The Committee are likely to do a great deal of-good. Instead of our having suspicious statements that are made sometimes inadvertently, and sometimes not, the Committee will be in a position to bring before Parliament the actual condition of our financial I wish to heaven everything could be laid on the table, so that the people could it stronger. know exactly what had been ordered and what had been paid for. Governments make blunders, but they are more likely to succeed when every matter is put fore Parliament aud the people. democratic country like this no one likely to attempt to cover up any matter; he would be the first to suffer. I think we should make this Committee report on everything that is ' worth reporting on. The provision that Parliament may refer matters to the Committee for report good proposal. If any honourable ber desires that a certain thing shall be investigated, he can invite Parliament to pass a motion submitting the to the Committee ; and I suggest to honourable members that they should exercise that right very freely when they think that the public interests are involved, in order that the facts may be brought out in an official way for the information Parliament and the public. The ber of members proposed is a workable our Under-Treasurers. one. I do not think another place will make any complaint as to the divisionfive for this House and two for the the Committee. Senate. Though another place has cerments tain rights, undoubtedly the House of Representatives is more concerned in financial matters, so that a fair division has been proposed. I see no reason the Bill should not be accepted. different matter from appointing a Committee of the House. We cannot elect this Committee until the Bill becomes law. I agree with the Attorney General that a Committee of Public Accounts - should be appointed by Statute, . and given statutory authority for everything they do. They will then be more answerable for their conduct than a Committee of the House is. I am glad there are to be no fees paid. Mr W. H. IBVINE - The work been done in the States without fees.",18
68,Mr FISHER ,I see no excitement among honourable members about it .,19
69,Mr FENTON ,"Maribyrnong) [11.49]. - I welcome this measure as I welcomed the measure for the appointment of a Public Works Committee. There is a growing feeling in the community that, as a rule, the Government of a country are too much the tail that wags the dog, and I think these investigating Committees will tend to lessen the influence of Goaffairs. vernments in this regard.",19
70,Mr FISHER ,I think they will make,19
71,Mr FENTON ,"In connection with public accounts, the Treasury officials run the whole show. If we follow on the belines of the Victorian Committee, In a that every year, whether anything is sensational or out of the ordinary occurs or not, the report of the Committee of Public Accounts will be presented for the information of Parliament.",19
72,Mr FISHER ,Is Victoria a model?,19
73,Mr FENTON ,I do not say that. is a The Attorney-General is following the memVictorian lead in this matter.,19
74,Mr FISHER ,There have been more inquiries into Victorian finance than have matter been made in any other State.,19
75,Mr FENTON ,"I think that if Victorian finance were examined, it would stand as high as that of any other State, and be found to reflect credit on the men of who have had the administration of it . numWe have been singularly fortunate, too, in I welcome the Bill , and I hope that the House will take considerable notice of the suggestions of In Victoria, Parliahave been very t h a n k f ul to the , Committee for many of its suggestions, and I hope that the same beneficial results will follow the appointment of this Comwhy mittee that followed the appointment of It is a the Victorian Committee. Clause agreed to. Clause 2 agreed to. Clause 3The duties of the Committee shall be(a) to examine the accounts of the receipts and expenditure of the Commonwealth and to bring under the notice of both Houses of the Parliament any items . . . to which they think that attention should be directed. . . . Amendment (by Mr W . H . IBVINE ) agreed tohas That the words "" bring under the notice of "" be left out, with a view to inserting in lieu thereof the words "" report to."" Clause, as amended, agreed to. Clause 4 (Continuation of evidence). Mr W . H . IRVINE (Flinders-At torney-General) [11.53] - It has been found very convenient in connection with a Committee which is not a judicial body, and whose decrees do not affect anybody's rights, to allow evidence which has been taken before a preceding Committee to be considered by its successor, as if that evidence had been given before the succeeding Committee. It is not, however, the kind of provision that one would make for a Committee whose duty it was to carry out a strict judicial inquiry. Clause agreed to. Clause 5 (Power to take evidence on oath).",19
76,Mr FISHER ,"Wide Bay) [11.55] - I would point out that no penalties are provided for the punishment of those who are determined to defy the Committee. The Public Works Bill contains a special clause empowering the Committee to impose penalties, and it seems to me that a similar provision might be necessary here, though it is possible that the provisions of the Acts Interpretation Act will do what is needed. Mr W. H . IRVIN E (Flinders-At torney-General) [11.56] - I am glad that the right honourable member has drawn attention to this matter, and I shall look into it . Clause agreed to. Progress reported. PINE CREEK TO KATHERIN E RIVER RAILWAYBILL . In Committee (Consideration of Senate's amendments): Clause 5 (Gauge of line).. Senate's Amendment - Ad d ""but piovision shall be made in the construction of the permanent way and works for subsequent alteration to a gauge of not less than four feet eight and one-half inches.""",20
77,Mr GLYNN ,"Angas-Minister of External Affairs) [11.59] - The clause makes provision for the construction of a railway with a gauge of 3 feet 6 inches, but in view of the probability of one standard gauge for the line across the continent being ultimately adopted, it was intended, in calling for tenders for steel sleepers, to specify that they should be holed for the 4-feet 8^-inches as well as for the 3-feet 6-inches gauge. I , therefore, accept the Senate's proposal, and move(That the amendment be agreed to. Question resolved in the affirmative. Amendment agreed to: Clause 8 (Provision for incidental matters). Senate's Amendment - Ad d "" and the railway shall be constructed by day labour.""",20
78,Mr GLYNN ,"Angas-Minister of External Affairs) [12.0] - I do not think the Minister should have his hands tied as to' what particular kind of labour shall be employed in the construction of the railway. As a matter of fact, it may be found much more economical to do the work by contract, or as, I think, is done in connection with the Port Augusta-Kalgoorlie railway, to do some portions of the work by contract.. If this amendment is agreed to we shall be absolutely in the hands of the labour itself as to the terms and conditions of employment. I ask the Committee to disagree with it, as whatever is most economical and best in the long run both for the Government, and for every one employed on the railway, who will, of course, get his standard rate of wages, will be done. I move That the amendment be disagreed to.",20
79,Mr FISHER ,"Wide Bay) [12.2] I regret the Minister's attitude. I took occasion, about two months ago, to lay before the House the report from the NA Conservative Government in Queensland, who showed clearly that since the in auguration of day labour in that State the Department have practically saved £1,000,000 sterling, and got better work. NA day labour.",20
80,Mr FOSTER ,Le t us have facts up to date-no t ten years old.,20
81,Mr FISHER ,"I am giving facts up to date, extending over a period of ten years of railway work. It was proved that 12 per cent, actual saving was made, NA only did the day-labour system save money, but that their permanent-way was better than it would have been if the work had been done by contract. I appeal to honourable members not to act on prejudice in this matter, because day labour properly organized in the Northern Territory will undoubtedly be less expensive than contract. In a country so far distant, the contractors will, undoubtedly, for the slightest deviation or change in construction, bleed the Commonwealth.",20
82,Mr RICHARD FOSTER ,Wakefield) [12.3] - The Leader of the Opposition has not told us how long it is since Queensland abandoned the contract system.,20
83,Mr FISHER ,Sh e tried it for thirty years.,21
84,Mr RICHARD FOSTER ,"It is ten years, I understand, since they abandoned it ; that makes all the difference. It is quite true that in the old days of the contract system we were not moving on economical lines, and that when that system was superseded by day labour there was a considerable saving for some time, but there is as much difference between the contract system today and ten or fifteen years ago as there is between darkness and light. The Leader of the Opposition's illustration is no proof, because there is, and can be, no test unless the principle adopted by South Australia is brought into force-that is, to submit public works to public tender, and allow the Department to tender. partment's tender is lowest then the Department does its own work. In the case cited by the Leader of the Opposition we simply have an estimate of the responsible officer of the Department. I know that is so, because the system of having the estimate of the responsible officer was tried in the case of many public works i u South Australia and other States, and you cannot be sure that the estimate is a correct one, because there is no check on it . There are industrial conditions in these days that were never dreamt of in previous days.",21
85,Mr TUDOR ,Is that why there was a deputation of the printers in South Australia to ask the Government to add to the price of the Government Printing Office 15 per cent.?,21
86,Mr RICHARD FOSTER ,"If were so, it must have been an awful price, because the Printing Office in South Australia, like those in most of the other States, is, and always has been, simply a sink into which public money is poured.",21
87,Mr ARCHIBALD ,Why do here slandering your own State?,21
88,Mr RICHARD FOSTER ,"I am simply speaking the truth in the in terests of the taxpayers. bound by irresponsible people outside to advocate a certain policy on the floor of the House, whether it is a policy of economy or of reckless expenditure. In the case cited by the Leader of the Opposition, we have simply the estimate of the public official, who has to provide a margin to cover contingencies. T would remind the honourable member for Hindmarsh of a case in our own State, when Mr Verran, as Leader of a Labour Government,"" was adopting the day-labour principle. He made the statement to the men, and to the public, that the men made it almost impossible for him to carry out the work, and he had to send for a contractor and give him practically his own price. To-day we have the east to west railway as an example. The honourable member for Herbert only the other day made a scathing and absolutely correct statement in this House, which I defy anybody to answer. His allegations must be investigated, arid will, I am certain, be found, if anything, to be understated. The workmen under the South Australian Government in the Northern service know that what the If the De- honourable member said about the conduct of the work on the east to west railway is absolutely accurate. The honourable member's complaint is in Hansard.",21
89,Mr RILEY ,Why do you not make your Government investigate it?,21
90,Mr RICHARD FOSTER ,"I shall be ashamed of the Government if they do not do so rightup to the hilt. If they do not go into the charges at the earliest opportunity in the recess, they will have no quarter from me, and I shall tell the taxpayers of this country whab I know to be correct. Let honourable members opposite, in the interests of the taxpayers, put their principles to the simple test of the tender, and if the Government, witli all its advantages, cannot compete with the contractor, we have no business to take a course which is not in the best in terest of the taxpayers.",21
91,Mr RILEY ,We say they save money.,21
92,Mr RICHARD FOSTER ,"The job will be done by day-labour if they do. Let the expenditure on public works be submitted to public tender, and if the Government can beat the outside tenderer, you come let them have the work.",21
