Speaker,Text,pageNumbers
NA,inquiry into all aspects of Australian,12
NA,education.,12
NA,The petitioners pray that the House of,12
NA,Representatives in Parliament assembled will,12
NA,"give earnest consideration, during Human",12
NA,"Rights Year, to this most vital matter.",12
NA,Petition received.,12
NA,Export of Merino Sheep,12
NA,Mr MUNRO presented a petition from,12
NA,certain electors of the Eden-Monaro Divi-,12
NA,sion showing that the decision of the Gov-,12
NA,ernment to lift the 40-year old ban on the,12
NA,export of merino rams will do irreparable,12
NA,harm to the present and future merino wool,12
NA,industry of Australia; that the initial quota,12
NA,of 300 rams will be suflicient to make any,12
NA,future protest worthless; and that the pro-,13
NA,duction of fine medium quality merino wool,13
NA,in cheap labour countries will put the Aus-,13
NA,tralian merino wool grower and all con-,13
NA,nected with this industry out of business.,13
NA,The petitioners pray that the Government,13
NA,will cause to be held a referendum of wool,13
NA,growers to determine this issue.,13
NA,Petition received.,13
NA,EDUCATION,13
Mr CALWELL,M y question is,13
NA,addressed to the Minister for Education and,13
NA,Science. 1 refer to the Minister's public,13
NA,support of colleges of advanced education,13
NA,and his claims that they should offer courses,13
NA,in no way inferior to those available at,13
NA,universities. As these colleges have been,13
NA,disadvantaged because they have originated,13
NA,from a depressed technical college system,13
NA,and as they will continue to be dis-,13
NA,advantaged because of limited contributions,13
NA,from the States owing to the financial diffi-,13
NA,"culties of the States, will the Government",13
NA,offer a generous and extensive programme,13
NA,of unmatched grants fo colleges for all,13
NA,development purposes in the next triennium,13
NA,and increase the Commonwealth contribu-,13
NA,tion to current expenditure of colleges to a,13
NA,$1 for $1 basis for that triennium?,13
Mr MALCOLM FRASER, I understand,13
NA,and sympathise with the thoughts behind,13
NA,the right honourable member's question and,13
NA,his desire to support the colleges of,13
NA,advanced education to a maximum extent.,13
NA,Reference was made to the fact that before,13
NA,the joint Commonwealth-State programmes,13
NA,resulted in greater support in this area of,13
NA,education these colleges were not getting,13
NA,thc proportion of funds that should have,13
NA,gone to them. That is quite correct. But the,13
NA,joint Commonwealth-State programmes,13
NA,have been designed to remedy the defects,13
NA,of the past. I believe that when we see the,13
NA,results of not only this triennium but also,13
NA,the ones that wfll follow we will see that,13
NA,the programmes are successful. The nature,13
NA,of the right honourable member's question,13
NA,suggests in part at least that the problems,13
NA,relating to these colleges are purely financial,13
NA,ones. This is certainly not so. There are,13
NA,"other problems as well, many of which",13
NA,stem from the background and origin of,13
NA,the colleges.,13
NA,A great deal of advocacy and work needs,13
NA,to be done to help build the status and,13
NA,prestige of the colleges so that they will be,13
NA,regarded not by a few but by a large pro-,13
NA,portion of the population as genuine and,13
NA,viable alternatives to universities. The view,13
NA,of parents and students is something that,13
NA,needs to be effective. The Commonwealth,13
NA,has appointed two committees which 1,13
NA,believe will play a significant part in helping,13
NA,to achieve these objectives. One is the,13
NA,"Wiltshire Committee, which I hope will be",13
NA,reporting soon on the nomenclature and,13
NA,standards of awards in the different colleges.,13
NA,Honourable members are no doubt aware,13
NA,that the standards vary greatly from one,13
NA,college to another. Mr Justice Sweeney is,13
NA,conducting an inquiry into the scale of,13
NA,salaries that should prevail in the colleges.,13
NA,I believe that this will add to the status of,13
NA,the professional staff at the colleges.,13
NA,One of the things that needs to be over-,13
NA,"come, and I think the right honourable",13
NA,"member's question refers to it, is the 3-acre",13
NA,or 5-acre inner suburban concept of the,13
NA,"colleges, with a large number of students",13
NA,housed on a small piece of ground. The,13
NA,plans encompassed in the first triennium,13
NA,envisage the relocation of these colleges,13
NA,over a period on much more adequate,13
NA,grounds and better sites so that they can,13
NA,expand and develop in a proper manner-,13
NA,much the same as universities-ove r a long,13
NA,period of time. But there is a limit to the,13
NA,rate of expansion that can be encompassed,13
NA,in a short period of time. There is not only,13
NA,a limit to the rate at which buildings can,13
NA,be constructed but also a limit to the rate,13
NA,at which well qualified staff can be recruited.,13
NA,I do not want to foreshadow what the,13
NA,Commonwealth's Advisory Committee on,13
NA,Advanced Education might recommend or,13
NA,predict what the Commonwealth's decisions,13
NA,"might be in relation to this matter, but I",13
NA,"firmly believe that the joint programmes,",13
NA,which will be supported by the Common-,13
NA,"wealth and the States for the next triennium,",13
NA,will take the colleges of advanced education,13
NA,a significant further step in the advance-,13
NA,ment of education in Australia.,13
NA,MILITARY DISCIPLINE,13
Mr GILES,M y question is addressed,13
NA,to the Minister for Defence. It refers to a,13
NA,statement he made in this House that an,13
NA,inter-dcpartmental committee would look,13
NA,into certain aspects of military detention. I,14
NA,ask: Has the Minister any progress report,14
NA,from this committee or any information to,14
NA,give to the House?,14
Mr FAIRHALL,l t is true that in 1968,14
NA,some complaints were made and questions,14
NA,were raised in the House concerning the,14
NA,treatment of members of the armed forces,14
NA,undergoing detention at Holsworthy. J,14
NA,"undertook then, on a promise given by the",14
NA,Deputy Leader of the Government who was,14
NA,"then Acting Prime Minister, to have the",14
NA,matter looked into. The result was that in,14
NA,"July 1968, I set up a committee of inquiry,",14
NA,"which was chaired by Mr F. J. Mahony,",14
NA,the Deputy Crown Solicitor in Sydney. Its,14
NA,"members were Mr J. A. Morony, the former",14
NA,Comptroller-General of Prisons in New,14
NA,"South Wales, Mr G. P. Temme of the",14
NA,"Department of Defence, and Brigadier O. H.",14
NA,"Isaksson, who was Deputy Adjutant-General",14
NA,"of the Department of the Army. In fact, the",14
NA,Committee has now finished its delibera-,14
NA,tions. It has produced a very detailed report,14
NA,on the question of Army detention and 1,14
NA,have already circulated the report to the,14
NA,Ministers of the three Services authorising,14
NA,tbem to put into operation immediately such,14
NA,recommendations as are easily manageable.,14
NA,"It will be clearly understood, I am sure,",14
NA,that there will be recommendations in the,14
NA,report that will call for some planning and,14
NA,"for some expenditure which will, in turn,",14
NA,"become a Budget matter. These matters, of",14
NA,"course, will have to be studied in a little",14
NA,"more depth. I take the opportunity, firstly,",14
NA,of saying how much we appreciate the,14
NA,services of the Committee in providing this,14
NA,very detailed report. For the benefit of the,14
NA,House and those who were critical at the,14
NA,"time, I am bound to say that the Com-",14
NA,mittee in its deliberations and investigations,14
NA,found no evidence of harsh treatment,14
NA,beyond the regulations in any of the Army,14
NA,detention camps. This was not a report to,14
NA,the Parliament; it was a report to me as,14
NA,"Minister for Defence, but for the benefit",14
NA,of honourable members I propose to lay,14
NA,a copy of the report on the table of the,14
NA,Parliamentary Library.,14
NA,RHODESIA,14
Mr WHITLAM,Th e Prime Minister will,14
NA,have noticed the visit of Air Vice-Marshal,14
NA,Hawkins to Australia. The Air Viceon,14
NA,Marshal is pictured on the front page,14
NA,the 'Australian' and elsewhere in the,14
NA,'Sydney Morning Herald' and the Mel-,14
NA,bourne 'Sun'. He was formerly Commander,14
NA,of the Rhodesian Air Force and he is to,14
NA,become Rhodesia's diplomatic representa-,14
NA,tive to South Africa. I recall the informa-,14
NA,tion which tbe Minister for Immigration,14
NA,gave me last August that an Australian,14
NA,passport had been issued to the Air Vice-,14
NA,Marshal as he had established that he had,14
NA,never lost his Australian citizenship. I now,14
NA,ask the right honourable gentleman whether,14
NA,he will make it plain that the Australian,14
NA,Government does not approve of an Aus-,14
NA,tralian citizen taking a position described,14
NA,as 'Rhodesia's diplomatic representative'.,14
Mr GORTON, I did notice the picture,14
NA,to which the Leader of the Opposition refers,14
NA,- a picture of an Australian who had had,14
NA,a most distinguished career fighting for the,14
NA,free world against Fascism as a pilot with,14
NA,great distinction and finishing up as the,14
NA,head of the air force of a country which,14
NA,"was then joined, I think with the approba-",14
NA,"tion of all of us, in opposing Hitler,",14
NA,Fascism and Fascist rule.,14
NA,Mr MCEwen-I t was a country in which,14
NA,some of our pilots were trained.,14
Mr GORTON,"Indeed , it was a coun-",14
NA,"try, I am reminded, in which many of our",14
NA,"pilots, who then went to fight against thi.s",14
NA,"aggressive Fascism, trained, just as they",14
NA,"trained in Canada, since we were all in the",14
NA,Empire Air Training Scheme together for,14
NA,the one objective. Having noticed that pic-,14
NA,"ture, I felt that that man bad had a career",14
NA,which was distinguished and which had,14
NA,greatly helped the freedom of thc world,14
NA,and the relief of Europe from conquest,14
NA,from abroad. I understand- I do not know,14
NA,this for certain-tha t he still is an Aus-,14
NA,"tralian citizen, and if he is an Australian",14
NA,citizen then he has a perfect right to visit,14
NA,"Australia. For the rest, I would ask the",14
NA,Minister for Immigration for any further,14
NA,information.,14
NA,METRIC SYSTEM,14
Mr DRURY,I s the Prime Minister,14
NA,aware that the New Zealand Government,14
NA,has decided to adopt the metric system of,14
NA,weights and measures? Has the Govern-,14
NA,ment considered the unanimous recom-,14
NA,mendations of the Senate Select Committee,14
NA,the Metric System of Weights and,14
NA,of Measures regarding the desirability of,14
NA,"introducing this system into Australia? If so,",15
NA,can the Prime Minister give the House any,15
NA,indication as to when an announcement,15
NA,might be expected?,15
Mr GORTON, 1 was not aware that the,15
NA,New Zealand Governnient had decided to,15
NA,adopt the metric system of weights and,15
NA,measures nor am I aware-althoug h perhaps,15
NA,the honourable member can later enlighten,15
NA,me-whethe r it has determined any time-,15
NA,"table for such adoption. For all I know,",15
NA,"it may be 10, 15 or 20 years ahead. 1 do",15
NA,not know. I would be surprised if the sug-,15
NA,gestion were that it was to be rapidly,15
NA,"adopted, although that might be so. The",15
NA,report from tbe Senate Select Committee,15
NA,has not yet been considered in detail by the,15
NA,"Cabinet, although it has been looked at by",15
NA,various public servants who wili make,15
NA,recommendations to the Government. It,15
NA,involves very great expense. It involves,15
NA,siderable disruption. It could well lead in,15
NA,the long run to advantages to Australia. But,15
NA,"that, 1 think, is all I can say in response",15
NA,to the honourable member's question at this,15
NA,moment.,15
NA,TAXATION,15
Mr GRIFFITHS, I ask the Treasurer,15
NA,whether it is a fact that recently the Com-,15
NA,missioner of Taxation gave a ruling that,15
NA,expenses incurred in the removal of night-,15
NA,soil and effluent from dwellings in un-,15
NA,sewered areas by councils and shires was not,15
NA,an allowable deduction under section 72(1),15
NA,of the Income Tax Assessment Act. Does,15
NA,this mean that thousands of taxpayers who,15
NA,own properties in' unsewered areas arc to,15
NA,"be deprived of thc opportunity to deduct,",15
NA,"for tax purposes, sanitary expenses which",15
NA,are charged each year by councils and,15
NA,"shires, simply because section 72(1) of the",15
NA,Act does not specifically include the words,15
NA,'sanitary expenses'? In view of the im-,15
NA,"portance of the Commissioner's ruling,",15
NA,"especially to low income earners, will he",15
NA,"have seciion 72 (I) of the Act reviewed and,",15
NA,"if necessary, amended so that all rate-",15
NA,payers will enjoy equality in taxation con-,15
NA,cessions in respect of rates?,15
Mr MCMAHON, I was not aware of the,15
NA,ruling by the Commissioner of Taxation. I,15
NA,"will have a review made of the decision, as",15
NA,"the honourable member suggests, if in fact",15
NA,it was made. Later on I will see what is,15
NA,be done in a budget context.,15
NA,TELEVISION,15
Mr CALDER,M y question is addressed,15
NA,to the Postmaster-General. I refer to a,15
NA,recent announcement by the Chairman of,15
NA,the Australian Broadcasting Commission,15
NA,that Darwin would receive television trans-,15
NA,mission-a n amenity whkh I have been,15
NA,constantly advocating for the Northern,15
NA,Territory. I ask the Postmaster-General,15
NA,whether he can advise me of the approxi-,15
NA,mate date when the television station will be,15
NA,established. Could he also inform me,15
NA,whether consideration is also being given,15
NA,to the establishment of an ABC television,15
NA,station at Alice Springs?,15
NA,Mr HULME;-Member s of the House,15
NA,will recollect that some months ago i,15
NA,indicated that approval had been given for,15
NA,the erection of national television stations,15
NA,"at Kalgoorlie, Geraldton, the Upper",15
NA,"conMurray, Mount Isa and Darwin. The instru-",15
NA,mentalities responsible for this-th e Post,15
NA,"Oflice, the ABC and the Australian Broad-",15
NA,casting Control Board-ar e at the moment,15
NA,designing the transmitter siies and buildings,15
NA,and making preparations for the calling of,15
NA,tenders for the construction of these instal-,15
NA,lations. I understand that it is expected that,15
NA,Ihe Darwin station will be brought on air,15
NA,in the early part of 1971. Recently the,15
NA,Australian Broadcasting Control Board,15
NA,made recommendations to me in regard to,15
NA,other smaller centres. By the time the five,15
NA,stations I have already mentioned come on,15
NA,air no less than 96% of the Australian,15
NA,population will have television available to,15
NA,"them. The other 4% of the population,",15
NA,"roughly 500,000 people, are distributed",15
NA,over a large number of different areas. A,15
NA,plan for further extensions of television,15
NA,services has been put before me and the,15
NA,Governnient. The centres covered by this,15
NA,"plan include Alice Springs, which is one",15
NA,of the larger of the centres at present not,15
NA,provided with television services. We will,15
NA,adopt the plan as far as it affects Alice,15
NA,"Springs and certain other areas, and I hope",15
NA,that in the not too distant future I will be,15
NA,able to make a more definite statement on,15
NA,this matter.,15
NA,MEAT AND DAIRY EXPORTS,15
Mr DUTHIE,I s the Minister for,15
NA,Primary Industry aware that the American,15
NA,to Department of Agriculture has placed a ban,15
NA,on the import of meat and dairy products,15
NA,from certain areas ef Australia because,16
NA,pesticide poison has been found in the pro-,16
NA,ducts? One Tasmanian firm has been affected,16
NA,"by this prohibition, and exporters from other",16
NA,States have had certain of their shipments of,16
NA,foodstuffs condemned in America because,16
NA,they have been affected by pesticide poison.,16
NA,"Because of the dangers, isolated and rare",16
NA,"as they are at present, of foodstuffs being",16
NA,affected by pesticides used for spraying pas-,16
NA,"tures, with the resultant impact on the",16
NA,American market,16
Mr SPEAKER,Order ! The honourable,16
NA,niember will ask his question.,16
Mr DUTHIE,Wil l the Federal Govern-,16
NA,ment ban altogether the use of pesticides,16
NA,that have a DDT component?,16
Mr ANTHONY,I t is true that the,16
NA,American Administration bans any meat,16
NA,"which contains certain insecticidal residues,",16
NA,"particularly DDT, and certain organic phos-",16
NA,"phates. The Commonwealth Government,",16
NA,"however, has no authority to ban the use of",16
NA,certain chemicals; this comes under the con-,16
NA,trol of State health authorities. But where,16
NA,certain exports are implicated my Depart-,16
NA,ment consults with State departments. A,16
NA,sub-committee of the Australian Agricul-,16
NA,tural Council constantly reviews the question,16
NA,of insecticides and acaricides and if it is,16
NA,found undesirable to use any of these the,16
NA,State departments are asked to place a pro-,16
NA,hibition on their use. I am led to believe,16
NA,that in Tasmania there is a ban on the use,16
NA,of DDT for the control of certain pasture,16
NA,grubs. If this is not being complied with I,16
NA,will certainly look into the matter.,16
NA,AUTOMOBILE MANUFACTURE,16
Mr ANDREW JONES,I s the Minister,16
NA,for Trade and Industry aware that the head,16
NA,of the Italian Fiat organisation is due to,16
NA,"arrive in Auslralia shortly? If so, can the",16
NA,Minister undertake to arrange discussions,16
NA,between the gentleman concerned and,16
NA,Federal and State government authorities,16
NA,interested in the local manufacture of auto-,16
NA,mobiles? Will the Minister advise whether,16
NA,to date any discussions have taken place,16
NA,between his Department and the Fiat cor-,16
NA,poration with a view to investment in Aus-,16
NA,tralia by that organisation for manufacIndustry,16
NA,turing purposes?,16
Mr MCEWEN, I am not aware that an,16
NA,executive of the Fiat organisation is coming,16
NA,"here in the near future, but a few weeks",16
NA,ago one of the principal owners of the Fiat,16
NA,"organisation, whose name escapes me at",16
NA,"the moment, was in Australia. By courtesy",16
NA,of the Italian Ambassador I met him and,16
NA,had conversations with him. 1 discussed the,16
NA,possibility of the Fiat organisation com-,16
NA,"mencing operations in Australia, in respect",16
NA,of the manufacture of either motor vehicles,16
NA,"or tractors, and 1 proffered him all the",16
NA,assistance that the Department of Trade,16
NA,and Industry could give in studying what,16
NA,"would be involved, what the prospects",16
NA,"would be, and a comprehension of Austra-",16
NA,lian Government policies. It would be quite,16
NA,consistent with that assurance that an exe-,16
NA,cutive of that corporation should come to,16
NA,Australia. The company already knows tbat,16
NA,the good offices of my Department will be,16
NA,available to it. I have no doubt that the,16
NA,"Fiat organisation, which I think exists in",16
NA,Australia on an agency basis at the present,16
NA,"time, is aware that it is the constant prac-",16
NA,tice of the Department of Trade and,16
NA,Industry to stand ready to discuss this,16
NA,kind of business with entrepreneurs or,16
NA,manufacturers.,16
NA,INFLATION,16
Mr WEBB,M y question is directed to,16
NA,the Treasurer. I refer to the Minister's con-,16
NA,cern about inflation and ask him whether,16
NA,he supports the Chairman of the Metal,16
NA,Trades Federation who has suggested a curb,16
NA,on wages. Has the Treasurer taken into,16
NA,account Mr Justice Moore's comment in his,16
NA,reasons for judgment in 1964 when he said,16
NA,that increases in prices are determined by,16
NA,"those who fix prices, and that there was no",16
NA,authoritative control of prices whilst there,16
NA,was a tight control on wages? Will he con-,16
NA,sider consulting State authorities on the in-,16
NA,troduction of price control?,16
Mr MCMAHON,Th e honourable mem-,16
NA,ber introduces a subject of great profound-,16
NA,ness and complexity. He may rest assured,16
NA,that I will very carefully consider what he,16
NA,"has said, and if there is anything I can do",16
NA,about it I will do it.,16
NA,TEXTILE INDUSTRY,16
Mr LEE,I s the Minister for Trade and,16
NA,aware that the future of city and,16
NA,country clothing factories is being threatened,16
NA,by an unparalleled increase in imports of,17
NA,children's clothing which is coming from,17
NA,"Japan, Taiwan and Hong Kong? The",17
NA,toddler's suit I hold in my hand is made in,17
NA,Australia and sells at $3.66 in the shops.,17
Mr SPEAKER,Order ! I think the garasked,17
NA,ment has had enough advertising.,17
Mr LEE,I s the Minister aware that garhonourable,17
NA,ments similar to this one are being imported,17
NA,"from overseas and retailed at only $1,",17
NA,that this will have disastrous results in cloth-,17
NA,"ing factories, especially in country towns",17
NA,where it is difncult for girls to obtain,17
NA,employment? Is it a fact that in some cases,17
NA,completed garments are imported at a,17
NA,lower rate of duty than is the material,17
NA,which Australian manufacturers have to,17
NA,make similar garments?,17
Mr MCEWEN,Th e Australian clothing,17
NA,industry has been protected by means,17
NA,"the Australian tariff for many years and, as",17
NA,"have said on many occasions, I would",17
NA,that if in the future the producers of Austra-,17
NA,lian textiles or garments felt that they were,17
NA,threatened by undue imports from overseas,17
NA,they would ask the Minister for Trade and,17
NA,Industry to study their case and if necessary,17
NA,refer it to the Tariff Board. These are,17
NA,"procedures which stand today, but if urgent",17
NA,action is necessary to protect an industry,17
NA,before the matter goes to the Tariff Board,17
NA,it can be referred to the Special Advisory,17
NA,Authority. This can be done quite expedand,17
NA,itiously and the law requires the Special,17
NA,Advisory Authority to make a report within,17
NA,"30 days. About 15 months ago, following",17
NA,representations by local manufacturers,17
NA,in accordance with the recommendation,17
NA,"the Special Advisory Authority, temporary",17
NA,protection by means of a quantitative,17
NA,triction was imposed on imports of a,17
NA,of knitted outer garments. More recently,17
NA,requests were received for temporary pro-,17
NA,tection of knitted shirts. The latter request,17
NA,is receiving serious consideration at the,17
NA,sent time. I know that in the last few days,17
NA,have referred to the Special Advisory,17
NA,Authority an item of knitted goods. My,17
NA,memory fails me at the moment as to what,17
NA,particular category of knitted goods it was.,17
NA,Mr Stewart-Shirts .,17
Mr MCEWEN,Than k you. Apart from objective,17
NA,"these instances, I have received",17
NA,industry producing children's clothing no,17
NA,application for increased assistance. If such,17
NA,an application is received from the industry,17
NA,it will receive my urgent consideration. May,17
NA,I say in respect of this matter that 1 was,17
NA,delighted on my last visit to Japan to be,17
NA,to open in Tokyo a display of Aus-,17
NA,tralian textiles manufactured in the town of,17
NA,"Seymour, in the electorate to which the",17
NA,member for Lalor aspires. There,17
NA,we are manufacturing textiles and we are,17
NA,and selling them competitively in Japan.,17
NA,SOUTH VIETNAM,17
Mr BARNARD,M y question is directed,17
NA,much to the Minister for the Army. I refer,17
NA,from the honourable gentleman to his reported,17
NA,statement that the Australian Task Force,17
NA,has made the Phuoc Tuy province relatively,17
NA,"secure in the past 3 years, l f the province",17
NA,of bas been secured why has the Australian,17
NA,I medical team at the Baria hospital been with-,17
NA,expect drawn for security reasons?,17
Mr LYNCH,Th e honourable gentleman,17
NA,is in fact asking me to justify my recent,17
NA,statement that the province of Phuoc Tuy,17
NA,"is today relatively secure, a statement which",17
NA,the was made on the best advice available to,17
NA,this Government. Let me say at the outset,17
NA,that when the Task Force first went to tbe,17
NA,province on lst May 1966 it was literally,17
NA,"dominated and controlled by the Vietcong,",17
NA,they had reached tbis position as a,17
NA,consequence of acts of terror and assassina-,17
NA,tion. The honourable gentleman will,17
NA,be aware that our area of responsi-,17
NA,and bility was the greater part of the,17
NA,"by province and some adjacent areas,",17
NA,although it has always been under-,17
NA,resstood that the Task Force was available,17
NA,range for deployment anywhere in III Corps,17
NA,zone and also in Binh Thuan in II Corps,17
NA,"zone, and it has been so deployed in recent",17
NA,premonths. The role of the Task Force in the,17
NA,I province was the pursuit and destruction,17
NA,of the enemy main force units attempting,17
NA,to further infiltrate the province and to,17
NA,"attack the developing towns, villages and",17
NA,agricultural areas. I say that in pushing the,17
NA,Vietcong away from the more populated,17
NA,areas the Task Force undeniably has assisted,17
NA,the South Vietnamese Government in its,17
NA,of improving the security and the,17
NA,from the lot of its people.,17
NA,I also say that concurrently with the mili-,18
NA,tary performance of our troops in this,18
NA,province our diversified form of civil aid,18
NA,has made an important contribution to,18
NA,improving the general living conditions of,18
NA,"the South Vietnamese people. Finally, in",18
NA,terms of the contribution we have made,18
NA,towards security In the area,18
Mr BARNARD ,Wha t about the hospital?,18
Mr SPEAKER,Order !,18
Mr LYNCH,I f the honourable gentleteam,18
NA,man will give me a moment or so 1 will,18
NA,come to that point at a later stage. Let,18
NA,say on the third point that apart from our,18
NA,military performance and apart from the,18
NA,civic action work as in other,18
NA,"country, of course, our team of Army",18
NA,advisers has made a first-class contribution,18
NA,to the training of the Army of the,18
NA,of Vietnam forces and the improved per-,18
NA,formance of those forces is in some way due,18
NA,to the contribution which we have made.,18
NA,Everyone witb whom I spoke in South,18
NA,"Vietnam, whether they were South I have",18
NA,"Vietnamese military or civil authorities,",18
NA,"own authorities, military or civil, or United",18
NA,"States authorities, military or civil, agreed",18
NA,that according to the latest estimates the,18
NA,province of Phuoc Tuy is today relatively,18
NA,secure and that the people are able generally be exposed.,18
NA,to go about their business free from danger.,18
NA,Let me also say that as a result of opera-,18
NA,tions in the province the enemy has been,18
NA,forced to withdraw to areas from which,18
NA,is difficult for him to mount and launch,18
NA,attacks of any strength or duration. For,18
NA,the purpose of informing the honourable,18
NA,"gentleman, I emphasise the words 'of any",18
NA,strength or duration' because at no time,18
NA,have 1 or any member of this Government,18
NA,said that the enemy bad no capability to,18
NA,"mount attacks. On the contrary,",18
NA,a number of occasions made it quite clear,18
NA,that the enemy still retains the capacity to,18
NA,mount sneak attacks and sporadic raids,18
NA,this in no way contradicts the judgment,18
NA,made on the basis of the assessment of,18
NA,many competent observers that the degree,18
NA,of security in Phuoc Tuy is immeasurably,18
NA,improved if one compares the position 3,18
NA,years ago or even 1 year ago. I say further,18
NA,to the honourable gentleman that he com3,18
NA,pletely overlooks a number of the major,18
NA,advances which the Australians and the,18
NA,allied forces have made. He overlooks the,18
NA,strength of the forces of the ARVN. He,18
NA,overlooks the quite staggering losses which,18
NA,the Army has suffered since this offensive,18
NA,began. He overlooks also the fact that to,18
NA,this stage the enemy has been unable to,18
NA,mount the major offensive planned to ba,18
NA,mounted earlier this year. He overlooks the,18
NA,strengthening political base of the Govern-,18
NA,ment of South Vietnam. The honourable,18
NA,"gentleman has queried, as presumably the",18
NA,only semblance of fact that he can produce,18
NA,"to this House, the reason why our medical",18
NA,bas been withdrawn from Baria. Of,18
NA,"course, this is a matter which is really the",18
NA,"me prerogative of my colleague, the Acting",18
NA,"Minister for External Affairs, but might I",18
NA,take the opportunity of saying briefly to the,18
NA,parts of the honourable gentleman,18
Mr SPEAKER, I would appreciate it if,18
NA,Republic the Minister would be brief.,18
Mr LYNCH,"Briefly , the medical team",18
NA,was withdrawn because of a situation which,18
NA,followed a sneak raid of the type to which,18
NA,earlier referred. It was the judgment,18
NA,our of the Government that the situation to,18
NA,which the medical team was exposed was,18
NA,not consistent with the degree of risk to,18
NA,which Australian civilians involved in what,18
NA,is essentially a humanitarian task ought to,18
NA,SHIPBUILDING,18
Mr JESSOP,Wil l the Minister for Ship-,18
NA,it ping and Transport say whether approval,18
NA,has been given for the construction for the,18
NA,"R. W. Miller organisation of a 62,000 tons",18
NA,tanker at the Whyalla shipyards of the,18
NA,Broken Hill Pty Co. Ltd? If approval has,18
NA,been given will the Minister indicate when,18
NA,work on the vessel might begin and whether,18
NA,any likelihood exists of other such vessels,18
NA,I have on being built at Whyalla?,18
Mr SINCLAIR,Th e tender submitted,18
NA,but by the Whyalla shipyards of the Broken,18
NA,Hill Pty Co. Ltd for the construction of,18
NA,"a 62,000 tons deadweight vessel for the",18
NA,R. W. Miller organisation has been,18
NA,accepted. Preliminary planning and design,18
NA,of the vessel have started. The construction,18
NA,of the vessel is expected to commence in,18
NA,or 4 months. At this stage I am not sura,18
NA,of the expected date of completion. It is,18
NA,true also that prospects exist for the con-,18
NA,struction of other vessels of this size or even,18
NA,larger. If this happens it will once again,19
NA,augur very bright prospects for the shiparticle,19
NA,building industry in Australia.,19
NA,SUPERANNUATION,19
Mr WHITLAM, I ask the Treasurer a,19
NA,question about the Commonwealth Super-,19
NA,annuation Fund and the Defence Forces,19
NA,Retirement Benefits Fund. How soon will,19
NA,the Treasurer bring down legislation relating,19
