Speaker,Text,pageNumbers
NA,Japanese and the North Koreans. Prisoners of,20
NA,war of enemy forces in Europe also experi-,20
NA,"enced extreme brutality and starvation, and",20
NA,suffered from some of the same diseases that,20
NA,affected prisoners of war of the Japanese.,20
NA,These payments are in addition to the special,20
NA,level of benefits POWs and their widows,20
NA,"already receive, including automatic eligibil-",20
NA,ity for a gold card and eligibility to receive a,20
NA,war widow's pension.,20
NA,The bill will also amend the Veterans' En-,20
NA,titlements Act 1986 to increase the maximum,20
NA,amount of funeral benefit payable from,20
NA,"$1,000 to $2,000. By doubling the benefit we",20
NA,are making a greater contribution towards,20
NA,the cost of funerals.,20
NA,"In addition, the bill will increase the",20
NA,amount of the intermediate rate disability,20
NA,rate paid under the Veterans' Entitlements,20
NA,Act by $25 per fortnight and the amount of,20
NA,special rate disability pension by $50 per,20
NA,"fortnight. More than 29,000 veterans with a",20
NA,disability who receive special and intermedi-,20
NA,ate rate pensions will benefit from increases,20
NA,to their fortnightly payments. The pension,20
NA,increase will provide a substantial boost to,20
NA,the ability of disability pension recipients to,20
NA,manage their day-to-day challenges.,20
NA,"Finally, the bill will also extend the",20
NA,maximum period for backdating of war,20
NA,widow or widower pension from three to six,20
NA,months in certain circumstances. For those,20
NA,eligible war widows and widowers who,20
NA,claim within six months of the death of their,20
NA,"veteran partner, the war widow or widower",20
NA,pension will be backdated to the day after the,20
NA,date of death of the veteran. The extension of,20
NA,time to the permissible backdating period,20
NA,will allow those dependants of veterans who,20
NA,are not automatically eligible for the war,20
NA,widow or widower pension more time in,20
NA,which to lodge a claim for the pension and,20
NA,will ensure that they are not financially dis-,20
NA,advantaged during such a difficult time.,20
NA,Debate (on motion by Mr Crean) ad-,20
NA,journed.,20
NA,Ordered that the resumption of the debate,20
NA,be made an order of the day for a later hour,20
NA,this day.,20
NA,SUPERANNUATION LAWS,20
NA,AMENDMENT (2007 BUDGET CO-,20
NA,CONTRIBUTION MEASURE),20
NA,BILL 2007,20
NA,First Reading,20
NA,Bill and explanatory memorandum pre-,20
NA,sented by Mr Dutton.,20
NA,Bill read a first time.,20
NA,Second Reading,20
Mr DUTTON ,Dickson-Minister for,20
NA,Revenue and Assistant Treasurer) (9.09,20
NA,am)-I move:,20
NA,That this bill be now read a second time.,20
NA,"As announced in the 2007-08 budget, this",20
NA,bill will make amendments to the Superan-,20
NA,nuation (Government Co-contribution for,20
NA,Low Income Earners) Act 2003 to double the,20
NA,government co-contribution in respect of,20
NA,contributions made during the 2005-06 in-,20
NA,come year.,20
NA,Take the example of a person who earned,20
NA,"under $28,000 in 2005-06 and who boosted",20
NA,their retirement savings by contributing,20
NA,"$1,000 to superannuation out of their take-",20
NA,home pay. Provided they met the other eligi-,21
NA,bility criteria they would have already re-,21
NA,ceived a government co-contribution of,21
NA,"$1,500.",21
NA,This person will now receive an extra,21
NA,"$1,500 government contribution.",21
NA,"They have turned their initial $1,000 into",21
NA,"$4,000, turbocharging their retirement sav-",21
NA,ings. This amount will remain invested in,21
NA,"their superannuation account, growing over",21
NA,time until they are ready to retire.,21
NA,In the majority of cases the additional co-,21
NA,contribution will be paid to superannuation,21
NA,funds before 30 June 2007. Remaining,21
NA,amounts will be paid in 2007-08.,21
NA,This measure will result in an extra $1.1,21
NA,billion being paid directly into the superan-,21
NA,nuation accounts of lowto middle-income,21
NA,Australians. This is in addition to the $2 bil- Act 1990.,21
NA,lion of government co-contributions that,21
NA,have already been paid into superannuation,21
NA,under this highly successful scheme.,21
NA,This time last year the government an-,21
NA,nounced the most significant changes to Aus-,21
NA,"tralia's superannuation system in decades,",21
NA,including extending the government,21
NA,co-contribution scheme to the self-employed.,21
NA,"In addition, the income thresholds for the co-",21
NA,contribution scheme will be indexed next,21
NA,financial year in line with growth in wages.,21
NA,These measures are made possible by this,21
NA,government's continuing strong record of,21
NA,sound economic management.,21
NA,Full details of the measures in this bill,21
NA,contained in the explanatory memorandum.,21
NA,Debate (on motion by Mr Crean) ad-,21
NA,journed.,21
NA,Ordered that the resumption of the debate,21
NA,be made an order of the day for a later hour,21
NA,this day.,21
NA,DEFENCE FORCE (HOME LOANS,21
NA,ASSISTANCE) AMENDMENT,21
NA,BILL 2007,21
NA,First Reading,21
NA,Bill and explanatory memorandum pre-,21
NA,sented by Mr Billson.,21
NA,Bill read a first time.,21
NA,Second Reading,21
Mr BILSON ,Dunkley-Minister for,21
NA,Veterans' Affairs and Minister Assisting the,21
NA,Minister for Defence) (9.12 am)-I move:,21
NA,That this bill be now read a second time.,21
NA,This bill seeks to further extend the operation,21
NA,of the Defence HomeOwner Scheme (the,21
NA,"scheme), from 31 December 2007 to 30 June",21
NA,2008. The legislative basis for the scheme is,21
NA,the Defence Force (Home Loans Assistance),21
NA,Late last year parliament approved the De-,21
NA,fence Force (Home Loans Assistance),21
NA,"Amendment Act 2006, which extended the",21
NA,operation of the scheme from 31 December,21
NA,2006 to 31 December 2007.,21
NA,The extension of the end date was re-,21
NA,quired to enable Defence enough time to,21
NA,review the current scheme and develop a,21
NA,home ownership assistance scheme that is,21
NA,more contemporary to meet the needs of both,21
NA,Defence and ADF members.,21
NA,Defence has completed its review of home,21
NA,ownership assistance and the terrific results,21
NA,were announced last night by the govern-,21
NA,are ment as part of the 2007-08 budget. In es-,21
NA,"sence, the new scheme will have a value of",21
NA,$864 million over 10 years. It is important,21
NA,that this new scheme is supported as it pro-,21
NA,vides ADF members with assistance to,21
NA,"achieve home ownership, recognising the",21
NA,difficulty members may have in purchasing a,21
NA,home due to the nature of their career. This,21
NA,will have a significant retention benefit to the,21
NA,"ADF, as it is a targeted measure involving",21
NA,progressively higher loan subsidies for those,22
NA,who serve beyond critical separation points.,22
NA,"In essence, the new scheme will replace",22
NA,"the old home loans assistance scheme, which",22
NA,we are seeking to extend with this bill. It will,22
NA,provide contemporary and relevant home,22
NA,loan assistance pitched at a level that reflects House:,22
NA,current prices. It will also provide increasing,22
NA,entitlements as members serve beyond key,22
NA,"exit points, based on a 37.5 per cent interest",22
NA,subsidy of a three-tiered loan subsidy limit:,22
NA,"four years, up to $160,000-which translates",22
NA,"to about $241 a month-eight years, up to",22
NA,"$234,000-which is about $353 per month-",22
NA,"and 12 years, up to $312,000, which is cur-",22
NA,rently about $470 per month. It will be re-,22
NA,sponsive to changes in the housing market,22
NA,and it will provide flexibility and choice-,22
NA,giving the ADF member choice of mortgage,22
NA,providers instead of requiring a single pro-,22
NA,"vider, as was the case under the old scheme.",22
NA,The extension that I seek today will allow,22
NA,time for action consequent to the govern-,22
NA,ment's announcement to appropriately for-,22
NA,malise the introduction of the new scheme. I,22
NA,seek to further extend the end date of the,22
NA,current scheme from 31 December 2007 to,22
NA,30 June 2008.,22
NA,The extension will provide the National,22
NA,Australia Bank with continuance of its exist-,22
NA,ing rights as sole loan provider under the act,22
NA,"until 30 June 2008, however, and more im-",22
NA,"portantly, will ensure that ADF members'",22
NA,eligibility to home ownership assistance is,22
NA,preserved. I commend the bill to the House.,22
NA,Debate (on motion by Mr Crean) ad-,22
NA,journed.,22
NA,BROADCASTING LEGISLATION,22
NA,AMENDMENT (DIGITAL RADIO),22
NA,BILL 2007,22
NA,Second Reading,22
NA,"Debate resumed from 8 May, on motion",22
NA,by Mr Billson:,22
NA,That this bill be now read a second time.,22
NA,upon which Mr Albanese moved by way of,22
NA,amendment:,22
NA,That all words after “That” be omitted with a,22
NA,view to substituting the following words: “whilst,22
NA,"not declining to give the bill a second reading, the",22
NA,(1) notes,22
NA,(a) that the Senate Committee inquiry into,22
NA,the bill did not allow interested parties,22
NA,sufficient time to consider and draft,22
NA,"submissions to the committee, this con-",22
NA,straint not allowing meaningful consul-,22
NA,tation on the bill;,22
NA,(b) the lack of information as to how the,22
NA,omission of the Digital Radio Mondiale,22
NA,(DRM) platform from the legislation,22
NA,will affect the roll-out of digital radio to,22
NA,rural and regional Australia and notes,22
NA,that this legislation only specifies the,22
NA,use of Digital Radio Broadcasting,22
NA,(DAB); and,22
NA,(c) that trials on DRM and compression,22
NA,standards are still being carried out;,22
NA,(2) calls for debate on the bill to be deferred,22
NA,until meaningful consultation has occurred;,22
NA,and,22
NA,(3) demands that the Government make every,22
NA,endeavour to ensure that standards are in,22
NA,place to enable the rollout of digital radio to,22
NA,"remote, rural and regional Australia”.",22
The SPEAKER,Before the debate is re-,22
NA,"sumed on this bill, I remind the House that it",22
NA,has been agreed that a general debate be al-,22
NA,lowed covering this bill and the Radio Li-,22
NA,cence Fees Amendment Bill 2007.,22
Mr CREAN ,Hotham) (9.16 am)-,22
NA,"Before the adjournment last night, I was",22
NA,making the point that we support our going,22
NA,digital but arguing for our amendment to the,22
NA,second reading motion for the Broadcasting,22
NA,Legislation Amendment (Digitial Radio) Bill,22
NA,2007 on the basis that the government does,22
NA,not have the framework right for us to do,22
NA,that. We see the need for the development of,22
NA,digital radio because it is an integral part of,23
NA,"the digital media landscape. However, if we",23
NA,"are to embrace it, it is essential that all Aus-",23
NA,"tralians embrace it, not just those in the",23
NA,"tal cities. Hence, the amendment we have",23
NA,moved seeks a deferral until we have estab-,23
NA,"lished the means, technologies and frame-",23
NA,work for ensuring the coverage of this digital,23
NA,reach to the whole of Australia.,23
NA,It is interesting that the Minister for,23
NA,"ans' Affairs, in the second reading speech,",23
NA,mouthed the words that this will be a tech-,23
NA,nology and a platform available to the whole,23
NA,of the country. He talks about ‘equitable ac-,23
NA,cess to new services in broadcasting for peo-,23
NA,ple living in rural and remote' areas of the,23
NA,"country. However, the bill requires that digi-",23
NA,tal be rolled out only for state capital cities,23
NA,and that this has to happen before 1 January,23
NA,"2009, but when it comes to the consideration",23
NA,"of technology for the regions, that will not be",23
NA,completed until a review of appropriate,23
NA,"technologies by 2011-in other words, a re-",23
NA,view up to three years later.,23
NA,The reason we have moved the amend-,23
"ment, Mr SPEAKER ",and you would be aware,23
NA,of it because you represent a rural commu-,23
NA,nity-is that we want to ensure that the tech-,23
NA,nologies and platforms that are developed,23
NA,"are compatible, that they extend to all the",23
NA,"regions, that regions do not miss out or that",23
NA,they do not end up having to purchase more,23
NA,"costly equipment because, on the basis of",23
NA,"what the capital cities have rolled out, tuners",23
NA,and receivers are equipped to receive only,23
NA,what is appropriate for them and their tech-,23
NA,nology but not what will subsequently be,23
NA,needed for the regions.,23
NA,We know from the bill's explanatory,23
NA,memorandum that the platform being talked,23
NA,of as being available for the cities is not ap-,23
NA,propriate for the regions. The bill establishes,23
NA,the problem; the explanatory memorandum,23
NA,confirms that the technology in question is,23
NA,not appropriate for the regions. That is why,23
NA,we do not quibble with the need to go digital;,23
NA,we are saying it has to be a digital reach for,23
NA,"capi- the whole of the country, not just for the",23
NA,capital cities.,23
NA,I urge the regions and rural communities,23
NA,to agitate to ensure that they are not left be-,23
NA,"hind. Quite frankly, this legislation can leave",23
NA,them behind. They should be aware of what,23
NA,Veteris inherently involved in this legislation.,23
NA,They should look seriously at the amend-,23
NA,"ment we have moved, which is asking for a",23
NA,deferral until such time as technologies are,23
NA,"compatible, so that we can move forward for",23
NA,the whole of the country.,23
NA,I said at the outset that we support going,23
NA,digital and we do that because it will help us,23
NA,meet the real challenges of an increased au-,23
NA,dience expectation. Digital radio is more,23
NA,"efficient than analog, AM-FM, and more",23
NA,stations can be broadcast within the same,23
NA,spectrum. What will that mean? It will mean,23
NA,"greater diversity, greater choice and greater",23
NA,"competition when it comes to news, current",23
NA,affairs and entertainment. It will expand lis-,23
NA,tener choices and this is critically important.,23
NA,"As we all know, radio is the lifeblood of",23
NA,those who spend time in the regions. People,23
NA,spend a lot time in cars and at home. This is,23
NA,"their connection, in many ways. It is about",23
NA,news and it is about connecting communi-,23
NA,ties.,23
NA,The digital approach also will provide bet-,23
NA,ter services with minimal interference and,23
NA,"signal fading, better quality, described as",23
NA,‘compact disc quality sound' and much better,23
NA,reception. You will be able to tune into a ra-,23
NA,dio station using its name only. You will be,23
NA,able to tune to programs on stronger fre-,23
NA,quencies when travelling. This is all terrific,23
NA,"stuff. Whilst we welcome digital radio, it is",23
NA,essential that we get the framework for its,23
NA,introduction right. That means ensuring that,23
NA,people in capital cities and people in rural,23
NA,and regional Australia will have the same,24
NA,access.,24
NA,We have had experience already with the,24
NA,"regions being left behind the capital cities,",24
NA,and that is when it comes to broadband. Who,24
NA,has stepped in to propose the policy alterna-,24
NA,"tive? Labor, with its Broadband Connect. It",24
NA,"has taken the view, because we have read the",24
NA,"evidence, quite frankly, that the regions that",24
NA,already have access to fast-speed broadband,24
NA,over the internet are the regions that are go-,24
NA,ing ahead. Those that do not have it are being,24
NA,"left behind. Governments have to step in,",24
NA,either to address the market failure or by,24
NA,"regulation, to ensure that the access and the",24
NA,platforms are available to them. This gov-,24
NA,ernment has not done so in the case of,24
NA,"broadband, and it is not doing so in relation",24
NA,to the spread of digital.,24
NA,This bill does not adequately address the,24
NA,roll-out of the enhanced radio services to,24
NA,people in regional Australia. I will remind,24
NA,the House again of what is contained in our,24
NA,"second reading amendment. In particular, I",24
NA,remind those members on the other side of,24
NA,the parliament who represent rural and re-,24
NA,gional Australians. We note in our second,24
NA,reading amendment that the Senate commit-,24
NA,tee inquiry into the bill did not allow inter-,24
NA,ested parties time to consider and draft sub-,24
NA,"missions to the committee, and that this con-",24
NA,straint did not allow for meaningful consulta-,24
NA,tion. So this is another rushed job-a rushed,24
NA,job that is so typical of the way in which this,24
NA,government has moved forward.,24
NA,The second reading amendment also notes,24
NA,that this has led to a lack of information as,24
NA,how the omission of the digital radio,24
NA,mondiale-DRM-platform from the legis-,24
NA,lation will affect the roll-out of digital radio,24
NA,"to rural and regional Australia, and notes that",24
NA,the legislation only specifies the use of the,24
NA,"other platform, digital radio broadcasting, or",24
NA,DAB. So the legislation only specifies DAB.,24
NA,It does not talk about DRM. It defers that for,24
NA,later consideration. The government says it,24
NA,"will look at that later, but why not look at it",24
NA,now? Why should we be taking precipitate,24
NA,decisions in the absence of knowledge about,24
NA,the technology and platforms that will enable,24
NA,us to take that regional opportunity?,24
NA,Our second reading amendment also de-,24
NA,mands that the government make every en-,24
NA,deavour to ensure that the standards are in,24
NA,place to enable the roll-out of digital radio to,24
NA,"remote, rural and regional Australia. Many of",24
NA,"these communities, as I said before, rely on",24
NA,"radio, particularly the ABC. The bill's ex-",24
NA,planatory memorandum notes that the suc-,24
NA,cess of the introduction of digital radio will,24
NA,depend on the take-up of the system by,24
NA,broadcasters and the public. We heard last,24
NA,"night from the member for Moreton, who",24
NA,talked about radio broadcasters welcoming,24
NA,this bill. I notice he did not talk about what,24
NA,the ABC had to say about this. One would,24
NA,"have thought, if we were talking about re-",24
NA,"gional and rural Australia, that we would",24
NA,take some notice of what the national broad-,24
NA,caster has to say-a national broadcaster,24
NA,whose reach is almost 100 per cent through-,24
NA,"out the whole of Australia, and which does",24
NA,provide a service for the totality of the coun-,24
NA,"try, not just for the capital cities of the coun-",24
NA,try.,24
NA,I remind the House what the ABC had to,24
NA,say about this matter. It made specific rec-,24
NA,ommendations relating to the roll-out of digi-,24
NA,tal radio to rural and regional Australia. The,24
NA,ABC has indicated that it believes the only,24
NA,to technology being referred to in the legisla-,24
NA,"tion, the digital radio broadcasting, otherwise",24
NA,"known as the Eureka 147 platform, will not",24
NA,"adequately service rural, regional and remote",24
NA,areas. That is not what the Labor Party has,24
NA,"said; that is what the ABC has said, in its",24
NA,"submission to the Senate committee inquiry,",24
NA,yet this legislation is proceeding and the,24
NA,government is ignoring that advice. The,24
NA,"DAB standard, the standard that is provided",25
NA,"for in this legislation, was prescribed by the",25
NA,minister in October 2005 as the primary plat-,25
NA,"form, but at the time it was also recognised",25
NA,that additional standards such as DRM were,25
NA,required to address regional and remote area,25
NA,coverage. Even the minister understands the,25
NA,deficiency of the platform being prescribed,25
NA,in this legislation.,25
NA,The ABC went on to say that a wide-area,25
NA,digital radio standard should be determined,25
NA,before the provisions of the bill are put in,25
NA,"place. In other words, the ABC is saying,",25
NA,‘Defer this legislation until we get it right.',25
NA,That is what Labor is saying; that is what our,25
NA,amendment is saying. The bill omits the digi-,25
NA,tal radio mondiale platform. The bill ignores,25
NA,the warnings and recommendations of the,25
NA,"ABC. The ABC notes that, if DRM is ulti-",25
NA,mately adopted as the wide-area digital radio,25
NA,"standard, it will be necessary for receiver",25
NA,manufacturers to produce multiformat de-,25
NA,vices that are able to receive both DAB and,25
NA,"DRM, as well as AM and FM analog radio.",25
NA,"But as the ABC notes, in the absence of a",25
NA,second digital radio standard for regional,25
NA,"areas, there are no incentives for manufac-",25
NA,turers to consider the need to develop multi-,25
NA,format receivers in their forward program-,25
NA,ming.,25
NA,"What is the result of that? It could be that,",25
NA,by the time a second digital radio standard is,25
NA,"settled that can extend to the regions, digital",25
NA,tuners that are only able to receive DAB will,25
NA,be available for purchase. Where does that,25
NA,"leave the people in the regions? Clearly, a",25
NA,better outcome all round would be for all,25
NA,digital tuners that are sold in Australia to be,25
NA,capable of receiving both standards. But this,25
NA,"legislation will not provide that direction,",25
NA,guidance and incentive. That is why we say,25
NA,this should be deferred.,25
NA,We are not trying to be prescriptive about,25
NA,the technologies the government should,25
NA,"commit to, given that trials as to the best",25
NA,technology are being carried out; we are say-,25
NA,ing: ‘Let's get it right. Let's take the advice,25
NA,and let's consider all the information that is,25
NA,available to us.' But the government has to,25
NA,ensure that regional Australia does not miss,25
NA,out on this technology. Our fear is that rush-,25
NA,ing in haste to introduce this legislation will,25
NA,see them missing out. Why is the govern-,25
NA,ment rushing it? Why shouldn't it be prop-,25
NA,erly considering the submissions that are,25
NA,being made? There has not been enough con-,25
NA,"sultation, not only in relation to the impact",25
NA,on rural and regional Australia. The report of,25
NA,the Senate Standing Committee on Environ-,25
NA,"ment, Communications, Information Tech-",25
NA,nology and the Arts identifies a number of,25
NA,"other problem areas, and there has not been",25
NA,sufficient time for those making the submis-,25
NA,sions to consider the department's response,25
NA,to them because the department's response to,25
NA,their concerns only came in last week. There,25
NA,were some 137 responses from the depart-,25
NA,"ment, yet there has not been sufficient time",25
NA,to consider them at all.,25
NA,We believe that all of Australia deserves,25
NA,the best available standards. We believe this,25
NA,bill is letting down regional Australia again.,25
NA,I do not know where the National Party,25
NA,"stands these days, but if it is not standing up",25
NA,for regional Australia who does it represent?,25
NA,Why are they supporting the undue haste of,25
NA,"this legislation? I say to the National Party,",25
NA,to the members who represent rural and re-,25
NA,gional Australians: support Labor's amend-,25
NA,ment because we are looking after their in-,25
NA,terests and ensuring that the reach is avail-,25
NA,able to them. We want digital but we want it,25
NA,"for all Australians, not just for the capital",25
NA,"cities, and our amendment, our deferral, will",25
NA,ensure that we get it right. (Time expired),25
Mr FARMER ,Macarthur-,25
NA,Parliamentary Secretary to the Minister for,25
NA,"Education, Science and Training) (9.31",25
NA,"am)-You will find, during what I have to",25
NA,"say in summing up this debate, that we have",26
NA,addressed a number of the concerns high-,26
NA,lighted by the opposition. The Broadcasting,26
NA,Legislation Amendment (Digital Radio) Bill,26
NA,2007 and the Radio Licence Fees Amend-,26
NA,ment Bill 2007 provide the Australian radio,26
NA,industry with a unique and important oppor-,26
NA,tunity to commence digital radio services.,26
NA,"Digitisation is a key strategic issue for radio,",26
NA,which is the last significant broadcasting,26
NA,platform to remain analog only. The Austra-,26
NA,lian radio industry has lobbied strongly for,26
NA,the introduction of digital radio to enable it,26
NA,to respond to the opportunities and chal-,26
NA,lenges that digital broadcasting presents.,26
NA,There is no doubt that digital radio has the,26
NA,potential to enhance the already high-quality,26
NA,radio services enjoyed by Australian radio,26
NA,listeners every day.,26
NA,The opposition would have us delay the,26
NA,"introduction of the new technology, and",26
NA,thereby deny the radio-listening public the,26
NA,opportunity of new and innovative digital,26
NA,"radio services, until further consultation has",26
NA,occurred; yet a comprehensive process of,26
NA,consultation has already occurred in the de-,26
NA,velopment of this legislation with the full,26
NA,support and involvement of the Australian,26
NA,"radio industry. In December 2004, the gov-",26
NA,ernment initiated an intensive process of in-,26
NA,"dustry consultation, research and policy de-",26
NA,velopment to examine the most appropriate,26
NA,technology and framework for the introduc-,26
NA,tion of digital radio in Australia. This proc-,26
NA,ess culminated in the release by the Minister,26
NA,"for Communications, Information Technol-",26
NA,ogy and the Arts in October 2005 of a policy,26
NA,framework to guide the implementation of,26
NA,"digital radio, which is now being imple-",26
NA,mented through this legislation. The gov-,26
NA,ernment's policy development process had,26
NA,the strong support and involvement of indus-,26
NA,"try, and the framework was warmly received",26
NA,by major stakeholder groups when it was,26
NA,announced. The stakeholders have been fur-,26
NA,ther involved in the development of legisla-,26
NA,tion to implement the framework through the,26
NA,release of an exposure draft of the bills prior,26
NA,to their introduction into parliament and,26
NA,through the inquiry of the Senate Standing,26
NA,"Committee on Environment, Communica-",26
NA,"tions, Information Technology and the Arts.",26
NA,Underpinned by this exhaustive policy,26
NA,"development process, these bills provide a",26
NA,measured approach to the introduction of,26
NA,"digital radio in this country, one that bal-",26
NA,ances a range of complex objectives and,26
NA,constraints. Two of these are the scarcity of,26
NA,available spectrum for digital radio and the,26
NA,choice of digital radio technology. While,26
NA,there are a range of technology standards,26
NA,"available for digital radio, it will be crucial",26
NA,that Australia adopt a standard that is widely,26
NA,deployed and for which there are a range of,26
NA,reasonably priced consumer receivers avail-,26
NA,"able. Equally importantly, this standard must",26
NA,be compatible with the radio frequency spec-,26
NA,trum available for digital radio broadcasting,26
NA,in Australia. The bill provides for the intro-,26
NA,duction of services using the digital audio,26
NA,"broadcasting, or DAB, standard. DAB is the",26
NA,most mature and developed of the terrestrial,26
NA,"digital radio platforms, and its adoption in",26
NA,Australia has the full support of industry.,26
NA,These DAB based digital radio services,26
NA,"will be introduced in a progressive manner,",26
NA,with the first services to commence in the,26
NA,state capital cities by 1 January 2009. This,26
NA,progressive approach to service introduction,26
NA,"reflects the view, supported by the interna-",26
NA,"tional experience with this technology, that",26
NA,digital radio will supplement existing analog,26
NA,radio services for a considerable period and,26
NA,may never be a complete replacement. Con-,26
NA,"trary to the suggestions of the opposition,",26
NA,listeners outside the state capitals have not,26
NA,been overlooked. The legislation provides,26
NA,that regional markets will have an opportu-,26
NA,nity to commence DAB digital radio services,26
NA,dependent on the interest of relevant broad-,26
NA,casters in providing services. The commer-,27
NA,cial radio industry has publicly expressed,27
NA,considerable interest in providing DAB ser-,27
NA,"vices in a number of large regional markets,",27
NA,and it is therefore reasonable to expect that,27
NA,digital radio services may commence in a,27
NA,number of these areas some time after 2009.,27
NA,While DAB is the clear choice for the im-,27
NA,plementation of digital radio in Australia's,27
NA,"larger markets, it is acknowledged that the",27
NA,platform may be unable to replicate the ex-,27
NA,tensive broadcast coverage of services in,27
NA,"many of the regional markets, particularly",27
NA,AM services. Consideration will need to be,27
NA,given to whether the other technologies such,27
NA,"as digital radio mondiale, or DRM, are better",27
NA,placed to address the audience needs of some,27
NA,of the regional areas.,27
NA,While DRM has particular strengths in,27
NA,terms of its capacity to provide a very wide,27
NA,"coverage service, it remains an underdevel-",27
NA,"oped technology, with affordable consumer",27
NA,sets only recently being produced in any,27
NA,meaningful numbers. There would be risks if,27
NA,Australia were to draft legislation to support,27
NA,the introduction of technology that is yet to,27
NA,achieve significant commercial support in,27
NA,"overseas markets. This consideration, to-",27
NA,gether with the view of digital radio as a,27
NA,"supplementary technology, supports the con-",27
NA,clusion that it would be premature for Aus-,27
NA,tralia to develop a detailed regulatory,27
NA,framework for alternative digital radio tech-,27
NA,nologies at this time.,27
NA,"However, there would be a clear benefit in",27
NA,continuing the assessment of technology op-,27
NA,tions for regional digital radio. This is conbeen,27
NA,sistent with the government's stated com-,27
NA,mitment to ensuring equitable access to the,27
NA,new services in broadcasting for people liv-,27
NA,"ing in rural, regional and remote Australia.",27
NA,"To this end, the legislation provides for a",27
NA,statutory review by 1 January 2011 of tech-,27
NA,nologies for the transmission of digital radio,27
NA,broadcasting services and restricted datacast-,27
NA,ing services in regional licence areas. This,27
NA,review will allow for the appropriate consid-,27
NA,eration of issues such as the availability of,27
NA,"equipment for, and the coverage characteris-",27
NA,"tics of, various digital radio technologies, as",27
NA,well as the types of services that could result,27
NA,from the use of those technologies in re-,27
NA,"gional areas, and will thus allow for adjust-",27
NA,ments to the regulatory framework if neces-,27
