Speaker,Text,pageNumbers
NA,(a) acquainting the House that the Senate,12
NA,concurs with the resolutions of the,12
NA,House relating to the appointment of,12
NA,the foll-wing joint committees:,12
NA,Corporations and Securities,12
NA,National Crime Authority,12
NA,Electoral Matters,12
NA,"Foreign Affairs, Defence and Trade",12
NA,"Migration, and",12
NA,"Certain Family.Law Issues, and",12
NA,(b) acquainting the House that the Senate,12
NA,has appointed senators to be members,12
NA,of the following committees:,12
NA,Corporations and Securities,12
NA,National Crime Authority,12
NA,Broadcasting of Parliamentary Pro-,12
NA,ceedings,12
NA,Electoral Matters,12
NA,"Foreign Affairs, Defence and Trade",12
NA,Migration,12
NA,"Certain Family Law Issues, and",12
NA,Australian Security Intelligence,12
NA,Organisation,12
NA,"I do not propose to read these messages,",12
NA,which will be recorded in the Votes and,12
NA,Proceedings.,12
NA,National Capital and External Territories,12
Mr SPEAKER,Order! The following,12
NA,message from the Senate has been received:,12
NA,The Senate acquaints the House of Representa-,12
NA,tives that it concurs in the resolution transmitted,12
NA,the Senate by message no. 29 of the House of,12
NA,Represeritatives relating to the appointment of a,12
NA,Joint Standing Committee on the National Capital,12
NA,"and External Territories, subject to the following",12
NA,modification:,12
NA,"Paragraph (2), omit the paragraph, substitute the",12
NA,following paragraph:,12
NA,//(2) That the committee consist of 11 members:,12
NA,the Deputy Speaker and Chairman of Com-,12
NA,"mittees, 2 members of the House of Repre-",12
NA,sentatives to be nominated by the Govern-,12
NA,"ment Whip or Whips, 2 members of the",12
NA,House of Representatives to be nominated,12
NA,by the Opposition Whip or Whips or by any,12
NA,"independent Member, the Deputy President",12
NA,"and Chairman of Committees, 2 Senators to",12
NA,be nominated by the Leader of the Govern-,12
NA,"ment in the Senate, 2 Senators to be nomi-",12
NA,nated by the Leader of the Opposition in the,12
NA,Senate and 1 Senator to be nominated by,12
NA,any minority groups or independent Sena-,12
NA,tors.//.,12
NA,The Senate requests the concurrence of the,12
NA,House of Representatives in the Senate's modifica-,12
NA,tion of the resolution transmitted to the Senate by,12
NA,the House.,12
NA,"In relation to this matter, joint committees of",12
NA,this kind are not formed until both Houses,12
NA,have agreed to resolutions of appointment in,12
NA,identical terms. As the next scheduled item of,12
NA,"business indicates, the resolution of appoint-",12
NA,ment of this proposed committee has been,12
NA,"modified by the Senate, and I understand that",12
NA,in considering this modification the House,12
NA,will be requested to make an alternative,12
NA,modification.,12
NA,The appointment of the committee is not,12
NA,"yet resolved. Indeed, it is the very question of",12
NA,the composition of its membership which is,12
NA,the subject of negotiation between the Houses.,12
NA,I feel that no action should occur which could,12
NA,be taken to anticipate the final decision of,12
NA,"either House in this matter. Therefore, it is",12
NA,not appropriate that I report to the House at,12
NA,this stage details of the messages concerning,12
NA,membership of that proposed committee.,12
NA,"However, one of the messages also informed",12
NA,Committee the House of Senate appointments to the Joint,12
NA,Appointment,12
NA,Standing Committee on Electoral Matters and,12
NA,the Joint Standing Committee on Migration,12
NA,Regulations. Resolutions relating to these,12
NA,committees have been agreed to by the,12
NA,Houses in identical form and the details,12
NA,to relating to these committees will be incorpo-,12
NA,rated in the Votes and Proceedings.,12
NA,Ordered that the message be taken into,12
NA,consideration forthwith.,12
Mr BEAZLEY ,Swan-Leader of the,12
NA,House) (10.08 a.m.)-I move: I,12
NA,(1) That the modification of the Senate be dis-,12
NA,agreed to and the following modification be made,12
NA,in place thereof:,12
NA,"Paragraph (2), omit the paragraph, substitute the",13
NA,following paragraph:,13
NA,"""(2) That the committee consist of 12 members:",13
NA,the Deputy Speaker and the Chairman of,13
NA,"Committees, 3 Members of the House of",13
NA,Representatives to be nominated by the,13
NA,"Government Whip or Whips, 2 Members of",13
NA,the House of Representatives' to be nomi-,13
NA,nated by the Opposition Whip or Whips or,13
NA,"by any independent Member, the Deputy",13
NA,"President and Chairman of Committees, 2",13
NA,Senators to be nominated by the Leader of,13
NA,"the Government in the Senate, 2 Senators to",13
NA,be nominated by the Leader of the Opposi-,13
NA,tion in the Senate and 1 Senator to be,13
NA,nominated by any minority group or groups,13
NA,or independent Senator or independent,13
NA,"Senators.""; and",13
NA,(2) That a message be sent to the Senate request-,13
NA,ing the reconsideration by the Senate of the,13
NA,resolution in respect of the modification,13
NA,by the House in place of the Senate modifica-,13
NA,tion.,13
NA,Basically what this does is increase the,13
NA,number of members from 11 to 12. The initial,13
NA,modification which occurred in the Senate,13
NA,was effectively to add an opposition senator.,13
NA,"We were of a mind to accept that, and we did",13
NA,"so in the Senate. However, an anticipated",13
NA,change was not assented to by the Senate:,13
NA,that there be an extra government member,13
NA,from the House. So there is a view on this,13
NA,side of the chamber that the basis on which,13
NA,those arrangements were entered into was not,13
NA,fully conformed with by the Senate. Hence,13
NA,the amendment that we put forward here.,13
NA,It is a general practice on joint committees,13
NA,that a relative balance is maintained that,13
NA,reflects the numbers in the House of Repre-,13
NA,"sentatives, in particular, in these arrange-",13
NA,"ments. Therefore, I have moved to effectively",13
NA,add a government House of Representatives,13
NA,member to the committee. I have no particular,13
NA,reason to believe that if we were to pass this,13
NA,motion the Senate would reject it.,13
Mr TIM FISCHER ,Farrer-Leader of the,13
NA,National Party of Australia) (10.09 a.m.)-Let,13
NA,me say that part of my role as shadow,13
NA,Minister for Trade impinges indirectly on part,13
NA,of the work of the Joint Standing Committee,13
NA,on the National Capital and External Territor-,13
NA,ies. Let me further say that following discus-,13
NA,sion with the Manager of Opposition Business,13
NA,( Mr Howard) the coalition accepts the general,13
NA,convention associated with committee number,13
NA,structure. I gather that the real reason this has,13
NA,all come about is that the Government did not,13
NA,realise that after 1 July the new Deputy,13
NA,President of the Senate and Chairman of,13
NA,Committees will be a member of the coali-,13
NA,"tion, and that is what has caused the altered",13
NA,circumstances.,13
Mr HOWARD ,Is that because we did better,13
NA,in the Senate election?,13
Mr TIM FISCHER,Let me trail that,13
NA,before the House for a brief moment. The,13
NA,coalition did very well in the Senate election.,13
NA,Labor lost Senate positions. The National,13
NA,party did very well in HinkIer and Kennedy,13
NA,"and, I might add, it is a great pleasure not to",13
NA,have the previous member for HinkIer sitting,13
NA,"made in this House, for which the honourable",13
NA,"member for HinkIer ( Mr Neville), a member",13
NA,"of the National Party, can take a lot of credit.",13
NA,But let me come back to the motion. I simply,13
NA,"say to the House, and I also say this to the",13
NA,press gallery and to a lot of political pundits,13
NA,around here-,13
NA,Government members-There's no-one,13
NA,there.,13
Mr TIM FISCHER,AAP can always be,13
NA,relied on to be there and doing a good job-,13
NA,that it is about time that people around Can-,13
NA,berra and around this nation realised that it,13
NA,will be a different Senate from 1 July. After,13
NA,"all, Senator Peter Walsh will have departed.",13
NA,It is about time people realised that it will be,13
NA,"a whole new ball game, and that whilst the",13
NA,election took place on 13 March and changes,13
NA,took place immediately as from the next,13
NA,"sitting of the lower house, the changes in the",13
NA,Senate-most members of the public do not,13
NA,realise this because they do not focus enough,13
NA,on the importance of the Senate-in fact will,13
NA,not take place until 1 July.,13
NA,It is at that time that the composition of the,13
NA,"Senate will change, when we come back for",13
NA,the Budget session. A very interesting legisla-,13
NA,tive circumstance will arise as legislation is,13
NA,dealt with in both Houses of Parliament. We,13
NA,recognise with joy the gains we have made in,13
NA,"the Senate, and we will use those responsibly.",13
NA,"Equally, we are responsible in our approach",13
NA,to this Parliament and will not oppose the,13
NA,motion before the chair.,13
Mr BEAZLEY ,Swan-Minister for,14
NA,"Employment, Education and Training) (10.12",14
NA,a.m.)-in reply-While I am deeply grateful,14
NA,that the Opposition has chosen to preserve the,14
NA,"normal practice in regard to this, and I do not",14
NA,"in any way, shape or form detract from that",14
NA,"gratitude, I think some history needs correc-",14
NA,tion. The fact of the matter is that we find,14
NA,ourselves-,14
Mr HOWARD ,That is passing strange,14
NA,coming from your side.,14
Mr BEAZLEY,We are very good at,14
NA,"history on our side of the House, as the",14
NA,honourable member for Bennelong has had,14
NA,occasion to acknowledge from time to time.,14
NA,He has said quite friendly and kindly things,14
NA,about the Australian Labor Party's devotion,14
NA,"to a sense of history, and how he feels that",14
NA,that is needed in the Liberal Party as well. I,14
NA,think honourable members opposite should,14
NA,press Australia Post very hard for a fiftieth,14
NA,anniversary celebration stamp for the Liberal,14
NA,"Party, and that they should get about doing",14
NA,that as soon as possible. But I digress.,14
NA,"Basically, the problem alluded to was a",14
NA,suggestion that by virtue of a change of,14
NA,numbers in the Senate there will no longer be,14
NA,two government officers presiding. As I,14
NA,understand the arrangements which occurred,14
NA,"in the Senate previously, the minority parties",14
NA,in the Senate-which still have the numbers,14
NA,"in terms of cross-bench control, irrespective",14
NA,of the outcome of the last Senate election-,14
NA,previously decided that they did not like the,14
NA,"Liberal Party nominee for Deputy President,",14
NA,Senator Noel Crichton-Browne. I understand,14
NA,that either the decision has been made not to,14
NA,"put him forward again on this occasion or, if",14
NA,"he is to be put forward again, it is now",14
NA,considered by the minority parties that he is,14
NA,potable and therefore they will be prepared to,14
NA,vote for him.,14
NA,"Whatever the situation is in that regard,",14
NA,is a matter for those parties but the Opposi-,14
NA,tion ought not kid itself that in some way or,14
NA,another it has obtained a Senate majority. It,14
NA,emphatically has not done that. It has agreed,14
NA,to put forward an acceptable candidate for one,14
NA,"of those positions. Be that as it may, there",14
NA,still upon us a requirement to ensure that,14
NA,there is an appropriate balance of opposition,14
NA,and government members on this joint com-,14
NA,"mittee, and I am glad that the Opposition, as",14
NA,"I said at the outset, is standing by past prac-",14
NA,tice in this regard.,14
NA,Question resolved in the afftnnative.,14
NA,BILLS RETURNED FROM THE,14
NA,SENATE,14
NA,The following Bills were returned from the,14
NA,Senate without amendment or requests:,14
NA,International Development Association (Further,14
NA,Payment) Bill 1993,14
NA,Australian National Training Authority Amend-,14
NA,ment Bill 1993,14
NA,"Employment, Education and Training Amend-",14
NA,ment Bill 1993,14
NA,Aboriginal Land Rights (Northern Territory),14
NA,Amendment Bill 1993,14
NA,Taxation Laws Amendment (Superannuation) Bill,14
NA,1993,14
NA,Dairy Produce Amendment Bill 1993,14
NA,Telecommunications Amendment Bill 1993,14
NA,Excise Tariff Amendment Bill· 1993,14
NA,Road Transport Charges (Australian Capital,14
NA,Territory) Bill 1993,14
NA,Bankruptcy Amendment Bill 1993,14
NA,Australian Wool Realisation Commission,14
NA,Amendment Bill 1993,14
NA,SOCIAL SECURITY AMENDMENT,14
NA,(LISTED SECURITIES) BILL 1993 [S],14
NA,First Reading,14
NA,"Bill received from the Senate, and read a",14
NA,first time.,14
NA,"Mr Tim Fischer-On a point of order, Mr",14
NA,Speaker: the House is placed in a unique,14
NA,situation this morning on two counts. We are,14
NA,about to consider the Social Security Amend-,14
NA,"ment (Listed Securities) Bill, on which you",14
NA,"may be about to make a statement, Mr Speak-",14
NA,er. The honourable member for Berowra will,14
NA,it then lead for the coalition on the following,14
NA,separately listed Social Security Amendment,14
NA,Bill and Veterans' Affairs Legislation Amend-,14
NA,ment Bill.,14
NA,The first of those three Bills is a private,14
NA,member's Bill which was introduced by the,14
NA,is honourable member for Berowra here and by,14
NA,"his opposite number in the Senate, where it",14
NA,"was carried. But subsequently, as I understand",14
NA,"the position, the Senate inserted additional",15
NA,clauses in the second and third Bills to be,15
NA,"dealt with here this morning. Certainly, the",15
NA,coalition supports absolutely the first Bill and,15
NA,its contents as they flow through to the other,15
NA,"legislation, as will be detailed by the honour-",15
NA,able member for Berowra.,15
NA,"Mr Speaker, facing the House are two",15
NA,problems on which I seek your clarification.,15
NA,"Firstly, how can we debate this Bill in the",15
NA,knowledge of how matters will be treated in,15
NA,"the other two Bills? Secondly, and more",15
NA,"particularly, what happens if you take a view",15
NA,that the Senate's amendments do not fall,15
NA,within the Standing Orders on the proceedings,15
NA,of the Parliament relating to the drafting of,15
NA,"amendments, leave to introduce a Bill and",15
NA,"like matters? Therefore, I simply seek your",15
NA,guidance and clarification for the House on,15
NA,"this unique circumstance, whilst reiterating",15
NA,our very strong support for the contents of the,15
NA,listed securitieS Bill to end notional capital,15
NA,gains tax.,15
Mr SPEAKER,In respect of the point of,15
NA,order raised by the Leader of the National,15
NA,"Party of Australia, debate on the Bill which",15
NA,the Clerk has just read a first time is to be,15
NA,made an order of the day for the next sitting.,15
NA,A motion to that effect will be moved by the,15
NA,honourable member for Berowra. So the Bill,15
NA,will be considered at a time subsequent to the,15
NA,consideration of the·following two Bills. The,15
NA,Leader of the National Party is absolutely,15
NA,correct: I will make a statement in connection,15
NA,"with the Social Security Amendment Bill, so",15
NA,further consideration of the matter can rest,15
NA,until after that time.,15
Mr RUDDOCK ,Berowra) (10.17 a.m.)-I,15
NA,move:,15
NA,That the second reading be made an order,15
NA,day for the next sitting.,15
NA,I want to emphasise the importance of this,15
NA,legislation being debated at an early oppor-,15
NA,tunity. I note that we have only one more,15
NA,sitting day. This motion is to the effect that,15
NA,the legislation be debated at the next sitting.,15
NA,I assume that arrangements can be made for,15
NA,it to be debated tomorrow.,15
NA,This is a pressing matter. The Department,15
NA,of Social Security is gearing up to administer,15
NA,"this new test, which commences in Septem-",15
NA,ber. If we are to put an early end to that,15
NA,"expensive process, it needs to be done at a",15
NA,time which enables the department to gear,15
NA,up-to gear down might be more appropri-,15
NA,ate-and to stop the process. Otherwise we,15
NA,are only putting the Australian taxpayers to a,15
NA,good deal of expense in computer equipment,15
NA,and subjecting pensioners to intrusive ques-,15
NA,tions about their securities.,15
NA,"If we are to dela): the debate of this matter,",15
NA,the opportunity to put this matter right in a,15
NA,timely fashion is lost to us. As I have moved,15
NA,that the second reading be an order of the day,15
NA,"for the next sitting, honourable members",15
NA,should clearly understand that the next sitting,15
NA,ought to be tomorrow and that tomorrow is a,15
NA,convenient opportunity to bring this legisla-,15
NA,tion forward and to carry it through all stages,15
NA,"to ensure that, well before September, this",15
NA,process that is now afoot is aborted.,15
Mr SINCLAIR ,New England) (10.19,15
NA,a.m.)-I suggest to the House that on many,15
NA,occasions when we have legislation of a,15
NA,similar character we have cognate debates.,15
NA,While I understand the motion is that this,15
NA,matter be made an order of the day for the,15
NA,"next sitting, in this instance there is a time",15
NA,constraint. The payments to which this legis-,15
NA,lation relates commence from September. The,15
NA,two Bills about to be put before the House are,15
NA,"similar in context, if not in substance. I put to",15
NA,the Leader of the House ( Mr Beazley) that for,15
NA,all that the Government might have views on,15
NA,"the matter, would it not be more convenient",15
NA,for the three matters to be dealt with by way,15
NA,of a cognate debate? Each of the issues would,15
NA,"then be put separately to the Parliament, as is",15
NA,of the the normal practice of this place.,15
NA,That would mean that instead of taking up,15
NA,"time tomorrow, or on some other occasion,",15
NA,we would be able to deal with these matters,15
NA,now. It would seem to be the most expedi-,15
NA,"tious way for the convenience of the House,",15
NA,as well as for dealing with a matter that is of,15
NA,"some significance, and of considerable con-",15
NA,cern to members on both sides of the House.,15
NA,Question resolved in the afftrmative.,15
NA,SOCIAL SECURITY AMENDMENT,16
NA,BILL 1993,16
NA,Consideration of Senate Message,16
NA,Bill returned from the Senate with an,16
NA,amendment.,16
Mr SPEAKER,I wish to advise the,16
NA,House that the Senate amendment to this Bill,16
NA,raises an issue to do with the interpretation of,16
NA,the Constitution. Paragraph 3 of section 53 of,16
NA,the Constitution provides that the Senate may,16
NA,not amend any proposed law so as to increase,16
NA,any proposed charge or burden on the people.,16
NA,The Senate amendment to this Bill would,16
NA,overturn changes already made in the princi-,16
NA,"pal Act, and due to be effective from 20",16
NA,September. The substance of those changes is,16
NA,"that, from 20 September, an increase in the",16
NA,value of shares or other listed securities held,16
NA,by a person will be included in the calculation,16
NA,of the person's income for the purposes of,16
NA,benefits.,16
NA,"If the Senate amendment is agreed to, from",16
NA,20 September a beneficiary would not have a,16
NA,"change in the value of shares, et cetera,",16
NA,included in his or her income calculations.,16
NA,Looked at from the point of view of section,16
NA,"53, the matter is unclear. The burden on the",16
NA,"people after 20 September would, in this",16
NA,"aspect, be no greater than it would be before",16
NA,that date. After 20 September the impact is,16
NA,"uncertain. Still, it is probable that some",16
NA,persons would become eligible for a benefit,16
NA,"or for an increased benefit, but a person will",16
NA,not necessarily be better off being on a,16
NA,"dividend basis, as at present, rather than on a",16
NA,"share value basis. Further, notional losses that",16
NA,would otherwise be allowed will not be,16
NA,"available if the amendment is made, thus",16
NA,affecting entitlements.,16
NA,Similar issues arise in respect of the Senate,16
NA,amendment to the Veterans' Affairs Legisla-,16
NA,tion Amendment Bill. It is for this House to,16
NA,decide whether it wishes to take any action on,16
NA,"these matters. In my view, it needs to be",16
NA,recognised that it is very difficult to be,16
NA,confident about the eventual financial impact,16
NA,of the proposals. It also has to be recognised,16
NA,"that the burden on the people may, in this",16
NA,"aspect, be no greater after 20 September than",16
NA,it will be before then. I present a copy of a,16
NA,short paper on this matter. It can be incorpo-,16
NA,"rated in Hansard, if it suits the convenience",16
NA,of the House.,16
NA,The paper read as /ollows-,16
NA,SENATE AMENDMENT TO THE SOCIAL,16
NA,SECURITY AMENDMENT BILL 1993,16
NA,The Senate's amendment to the Social Security,16
NA,Amendment Bill 1993 raises the issue of the,16
NA,requirement of the third paragraph of s. 53 of the,16
NA,Constitution which provides that the Senate may,16
NA,not amend any proposed law so as to increase any,16
NA,proposed charge or burden on the people.,16
NA,By its inclusion of a new Part lA in the Social,16
NA,Security Amendment Bill 1993 the Senate has,16
NA,proposed a change in the provisions of the Principal,16
NA,Act in so far as the treatment of shares and other,16
NA,listed securities is concerned.,16
NA,The background is that by Social Security Legisla-,16
NA,tion Amendment Act (No.3) 1992 the Parliament,16
NA,inserted changes in the Principal Act to come into,16
NA,effect from 20 September 1993. 1 The particular,16
NA,"changes in question were to the effect that, from 20",16
NA,"September, changes in the value of shares and other",16
NA,listed securities were to be treated in the same way,16
NA,as changes in the value of certain other types of,16
NA,investments. One of the effects would be that from,16
NA,that date an increase in the value of shares would,16
NA,need to be included in the calculation of a person's,16
NA,income and this will mean that in many cases a,16
NA,"person's notional income will be increased, and so",16
NA,their entitlement to a benefit reduced (it also has to,16
NA,be recognised that the reverse could happen and a,16
NA,decline in the value of a person's shares could lead,16
NA,to a notional reduction in income and thus an,16
NA,entitlement to a greater benefit). The purpose of the,16
NA,Senate amendment is to ensure that the changes,16
NA,already made in the Principal Act and due to be,16
NA,effective from 20 September do not proceed.,16
NA,A private Senators' Bill introduced by Senator,16
NA,Patterson2 and subsequently passed by the Senate,16
NA,contained very similar provisions except that it had,16
NA,an additional provision to the effect that although,16
NA,the details of the law would be changed no benefits,16
NA,could be paid or payable until the Parliament,16
NA,passed a law to appropriate the necessary money.3,16
NA,This important qualification has not been included,16
NA,in the Senate amendment to the Social Security,16
NA,Amendment Bill.,16
NA,The issue for consideration is a difficult one,16
NA,because:,16
NA,the amendment does not deal immediately with,16
NA,or alter the particular proposals put before the,16
NA,Parliament in the Social Security Amendment,16
NA,"Bill 1993, rather it changes, in the way de-",16
NA,"scribed, provisions already inserted in the Princi-",16
NA,pal Act but provisions which have not yet come,16
NA,into effect;,16
NA,as is often the case in these matters it is impos-,17
NA,sible to be precise about the financial impact of,17
NA,the change (although it is noted that when the,17
NA,provisions which are now in prospect of being,17
NA,reversed were introduced it was estimated that,17
NA,significant savings would be made4 -but this has,17
NA,been a matter of dispute in so far as it has arisen,17
NA,in connection with the Social Security (Listed,17
NA,Securities) BillS;,17
NA,the change resulting from the Senate amendment,17
NA,"could have an effect either way, depending on",17
NA,whether shares held by beneficiaries increase or,17
NA,decrease in value-ie. only some might receive,17
NA,an increased benefit;,17
NA,the effect in practice is that a particular benefi1993,17
NA,ciary in receipt of a pension before 20 September,17
NA,"this year will, if the Senate amendment is agreed",17
NA,"to, not have an increase in the value of shares",17
NA,included in income calculations after 20 Septem-,17
NA,"ber. On the other hand, if it were not for the",17
NA,"amendment, such a person would have this fact",17
NA,taken into account from 20 September and in,17
NA,some cases a lower benefit would be payable. In,17
NA,other words the effect of the amendment will be,17
NA,"that the ""burden on the people"" will be no",17
NA,greater than it would otherwise be in the period,17
NA,up to 20 September but it will probably be,17
NA,greater than it would otherwise have been in the,17
NA,period after 20 September.,17
NA,A similar amendment has been made by the Senate,17
NA,in respect of the Veteran's Affairs Legislation,17
NA,Amendment Bill. The points made in relation to the,17
NA,Social Security Amendment Bill are also relevant,17
NA,in that case.,17
NA,In the paper prepared in this office and tabled on,17
NA,"9 November 1992, the view was expressed that in",17
NA,"considering such matters (ie., whether any particu-",17
NA,lar proposal by the Senate should be made by way,17
NA,of an amendment or a request) the only satisfactory,17
NA,approach waS for each case to be looked at on its,17
NA,merits; the detail of a proposed amendment needed,17
NA,to be looked at in the context of the bill in question,17
NA,and with reference to any existing principal,17
NA,"tion. It proposed that, rather than applying a strict",17
NA,"test of logic, regard had to be had to the intended",17
NA,and expected practical outcome of the proposed,17
NA,amendments.,17
NA,"In these particular cases, the outcome is by no",17
NA,"means clear. It is certainly possible, and indeed",17
NA,"probable, that, should the amendments be agreed to,",17
NA,because the effect of the 1992 amendments will be,17
NA,"negated, the burden on the people will be greater",17
NA,than it would otherwise be in the period after 20,17
NA,September this year. As noted above however the,17
NA,burden will not be changed by these amendments,17
NA,from the burden applying before that date. In,17
NA,"addition, the effect of the amendment:",17
NA,would be to continue the present regime under,17
NA,which dividends from shares are included in,17
NA,income calculations (the 1992 changes would,17
NA,"have ""income"" calculated on the basis of changed",17
NA,"values, regardless of dividends);",17
NA,could be to allow a fall in the value of a person's,17
NA,shares to be offset llgainst other investment,17
NA,income for the purposes of any entitlement.,17
NA,Whilst this is certainly a matter which should be,17
NA,"drawn to the attention of Members, the issues are",17
NA,such that it is difficult to predict with any confi-,17
NA,dence what the impact will be in so far as the,17
NA,"""burden on the people"" is concerned.",17
NA,Clerk's Office House of Representatives 26 May,17
NA,NOTES,17
NA,"1. Act No. 230, 1992 (Division B), and see",17
NA,subsection 2(12).,17
NA,2. Social Security (Listed Securities) Bill 1993.,17
NA,A bill in the same terms has been introduced,17
NA,in the House by Mr Ruddock.,17
NA,"3. Journals of the Senate, 12 May 1993, p.131.",17
NA,4. The explanatory memorandum presented on,17
NA,the Social Security Legislation Amendment,17
NA,"Bill (No.3) put ""estimated program savings"" at",17
NA,$44.5Om in 1993-94.,17
NA,5. Senator Patterson has mentioned an estimate,17
NA,of $6Om but noted that a figure of $85m had,17
NA,"been quoted-Senate Hansard, 6 May 1993, p.",17
NA,213.,17
Mr SCIACCA ,Bowman-Parliamentary,17
NA,Secretary to the Minister for Social Securi-,17
NA,"ty)- Mr Speaker, with your indulgence, may",17
NA,I make some remarks in respect of your,17
NA,statement. Thank you for letting the House,17
NA,know about this matter. The Government will,17
NA,shortly move that the amendment be con-,17
NA,"sidered forthwith. As you have indicated, the",17
NA,"matter is far from clear, but the Government",17
NA,will not object on the grounds that the amend-,17
NA,legisla- ment should have been made as a request.,17
Mr RUDDOCK ,Berowra)-I note the,17
NA,"words you have offered, Mr Speaker. I thank",17
NA,"you for them, and for drawing this matter to",17
NA,our attention. I emphasise the correctness of,17
NA,your conclusion that it would be very difficult,17
NA,to be confident that this amendment would,17
NA,involve additional costs to the revenue. It is,17
NA,one of the major issues of contention between,17
NA,"the Government and the Opposition, as to",17
NA,what the impact of this proposal might be.,17
NA,"The Government has, from time to time,",17
NA,offered some views as to estimated savings,17
NA,that might be made as a result of this· meas-,18
NA,"ure. Therefore, I imagine it would argue that",18
NA,.there will be a cost to revenue if these propo-,18
NA,sals are to be reinstated.,18
NA,The shortcoming-which will be a major,18
NA,matter in the debate that follows-is the basis,18
NA,upon which the Government's calculations are,18
