Speaker,Text,pageNumbers
NA,I Baatish 'Government that while mot de-,13
NA,:,13
NA,"jsiroiis that 'the conference should be aheld,",13
NA,:and (Still iof ithe opinion that mo ;good 're-,13
NA,"sult .could come f r o m i t , 'this Government",13
NA,"would, i f i t were held, arrange f o r the",13
NA,representation of Australia at i t .,13
NA,"MR. MAKES , M . P .",13
NA,MT . E . EILEY - H a s the Prime M i n -,13
NA,ister delegated the honoraMe member f o r,13
NA,wihen Wentworth :( Mr Marks) any power to,13
NA,speak on behalf of ithe 'Commonwealth,13
NA,of i n regard to naval matters and -to advise,13
NA,the 'British Admiralt y as to bow i t should,13
NA,".year, -caray out naval .operations*?",13
Mr BRUCE ,Th e 'honorable member,13
NA,as a re- -for Wentwarth has '-no power to speak,13
NA,"for the 'Oommonweallih 'Government, and",13
NA,-out no official dirties while,13
NA,he is abroad.,13
NA,WRECKOF DQ&QIi-AS MAW.SOM.,13
NA,"RESCUE OT WHITE ""WO-MEST.",13
Mr FENTON , A s i t i s generally,13
NA,understood that the wet season w i l l start,13
NA,"early ithis year i n tihe Northern Territory,",13
NA,where i t is alleged that -two unfortunate,13
NA,"women are held captive by the blacks,",13
NA,w i l l the Government be prepared to,13
NA,accept any legitimate organized offer on,13
NA,(fhe par't of -residents i n the locality to,13
NA,push on with the search f o r the women,13
NA,"before the wet season (sets i n when, I",13
NA,"understand, i t <wou'ld be impossible to",13
NA,carry out rescue wor'k?,13
Mr BRUCE , I have already i n t i -,13
NA,we mated that the Government is quite pre-,13
NA,pared to consider .any suggestion that may,13
NA,"as be made ,to facilitate i n any way fhe work",13
NA,-of iascertaindng -whether -these unfortunate,13
NA,"women are i n the -hands of the blacks, -or",13
NA,that may lead to their rescue. I now,14
NA,"repeat that"" any useful suggestion subhonorable",14
NA,mitted to the Government will be given low :- .,14
NA,fche fullest consideration and will be acted,14
NA,upon if considered likely to achieve the,14
NA,result desired.,14
NA,DAIRY PRODUCE EXPORT,14
NA,CONTROL BILL .,14
Mr ANSTEY ,A s the Prime Minister,14
NA,has taken charge of the Dairy Produce,14
NA,"Export Control Bill, I ask him whether he",14
NA,has received a large number of protests,14
NA,against the passage of the measure from,14
NA,co-operative butter factories?,14
Mr BRUCE ,Certai n representations,14
NA,have been made by some co-operative fac-,14
NA,tories. When the Bill is again before,14
NA,honorable members I shall be delighted to,14
NA,give the honorable gentleman all the in-,14
NA,formation I have with regard to them.,14
NA,CANADIA NA ND NEW ZEALAND,14
NA,PREFERENCE.,14
Mr STEWART , I ask the Minister,14
NA,for Trade and Customs i f he is yet in in 1.South,14
NA,a position to make a statement concernwhich,14
NA,ing the negotiations proceeding between,14
NA,the Commonwealth Government and the after,14
NA,Governments of Canada and New Zealand is 2. paying,14
NA,on the question of preference to Austracharter ?,14
NA,"lian products, and, in particular, dried",14
NA,fruits. I f the honorable gentleman is orable,14
NA,not in a position to make a statement on low :-,14
NA,"the subject, will he say when he expdcts",14
NA,to be able to do so?,14
NA,NA,14
NA,still actively proceeding. Recently the,14
NA,case took a slight turn for the better; but,14
NA,no arrangement has yet been definitely Douses,14
NA,arrived at with the two dominions.,14
NA,NORTHERN TERRITORY,14
NA,SHIPPING SERVICE.,14
NA,"S.S. "" JOHNAIOE "" AND",14
NA,""" HUDDEESFIELD.""",14
Mr ANSTEY , the Prime Min-,14
NA,"ister, upon notice-",14
NA,1. Is i t a fact the tho vessel John Alee be-,14
NA,longed to the Commonwealth Government?,14
NA,2. What amount did the Government pay for,14
NA,this vessel ?,14
NA,3. To whom was she sold?,14
NA,4. Why was she sold?,14
NA,5. When was she sold?,14
NA,(5. 'What was tho amount received for her ?,14
NA,7. What is the amount of subsidy now paid,14
NA,annually by the Commonwealth Government to,14
NA,the present owners of tho John Alee?,14
Mr BRUCE ,Th e answers to tbe,14
NA,member's questions are as fol-,14
NA,1. Yes.,14
NA,2. Tho vessel was purchased by the Common-,14
NA,"wealth Government in 1917 for i1,500.",14
NA,3. The Boucaut Bay Company Limited.,14
NA,4. Arrangements having been made for the,14
NA,coastal shipping service of the Northern Terri-,14
NA,"tory to bo conducted by private enterprise, the",14
NA,vessel was no longer required by the Govern-,14
NA,ment.,14
NA,"5. I n March, 1924.",14
NA,6. £775.,14
NA,J. The agreement under which the present,14
NA,owners of the John Alee are conducting the,14
NA,coastal shipping service of the Northern Terri-,14
NA,tory provides for a Government subsidy at the,14
NA,"rate of £6,000 per annum. Tluis agreement,",14
NA,"however, requires two vessels to be employed i n",14
NA,"the service, and provides that i f , at any time,",14
NA,. only one vessel is available for the service for,14
NA,"the space of one month, a deduction at the rate",14
NA,"of £1,000 per. annum shall be made from the",14
NA,subsidy during such time as only one vessel is,14
NA,available.,14
Mr LACEY , the Prime Minis-,14
NA,"ter, upon notice-",14
NA,iWhether he lias seen a report circulated,14
NA,"Australia on 18th September, 1924,'",14
NA,states that a p'erson was offered a charter,14
NA,"of the ship Huddersfield for £160 per month,",14
NA,the auxiliary engines had been installed?,14
NA,Is i t a fact that the Federal Government,14
NA,£600 per month for the present,14
Mr BRUCE ,Th e answers to the hon-,14
NA,member's questions are as fol-,14
NA,1. No.,14
NA,2. No. The Huddersfield is not under charter,14
NA,to the Government. The use of this vessel,14
NA,for the - transport of the expedition which is,14
NA,searching for - the supposed survivors of the,14
NA,Mawson involves no special payment,14
NA,for tlie voyage to and from the expedition,14
NA,"base, as that voyage is being carried out under",14
NA,tlie provisions of the Northern Territory,14
NA,coastal shipping service agreement. During,14
NA,"such time, however, as the vessel ds required",14
NA,to stand by whilst the searcli proceeds on the,14
NA,"mainland, the Government is subject to a",14
NA,charge of £20 per day. This charge covers also,14
NA,"the use of the auxiliary schooner Pat, and a",14
NA,"large launch.""",14
NA,META L MANUFACTURIN G,14
NA,COMPANY .,14
NA,NA,14
NA,"ber, the honorable member for Werriwa",14
NA,( Mr Lazzarini) asked the following,14
NA,question:-,14
NA,1. Is i t a fact that the Metal Manufacturing,14
NA,"Company of Port Kembla, New South Wales,",14
NA,is not paying its employees the award rates?,14
NA,"2. I f so, w i l l he recommend to the Tariff",15
NA,Hoard that tlie duty be taken off the products,15
NA,of this company?,15
NA,Inquiries made show that MetalManu-,15
NA,"factures Limited, Port Kembla, is paying",15
NA,its employees award rates of wages.,15
NA,The following papers were presented: -,15
NA,Audit Act -Transfer s of amounts ap-,15
NA,proved by the Governor-General i n Coun--,15
NA,oil-financia l year 1923-24:,15
NA,"September, 1924.",15
NA,International Labour Organization of the,15
NA,League of Nations-Sixt h conference held,15
NA,"nt Geneva, 16th June to 5th July, 1924-",15
NA,Reports by Australian Delegate's.,15
NA,Papua Act-Ordinanc e of 1924-No . 3-Pos t,15
NA,and Telegraph.,15
NA,Public Service Act-Appointment s of R. G.,15
NA,"Ciisey and W. Henderson, Prime Minister's",15
NA,Department.,15
NA,DAIRY PRODUCE EXPORT,15
NA,CONTROL BILL.,15
NA,SECOND READING.,15
NA,"Debate resumed from 30th September,",15
NA,"1924 (vide page 4579), on motion by Mr.",15
NA,BRUCE-,15
NA,That the bill be now read a second time.,15
Mr FENTON ,Maribyrnong) [3.131 -,15
NA,"When the House adjourned on ""Friday",15
NA,last I was discussing the manner in,15
NA,which the output of butter could be in-,15
NA,creased so that the dairying industry-,15
NA,might be more profitable to those engaged,15
NA,ii - it. Most people who know anything,15
NA,of this industry realize that many have,15
NA,made a success of it. That success has,15
NA,'been possible because they have obtained,15
NA,"their land at reasonable prices, and have",15
NA,had sufficient capital to install good work-,15
NA,ing plants and purchase first-class herds;,15
NA,while their land has been cleared and well,15
NA,laid down with grasses.,15
NA,NA,15
NA,cessful only because of the help of the,15
NA,"members of their own family, who have",15
NA,not been paid.,15
NA,"Mr FENTON"" -W e should not judge",15
NA,an industry by the record of one or two,15
NA,years only. A number of dairymen have,15
NA,for many years conducted their industry,15
NA,on a profitable basis. I realize that from,15
NA,time to time assistance has been granted,15
NA,"to farmers and others on the land, not only",15
NA,"by this Parliament, but by the Parlia-",15
NA,ments of the states. We on this side have,15
NA,not hesitated to record votes for the,15
NA,amelioration of the conditions of the,15
NA,primary producers. We recognize that,15
NA,dairymen to-day are experiencing very,15
NA,"difficult times, and that it is necessary to",15
NA,grant them some assistance. I n consider-,15
NA,ing what the nature of that assistance,15
NA,"should be, we should have in view the",15
NA,PAPERS. permanent good of the dairying industry.,15
Mr GREGORY ,I s not the present un-,15
NA,satisfactory state of affairs due more to,15
NA,the high cost of production than to the,15
NA,Dated 17th low price of butter?,15
Mr FENTON ,I n speaking of the,15
NA,"high cost of production, the honorable",15
NA,"member may refer only to high wages,",15
NA,or he may have in mind the high cost of,15
NA,"machinery and implements. Personally,",15
NA,I think that the present trouble is largely,15
NA,due to the excessive prices paid for tbe,15
NA,land in many instances.,15
Mr GREGORY ,"Land , like other things,",15
NA,has a fictitious value to-day.,15
Mr FENTON ,I n considering the,15
NA,cost of production we must have regard,15
NA,not only to the cost of labour and of,15
NA,"machinery, but also to the price paid for",15
NA,"land, cattle, and other things. We",15
NA,know that exorbitant prices were paid for,15
NA,tlie land and the cattle purchased for,15
NA,many of our returned soldiers. For that,15
NA,reason many of these men arc in diffi-,15
NA,culties to-day. Unless this bill i3 con-,15
NA,"siderably altered in committee, i t will",15
NA,not be of benefit to the dairymen. Of,15
NA,"what use will an Australian committee,",15
NA,"or a London committee, be? The dairy-",15
NA,ing industry has been represented in Lon-,15
NA,"don for a number of years, but very little",15
NA,benefit has resulted from that representa-,15
NA,"tion. A great deal may, however, be",15
NA,done in Australia. I f returned soldiers,15
NA,and others have been required to pay too,15
NA,"much for their land, this Parliament will",15
NA,probably have to reduce the loan in-,15
NA,"debtedness of the states, and the. states",15
NA,will have to write down the value of their,15
NA,properties. Something of that nature,15
NA,will have to be done. I f the competi-,15
NA,tion which is met with in London isto,15
NA,"be successfully combated, a capital of be-",15
NA,"tween £4,000,000 and £5,000,000 will be",15
NA,required. We sometimes hear talk of,15
NA,"Tooley-street, and of the blending",15
NA,of Australian butter with other but-,15
NA,"ters, and even with other materials.",15
NA,"Mr O'Callaghan, ex-chief dairy expert",15
NA,"of the Commonwealth, who has just re-",15
NA,"turned from Great Britain, tells us what",15
NA,"most of us already knew, that",16
NA,butter' isnot sold as such on the British,16
NA,market. He tells us that the only occa-,16
NA,sion on which our butter has had a fair,16
NA,"'-' spin"" and been sold', aa",16
NA,butter is during the,16
NA,the Wembley Exhibition..,16
NA,leged! few in Great Britain may con-,16
NA,sume our butter knowing that itis,16
NA,"Australian butter, but by far the greater",16
NA,portion of it is not soid asAustralian,16
NA,butter. An honorablemember,16
NA,on Friday last wasmost indiscreet in. his,16
NA,references to our own produce.,16
NA,"all apt to make slips, but if there isi any-",16
NA,thing wrong with Australian,16
NA,which has to compete with that of other,16
NA,"parts of the world, we should take steps",16
NA,to remedy the defect without,16
NA,it forth to the whole world. In Denmark,16
NA,and other countries those who are doing,16
NA,"something which, may be injurious tothe",16
NA,dairying industry are dealt within avery,16
NA,drastic fashion if they do not mend their,16
NA,"ways, but nothing is broadcast",16
NA,advantage of the competitors,16
NA,countries. Honorable members,16
NA,bear in mind that every utterance of,16
NA,theirs condemnatory of Australia's,16
NA,ducts is forwarded by interested,16
NA,"to London, where it is made useof by",16
NA,Australia's-- competitors-. Extracts,16
NA,honorable members' speeches are very de-,16
NA,sirable titbits which can be usedtothe,16
NA,'disadvantage of the Australian,16
NA,industry. One honorable member,16
NA,tioned a defect in Victorian,16
NA,Other honorable members could retaliate,16
NA,by pointing .to defects in butter produced,16
NA,iii other states; but that is not the con-,16
NA,"duct, one would expect in an",16
NA,Parliament. We know that there are,16
NA,"defects in our butter,, but instead of",16
NA,"broadcasting the fact to the world, we",16
NA,should make every endeavour to remedy,16
NA,them. According to Mr.,16
NA,"50 per cent, of Australian butter landed",16
NA,in Great Britain goesinto the blending,16
NA,"shops, ancf is mixed up with other butters,",16
NA,and even with other materials.,16
NA,operations of the blender may benefit the,16
NA,"dairying industry in some directions.,, but",16
NA,that he has done a great deal of harm I,16
NA,know as the result of certain,16
NA,tions I made some years ago. Quite a,16
NA,number of commodities have been added,16
NA,to Australian butter. The chemist is,16
NA,able to blend butter with other,16
NA,.and putup. a very palatable,16
NA,"However, when Australian",16
NA,Great Britain goes to the blender its iden-,16
NA,J/'r. Fenton.,16
NA,Australian t i t y is destroyed. I t goes out to the pub-,16
NA,"lic, not under the brand' of one of our",16
NA,"first class factories, but. under the brands",16
NA,established by the blending people them-,16
NA,"Australian selves, or made use of by the multiple",16
NA,"holding- of shops, or the Maypole Dairy Company.",16
Mr FOSTER ,I t is not then sold as,16
NA,Australian butter?,16
NA,"Mr FENTON"" - No. Except, at",16
NA,"the Wembley Exhibition, Australian",16
NA,speaking but-ter has not been sold as such,16
NA,on the London market. Some of the,16
NA,We are Tooley-street dealers may have taken,16
NA,"Australian, butter to their own homes,",16
NA,"produce and a few of their privileged friends, may",16
NA,have consumed our product knowing i t,16
NA,to be Australian butter.,16
Mr FOSTER , I t would be more correct,16
NA,for the honorable member to say that the,16
NA,"greater proportion of Australian, buttei",16
NA,landed i n Great Britain is not sold ss,16
NA,"Australian, butter.",16
Mr FENTON ,W e are told by Mr .,16
NA,"to the O'Callaghan that 50 per cent, of i t goes",16
NA,"of those into the blending establishments, where",16
NA,"should its identity is immediately destroyed, and",16
NA,thehonorable member knows that Aus-,16
NA,"protralian butter has been sold as "" French",16
NA,"parties rolls,"" and under other names foreign to",16
NA,Australia.,16
Mr FOSTER ,W e have known that,16
NA,for many years.,16
NA,"Mr 'FENTON --Yes , i t has been",16
NA,dairying known to Australians for at least twenty,16
NA,men- years. Mr O'Callaghan puts theposi-,16
NA,butter. tion very plainly. Hesays--,16
NA,No one retails Australian butter to-day; so,16
NA,"far as I know, in fhe name of Australia.",16
NA,"I t is bought by the wholesale man, mani-",16
NA,"Australian pulated by him, and' then sent out t o the",16
NA,"British, public. Mr O'Callaghan also",16
NA,says-,16
NA,I approached some of thebigmultiple shop,16
NA,people about the possibility of sellingAus-,16
NA,"O'Callaghan, tralian butter labelled Australian . . . .",16
NA,They would not entertain the idea.,16
NA,Mr O'Callaghan made several suggestions,16
NA,"to different people, but they would not",16
NA,"The entertain them, because the. blenders,",16
NA,"who own a large number of retail, shops,",16
NA,place their own brands on the butter,16
NA,they sell; not only on that received from,16
NA,"investiga- Australia, but also on that which comes",16
NA,"to London from other, countries. The",16
NA,"butters, when mixed with, other materials,",16
NA,go out to the British public under the,16
NA,"materials, blenders' brand's. The Maypole Dairy",16
NA,article. Company is' a company about which Aus-,16
NA,butter in tralians heard a great deal some years ago.,16
NA,I t is established a few miles f r o m Lon-,16
NA,"don, and I understand that i t has very",16
NA,"few cows, yet i t is able to dispose cf",17
NA,"hundreds, o f tonsof butter a week.",17
Mr R GREEN ,I t is the,17
NA,that produced margarine during the war..,17
Mr FENTON , I am not dealingwith,17
NA,"that part of the company's operations,",17
NA,but no doubt the modern chemist has suc-,17
NA,ceeded i n producingmost excellent mar-,17
NA,garine. T find i n a recent issue of the,17
NA,"Age, under' theheading ""' Trade and",17
NA,"Finance,"" the following-",17
NA,Paarbieulars of the fusion of interests be-,17
NA,tween H'orae: and Colonial Stores Limited and,17
NA,MaypoleDairy Company Limited were received,17
NA,by ' the English 'mail! yesterday. The former,17
NA,company has acquired a substantial interest in,17
NA,thei latter. The directors of tho Home and,17
NA,Colonial Stores Limited decided to issue,17
NA,"250,000 ordinary shares of £ 1 at 30s. premium.",17
NA,The companv has an authorized capital of,17
NA,"£2,400.000, of which £.1,800,000 has been issued",17
NA,in addition to. the shares now offered to holders.,17
NA,Branches of its own business and that of,17
NA,"affied companies number over 1,000. Maypole",17
NA,"Daily Company, which also carries on a tea",17
NA,"and provision store business, has an. author-",17
NA,"ized capital of £3,000,000,. of which. £2,058,333",17
NA,- has been issued and paid. In the report for,17
NA,1923 thedirectors stated a less satisfactory,17
NA,"trading profit, mainly owing to the continued",17
NA,and severe competition and consequent reduced,17
NA,margin of profit obtain aible on the specialty,17
NA,goods in which the company is principally,17
NA,interested. The fusion withthe Homeand,17
NA,Colonial Stores Limited will materially reduce,17
NA,this competition. Both companies handle large,17
NA,quantities of butter and' olieose from the over-,17
NA,"sea dominions, and' Home and Colonial Stores",17
NA,Limited has been very successful in,17
NA,Australian canned fruits.,17
NA,These two companies have a capital of,17
NA,"£5,500,000 between them. Then",17
NA,"are also the multiple shops, such as L i",17
NA,tons. That illustrates the great difficulty,17
NA,"of trying, to organize the successful retailment.",17
NA,ing o f Australian butter i n Great B r i t,17
NA,How are we to compete with the big.,17
NA,binations that ' control the market?,17
NA,Tooley-street is backed by immense as,17
NA,power. Some partners i n,17
NA,retailing firm* are members of the House,17
NA,of Lords. The distributing firms com-,17
NA,"mand; immense capital, and they are",17
NA,terested i n a number of blending com-,17
NA,panies which retail their own output.,17
NA,Against such opposition what could be,17
NA,done f o r the distribution of Australian,17
NA,"butter, assuch, by a committee of the",17
NA,.kind proposed i n the bill ? I shall,17
NA,authorities i n support of my contention mitted i t .,17
NA,that the only way i n which we can suc-,17
NA,cessfully market our produce and sell i t,17
NA,nnder an Australian brand is by a strong,17
NA,combination i n Australia backed by the,17
NA,"Commonwealth Government,. and another :",17
NA,company big organization i n Great B r i t a in backed,17
NA,by the Imperial Government. Some of,17
NA,the firms opposed to us are perhaps a,17
NA,"century old, and through the years they",17
NA,have made their finances' so strong that,17
NA,the proposed London committee would,17
NA,be insignificant and futile. Labour mem-,17
NA,"bers of the House of Commons, indis-",17
NA,"cussing, the disposal of Australian prodnce",17
NA,"i n the United Kingdom, emphasized that",17
NA,although they represented the British,17
NA,consumers they did mot advocate the i m -,17
NA,portation of the product of cheap labour,17
NA,countries to the detriment of their k i t h,17
NA,"and k i n i n the overseas dominions, who",17
NA,paid good wagesand lived under proper,17
NA,conditions. They said tbat the British,17
NA,working mandoes not want the product,17
NA,"of sweated' labour, and that i f themiddle-",17
NA,man were cut out the producers overseas,17
NA,would receive a better price fortheir com-,17
NA,"modities, and theconsumers i n B r i t a i n",17
NA,would be supplied at a reduced cost. B u t,17
NA,i f half a dozen intermediaries are to make,17
NA,a profit on Australian butter between the,17
NA,"factory and the breakfast table, the pror",17
NA,"ducer cannot, possibly receive an adequate",17
NA,price or theconsumerget butter at a,17
NA,reasonable cost.,17
Mr MACKAY , T h e b i l l aims at cutting,17
NA,retailing out some o f the middlemen.,17
Mr FENTON , H o w w i l l that be,17
NA,done ? The bill is a sham. I f the dairy-,17
NA,there men had adhered to the scheme they first,17
NA,"p - evolved, i t would have had a good fight-",17
NA,ing chance of acceptance by this Parlia-,17
NA,They propounded a f a i r and square,17
NA,1,17
NA,"a i n . way of dealing with the industry, namely,",17
NA,comby fixing the price the producer should,17
NA,receive f or his butter i n the same way,17
NA,the price which a man shall receive f or,17
NA,large butterhis labour is determined.,17
Mr MACKAY , T h e i r proposal involved,17
NA,i n - a regulation of interstate trade.,17
Mr FENTON ," Y e s , and that would",17
NA,have required the consent of the state,17
NA,parliaments; but I am f a i r l y confident,17
NA,that five of the six parliaments would,17
NA,have agreed' to such a proposal i f the,17
NA,quote -Commonwealth Government had sub-,17
Mr R GREEN ,An d i f the sixth state,17
NA,held aloof the whole scheme would be,17
NA,ruined.,17
Mr FENTON , N e w Soutli Wales,18
NA,would surely. Lave done the right thing i f,18
NA,the other states were i n agreement.,18
NA,do not think that any state would have,18
NA,stood aloof f r o m the proposal. The Com-,18
NA,monwealth Government should have,18
NA,adopted the scheme propounded by the,18
NA,"dairymen themselves, because we cannot",18
NA,do anything effective without interstate,18
NA,regulation of the industry.,18
NA,NA,18
NA,could be carried out under my plan.,18
Mr FENTON , T h e honorable mem-,18
NA,ber's plan is merely a devious way of,18
NA,fixing prices.,18
NA,NA,18
NA,the fixation of prices.,18
Mr FENTON , I f prices are to be,18
NA,"fixed, let i t be done straightforwardly,",18
NA,and the consumers will consent to i t . Mr .,18
NA,"T. Johnston, Labour member of the",18
NA,House of Commons f o r the constituency,18
NA,"of Stirling and Clackmannan, said, i n",18
NA,connexion with the marketing of do-,18
NA,minion produce i n Great B r i t a i n -,18
NA,"The immediate problem, however, was how",18
NA,tliey wore going to deal with the question,18
NA,"of British Empire trade. I t was true, he",18
NA,"thought, that commodities coming in from",18
NA,tho British Empire did not get a square,18
NA,deal. He had telephoned that day to the,18
NA,"Queensland Government offices, and had asked",18
NA,them at what price the best Queensland meat,18
NA,was being landed in London. They told him,18
NA,"it was 3jd. per lb. I t was selling at 7d.,",18
NA,"Od., and l i d . per lb. in London, according to",18
NA,the part. I f the Socialist Government were,18
NA,only to set about arranging decent market,18
NA,"conditions, secure that meat when i t arrived,",18
NA,and abolish the middlemen and suckers who,18
NA,"fastened on it, they would be able to give",18
NA,tho people of this country cheaper food and,18
NA,better food than iu many cases they_ were,18
NA,"getting now, and would be able to give . a",18
NA,better'price to the Australian producer.,18
NA,That represents the Labour point of view.,18
NA,I could quote other Labour members who,18
NA,"spoke i n similar terms, but I shall content",18
NA,myself w i th giving to honorable members,18
NA,"the testimony of Mr Stanley Baldwin,",18
NA,who represents the opposite side in,18
NA,politics. He said-,18
NA,If for the inoinent the country will not take,18
NA,"certain courses of action, we must try to iind",18
NA,others.,18
NA,The House of Commons had been dis-,18
NA,cussing the proposal f o r granting prefer-,18
NA,ence to the products of overseas - do-,18
NA,"minions, and Mr Baldwin pointed out",18
NA,"that the British people, not the Govern-",18
NA,"ment or the Parliament, had rejected the",18
NA,scheme. They regarded i t as an inter-,18
NA,"ference with their fiscal principles, and",18
NA,"I by an overwhelming m a j o r i t y , at the",18
NA,general election defeated the party which,18
NA,advocated i t . I n the face of that decision,18
NA,no Government could place preference to,18
NA,dominion products on its programme.,18
NA,Mr Baldwin continued-,18
NA,Is it not possible to enter into,18
NA,some arrangement with the dominions by,18
NA,which the enormous amount of .foodstuffs,18
NA,we require to-day may be obtained solely,18
NA,from them by bringing them into this country,18
NA,"at cost price, and distributing them with the",18
NA,least possible margin? Cannot something of,18
NA,this kind be thought out to obtain in ex-,18
NA,change for it the free entry of our manufac-,18
NA,tured goods into those dominions where such,18
NA,goods do not compete with their own.,18
Mr FOSTER , Mr Baldwin has re-,18
NA,treated f r o m that position.,18
Mr FENTON , N o . Some of the,18
NA,"newspapers criticized, his proposal, but",18
NA,"so f a r as I have been able to gather, he",18
NA,"has never retracted that declaration,",18
NA,"which, combined with the statements of.",18
NA,Labour members of the House of Com-,18
NA,"mons, proves that on both side's in British",18
NA,politics the same opinion is held as to the,18
NA,best means of improving the market f or,18
NA,dominion products. Mr Baldwin con-,18
NA,tinued-,18
NA,I do not know whether something of that,18
NA,"kind could be done, but if it could it might",18
NA,"last for the best part of a generation, and then",18
NA,the whole situation would have to be reviewed,18
NA,"again, when the population of the dominions",18
NA,"had filled up more, and they had decided",18
NA,whether they wanted to become more than they,18
NA,"are now, a manufacturing country.",18
NA,The proposal of the honorable member for,18
NA,Gippsland to amend the bill is merely,18
NA,"a temporary expedient. I n my opinion,",18
NA,the Government should accept the hint,18
NA,"dropped by the leaders of the Liberal,",18
NA,Labour and Unionist parties i n the House,18
NA,of Commons. The leader of the Tory,18
NA,"party there has declared that, i n order to",18
NA,"assist the overseas producers, the British",18
NA,Government should bring into being an,18
NA,organization for the purpose of selling,18
NA,"dominion produce at practically cost price,",18
NA,thereby lowering the price to the British,18
NA,"consumer, and - increasing the return to",18
NA,the producer in the dominions. Lord,18
NA,"Inchcape, i n his telegram to the ex-",18
NA,Prime Minister of Australia ( Mr W . M .,18
NA,"Hughes), referring to the Commonwealth",18
NA,"Government Line of Steamers said, "" We",18
NA,"cannot compete against a Government.""'",18
NA,Had the Commonwealth Government,18
NA,Line of Steamers had only private capital,19
NA,"behind i t , i t would have gone out of",19
