Speaker,Text,pageNumbers
NA,was an application by P.D. Mulligan (Hold-,13
NA,"ings) Pty Ltd, the parent company of the",13
NA,"proprietors of the Canberra abattoir, to vary",13
NA,its lease in the hope it could develop the site,13
NA,into an industrial estate of some 50 blocks.,13
NA,Draft amendment No. 14 does not itself,13
NA,result in an automatic change in land use on,13
NA,the abattoir site as there are mandatory pro-,13
NA,cesses required by the ACT government,13
NA,"before any change in land use, or any devel-",13
NA,"opment application, can be approved.",13
NA,Draft amendment No. 14 raised several,13
NA,important issues which are dealt with in detail,13
NA,in the report. The committee considered the,13
NA,"extent of the area of sites A, B, C, and D",13
NA,proposed in draft amendment No. 14. An,13
NA,"examination of the issues, including the",13
NA,amenity of nearby residents; the need for an,13
NA,adequate buffer zone to allow screening,13
NA,between any development in the area and,13
NA,Canberra Avenue; and the concerns of the,13
NA,Queanbeyan City Council. The need to reduce,13
NA,anomalies between the National Capital Plan,13
NA,and the Territory Plan led the committee to,13
NA,conclude that it would be more appropriate if,13
NA,the effect of draft amendment No. 14 was,13
NA,"confined to sites A, Band D, thereby exclud-",13
NA,"ing site C. Consequently, the committee",13
NA,"recommends that draft amendment No. 14, as",13
NA,"originally proposed, not be agreed to.",13
NA,"Further, the committee recommends that the",13
NA,National Capital Plan's range of permitted,13
NA,land use be expanded to permit industry on,13
NA,"sites A, Band D, the details of which are",13
NA,"given in the report, and that any industry",13
NA,proposed be subject to environmental assess-,13
NA,ment. This recommendation is conditional on,13
NA,"a number of undertakings being fulfilled, and",13
NA,these undertakings are outlined in the report.,13
NA,The committee recommends that site C not,13
NA,be used for industry but permits the normal,13
NA,range of non-special uses for broadacre areas,13
NA,"in the National Capital Plan. In conclusion, I",13
NA,wish to thank the committee members for,13
NA,their participation in the committee's deliber-,14
NA,ations. I particularly thank the secretariat and,14
NA,those people who worked on this very com-,14
NA,"plex issue. On behalf of the committee, I",14
NA,would like to thank all those who gave,14
NA,evidence to this inquiry in submissions and,14
NA,those who also gave evidence at public,14
NA,hearings.,14
Mr LANGMORE ,Fraser) (12.45 p.m.)-,14
NA,Even though there was some dispute in this,14
NA,"inquiry on the National Capital Plan, the Joint",14
NA,Standing Committee on the National Capital,14
NA,and External Territories nevertheless con-,14
NA,tinues to work harmoniously in its processes.,14
NA,"There is a dissenting report from this inquiry,",14
NA,"as the chair, the member for Dunkley ( Mr",14
NA,"Chynoweth), has said. Five of the members",14
NA,"signed the dissenting report, and that is",14
NA,unusual. The issue in the inquiry was really,14
NA,about the process through which planning,14
NA,should take place in the ACT. Those who,14
NA,signed the dissenting report considered that,14
NA,"the process should involve, in this case,",14
NA,deciding on the needs for industrial land and,14
NA,deciding where in the city industrial estates,14
NA,should be best located and then planning it,14
NA,properly. That is not what happened in this,14
NA,case.,14
NA,In this case an abattoir owner decided that,14
NA,"he wanted to move his abattoir elsewhere and,",14
NA,in order to make as much out of the land that,14
NA,"he occupied as possible, asked for permission",14
NA,to redevelop that land as an industrial estate.,14
NA,If he had received the agreement he had been,14
NA,"seeking, he would have been driving the",14
NA,process of industrial development in the ACT,14
NA,at his own convenience rather than in terms,14
NA,of the best planning process and the best,14
NA,characteristics of the location for an industrial,14
NA,estate in the ACT.,14
NA,All the dissenting members considered that,14
NA,inadequate evidence had been given to judge,14
NA,whether this was the best location for an,14
NA,"industrial estate, that it was therefore inappro-",14
NA,priate to give approval for this application and,14
NA,that the land should have been returned to the,14
NA,ACT government for it to then consider what,14
NA,the appropriate use should be. In a very,14
NA,"carefully worded dissent, we said:",14
NA,While recognising that there would be risks in its,14
NA,"proposed investment as a developer, and acknow-",14
NA,ledging that betterment would be payable to the,14
NA,"ACT Government, there is no justification for the",14
NA,present lessee potentially to profit from such a,14
NA,substantial change of use-,14
NA,as he was proposing or requesting-,14
NA,nor for it automatically to become the developer of,14
NA,what would be effectively a new industrial suburb,14
NA,without competing for that right.,14
NA,It is a question of the balance of return to an,14
NA,individual lessee as against the whole com-,14
NA,munity and also about the role for individual,14
NA,initiative as against the proper planning,14
NA,process in the interests of the whole com-,14
NA,munity of the territory and in this case the,14
NA,surrounding town of Queanbeyan.,14
NA,We therefore oppose the recommendation,14
NA,"in its original form, or its amended form, and",14
NA,propose that the land be returned to the ACT,14
NA,government. If there were a need for an,14
NA,additional industrial estate-about which quite,14
NA,insufficient evidence was given to the com-,14
NA,mittee-then the ACT government could,14
NA,respond to that in the appropriate way. In,14
NA,"conclusion, I would like to thank the chair for",14
NA,"his effective role in this quite difficult inquiry,",14
NA,"the committee secretariat and, in particular,",14
NA,"the committee secretary, Meg Crooks, for her",14
NA,very impartial handling of this inquiry.,14
Mr SMYTH ,Canberra) (12.50 p.m.)-I,14
NA,thank the House for this opportunity to speak,14
NA,on the report entitled Draft amendment No. 14,14
NA,(Broadacre Areas) to the National Capital,14
NA,Plan. The Joint Standing Committee on the,14
NA,National Capital and External Territories has,14
NA,recommended that the original draft amend-,14
NA,ment not be agreed to. The committee has,14
NA,taken great care in its deliberations to ensure,14
NA,that the residents of Oaks Estate were protect-,14
NA,ed from both environmental degradation and,14
NA,"various pollutants, such as noise and odours,",14
NA,which are common hazards of industrial sites,14
NA,"and also to ensure that there is a buffer zone,",14
NA,which is marked C on the maps.,14
NA,The committee has also noted that the,14
NA,process by which draft amendment No. 14,14
NA,was conceived and developed raises some,14
NA,questions about land use and planning in the,14
NA,ACT and some of the ad hoc nature of how,14
NA,"that goes about. Indeed, before the Joint",14
NA,Committee on Public Works at this very,14
NA,moment are other works that highlight the,14
NA,process that faces the development of Can-,15
NA,berra.,15
NA,"With that in mind, I am pleased that the",15
NA,ACT government and the Commonwealth,15
NA,have established the metropolitan Canberra,15
NA,growth strategy review to see whether some,15
NA,of these dilemmas that led to the dissenting,15
NA,report can be ironed out. As the chair of the,15
NA,"committee, the member for Dunkley ( Mr",15
NA,"Chynoweth) has said, the time spent on this",15
NA,report indicates the difficulties that the com-,15
NA,"mittee experienced. Hopefully, the new review",15
NA,will overcome some of those anomalies and,15
NA,difficulties. But before this process even,15
NA,continues the applicant will now have to,15
NA,become involved in the ACT planning pro-,15
NA,cess.,15
NA,The committee has recommended that the,15
NA,broad range of uses permitted in broadacre,15
NA,areas in the National Capital Plan be amend-,15
NA,ed. It wants to limit an expanded range of,15
NA,"permitted industry to sites A, Band D only,",15
NA,on the land to the west of Oaks Estate on the,15
NA,north side of Canberra A venue and to ensure,15
NA,"that industry proposed for sites A, Band D is",15
NA,subject to environmental assessment and is all,15
NA,conditional on the undertakings put before it.,15
NA,The committee has also recommended that all,15
NA,"industry, including hazardous or offensive",15
NA,"industry, not be permitted on site C but that",15
NA,the normal range of non-special area uses for,15
NA,broadacre areas in the National Capital Plan,15
NA,be permitted.,15
NA,I would like to take this opportunity to,15
NA,"thank the secretariat staff, and in particular",15
NA,"Meg Crooks, of the Joint Standing Committee",15
NA,on the National Capital and External Territor-,15
NA,ies for all their hard work in the writing and,15
NA,deliverance of this report. I would also like,15
NA,"acknowledge the work of the chairman, in",15
NA,working both sides to an agreeable report that,15
NA,is now before this House. I commend the,15
NA,report to the House.,15
Mr CHYNOWETH ,Dunkley)-I move:,15
NA,That the House take note of the report.,15
NA,I seek leave to continue my remarks later.,15
NA,Leave granted.,15
Mr DEPUTY SPEAKER , Mr Jenkins)-,15
NA,"In accordance with standing order 102B, the",15
NA,debate is adjourned. The resumption of the,15
NA,debate will be made an order of the day for,15
NA,the next sitting Monday and the member will,15
NA,have leave to continue speaking when the,15
NA,debate is resumed.,15
NA,Corporations and Securities Committee,15
NA,Report,15
Mr STEPHEN SMITH ,Perth) (12.53,15
NA,p.m.)-On behalf of the Joint Committee on,15
NA,"Corporations and Securities, I present the",15
NA,committee's report on limitation on institution,15
NA,of criminal proceedings under section 1316 of,15
NA,"the Corporations Law, together with the",15
NA,evidence received by the committee.,15
NA,Ordered that the report be printed.,15
Mr STEPHEN SMITH,One of the tasks,15
NA,of the Joint Committee on Corporations and,15
NA,Securities since its formation in 1991 has,15
NA,been monitoring the investigation and pros-,15
NA,ecution of breaches of corporate law in the,15
NA,"1980s, with a particular concern about delay",15
NA,in resolving these matters. These events and,15
NA,the investigations resulting from them are now,15
NA,"up to eight years old, with a number still to",15
NA,"be brought before the courts. For example, the",15
NA,decision of the Attorney-General ( Mr,15
NA,"Lavarch), pursuant to section 1316 of the",15
NA,"Corporations Law, to consent to the com-",15
NA,"mencement of proceedings against Mr Bond,",15
NA,Mr Oates and Mr Mitchell in relation to a,15
NA,Bell Resources matter is a reminder that,15
NA,matters of great complexity requiring very,15
NA,considerable application of the resources of,15
NA,"the Australian Securities Commission, the",15
NA,Director of Public Prosecutions and the courts,15
NA,are still to be resolved.,15
NA,"In October 1993, the Chairman of the",15
NA,"to Australian Securities Commission, Mr Alan",15
NA,"Cameron, commented publicly that 'Section",15
NA,1316 of the Corporations Law may impede,15
NA,"the prosecution of corporate crime, particular-",15
NA,ly in complex cases'. The committee raised,15
NA,this issue with Mr Cameron when he appeared,15
NA,before a public hearing of the committee in,15
NA,April 1994. Mr Cameron said:,15
NA,The difficulty is that any such decision is itself,15
NA,capable of being reviewed ... The only thing that,15
NA,is certain is that an aggressive defendant's first ploy,15
NA,"will be to tie us up, potentially for years, in admin-",15
NA,istrative review of the Attorney-General's decision,15
NA,to extend the time. That is the reason we are not,15
NA,sure why there needs to be a special rule for,16
NA,corporate crime.,16
NA,Options considered by the committee in its,16
NA,inquiry included: repealing the present limita-,16
NA,tion period in relation to indictable offences;,16
NA,increasing the limitation period from five to,16
NA,seven years or retaining the Attorney-,16
NA,"General's discretion, with the removal of any",16
NA,right of review of the exercise of the discre-,16
NA,tion; or no change.,16
NA,Evidence before the committee focused on,16
NA,"the distinction between indictable offences,",16
NA,subject to no general limitation period under,16
NA,"the Crimes Act 1914, and summary offences,",16
NA,which are subject to a 12-month limitation,16
NA,period under the Crimes Act. Arguments,16
NA,favouring the abolition of the Attorney-,16
NA,General's consent were that it will put corpo-,16
NA,rate criminal prosecutions on the same basis,16
NA,as the general criminal law and it is not an,16
NA,appropriate role for the Attorney-General,16
NA,under the current independent prosecution,16
NA,process.,16
NA,Arguments advanced advocating retention,16
NA,of section 1316 stressed that the limitation,16
NA,period should apply to indictable offences,16
NA,under the Corporations Law as limitations in,16
NA,general act as a discipline on agencies to,16
NA,ensure expeditious investigatory and prosecu-,16
NA,tion processes. The committee found that,16
NA,there should be no limitation period for,16
NA,serious or indictable offences under the,16
NA,Corporations Law and that section 1316 of,16
NA,the Corporations Law should be amended,16
NA,accordingly.,16
NA,"In the case of summary offences, the com-",16
NA,mittee decided that these offences should be,16
NA,subject to a limitation period of five years,16
NA,without any capacity on the part of the Attor-,16
NA,ney-General to extend. The committee found,16
NA,that the Crimes Act limitation period of 12,16
NA,months would not allow proper investigation,16
NA,of summary offences under the Corporations,16
NA,"Law, some of which involve quite serious",16
NA,breaches of corporate behaviour. I draw the,16
NA,House's attention to the opinion tabled in,16
NA,respect of this matter by Senator Cooney.,16
NA,A central point in the submissions advocat-,16
NA,ing retention of the limitation period and the,16
NA,discretion in the Attorney-General was that,16
NA,such a discretion provided enhanced accounta-,16
NA,bility for the exercise of the already wide,16
NA,powers of the ASC and the DPP. Contrary,16
NA,arguments to the committee stressed two,16
NA,important points of accountability: judicial or,16
NA,administrative review of a prosecution deci-,16
NA,sion and the courts limiting the commence-,16
NA,ment of prosecutions due to abuse of process.,16
NA,Recent decisions indicate that suspect pro-,16
NA,ceedings will not easily escape the court's,16
NA,scrutiny. The committee does not agree that,16
NA,the addition of a discretion in the Attorney-,16
NA,General to allow an extended period of,16
NA,prosecution will enhance this protection.,16
NA,The committee concluded that the current,16
NA,discretion of the Attorney-General does not,16
NA,significantly add to the proper and desirable,16
NA,level of protection of persons accused under,16
NA,various provisions of the Corporations Law.,16
NA,"As well, since the creation of the office of the",16
NA,DPP-a statutory independent prosecuting,16
NA,authority-it would be anomalous for the,16
NA,Attorney-General to retain an effective,16
NA,prosecutorial discretion such as that currently,16
NA,contained in section 1316. The committee,16
NA,believes that serious corporate criminal,16
NA,offences should be placed on the same basis,16
NA,as serious general criminal offences.,16
NA,"The committee does, however, believe that",16
NA,the DPP and the ASC should include extra,16
NA,information in their annual reports to provide,16
NA,some better information on the DPP's deci-,16
NA,sions in relation to corporate offences. The,16
NA,committee is concerned that in future a clear,16
NA,picture be presented each year of the number,16
NA,"of current matters in the hands of the DPP,",16
NA,the time that has elapsed since the alleged,16
NA,commission of offences that may be involved,16
NA,"but in each matter, and the state each matter has",16
NA,"reached in the investigation, assessment and",16
NA,prosecution process. The committee believes,16
NA,that such a picture will allow the responsible,16
NA,minister and the parliament to better ensure,16
NA,that there is appropriate public information on,16
NA,the ASC's and the DPP's administration of,16
NA,this area of their responsibilities.,16
NA,The committee has formally recommended,16
NA,in its report that future annual reports of the,16
NA,Australian Securities Commission and the,16
NA,Commonwealth Director of Public Prosecu-,16
NA,tions provide detailed information showing,16
NA,the time that has elapsed since the commis-,16
NA,sion of alleged offences under the Corpora-,17
NA,tions Law and the time that has elapsed since,17
NA,the commencement of active investigative and,17
NA,prosecutorial processes. I commend the report,17
NA,to the House. (Time expired),17
Mr SINCLAIR ,New England) (12.58,17
NA,p.m.)-The report on limitation on institution,17
NA,of criminal proceedings under section 1316 of,17
NA,the Corporations Law of the Joint Committee,17
NA,on Corporations and Securities just tabled by,17
NA,the honourable member for Perth ( Mr Stephen,17
NA,Smith) has my endorsement. I want to com-,17
NA,"ment on several aspects of the report. Firstly,",17
NA,it is important that people understand that the,17
NA,aftermath of all the disasters of the entrepre-,17
NA,neurs of the 1980s should not generate an,17
NA,undue legislative response from this parlia-,17
NA,"ment, nor should it create the expectation that",17
NA,every company dealing is illegal or improper.,17
NA,When this reference was first given to the,17
NA,committee I was concerned that this was just,17
NA,another instance of the ASC attempting to,17
NA,extend jurisdiction in a way which was going,17
NA,to prejudice the proper functioning of the,17
NA,"marketplace and, in particular, of companies",17
NA,in the Australian financial structure.,17
NA,I am convinced that that is not so. My own,17
NA,view had been that the period of five years,17
NA,within which the ASC should initiate proceed-,17
NA,"ings should be retained, basically because I",17
NA,felt that for both summary and indictable,17
NA,offences it was necessary for a party at arms,17
NA,length to ensure that every attempt had been,17
NA,made by the ASC to initiate proceedings as,17
NA,soon as possible. Having heard the evidence,17
NA,"and having considered the matter, however, I",17
NA,concur with the conclusions of this report.,17
NA,It has been only four years since the Directhat,17
NA,"tor of Public Prosecutions, the DPP, has taken",17
NA,over from the Attorney-General responsibility,17
NA,for prosecutions. I believe that the manner of,17
NA,assessment by the DPP replaces the role,17
NA,previously exercised in the prosecution sense,17
NA,"by the Attorney-General. Accordingly, I",17
NA,accept the fact that this is an appropriate,17
NA,"deletion. Therefore, the committee's recom-",17
NA,mendation that there should no longer be a,17
NA,"necessity for the minister, or the Attorney-",17
NA,"General in this instance, to give approval after",17
NA,five years should be proceeded with. That is,17
NA,the recommendation of both the DPP and the,17
NA,"ASC. For that reason, I think there is now a",17
NA,better practice.,17
NA,I note the dissenting report of Senator,17
NA,Cooney. I do not agree with that because I,17
NA,believe it is difficult for summary offences to,17
NA,be prosecuted at too early a stage. The com-,17
NA,mittee report stated that there would still be,17
NA,a time within which it would be possible for,17
NA,summary offences to be prosecuted and be,17
NA,retained but that they be removed altogether,17
NA,for indictable offences. I believe it is appro-,17
NA,priate that the indictable offence removal be,17
NA,"proceeded with. At the same time, I suggest",17
NA,that the DPP has a responsibility to ensure,17
NA,that the normal procedures and practices,17
NA,regarding the reasonableness of prosecution,17
NA,be considered very carefully.,17
NA,"My worry has been, and it is a fact that was",17
NA,"presented in evidence to the committee, that",17
NA,after seven years it is no longer necessary to,17
NA,keep records. While there have been a number,17
NA,of incredible abuses of proper accounting and,17
NA,prudential responsibility by a number of,17
NA,"corporate figures, that does not mean that all",17
NA,have done so. It would be unreasonable if a,17
NA,prosecution were initiated against a person,17
NA,"simply on the basis that time has lapsed,",17
NA,prosecution was not commenced at a reason-,17
NA,able time and records had been destroyed. I,17
NA,think that seven-year period within which,17
NA,people are required to keep records needs to,17
NA,be kept in mind.,17
NA,At the same time I think the five-year,17
NA,limitation for summary offences is reasonable.,17
NA,For that reason I believe it is appropriate for,17
NA,"it to be retained, as the committee has recom-",17
NA,mended. Its removal altogether does not mean,17
NA,unlimited time will be available. It means,17
NA,that in any instance where the ASC recom-,17
NA,mends prosecution the officers of the Director,17
NA,of Public Prosecutions will be available to,17
NA,supervise the exercise of that prosecution. I,17
NA,believe in that instance the report makes,17
NA,"sense. For that reason, I support the recom-",17
NA,mendations of the committee and commend,17
NA,the chairman and the members of the secre-,17
NA,tariat for the work they have undertaken in,17
NA,the preparation of this report.,17
Mr DEPUTY SPEAKER , Mr Rocher)-,17
NA,Order! The time allotted for statements on the,17
NA,report has expired. Does the member for Perth,17
NA,wish to move a motion in connection with the,18
NA,report to enable it to be debated on a future,18
NA,occasion?,18
Mr STEPHEN SMITH ,Perth)-I move:,18
NA,That the House take note of the report.,18
NA,I seek leave to continue my remarks later.,18
NA,Leave granted.,18
Mr DEPUTY SPEAKER,Order! In,18
NA,"accordance with standing order 102B, the",18
NA,debate is adjourned. The resumption of the,18
NA,debate will be made an order of the day for,18
NA,the next sitting Monday and the member will,18
NA,have leave to continue speaking when the,18
NA,debate is resumed.,18
NA,"Transport, Communications and",18
NA,Infrastructure Committee,18
NA,Reports,18
NA,NA,18
NA,p.m.)-On behalf of the Standing Committee,18
NA,"on Transport, Communications and Infra-",18
NA,"structure, I present the following reports of",18
NA,the committee entitled Warehouse to whaif:,18
NA,Efficiency of the inteiface between seaports,18
NA,and land transport-Final report; and Oil,18
NA,spills: A response strategy: Review of the,18
NA,Auditor-General's audit report-Is Australia,18
NA,ready to respond to a major oil spill? to-,18
NA,gether with the minutes of proceedings.,18
NA,Ordered that the report be printed.,18
NA,NA,18
NA,Warehouse to whaifwas tabled in April 1992.,18
NA,It highlighted the benefits that could be,18
NA,achieved if Australian firms better coordinated,18
