Speaker,Text,pageNumbers
NA,Establishing the standards body as a Commonwealth company will balance the body's,20
NA,independence with industry and consumer engagement.,20
NA,It will also minimise the government's footprint and allow for the possibility of easily,20
NA,transferring the standards body back to industry once trust and confidence in the sector is,20
NA,restored.,20
NA,NA,20
NA,"The government will have no direct control over the entity's day-to-day operations, but,",21
NA,"should the body not comply with its obligations, the responsible minister may give the body a",21
NA,written direction.,21
NA,Such a direction would only occur in very exceptional circumstances.,21
NA,"The government will be responsible for all appointments to the board, which will comprise",21
NA,"an independent chair, three industry representatives, three consumer representatives, an",21
NA,academic and an ethicist.,21
NA,Industry will have a key role in the proposed model and will be consulted extensively as,21
NA,the body sets standards.,21
NA,This is critical because industry must have a stake in the standards-making process if it is,21
NA,to be truly professional and to develop standards above the minimum.,21
NA,"Under the reforms, financial advisers who provide personal advice to retail clients on more",21
NA,complex products will need to meet these new standards.,21
NA,Financial advisers who are only authorised to provide general advice or personal advice on,21
NA,"less complex financial products, such as general insurance, will not be required to comply",21
NA,with the new standards.,21
NA,The Australian Securities and Investments Commission will continue to set education and,21
NA,training standards for advisers who are only authorised to provide general advice or advice on,21
NA,less complex products.,21
NA,"New financial advisers will require a degree, while existing advisers will need to meet a",21
NA,standard equivalent to a degree set by the standards body.,21
NA,"While the detail will ultimately be set by the new standards body, it is important to note",21
NA,that not all existing advisers will have to return to university and complete a three-year degree,21
NA,program.,21
NA,"Some may not, but a majority are likely to receive credit for the education or training that",21
NA,they have already completed and will need only to gap-fill or undertake bridging courses to,21
NA,meet the standard required.,21
NA,Existing advisers have from 1 January 2019 to 1 January 2024 to meet the new education,21
NA,standards.,21
NA,While I commend the actions of some licensees who have already introduced a degree,21
NA,"requirement for their financial advisers, government action is necessary in this space to ensure",21
NA,minimum standards apply across the whole industry.,21
NA,The FSI found that low adviser competence was a factor in many of the recent high-profile,21
NA,instances of consumers receiving inappropriate financial advice and contributed to the low,21
NA,demand for financial advice.,21
NA,The fact that an adviser could reach accreditation in four days has given the industry a bad,21
NA,image.,21
NA,That is obviously not good enough and there is clearly room to do better if the industry is,21
NA,to reach its true potential.,21
NA,A core feature of these reforms is the requirement that all advisers complete an exam set by,21
NA,the new standards body.,21
NA,NA,21
NA,"Such a requirement already exists in the United States, Britain, Canada, Singapore and",22
NA,Hong Kong.,22
NA,New advisers will need to complete the exam from 1 January 2019. Existing advisers will,22
NA,have from this date until 1 January 2021 to pass the exam.,22
NA,"Collectively with the other measures in this bill, the exam will play a significant role in",22
NA,improving professional standards of financial advisers.,22
NA,It will objectively test and strengthen the practical and ethical knowledge of existing,22
NA,advisers with immediate effect and will help renew confidence in the industry without,22
NA,significant lag times.,22
NA,"From 1 January 2019, all new entrants will need to undertake a professional year set by the",22
NA,new standards body.,22
NA,This will involve at least one year of work and training to ensure that new entrants are,22
NA,mentored and assessed before they are fully authorised to provide unsupervised advice to,22
NA,clients.,22
NA,"Under the reforms, new entrants who have completed their degree and passed the exam",22
NA,will be able to provide advice on a supervised basis during the professional year.,22
NA,The professional year trainee will be required to disclose to clients that they are completing,22
NA,the professional year and that they are not permitted to give advice unsupervised.,22
NA,The Register of Financial Advisers will clearly show that the person is completing their,22
NA,professional year and only authorised to give advice under strict supervision.,22
NA,A supervising adviser will need to ensure that the new financial adviser is appropriately,22
NA,supervised and take responsibility for all advice given by the new financial adviser during the,22
NA,professional year.,22
NA,The standards body will develop guidelines on what constitutes 'appropriate supervision'.,22
NA,Existing advisers will not need to undertake a professional year.,22
NA,"All advisers, both new and existing, will be required to undertake continuing professional",22
NA,development.,22
NA,The new standards body will determine the requirements for continuing professional,22
NA,"development, including the number of hours that advisers need to complete and which courses",22
NA,satisfy the requirements.,22
NA,This requirement will ensure financial advisers are keeping up to date with relevant,22
NA,"training, information, skills and knowledge to make sure that they remain competent in",22
NA,providing advice to consumers.,22
NA,Roy Morgan reported in its 2014 State of the nation report that only 25 per cent of,22
NA,Australians rate financial planners' standards of ethics and honesty as 'very high' or 'high'.,22
NA,This percentage must improve if the financial services industry is to meet the expectations,22
NA,of consumers.,22
NA,"In a more recent survey, up to 85 per cent of practicing financial advisers indicated that",22
NA,they support the introduction of a single unified code of ethics.,22
NA,It is clear that financial advisers are hearing these concerns.,22
NA,NA,22
NA,"On the back of these concerns and the recommendations by the PJC, the government is",23
NA,requiring all financial advisers to subscribe to a code of ethics by 1 January 2020.,23
NA,The new standards body will establish a single uniform code of ethics that will set out,23
NA,principles designed to help financial advisers conduct business honestly and with integrity.,23
NA,"All financial advisers will need to be covered by an ASIC approved compliance scheme,",23
NA,which will set out how the code will be monitored and enforced.,23
NA,"The compliance scheme will set out the arrangements for monitoring compliance, the",23
NA,"sanctions for breaching the code, the process for consumers to make complaints, and the",23
NA,process for resolving disputes between the monitoring body and the financial adviser.,23
NA,The compliance scheme will specify which 'monitoring body' is responsible for enforcing,23
NA,compliance-this could be either a professional association or a third party who is,23
NA,independent of the licensee.,23
NA,"It is important to note the significant role that professional associations, independent third",23
NA,parties and licensees will play in implementing these reforms.,23
NA,These institutions will be directly responsible for ensuring financial advisers comply with,23
NA,the new standards.,23
NA,Professional associations are likely to offer training and education services to their,23
NA,"members, to assist them to prepare and to meet the new standards.",23
NA,"I note that many of these associations, particularly those in the Industry Consensus Group,",23
NA,have been instrumental in the development of these reforms.,23
NA,I would like to thank Senator David Fawcett and the members of the PJC for their,23
NA,important contributions and I also wish to acknowledge the work of my predecessors.,23
NA,It is anticipated that the new standards body will be established by mid-2017.,23
NA,"The new education, exam, professional year and continuing professional development",23
NA,requirements apply from 1 January 2019.,23
NA,Existing advisers will have until 1 January 2021 to pass the exam and 1 January 2024 to,23
NA,meet the degree-equivalent requirement.,23
NA,The provisions relating to the code of ethics take effect from 1 January 2020.,23
NA,"In closing, I note that these reforms represent a necessary and valuable change to the",23
NA,"current regulatory environment for financial advisers, and are important steps in",23
NA,professionalising the industry.,23
NA,"Not only will they deliver significant benefits to consumers, they will also help maintain",23
NA,trust and confidence in the financial system. I commend the bill to the House.,23
NA,Debate adjourned.,23
NA,Crimes Legislation Amendment (International Crime Cooperation and Other,23
NA,Measures) Bill 2016,23
NA,First Reading,23
NA,Bill and explanatory memorandum presented by Mr Keenan.,23
NA,Bill read a first time.,23
NA,NA,23
NA,Second Reading,24
Mr KEENAN ,Stirling-Minister for Justice and Minister Assisting the Prime Minister,24
NA,for Counter-Terrorism) (09:46): I move:,24
NA,That this bill be now read a second time.,24
NA,The government is committed to ensuring Australia's criminal justice framework is as strong,24
NA,as it can be-striking the right balance between protecting fundamental rights while ensuring,24
NA,justice is served. We are committed to ensuring our law enforcement and justice agencies,24
NA,have the requisite powers to appropriately contribute to the fight against crime at home and,24
NA,abroad.,24
NA,"To that end, we keep our criminal justice framework under constant review-our agencies,",24
NA,"policies, laws and processes-to ensure that we have a regime in place that is well equipped",24
NA,for the job of tackling crime.,24
NA,The bill about which I speak today-the Crimes Legislation Amendment (International,24
NA,Crime Cooperation and Other Measures) Bill 2016-is an another example of our efforts in,24
NA,this respect. It is a comprehensive bill-11 schedules in length-which contains a range of,24
NA,measures that will strengthen the Commonwealth's already robust criminal justice,24
NA,arrangements.,24
NA,"The bill will enhance Australia's position globally in the fight against crime, making",24
NA,improvements to our international crime cooperation arrangements and our ability to assist,24
NA,international courts and tribunals.,24
NA,It will make amendments to the Commonwealth's Anti-Money Laundering and Counter-,24
NA,Terrorism Financing Act to both strengthen that regime and make reporting requirements,24
NA,within it more flexible.,24
NA,"It will amend the AusCheck Act to bolster the government's ability to address serious risks,",24
NA,"such as national security and safety risks, related to large-scale events of a national character.",24
NA,The bill will also enhance the Commonwealth's anti-human trafficking and slavery regime,24
NA,and the protections afforded to vulnerable witnesses within our criminal justice system.,24
NA,"Finally, the bill will make a number of minor amendments to:",24
NA," streamline the annual reporting processes under the War Crimes Act, and",24
NA," enhance the Australian Federal Police's drug and alcohol testing arrangements, enabling it",24
NA,to maintain the integrity of its workforce and enforce its zero-tolerance policy regarding,24
NA,illicit drug use.,24
NA,The bill also contains minor consequential amendments to facilitate the use of the,24
NA,Australian Criminal Intelligence Commission as an alternative name for the Australian Crime,24
NA,Commission.,24
NA,I do not propose elaborating in detail on all of the measures I have just outlined that are,24
NA,"contained in the bill. I would, however, like to draw the attention to some of the more",24
NA,significant measures.,24
NA,International crime cooperation measures,24
NA,"As many of us here appreciate, international crime cooperation is an essential part of",24
NA,fighting crime in Australia and across the world.,24
NA,NA,24
NA,Australia needs to ensure that criminals cannot evade prosecution or profit from crime,25
NA,"because the evidence or proceeds of their crimes are located in different countries, or because",25
NA,they can move easily across borders.,25
NA,Amendments in the bill will ensure Australia can respond effectively to requests for,25
NA,"assistance from foreign countries and international bodies, in accordance with our",25
NA,international obligations. They will also ensure that the rules on adducing foreign material in,25
NA,Australian proceedings apply consistently throughout Australia. The amendments have been,25
NA,identified from practical experience and will provide certainty in the operation of key,25
NA,provisions.,25
NA,"Specifically, the bill will enhance Australia's ability to assist international courts and",25
NA,tribunals. These bodies are responsible for investigating and prosecuting individuals accused,25
NA,"of committing the most serious crimes of concern to the international community, including",25
NA,"the crime of genocide, crimes against humanity and war crimes.",25
NA,The bill will align the assistance Australia can provide to the International Criminal Court,25
NA,and international war crimes tribunals with the assistance we can provide in criminal matters,25
NA,to foreign countries. Australia's authority to provide assistance to these bodies is currently,25
NA,more limited than our capacity to assist foreign countries. The bill will permit forensic,25
NA,"procedures, surveillance activities and telecommunications information to the international",25
NA,bodies.,25
NA,The assistance would be subject to the same processes that currently apply to the assistance,25
NA,provided to foreign countries and to similar safeguards that apply to the use of these powers,25
NA,for foreign and domestic law enforcement purposes.,25
NA,"The bill will also amend Australia's mutual assistance regime, to enhance the assistance",25
NA,that Australia can provide in response to a mutual assistance request from a foreign country in,25
NA,a criminal matter.,25
NA,These amendments will ensure that proceeds of crime investigative tools in the Mutual,25
NA,Assistance Act align with those in the Proceeds of Crime Act. They will also modify,25
NA,provisions in the Proceeds of Crime Act appropriately for the foreign context.,25
NA,The amendments will also clarify the types of foreign proceeds of crime orders for which,25
NA,mutual assistance can be provided and confirm that the Mutual Assistance Act applies to,25
NA,interim foreign proceeds of crime orders that are issued by non-judicial government bodies.,25
NA,The bill will also amend the Extradition Act to ensure that judicial officers and relevant,25
NA,courts have sufficient powers to order the remand of a person in an appropriate facility to,25
NA,await extradition following a surrender decision. This will improve the operation of the,25
NA,extradition process and assist Australia to meet its international extradition obligations.,25
NA,"Finally, the bill will also make amendments to the Foreign Evidence Act. These",25
NA,amendments will ensure consistent application of the rules relating to foreign evidence,25
NA,throughout Australia.,25
NA,They will provide a process to certify material received from a foreign country in response,25
NA,to a mutual assistance request in terrorism-related proceedings. This will ensure that the,25
NA,certification is prima facie evidence of the fact of such receipt.,25
NA,Vulnerable witness protections,25
NA,NA,25
NA,I would also like to highlight the bill's proposed enhancements to the Commonwealth's,26
NA,existing vulnerable witness protections.,26
NA,The government is committed to supporting and protecting vulnerable witnesses giving,26
NA,evidence in Commonwealth criminal proceedings.,26
NA,The amendments will ensure the existing offence of identifying child witnesses or,26
NA,vulnerable adult complainants also extends to child complainants.,26
NA,The bill will also amend relevant legislation to clarify that the protections afforded to,26
NA,"vulnerable witnesses apply to future criminal proceedings, regardless of when the alleged",26
NA,offence occurred.,26
NA,"In relation to the Commonwealth's human trafficking and slavery offences, the bill seeks to",26
NA,broaden the definition of 'debt bondage'. It will also expand the relevant evidence that may be,26
NA,taken into account in determining elements of human trafficking and slavery-related offences.,26
NA,Anti-money laundering and counter-terrorism financing amendments,26
NA,In respect of the Commonwealth's anti-money laundering and counterterrorism financing,26
NA,"framework, the bill makes several amendments. Firstly, to allow travellers departing Australia",26
NA,"to electronically report cross-border movements of physical currency-currently, travellers",26
NA,"who are carrying $10,000 or more in cash must provide a written report at a specific time and",26
NA,"point. The proposed amendments will maintain existing reporting requirements, but provide",26
NA,the necessary flexibility to ensure that a new digital form can also be used.,26
NA,The bill will also list the Australian Charities and Not-For-Profits Commission-the,26
NA,ACNC-as a designated agency under the AML/CTF Act. This will enable the ACNC to,26
NA,access financial intelligence information to assess money laundering and terrorist financing,26
NA,"risks associated with charities that register with the ACNC. In turn, this will enable the ACNC",26
NA,"to better detect, monitor and halt money laundering, terrorist financing and other criminal",26
NA,activities involving ACNC-registered entities.,26
NA,AusCheck Act amendments,26
NA,"Finally, I would like to mention the AusCheck Act amendments.",26
NA,"These will enable AusCheck, a business unit within the Attorney-General's Department, to",26
NA,conduct and coordinate background checks in relation to major national events such as the,26
NA,2018 Commonwealth Games.,26
NA,"These amendments will enable the government to prevent persons who pose serious risks,",26
NA,"such as persons of national security concern, from working or volunteering at major national",26
NA,events and contributing to serious incidents.,26
NA,The amendments will provide me-as the minister-with a power to declare a major,26
NA,national event by legislative instrument. They will also permit regulations to be made in,26
NA,relation to the conduct and coordination of background checks for a major national event.,26
NA,The term 'major national event' is intended to capture a type of event that is of such a large,26
NA,scale and national character that it would benefit from the coordination of security and other,26
NA,arrangements by the Commonwealth or across more than one jurisdiction in Australia. Some,26
NA,"examples of events that, if held in Australia, could be characterised as major national events",26
NA,"include the Commonwealth Games, the G20, the Asia-Pacific Economic Cooperation meeting",26
NA,"and major international sporting events. In declaring an event as a major national event, I-as",26
NA,NA,26
NA,the minister-must be satisfied that it is in the national interest that the Commonwealth be,27
NA,involved in the conduct and coordination of background checks in connection with the,27
NA,accreditation of people in relation to the event.,27
NA,Using the established AusCheck scheme for these purposes will ensure that the background,27
NA,"checks can be facilitated through established mechanisms, which are well supported by",27
NA,technical channels and legal frameworks.,27
NA,Conclusion,27
NA,Australia's criminal justice framework is both fair and strong. But it never serves to be,27
NA,"complacent. Where we find opportunities to fine-tune aspects of our regime, we will take",27
NA,"these up. This bill, which is very comprehensive in nature, is an example of the government",27
NA,doing exactly that.,27
NA,Debate adjourned.,27
NA,MOTIONS,27
NA,Equal Rights,27
NA,Reference to Federation Chamber,27
Ms MARINO ,Forrest-Chief Government Whip) (09:57): I declare that the following,27
NA,"order of the day, government business, is referred to the Federation Chamber for debate:",27
NA,Equal rights for all Australians-Resumption of debate on the motion of the Prime Minister.,27
NA,MINISTERIAL STATEMENTS,27
NA,Annual Investment Statement,27
Mr CIOBO ,"Moncrieff-Minister for Trade, Tourism and Investment) (09:57): by",27
NA,leave-I have the honour to present the coalition's third Investment Statement to the,27
NA,parliament.,27
NA,Introduction–why investment,27
NA,This annual statement is to update the parliament-and the Australian people-on our,27
NA,work promoting Australia as a place for productive foreign investment. There are many strong,27
NA,views on the sort of investment Australia should accept. This is an important and welcome,27
NA,discussion and we need to engage with the range of views expressed by the Australian,27
NA,community.,27
NA,"Like most important things, there are sensitivities, risks and opportunities. However, it is",27
NA,only by examining them and considering our options that we can best respond and make sure,27
NA,we are doing the right thing. At a time when there are questions around globalisation and,27
NA,rising protectionist sentiment I do not resile from liberalisation and this investment statement,27
NA,is an opportunity to explain why.,27
NA,"I have just come from the APEC ministers' meeting in Peru, where I saw firsthand how",27
NA,Australia's leadership is continuing to shape the development and implementation of pro-,27
NA,growth trade and investment rules and standards in our region. Liberalised trade and openness,27
NA,to foreign investment builds productive economies-this is how we prosper and grow.,27
NA,Foreign investment in context,27
NA,"Australia is the world's sixth largest landmass, with the world's 13th biggest economy, but",27
NA,ranks only 52nd by population. So it is only natural that our tremendous national endowments,27
NA,NA,27
NA,generate greater investment opportunities than we can fund from our own savings. We have,28
NA,been tapping savings from abroad-foreign investment-for almost every decade for at least,28
NA,150 years.,28
NA,"By supplementing our savings with the savings of others from overseas, we drive more",28
NA,"investment here at home, generating higher growth, more jobs with higher wages, and raise",28
NA,"more tax revenue to fund for example our schools and hospitals, than if we only invested what",28
NA,we saved ourselves and shunned foreign investment.,28
NA,That is why the coalition government expanded the traditional role of trade minister to be,28
NA,"the minister for investment as well. My job as minister for investment, and the work of my",28
NA,"agencies, is to promote and attract productive foreign investment and to ensure Australia",28
NA,remains an attractive destination for that investment.,28
NA,This means investment that:,28
NA, builds on our strengths,28
NA, helps us retain and create new jobs,28
NA, build competitive industries here at home; and,28
NA, helps us deliver our expertise to the world.,28
NA,The areas this government has made a priority-in partnership with Australia's states and,28
NA,territories-are these areas which back our strengths:,28
NA, major infrastructure,28
NA, tourism infrastructure,28
NA, food and agribusiness,28
NA, resources and energy; and,28
NA," advanced manufacturing, services and technologies",28
NA,"To support these priorities, since 2013 the coalition has:",28
NA, Delivered Australia a unique 'FTA investment advantage'. The North Asian FTAs deliver,28
NA,"unmatched preferential access, providing a powerful incentive for investors to expand",28
NA,businesses here and hire more workers to capitalise on our newly-won trade advantage in,28
NA,these key markets.,28
NA," Held around 100 investment roundtables with companies investing, or interested to invest,",28
NA,in Australia. I have hosted 28 of these since February this year as well as many bilateral,28
NA,"investment meetings that have encouraged new investment, helped maintain our",28
NA,"relationships with existing investors, and helped resolve issues and facilitate investment",28
NA,that otherwise may not have happened.,28
NA, - Because we know that most new foreign direct investment is additional; re-investment by,28
NA,those who already see the value of investing in Australia.,28
NA," Austrade, our investment attraction agency, has recorded 271 new investment outcomes,",28
NA,"with a reported value of almost A$17 billion, creating or safeguarding at least 30,000 jobs",28
NA,here in Australia.,28
NA," Over this term, I will continue to promote Australia as a destination for global investment",28
NA,"dollars, to drive jobs and growth.",28
NA,NA,28
NA,In 2015 the stock of foreign investment in Australia was made up of portfolio and other,29
NA,"investment, representing some $2.3 trillion, and foreign direct investment, representing some",29
NA,"$735 billion, for a total of around $3 trillion.",29
NA,"The major sources of this investment were the United States, some $860 billion, the United",29
NA,"Kingdom, around $500 billion, the remainder of the EU, representing some $491 billion, and",29
NA,"Japan, of some $200 billion. Chinese investment is growing rapidly from a low base and at",29
NA,the end of 2015 represented around A$75 billion. The emergence of China is the latest in,29
NA,successive waves of foreign investment in our history which started with the United,29
NA,"Kingdom, then the United States and then Japan.",29
NA,The quantum of new foreign direct investment into Australia in 2015 was valued at $117.9,29
NA,billion. This was down some $38.7-or roughly 24.7 per cent-on the amount invested into,29
NA,Australia in 2014.,29
NA,These trends are outlined in the Department of Foreign Affairs and Trade's third annual,29
NA,International Investment Report which I will release today.,29
NA,"Although annual investment data tends to be lumpy, with large investments in one year-",29
NA,"such as through the recent peak of the LNG investment boom-which causes spikes, these",29
NA,figures show that we cannot be complacent about our attractiveness as a destination for,29
NA,foreign investment.,29
NA,"Amidst subdued global growth, there is fierce competition for global investment. So",29
NA,"Australia must redouble its efforts if we are to remain internationally competitive, to attract",29
NA,"new investment, to retain and expand existing investment, and thereby safeguard Australian",29
NA,jobs.,29
NA,This means ensuring Australia keeps up with the pack in terms of a globally and regional,29
NA,competitive corporate tax rate-this is why the coalition plans to lower company tax to 25 per,29
NA,cent over the medium term.,29
NA,This means providing an attractive environment for start-ups and entrepreneurs-as was,29
NA,introduced last year through the coalition's National Innovation and Science Agenda.,29
NA,This means deepening our trade and investment relationships with key markets including,29
NA,"Indonesia, the European Union and the United Kingdom; and progressing transformational",29
NA,"regional agreements such as the Regional Comprehensive Economic Partnership, to link us",29
NA,into regional value chains.,29
NA,"As for the TPP, the government has been clear on the very substantial new opportunities",29
NA,"for our exporters and investors that would flow from this agreement, in particular the creation",29
NA,of a more seamless trade and investment environment across the region. My recent meetings,29
NA,in Lima revealed a widespread view among all TPP parties on the value of the deal. We have,29
NA,since seen public comments by President-elect Trump which appear to signal an intention to,29
NA,withdraw from the TPP. We will need to wait for more detail from the US administration after,29
NA,"it has come to office, but in the meantime the Australian government remains committed to",29
NA,"pushing to realise the high ambition, comprehensive outcomes that were embedded in the",29
NA,TPP.,29
NA,Importance of foreign investment,29
NA,NA,29
NA,"Australia has long had export awards, but we are introducing something new this year. A",30
NA,national investment award.,30
NA,"Tomorrow night, I will announce the winner of our inaugural Investment Award.",30
NA,"This award will highlight some of the enduring, substantial, creative and new investments",30
NA,in our country that we should recognise and celebrate.,30
NA,"If we look at the nominees for the inaugural Investment Award, put forward by states and",30
NA,"territories and Austrade, those seven companies and their joint venture partners have invested",30
NA,"more than A$138 billion in Australia and created or retained over 53,000 jobs.",30
NA,We will be talking more about those seven in the coming days.,30
NA,"More generally, if you look at the 37 per cent of Australia's top 2,000 companies that are",30
NA,"foreign-owned, these companies firms account for A$1.1 trillion of assets in Australia,",30
NA,"generate revenue of A$629.3 billion and employed nearly 700,000 people in 2014-2015.",30
NA,It is important we celebrate the jobs that new investment drives. Not everyone sees the,30
NA,"value of investment openness. As with liberalised trade, some see it as a threat to their",30
NA,"standard of living, rather than an opportunity to improve it.",30
NA,"When it comes to investment, we often hear about the bad but not the good. The nature of",30
NA,news means the factory that is closing gets more coverage than the one opening.,30
NA,"You have heard about the Ford plant closing, but not the $1 billion Boeing has invested in",30
NA,Australia that is creating opportunities for engineering and machining companies to diversify,30
NA,and win new markets in the international aerospace market.,30
NA,"This is the case for Lovitt Technologies, a supplier to Boeing, one of the finalists,",30
NA,"incidentally, for the investment awards.",30
NA,"Australia has had an enviable 25 years of economic growth, but this does not mean people",30
NA,have been unaffected by the challenges posed by disruptive technologies and global,30
NA,competition.,30
NA,I know people are concerned about whether we can overcome these challenges.,30
NA,Whether working hard will be sufficient to hold on to their jobs and their standard of,30
NA,living.,30
NA,Whether our children will have the same opportunities to build good lives.,30
NA,Whether our economic success story can continue.,30
NA,"Productive foreign investment, the investment this government promotes, is one of our best",30
NA,ways of confidently meeting those challenges.,30
NA,Investment from outside of Australia has been critical to the development of our world-,30
NA,leading export industries.,30
NA,Our mining boom would not have happened without foreign investment to develop the,30
NA,"infrastructure, expertise and supply chains around the world we needed to make us the global",30
NA,resources powerhouse we are today.,30
NA,"For example, companies like Mitsui, whose long term investments and joint ventures in",30
NA,"Australia employ an estimated 20,000 Australians, were instrumental in the development of",30
NA,the Pilbara's iron ore and the Bowen Basin's coal.,30
NA,NA,30
NA,"With Australia's transition to a new economy, opportunities in renewable energy are",31
NA,"driving significant investments, particularly in hydro, wind and solar.",31
NA,"Companies like Neoen, from France, RATCH, from Thailand, and Goldwind from China",31
NA,are helping Australia reach its clean energy targets.,31
NA,Investment award nominee Neoen out of France has close to A$1 billion investment,31
NA,"planned to date, including projects in South Australia, Western Australia and New South",31
NA,Wales. Neoen sees ongoing opportunities in Australia across all states and is ready to commit,31
NA,another A$1 billion in renewable energy projects by 2020.,31
NA,"And, Australia is poised to become the world's largest exporter of LNG, when major",31
NA,projects come online. Projects like US company Chevron's Gorgon and Wheatstone,31
NA,"developments in WA, and Japanese company Inpex's Ichthys project in Darwin.",31
NA,These investments support the growth of smalland medium-size businesses like Total,31
NA,"Marine Technology in Bibra Lake, Western Australia, whose CEO Paul Colley says:",31
NA,We weren't sure our credentials were established enough to supply … to a project as large as,31
NA,Gorgon. Chevron listened to us and TMT was awarded one of the most significant contracts in our,31
NA,"history. … In addition to doubling our number of employees, we've grown internationally with offices",31
NA,in Brazil and Malaysia.,31
NA,"We understand that in today's global world it is important for small Australian businesses, the",31
NA,"engine room of our economy, to be part of the global economy.",31
NA,Global value chains-where many countries are involved in producing a final good or,31
NA,service-now support 75 per cent of the world's trade and investment activity.,31
NA,Boeing's investment in Australia is a great example of foreign investment that is creating,31
NA,"jobs, driving innovation and supporting access to global value chains at the same time.",31
NA,"In Melbourne alone, Boeing has created jobs for around 1,200 Australians who make",31
NA,control surfaces and flaps for Boeing aircraft at Fisherman's Bend.,31
NA,Working with the CSIRO-and ten local universities-Boeing's R&D investment in,31
NA,Australia has also helped us to become world leaders in developing new aviation products.,31
NA,And Boeing's global supply chain has supported Australian companies win global supply,31
NA,"contracts. In 2015 alone, more than 1,000 Australian companies were suppliers in Boeing's",31
NA,"global supply chain. That year, Boeing spent approximately $400 million on its Australian",31
NA,suppliers. Companies like Lovitt Technologies that have worked with Boeing for over 20,31
NA,years.,31
NA,"Bruce Ramsay, Lovitt's Manufacturing Director says, 'Working with Boeing has given",31
NA,Lovitt the opportunity to grow from an automotive tooling supplier into a globally,31
NA,competitive aerospace component manufacturer.',31
NA,"Let me be perfectly clear, this is investment that enables Australian businesses to connect",31
