speakerGroups,Speaker,text,pageNumbers
25,Sir JOSEPH COOK,"I am afraid I ' Government? cannot tell the honourable member - There is some difficulty, I understand, in regard to the realization of the assets connected follow: with the old Pools, and some difficulty in connection with the bonds of some of the wheat that is sold. As to cash ob-, tained in the ordinary way, I understand that that has been cleared up long ago, and that it is the realization of these assets that is causing the trouble and demoneys lay.",21
26,Mr LAVELLE ,I understand that realization is complete.,21
27,Sir JOSEPH COOK ,"If so, I do not know, why there should be any further delay. If the realization has been completed the money will be promptly handed over, but I doubt very much if ' it has been completed.",21
28,Mr RICHARD FOSTER ,It has not been. ENTERTAINMENTSTAX - -- PICTURE SOS.,21
29,Mr RILEY ,"- the Treasurer, upon notice': Will h'e furnish a return showing the number of picture shows in each State from which his Department collects amusements tax?",21
30,Sir JOSEPH COOK ,"The details desired by the honourable member - are as follow:- - . New South Wales, 400; Victoria,. 221; Queensland, 204; South Australia,' 72; of Western Australia, 62; Tasmania, 985. INTEREST PAYMENTS TO BRITISH-GOVERNMENT. STATEMENT BY MB . J.. R. COLLINS.",21
31,Mr GREGORY ,"the Treasurer, effect as from 9th upon notice I. Has he seen the report in the Herald of ""12th July, of an interview with Mr Collins, the Secretaryto the Treasury, and more particularly the . following:- "" Regarding the £3,934,000 agreed upon as interest, under the - authority of Mr Hughes, the Prime Minister, Collins signed Treasury bills for this amount and handed .them to the Chancellor the Exchequer. . The interest was originally on 31st - March last, - but, owing to exchange difficulties, it was necessary to defer and the Treasury bills will fall due 30th September next, the Commonwealth having the right, however, to defer payment of half the amount until March, 1922""? 2. If this report is correct, were these Treasury bills issued for the purpose of payment of interest on moneys due to the Imperial",21
32,Sir JOSEPH COOK ,"The answers to the honourable member's questions are as 1. Yes - - ' -' 2. Yes. The sum of £3,934,000 represents interest due to the British Government up to 31st March, 1921,- on the total indebtedness of the Commonwealth to the United Kingdom, that indebtedness being in respect ofdirect loans from the British Government and paid by the British Government for* equipment and other expenses of Australian Forces engaged in the war. A PAPERS. The following papers were presented:- Customs Act-Proclamatio n , (dated 23rclJune, 1921) revoking the Proclamation (dated 29th January, 1915) which prohibited the Exportation of Vessels, &c. War Service Homes Act-JUan d acquired under, in New South Wales, atOrange, Waterloo. i TARIPPBOA RD BILL . i In Committee: (Consideration resumed from 14th July, vide page 10124). Clause 14- . 1. The Minister shall refer to ;.the Board for inquiry and report the following matters:(h) Any complaint that a. manufacturer is taking undue advantage of the protection afforded him by the Tariff, and in particular in regard to - his- (i) charging unnecessarily high prices for his goods; or (ii) acting in-restraint of trade to the detriment of the public, and shall not take any action in respect of any those .matters until he has received the re26; total, port of the Board. X ."" - ft- * - -- * Upon whichMr GREGORY had moved, by way of amendment That tlic following words be inserted the word "" T a r if f "" in paragraph (h):-'""o that the consumer is being charged unfair prices for protected articles.""",21
33,Mr STEWART ,"Wimmera) [11.19]. - I support the amendment that has been moved by the honourable member for the public. Dampier ( Mr Gregory). This, it seems to me, is the vital part of the whole Bill. The Tariff Board is to be appointed to does. prevent Australian manufacturers in protected industries taking undue advantage ing, of the duties recently passed by this House; and charging unnecessarily high prices for their products. We had last night a very long discussion on the stitutional aspect of this question. seems to me that we can sweep aside the constitutional question, and achieve object in a very simple way. We should place upon the Australian manufacturers in all protected industries the onus of ing that the goods produced by them are available to the public at reasonable rates. By way of illustration I would refer what has been done by the Australian Dried Fruits Association, which is gaged in a protected industry, and has been very successful. The Association fixed the price of its produce for local consumption, but found, some years ago, that although it had fixed a reasonable price to the retailer, the retailer charging exorbitant prices to the public. The matter was discussed at its annual conference, with the result that it now fixes, not only the price of its products the retailer, but tie price at which retailer shall sell to the public.",22
34,Mr GROOM ,The honourable member does not suggest that that should bodied in the law.,22
35,Mr STEWART ,"No . The amend which ment moved by the honourable member for Dampier covers my suggestion. It would throw upon the manufacturers in our tected industries the onus of showing their goods were made available to the public at reasonable prices. We need not dustry set, out in the clause what steps shall be taken by them to achieve that object. have simply to place upon them the onus of taking such steps, failing which they may suffer a reduction or abolition the Protective duty enjoyed by them. If we did that I am convinced that [409] they would find means of giving effect to our desire in this direction without any after legal pressure being brought to bear upon r them. This sort of thing is done everyday. That international enterprise, the Ford Motor Company, for instance, fixes the price to the retailer, and also the price at which the retailer shall sell to",22
36,Mr MARR ,It does not.,22
37,Mr HILL ,In very many instances it Several honourable members interjectMONICA,22
38,Mr STEWART ,"I have evidently stirred up a hornet's nest by what was quite an innocent remark. I shall withcondraw my reference to the Ford Motor It Company, and say merely that the procedure outlined by me.is frequently folour lowed - By throwing this responsibility upon manufacturers in protected industries I believe we may, in some measure, seebe protected from the rapacity and greed of those who show a tendency to take undue advantage of high duties. The conto tention of honourable members of the Country party in the course of the recent enTariff debate was that the high duties imposed on many commodities had opened the door to commercial dishonesty, and proof of the soundness of that contention is afforded by the introduction of this Bill. The Tariff schedule, however, has was been passed by the House, and as Democrats we are prepared to abide by the decision of the majority. There is still one ray of hope left to us with the creation to of this Board, provided that it is required the to do what the. honourable member for Dampier proposes.",22
39,Mr MCGRATH ,What penalty would be emthe honourable member prescribe?,22
40,Mr STEWART ,"The penalty for the clause already provides-the reduction, or total withdrawal of the duty.",22
41,Mr MCGRATH ,"Would not that be provery hard on those who were doing the that fair thing? Why should they be ruined for the sake of one ""crook"" in an inMONICA",22
42,Mr STEWART ,"If complaint were We made that' the products of a certain protected industry were being retailed at an exorbitant rate, then under our proposal of the Tariff Board would hold an inquiry, ' and the. evidence of the manufacturers concerned would be taken. They would produce tlieir invoices, proving, let us that they were selling to the retailer at a reasonable rate, but under our amendment something more would be required of them. Tbey would have to show, not merely that they were selling their goods at a reasonable rate to the retailers, but, if they desired to retain the existing duty, that these goods were reaching the consumer through channels that would not profiteer.",22
43,Mr MCGRATH ,"Tak e the case of an industry in which only two firms were engaged. If one sold to the consumer at a reasonable rate, would the honourable member withdraw the protective duty from him because the other manufacturer was charging exorbitant prices ?",23
44,Mr STEWART ,"Obviously , if there were only two firms engaged in a protected industry, the firm that was charg-' ing an exorbitant price would do no business, so"" that what the honourable member suggests is not likely to arise.",23
45,Mr MASSYGREENE ,I think it must follow that unless there is a combination one cannot charge excessive prices as against the other.,23
46,Mr STEWART ,"Yes , they must all bo in the same boat. The amendment moved by the honourable member for Dampier on behalf of the Country party will meet the situation. It was argued last night that we had not the constitutional power to do what we are aiming at. If that is so, then the honourable member for Grampians ( Mr Jowett) and the honourable member for Bourke ( Mr Anstey) were right when they said that the waste paper basket was the proper place for this Bill. If the clause is amended as proposed hy us it should do some good.",23
47,Mr RYAN ,The honourable member and his party believe that legal provision should be made whereby consumers will obtain their commodities at reasonable rates ?,23
48,Mr MASSYGREENE ,That is quite another thing-that is price-fixing straight out.,23
49,Mr JOWETT ,We believe that the effect of the amendment will be to secure that the consiuner shall get his commodities at a reasonable rate.,23
50,Mr STEWART ,"The amendment sets out that any complaint that the consumer is being charged unfair prices for protected articles shall be inquired into. Surely that is plain enough. I advocate say, the principle that we should place upon Australian manufacturers, in return for protecting them from outside competition, the onus of showing that the goods produced by them under protective duties are available to the public at reasonable rates. I hope that the amendment will be carried.",23
51,Mr RYAN ,"West Sydney) [11.28] - ' The extraordinary attitude taken up by honourable members of the Country party on this amendment brings me to my feet, because they lay down certain propositions which, so far as I have been able to gauge their actions in this House, they honour more in the breach than the observance. They lay down the proposition that consumers must get their commodities at reasonable rates, and that there should be legal provision to that effect.",23
52,Mr GREGORY ,Nothing ' of the sort. Our amendment simply gives scope for inquiry.,23
53,Mr RYAN ,"Then does not the honourable member contend that consumers should get things at reasonable rates, and that legal provision should be made to secure that?",23
54,Mr GREGORY ,We are not discussing that phase of the question.,23
55,Mr RYAN ,"The honourable member either does or does not contend that the consumer should get the products of protected industries at reasonable'rates, and that provision should be made in the Bill to that effect.",23
56,Mr GREGORY ,"We say that if it is found that a combination is charging unnecessarily high prices for its goods, then on report to that effect",23
57,Mr RYAN ,"I am making a plain statement to which the honourable member can assent, or from which he may dissent. I say that he has laid down a proposition.",23
58,Mr GREGORY ,Not on the lines the honourable member just indicated. I have not laid down any proposition.,23
59,Mr RYAN ,"Then the honourable member ought to have, done so. Any one who aspires to be deputy leader of a party should he prepared to lay down a proposition to which he will adhere. I propose to show that the attitude of the honourable member is ridiculous and cannot commend itself to this House, much less to the public. I agree that there should be legal provision in order to give effect to the proposition that consumers sliould be able to get goods at reasonable rates. For that reason I supported the amendment of the honourable member Maribyrnong ( Mr Fenton) that the Bill should be recast to provide that primary producers and general consumers should obtain manufactured articles at reasonment able rates, while, at the same time, engaged in industries should receive proper conditions and fair wages.",23
60,Mr STEWART ,You were defeated upon that. Now help ifs to secure this.,24
61,Mr RYAN ,"We were defeated by the votes of honourable members in the Corner, who now contend that they want to do something effective in the same I desire to show that they prevented us from being able to do anything to see that the consumer got a manufactured article at a reasonable rate. They do profiteer. not intend to secure that now. Certainly, the move which they have made cannot effect such a purpose. The proposition of the honourable member for Wimmera ( Mr Stewart) means giving a free hand to those who may choose to form comthe bines or monopolies to do exactly they like. The honourable member would impose an obligation upon the manufacof turers of articles in Australia to see those to whom they sold retail the goods at reasonable rate. But he gives the manufacturers , absolute discretion concerning the persons to whom they sell. That is the very thing we want prevent. We desire to insure that facturers shall sell to every person is willing to pay a reasonable price for their goods; and the conditions - governin ing a reasonable price must the laid by the law. Once we affirm the principle that the manufacturer may sell to whom he desires we establish the very conditions of which we have most to complain. A striking example Avas given last evening the amendment. when an honourable member related the case of a retailer in a country town was* a shareholder in a certain factory, but was unable to buy the goods which produced in his own town, and had to send to Sydney for supplies.",24
62,Mr MCWILLIAMS ,Hav e not the brewers and the Tobacco Trust been doing that kind of thing for a long time?,24
63,Mr RYAN ,rAn d does the honourable member approve?,24
64,Mr MCWILLIAMS ,No ! [409]- 2,24
65,Mr RYAN ,"No r do I . We want to end it. The honourable member for Balfor larat ( Mr MCGrath) has prepared an amendment which, I think, will prevent any such state of affairs as that continui - ing. But 'my main objection to the amend under discussion is its absurdity. those The only power that Parliament has under the Bill is the power to reduce or remove the duty. If one retailer is selling an article at an unreasonable price it is very unfair to remove the duty, and so take away protection from manufacturers who may be selling to retailers, who are distributing at a reasonable price. It is of no use to destroy the whole indirection. dustry in that way.",24
66,Mr STEWART ,The manufacturer should get another retailer who will not,24
67,Mr RYAN ,"If the honourable member thinks that that kind of reasoning will appeal to an intelligent public he is considerably mistaken. I would not have risen, but that I wished to drive home patent fact that the honourable memwhat ber who moved the amendment is not only incompetent to deal with a subject such importance, but that those who that support him are similarly incompetent.",24
68,Mr RICHARD FOSTER ,"Wakefield) [11.34] - I sympathize with the aims and objects of the mover of the may amendment, but I cannot perceive that to his method of procedure is likely manuto bear result. .I wish to point out who where a considerable practical benefit might accrue. The only effective way which any material good can be gained down for the people under this Bill is by widening the field of distribution with as little intervening profit as possible to themanufacturers who have been protected.",24
69,Mr STEWART ,That is the object of,24
70,Mr RICHARD FOSTER ,"But it who cannot hope to secure the best results. There are very few woollen mills in. Ausi t tralia which are not bound by agreements to. a very narrow system of distribution. Nearly all the mills are compelled to sell to the big warehouses. I know of only one, namely, the Lobethal Mills, in South Australia, which make their output available to every distributorin the trade.",24
71,Mr GROOM ,The honourable member says that among other distributors there is a combination in restraint of trade and commerce.,24
72,Mr RICHARD FOSTER ,"I u effect, that is so. Possibly, there are good reasons, since I wish to be fair. Perhaps it does not pay the manufacturers to be distributors also. It may be that an agreement entered into with the wholesale houses to undertake distribution proves as profitable to the manufacturers as undertaking distribution direct; but I ask the Minister . ( Mr Greene) to make it incumbent upon the manufacturers of a protected article to see that that article is available for distribution to the entire trading community. The only penalty I would impose is that provided in this Bill. If the manufacturers are to continue to benefit from the protection which has beeu afforded them, - their goods must be made available to the whole trade. In the woollen. mills, there are two profits. If ono profit will secure distribution, instead of the Iwo, why should it not be possible to conduct activities in that manner? I know, of course, that there are practical difficulties. It has been a matr ter of grievance to the retail trade that they have not been able to go to the manufacturers direct and pass on the benefit to their customers. I am asking for more than the mere power of inquiry by the Board.",25
73,Mr GROOM ,"If a manufacturer makes an agreement with a limited number of distributors, and that agreement is in restraint of trade, an inquiry can be held under the terms of this Bill.",25
74,Mr RICHARD FOSTER ,"I want more than that, namely, that the manufacturer should be made to throw open his articles for general sale throughout the trading community.",25
75,Mr GROOM ,This Parliament cannot pass a direct law to say expressly that any individual shall sell his goods to certain persons.,25
76,Mr RICHARD FOSTER ,"I am not asking for price-fixing, but that the Government shall make really effective the penalty which it is possible to impose under this Bill. The way to do that is to say that goods shall be made available for sale to the entire trade. I am not asking the Minister to provi.de that every factory shall be a distributing agency for its own goods, and send travellers all over the country. But I do ask him to provide that those goods shall be available to the wholetrade. The manufacturer could be told that if his goods were not supplied to the consumer at lower prices the duty would be reduced or removed. That is the only penalty for 'which I ask.",25
77,Mr GABB ,I call attention to the state of the Committee. [Quorum formed.],25
78,Mr RICHARD FOSTER ,I ask the Acting Attorney-General ( Mr Groom) to explain in what way the provision I am suggesting would be legally impracticable.,25
79,Mr GROOM ,"This Parliament cannot directly impose any obligation on a manufacturer in Victoria as to how he shall conduct his trade within, that State. But the Board can, under the terms of the Bill, inquire as to whether he is acting in restraint of trade in the way indicated by the honourable member, and if it is reported by the Board that he is doing so this House can' decline to continue the duty.",25
80,Mr RICHARD FOSTER ,I desire some provision inserted that the manuf ac^ turer of goods supported by a highly-protective Tariff shall make such goods available to the entire distributing trade of the Commonwealth.,25
81,Mr GROOM ,"That is attempting to impose an obligation on a man who, perhaps, is operating in only one State.",25
82,Mr RICHARD FOSTER ,At present we are giving protection to manufacturers who are acting in restraint of trade.,25
83,Mr MASSYGREENE ,"If it is thought that a manufacturer is acting in restraint of trade, ample"" power of inquiry is provided in the clause, as drafted, and the Board can report to the Parliament that such restraint of trade is detrimental to the public.",25
84,Mr GREGORY ,"This is a very important Bill, and should be discussed before a full Comniijtee. I call fon, a quorum.",25
85,Mr GROOM ,The honourable member was absent from the chamber a few moments ago.,25
86,Mr GREGORY ,I was. I tried to count out the Bill. [Quorum formed.],25
87,Mr RICHARD FOSTER ,"I am disappointed with the view expressed by the Acting Attorney-General, because this matter affects the publio interest very closely. , A close corporation acting in restraint of trade does not deserve protection, and I should have fought the Tariff very keenly indeed if I had"" not thought that we could insure that goods manufactured under a high Tariff would be distributed to the people with less intervening cost. If that is legally impossible, we are apparently restricted to the power of getting the Board to inquire and report to Parliament. The intention of the Bill seems to me to be that the inquiry shall not go beyond the factories.",25
88,Mr GREENE ,"Eichmond-Minister for Trade and Customs) [11.55] - I think I know what the honourable member for Dampier"" ( Mr Gregory) desires to do, and I am just as anxious as he is to do it. What I have been striving for is a measure framed in such a way that there can be no doubt as to the constitutionality of the remedies we are proposing. We want to be sure that we have definite power to do what we set out to do, and that the law will be effective in achieving our purpose.",26
89,Mr GREGORY ,°-IS the Minister assuming that we have not constitutional power to do what I have suggested?,26
90,Mr MASSYGREENE ,"I am advised that it is extremely doubtful that we have such power. When.a trade is carried on entirely on competitive lines, the consumer, generally speaking, is not charged too much for his goods, but when there are close corporations and rings, and trade arrangements which prevent free competition, the consumer probably is charged too much. The clause, as drafted, enables the Minister to refer to the Board of Inquiry, and report, inter alia(Jl) any complaint that a manufacturer is tiiking undue advantage of the protection afforded him by the Tariff, and in particular in regard to his(i) charging unnecessarily high prices for his goods, or (ii) acting in restraint of trade to the detriment of the public. I shall movb to add after sub-paragraph (ii) certain words which' I think will be effective in doing what the honourable member for Dampier wants to do.",26
91,Mr MATHEWS ,"If the Minister does what the honourable member for Dampier wants to do, he will kill the Bill. If he does not understand that, he is not fit for his job, and I am damned if I will stick with him! I am remaining in my place here to save this Bill and the Tariff, and the honourable member for Dampier is trying to kill both.",26
92,Mr MASSYGREENE ,"If the idea of the honourable member for Dampier-is-to kill the Tariff, no one can accuse me of cooperating with him in that endeavour. After the amendment now before the chair is disposed of, I shall move to"" add after sub-paragraph (ii) the words "" o r (iii) acting in a manner which results in unnecessarily high prices being charged to the consumer for his goods.""",26
93,Mr RICHARD FOSTER ,That implies what I want.,26
94,Mr MASSYGREENE ,"There is no doubt that we can link up very definitely with the manufacturer, and the amendment will cover the particular point mentioned by the honourable member for Wakefield ( Mr Richard Foster), while also substantially meeting the position as put by the honourable member for Dampier ( Mr. Gregory). I feel confident that the latter gentleman has no idea of setting out on a general policy of price fixing.",26
95,Mr GREGORY ,I have never been asr sociated with any such policy.,26
96,Mr RYAN ,"Would the fact that a manufacturer sold to a retailer in the ordinary course of business, and that the retailer sold at an exorbitant rate 'to the consumer, constitute a cause for inquiry under the suggested amendment? ;",26
97,Mr MASSYGREENE ,"No ; it would not. After all is said and done, we have to re-collect that we are not giving power to an outside body to act, but merely power to report. The report must come to Parliament as the final - Court for judgment.",26
98,Mr RYAN ,"The amendment will not throw the responsibility on to the manafactiirer, as suggested by the honourable member for Wimmera ( Mr Stewart), to follow up the retaileT?",26
99,Mr MASSYGREENE ,No .,26
100,Mr GREGORY ,It is merely a matter of inquiry and report.,26
101,Mr RYAN ,"In other words, the amendment does no more than the Bill already does?",26
102,Mr MASSYGREENE ,Yes ; I think the amendment widens the scope of the Bill.,26
103,Mr RYAN ,"What does it cover other than what is.already covered? Mr.'GREENE - Well , it covers those classes of trading agreements which, fromi their very nature, lead to the consumer being charged unnecessarily high prices 1 e-.",26
104,Mr RYAN ,That is already provided JOT under another sub-paragraph.,27
105,Mr MASSYGREENE ,"I am doubtful - whether it is covered to the same extent; in my opinion, the amendment widens the basis of the inquiry.",27
106,Mr BELL ,"The Minister says that if a manufacturer of agricultural machines refused to supply machinery to a firm in a country town he would be acting in restraint of trade; supposing the manufacturer had one distributing firm in a country town who refused to sell, would that be in restraint of trade?",27
107,Mr MASSYGREENE,"Yes , I think it would; but it does not necessarily follow that it would be a detriment to the publicThe final test of whether or not any action in restraint of trade can be properly taken cognisance of, is whether it is to the detriment of the public.",27
108,Mr BELL ,Is there any reason why a manufacturer should not sell to any distributor who cares to place an order with him? Could that be provided in the Bill?,27
109,Mr MASSYGREENE ,"I .do not think we can do that; I feel pretty confident that constitutional limitations would render such a provision null and void. What I propose, 1 think, is within our power.",27
110,Mr MCGRATH ,"Ballarat) [12.3] - I do - not think it matters whether the amendment is carried or not; and if it pleases the members of the Country party, tbey are easily satisfied. After all, it simply means that the Board will inquire and define what are unnecessarily high prices, and then report to this Chamber. We know how the parliamentary machine works, and months, or years, may elapse without anything being done; it certainly does not mean cheap goods - for consumers. The only proper method would have 'been to test our constitutional powers by adopting the amendment of the honourable member for Maribyrnong ( Mr.. Fen ton). The members of the Country party, who have taken up hours with their camouflaging amendments, were those who voted, practically in a body, against that proposal. If that amendment had been agreed to, the High Court would be given another opportunity of. deciding the constitutional question, and, in view of - the recent decision, there was every reason to believe the constitutionality of the amendment would have been upheld.",27
111,Mr BELL ,That is just what the Country party do not desire!,27
112,Mr MCGRATH ,The proposal of the Country party today is merely a pretence.,27
113,Mr BELL ,The effect of the amendment of the honourable member for Maribyrnong would have been to increase the price of everything.,27
114,Mr MCGRATH ,"We were prepared to take the risk of that; in any case', the amendment before us will neither increase nor decrease prices.' I shall vote neither for nor against it.",27
115,Mr MARR ,"Parkes) [12.5] - After listening to the arguments of the honourable member for Grampians ( Mr Jowett) and the honourable member for Dampier ( Mr 'Gregory), and to the legal arguments by lawyers on both sides",27
116,Mr GREGORY ,"On e of those members has not read the Bill-at any rate, he knows nothing about it MONICA",27
117,Mr MARR ,"In my opinion as a layman, the honourable member for Grampians does not realise the powers we lack.",27
118,Mr RYAN ,You could express the same plain conclusion in a homely way !,27
119,Mr MARR ,"The honourable member for Grampians suggests that the onus of responsibility of selling goods at unreasonable prices is on the. manufacturer. Why, in the same sense, we might 3ay that the onus for selling milk at an unreasonable price in the cities rests on the dairy farmer!",27
120,Mr RYAN ,O r on the manufacturerthe cow!,27
121,Mr MARR ,"Yes , or the cow itself. It has been said that the manufacturer controls the industry, but in 99 per cent, of cases the manufacturer has no more Jo do with the disposal of his goods than I have. My father was a manufacturer in New South Wales for forty-four years, and he never controlled the selling of his goods. On the contrary, every retailer controlled him; it was the retail houses which told him where he had to sell. There is not a manufacturer in New South Wales who has any more to do with the selling of bis goods to the consumer than has this House.",27
122,Mr GREGORY ,There could be inquiry and report as to what was going on.,27
123,Mr MARR ,"Eve n if there were a report that a retailer was charging more than he had a right to do, what power would this Parliament have to act? If the Broken Hill Proprietary Company, or any other of the big controlling influences, sells at an exorbitant rate, we have power to wipe out the Protection, but when a company sells through five or six subsidiary channels, the public ultimately may have to pay 500 per cent, above the manufacturing costs. What could this Parliament do in such cases? If there is any doubt as to the accuracy of what I have just said in regard to the percentage ultimately paid by the public, I am prepared to bring proofs next week.",27
124,Mr LIVINGSTON ,If a retailer made such charges he would soon lose his business.,28
125,Mr MARR ,"But the cost is added to because the goods go through so many channels. When the Tariff was under consideration, we' were told by Queensland representatives that Queensland timber, sent to Melbourne, was first handled by the man who distributed it to the various yards, and charged 2^ per cent., and then' distributed by the yards to the builders at a cost of 25 per cent. If we add the charges made by the builder and others until the timber reaches the consumer we find about 100 per cent, added to the cost of production in the forest or at the mill.",28
126,Mr LIVINGSTON ,In what State does that take place?,28
127,Mr MARR ,In every State in the Commonwealth.,28
128,Mr LIVINGSTON ,Not in South Australia ! ',28
129,Mr MARR ,It is said that the manufacturer of the Ford car controls the selling price in Australia; but that is not correct.,28
130,Mr RICHARD FOSTER ,I say it is!,28
