speakerGroups,Speaker,text,pageNumbers
15,The DEPUTY SPEAKER ,Hon. D.G.H. will come to the matter before the,115
16,Mr FITZGIBBON,"I am addressing the matter is something very relevant to the bill before immediately asked in my own mind whether, were acting ultra vires and whether we were deciding who should and should not run for office. important issues. As I was saying, Minister board, effective from 23 August 2000. The member until the middle of last year.",115
17,The DEPUTY SPEAKER,Order! The member House.,115
18,Mr FITZGIBBON,"Not at all,",115
19,The DEPUTY SPEAKER,The honourable relation to the subject matter of the bill. I which is the local government bodies bill.,115
20,Mr FITZGIBBON,"With respect, Mr Deputy for Paterson. I am just stating issues of fact. 11883 for a state department of education holds what the Crown really is drawing a very long bow. to disqualify the member for Lindsay on the the Air Force was just silly. That is not what our this provision, and it is unfortunate that it that it appears on the balance of legal advice under the Crown, it very much depends on the local government body and the relationship bedo not have an office of profit under the with their legislation-that could be the case. when, as a councillor, they are appointed to or federal legislation for that matter. In not be disqualified on the basis of holding the profit under the Crown on the basis that they are body. I can give an example. The member for government councillor and remains a local govthe parliament in 2002, the member for Paterson complaints board, which is a limited liability a limited company, obviously it is an office appointment was made by Minister HockeyI rise on a point of order. You have shown of this debate. This is a debate where there other side has made his point about office of going into other members' issues in the terms of he move on to the subject matter of the debate. Adams)-The honourable member for Hunter chair and the consideration of the bill. of office of profit under the Crown, which the House. Indeed, when I first saw the bill, I like the Queensland government in 1993, we in a position of usurping the Constitution and That is a question in itself. These are very Hockey appointed the member for Paterson to this for Paterson continued to sit on that board is reflecting on another member of the Mr Deputy Speaker, with respect. member for Hunter is getting very broad in ask him to come back to the details of the bill, Speaker, I am not reflecting on the member I have drawn into the debate questions aboutREPRESENTATIVES MAIN COMMITTEE 11884 Mrs Bronwyn Bishop- Mr Deputy",115
21,Mr FITZGIBBON,"This is becoming ridiculous now, Bronwyn. Mrs Bronwyn Bishop-In terms of what we subject matter of the bill. Through you, Mr move on in his speech.",116
22,Mr FITZGIBBON,On the point of order: this of a local government councillor to run for the Australian community. There are also questions the Constitution. I am outraged that the member right to raise constitutional issues in this place. Mrs Bronwyn Bishop-Further to the point there are points that he wishes to make about reflecting on another member.,116
23,The DEPUTY SPEAKER,"On the point of order, of the Commonwealth and it also deals with for Hunter not to reflect on any member of",116
24,Mr FITZGIBBON,"Out of respect to you, to do so. But this is a new precedent. One is House? We are not allowed to pass judgments outrageous point for the member We have serious issues here about conflicts ernment drafted the legislation. I think their But now the federal government is seeking to matters. It is a serious matter when there are this place. I ask the member for Mackellar this: to be sitting in this place, what can I do here? protecting her mate; that is what she is doing. only too well. I was not reflecting on the member for Paterson; pointed him to a board on 23 August 2000, and year. That is not a reflection. I am just raising under the Crown? I have had advice on this matter of the member for Paterson, but we Mrs Bronwyn Bishop- Mr Deputy Speaker, about matters coming into this chamber",116
25,Mr FITZGIBBON,Like Iraq.,116
26,The DEPUTY SPEAKER,Order! Member for Hunter. Mrs Bronwyn Bishop-They come in here rulings that you have made previously are,116
27,Mr FITZGIBBON,"On the point of order: is no agreement to be gagged-no agreement to tions to represent our electorates. MAIN COMMITTEE Thursday, 13 February 2003 Speaker, I raise a point of order. are discussing, this is not germane to the Deputy Speaker, I ask the honourable member to is a bill which seeks to validate the right high office. This is a question very important in arising from this bill that go directly to for Mackellar should seek to deny me the of order: the point I was making is that, if constitutionality, he can do it quite well without the bill does touch on the electoral acts the Constitution. I ask the honourable member the House and to be conscious of that fact. Mr Deputy Speaker, I will do my very best not not allowed to reflect on another member of the on people's decisions in this place? What an for Mackellar to be raising. of interest. That is why the Queensland govlegislation was flawed. I think they got it wrong. use its power over the states. These are serious questions arising about one's eligibility to sit in if I cannot reflect on someone's qualification What an outrageous thing to do. She is just All those listening out there understand that I was stating a fact. Minister Hockey aphe continued to sit on that board until mid last a question. What constitutes an office of profit from John MCCarthy QC-not particularly on the had wide-ranging discussions on this matter. I raise a point of order. The whole point is that they are to be non-contentious. by agreement, Mr Deputy Speaker. I think the quite appropriate, and I ask you to rule again. these bills come here by agreement, but there forgo our constitutional right and our obligaREPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003",116
28,The DEPUTY SPEAKER,"Order! You are talking point of order raised by the member All imputations of improper motives and all personal disorderly. The member for Hunter has not reflected on do not uphold the point of order on the standing standing order 76. By substantive motion, he ber he wishes.",117
29,Mr FITZGIBBON,"I thank you for your ruling, one. The member for Mackellar raises the concern ber. I am not. But I seem to recall another ber just happened to be the member for Paterson, right all the allegations I made about him in for him to do. Unfortunately, I did not hear certain things; for example, that he illegally I have here a letter from the council, which states: There have been two parcels of land in Palanda I seek leave to table the letter from the council. Mrs Bronwyn Bishop- Mr Deputy Speaker, I ing on standing order 76, when you ruled that for Paterson. Clearly, in his last utterances",117
30,The DEPUTY SPEAKER,Does the member for der?,117
31,Mr FITZGIBBON,No. I do not want to waste more time.,117
32,The DEPUTY SPEAKER,The member has raised the chamber. I ask the member to come back erly reflecting on other members.,117
33,Mr FITZGIBBON,"I seek leave to table member for Paterson or someone representing him, saying: There have been two parcels of land in Palanda That work was carried out.",117
34,The DEPUTY SPEAKER,Are you seeking leave?,117
35,Mr FITZGIBBON,I am. Mrs Bronwyn Bishop-Leave is not granted.,117
36,Mr FITZGIBBON,"Surprise, surprise. This tion of local councillors to run for the federal by the Queensland parliament, obviously out arise if people make the transition from local member of this place and a local councillor concurrently. These are the issues I raised in the parliament threatening and bullying council officers in place to get his way on his development in MAIN COMMITTEE 11885 to a point of order. Let me rule on the for Mackellar. Standing order 76 states: reflections on Members shall be considered highly a member of the House in any way improperly. I order, but I remind the member for Hunter of can raise issues of substance against any memMr Deputy Speaker. It is a very astute that I may be reflecting on another memmember reflecting on me this morning. That memwhen he stood in the House and denied outthis place yesterday. It was an extraordinary thing all of his contribution, but I did hear him deny excavated his property in the Port Stephens Shire. Court which have been unlawfully cleared. rise on a point of order. I refer to your rulthe member was not reflecting on the member he was. I ask you to uphold the standing order. Hunter want to speak to the point of ormatters that were raised in debate into the substance and to keep away from impropthe letter from Port Stephens Council to the Court which have been unlawfully cleared. is a bill which seeks to clarify the qualificaparliament. It addresses legislation introduced of concern about conflicts of interest that can council to the federal parliament, and become a That is what this bill is all about. yesterday: about the member of Paterson his capacity as a federal member sitting in this his local electorate. This is outrageous stuff. REPRESENTATIVES MAIN COMMITTEE 11886 Mrs Bronwyn Bishop- Mr Deputy Speaker, again reflecting on another member. Clearly, attack. It is quite inappropriate.",117
37,The DEPUTY SPEAKER,The honourable which is far from the matters before the House. matters within the bill which do not reflect,118
38,Mr FITZGIBBON,"If this is not a bill about sit on a local council and in the federal parliament bill is about. That is exactly what the bill House this morning accusing me of misleading investigation about the three-storey dwelling-but reckons I am not being relevant to the bill. Mrs Bronwyn Bishop- Mr Deputy Speaker, ber is flouting your ruling. I ask again that simply use this debate as a means of trying",118
39,The DEPUTY SPEAKER,The member for Hunter one individual member. I ask him to broaden which deals with this local government matter.,118
40,Mr FITZGIBBON,"I will leave the member cillor Geoff Robinson, one of the member for ogy to Councillor Robinson because yesterday who undertook the illegal excavations. I was excavated works and illegally dumped them in Councillor Robinson. He did not undertake gally dumped it under the sand dunes at Anna take sand. These are serious issues. All the issues I Councillor Baldwin's attempt to stifle development is located-or will be located-by having the area rezoned. Mrs Bronwyn Bishop-Again, Mr Deputy Clearly, the member on the other side thinks that to desist from reflecting on another member He thinks it is highly amusing. I ask",118
41,The DEPUTY SPEAKER,The honourable sections of the bill and not reflect on,118
42,Mr FITZGIBBON,"I move: That further proceedings on Question unresolved. FAMILY AND COMMUNITY SERVICES Debate resumed from 4 December MAIN COMMITTEE Thursday, 13 February 2003 I rise on a point of order. The member is he is trying to use this speech to make a personal I ask you to uphold standing order 76. member for Hunter is going down a track I ask the member for Hunter to come back to on an individual member's propriety. the potential conflict of interest when people at the same time, I do not know what the is about. The member for Paterson came into the the House-as he did in relation to the ICAC there it is! Yet the member for Mackellar I rise on a point of order. Clearly, the memhe return to the subject matter of the bill and not to denigrate a fellow member of parliament. is going down the lines of discussing his discussion to the debate before the chair, for Paterson momentarily and go to CounPaterson's colleagues. I want to extend an apolin the House I claimed that he was the person wrong. He was the person who carted away the the sand dunes at Anna Bay. So I apologise to the excavation; he took the rock away and illeBay, where he has some contractual right to am raising are entirely relevant to the bill-like in the arena development where his house Speaker, I refer you to standing order 76. it is highly hilarious that, having been asked of this place, he continues to flout your ruling. you to again uphold standing order 76. member for Hunter will come to the broader members, councillors or members of the House. this bill be conducted in the House. Sitting suspended from 11.08 a.m. to 11.16 a.m. LEGISLATION AMENDMENT BILL 2002 Second Reading 2002, on motion by Mr Anthony: REPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003 That this bill be now read a second time.",118
43,Mr SWAN ,"Lilley) (11.16 a.m.)-It is my Services Legislation Amendment Bill 2002 as upon the family payment system. As all members ment introduced, with great fanfare, a new these would be a tremendous advance, that many problems and that there would be a significant to families to compensate them for the GST. method for families to claim their entitlements: one year in advance. As if families in the current can automatically anticipate what their Of course, the whole system has proven were promised were largely illusory, but the family debt trap leading to a situation where ments in Australia are receiving incorrect debts. In the last few days, in the estimates again for the year just past. It is anticipated in excess of $600. We were told by the government, when we system was so good that these things were not mates process to prove that people were being People who had played by the government rules their income had changed were still receiving happens they can avoid the debt by claiming less the amount; take it at the end of the year.' having family payments, which is to assist families children on a weekly and fortnightly basis. stop eating for a year. The government said, ‘The solution is to take during the year.' Now we discover, through were encouraged to do that and were told by in return for forgoing their payments have this sneaky clause saying that unless they not be eligible to receive it-unlike other four years to receive and to put in their claims. and going. Those who needed the money on ball-whose incomes varied because they worked ployees and got more hours-got debts which many of those who claimed less than they were proves that this system is a shambles, a debt sands of Australian families. So it is indeed disgraceful that, when the such as this, all it can bring forward is a lating to family payments, rather than some MAIN COMMITTEE 11887 pleasure to speak on the Family and Community some of the changes in this bill will impact are aware, some 2½ years ago the governsystem of family payments. We were told that the administration of these would not have very increase in the quantum of money going We were also told that there would be a new that they would have to predict their income environment have a crystal ball so that they income would be in 12 months time! to be disastrous. The increases in funding that administration of the system has turned it into a about half the families eligible for family paypayments. Some 650,000 people have received committees, those figures have been confirmed that some 600,000 families will receive a debt of raised these matters in the parliament, that the happening. So we had to go through the estisaddled with debts that they could not avoid. and had given the government notice that debts. The government said, ‘That's fine. If that than they are entitled to. In fact, don't claim That completely bypasses the whole rationale for to feed, clothe, educate and house their They do not stop growing for a year; they do not less than you are entitled to or take nothing the estimates process this week, that those who the government that they would receive a top-up also been dudded, because the government put in claimed their top-up within 12 months they would aspects of the taxation system where people have So, once again, people have been hit coming a fortnightly basis who did not have a crystal overtime or because they were casual emthey could not avoid and, on the other hand, entitled to could not access the top-up. This trap and a burden on at least hundreds of thougovernment comes to this parliament with a bill range of very technical and minor amendments resubstantial programs, which go root and branch to REPRESENTATIVES MAIN COMMITTEE 11888 the problems of the payments system-and all family friendly credentials! If this government 600,000 families very substantial debts each flawed system is very simple: it wants to claw post GST. It wants to claw it back, because government has made it out to be. The items in this bill include amendments provisions, achieve consistency between similar some of the unintended consequences of earlier will mention a few of those now. The government seek to remove an item that would have resulted ceiving rent assistance. On examination of the lating to the payment of rent assistance would families being worse off. Note that this was sources of the department and the government. there was a slight problem with this bill. But, who brought you the family payment debt trap. systems that punish families and leave them with debt. The government advised that the problem worse off would have hit 2,000 to 3,000 families-nothing family debt, but still 2,000 to 3,000. In order bill, the government decided to remove those sible decision from the government is welcome. material from the government seems to suggest other portfolio legislation. I urge the government argues that the changes are an unintended consequence income support payment and family tax benefit Now we are back to the family payments system-the and so beneficial to Australian families. The changes sought to ensure that these their income support payment but rather have argues that this will remove the unequal treatment thresholds for income support and FTB. Rent lower than those for family tax benefit. For fact that the maximum rates of rent assistance support. However, this will only be the case those paying lower rent, the rent threshold sistance payment; hence the government has income support as well as FTB will be worse off. However, there is another consequence that when paid through an income support payment, words, it allows the parents to retain their creases to the point where they are on the borderline in the case of a single parenting payment recipient sioner concession card. As we know, this entitles MAIN COMMITTEE Thursday, 13 February 2003 of this from a government that proclaims its were family friendly it would not be giving year. The reason it is persevering with this back the money, just as it did from pensioners the system is nowhere near as generous as this that are claimed to simplify existing legislative provisions and payment types and address amendments across a range of provisions. I has circulated amendments to this bill that in a negative impact on some families rebill, Labor noted that items in schedule 1 re have resulted in a fairly significant number of discovered by the opposition without all the re We had to point out to the government that of course, you would expect no less from those Senator ‘Vandalstone' is an expert at devising in the original schedule 1 with families being like the 600,000 families that got to preserve the non-controversial status of the parts. Congratulations! This one small but senHowever, the supplementary explanatory that these measures will be pursued through to reconsider that approach. The government relating to customers who receive an B who have at least one rent assistance child. one that was supposed to be so good people do not receive rent assistance as part of it paid as part of their FTB. The government arising from different rent assistance assistance thresholds for income support are many families, this disadvantage is offset by the through FTB are greater than those for income if they are paying a sufficiently high rent. For under income support results in a higher rent asadvised that a number of families who receive may not have been considered. Rent assistance, increases the income test cut-out. In other income support eligibility when their income inof the income test. This is of significance because it means they can retain their penthem to a wide range of benefits, including REPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003 discounts on utility bills, car registration, situation, if their rent assistance is paid through port recipient and would lose access to the pretty basic. Any government that had any got itself into this truly rotten and stupid longer be on the automatic maximum rate of ments and be required to provide income estimates the risk of accumulating a debt. There is that debt again. Before the government proceeds to place these to take a very good, hard look at the matters raised these matters about the family payments the House-with the whole GST package-we we are in, with our shambolic and While on the issue of family tax benefit bill that I would like to comment on. Items in ernment's bungling in relation to family tax aly-which Labor identified shortly after the vantages DVA customers who also receive family FTB, the income test for family payment did deviate pensions as income. However, with the included. Apart from much confusion, this area for FTB exceeded the cut-out point for no financial impact in including these payments. to more generous payments, such as single parenting plied that ensured the maximum rate would still certain DVA pensions. To the government's lies who received DVA payments as well as is common with this government, they were gratia top-up payments to those who were affected. treatment that existed pre the new tax package. again this highlights the government's maladministration number of others. There are also many problems with this policy bill, and that takes us back to the wider shambles said earlier, through the estimates committee are at least 25,000 parents who were denied children, thanks to some more tricky fine print government has seen fit to deny parents payments dren, we have also seen, through the estimates deed, we have got the Prime Minister's Mr Brendan O'Connor-For the cricket.",119
44,Mr SWAN,"It is not just for the cricket. Costello, is unfit for active service and has Treasury, I think that the TV will be staying MAIN COMMITTEE 11889 public transport and so on. For a parent in this FTB they would no longer be an income suppensioner card. I would have thought that was idea of what it was really doing would not have situation. In addition, those recipients would no family tax benefit. They may lose family payfor family tax benefit and potentially run measures in another bill, I would urge them that I have just raised. Had they done so when we system when the bill originally went before might not be in the deplorable situation that punishing family payment system. and families, there are some other aspects of the schedule 2 of the bill correct more of the govbenefit. The changes seek to rectify an anomintroduction of the new tax system-that disadpayments. Prior to the introduction of the not include other social security payments and advent of family tax benefit B, they were to be was not a problem for most, as the income-free most income support payments. Hence there was Where it may have had an impact in relation payment, an alternative income test apbe paid. However, this did not carry over to embarrassment, Labor revealed that some famifamily payments would have been worse off. As forced to make policy on the run and to make ex The changes in the bill will restore the They certainly have our support; but once and bungling of this payment and a that simply have not been addressed in the that is in the family payment system. As I process this week we have revealed that there an average of $1,500 in entitlements for their attached to the family tax benefit. While the to help with the cost of raising their chilprocess, ministers living high on the hog. Inplasma TV down at Kirribilli. Now that he has declared that the Treasurer, Mr been confined for the rest of this term to the in the Lodge. I think that is the measure now. At a REPRESENTATIVES MAIN COMMITTEE 11890 rental of some $500 a month, that is a pretty lies who have been denied their $1,500, and ily payment because they got their application that this is a slightly skewed priority on the the $1,400 motorcade for that junior minister, room. But we have these 25,000 parents denied families who have received a debt. Recall this: had a debt. They had played by the rules, changed, and the first they knew that they had the night, stole it from their tax return without The estimates process this week has really out of touch with the lifestyles of Australian Australian families by and large cannot accurately They do not have that crystal ball. Therefore, rately and, through no fault And there is the disaster of FTB, where one the work force to have a child and then return. trap in FTB because they may decide to go back income. Suddenly, they go over the threshold under FTB becomes an automatic debt. So it age debt is $800. There is a very significant than $800 brought about by the Now we find this 12-month deadline because terMrs Bronwyn Bishop-I rise on a point of ferring to Senator Vanstone as ‘Vandalstone'. he would like the opportunity to correct it.",121
45,The DEPUTY SPEAKER ,Ms Gambaro)-I ask fer to the minister by her proper title.,122
46,Mr SWAN,"It was a slip of the tongue. She lian familiesMrs Bronwyn Bishop-Madam Deputy Speaker, and I wonder if you would mind",122
47,The DEPUTY SPEAKER,I thank the member ister to refer to the minister in the appropriate mentary procedure and practice.,122
48,Mr SWAN,What page?,122
49,The DEPUTY SPEAKER,I can find the relevant would like me to do that. But I ask him to,122
50,Mr SWAN,"Senator Vanstone administers debts to in excess of 600,000 families. It is says that people ought to take less than they MAIN COMMITTEE Thursday, 13 February 2003 good benefit for the PM. I am sure all the famiwho have been denied their top-up for their famin one day over the 12-month limit, might think part of the government. Then of course there was and there was the $345,000 for the G-G's bathon average $1,500 and we have the 600,000-plus many of these families did not even know they they had told Centrelink that their income had a debt was when the government, like a thief in even the courtesy of a phone call or a letter. shown how this government is so completely families and the financial pressures on them. predict their income one year in advance. they are not able to assess their payments accuof their own, they are overpaid. of the partners, usually the woman, will leave Then they get caught in the retrospective debt to work part time and pick up a bit of extra and everything they had been paid previously is not just the 600,000 families where the averproportion of those who have debts much larger construction of family payment B. Senator ‘Vandalstone' and the Prime Minisorder. This member has taken the habit of reI am sure it is a slip of his tongue, but I am sure the member for Lilley to continue to re has a lot of hide to go and do this to Austrait has been twice now to my knowledge, asking the member to correct it. for Mackellar and I ask the shadow minterms, as he would know, according to parliastanding order if the shadow minister refer to the minister under her correct title. a family payment system which is delivering disgraceful. She will not change the system. She are entitled to to avoid her debt trap. And now we REPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003 find that when they do she has a sneaky new up. That is why I say she has a lot of hide. That Australian community, Senator ‘Vandalstone'. Senator Vanstone ought to take immediate place a system that reflects the reality of the that reflects the financial pressures on Australian stead, we have this bill, cobbled together from edges, leaving the disaster of the family payment very serious issue for Australian families. I draw your attention to an answer What is the amount of FBT-CCB that families would ment; or (b) complete payment? I will read the answer into Hansard. It states: a) As at 29 November 2002, 25,072 Family Tax Benefit after 30 June 2002, and/or whose partners lodged ceived $37,033,027 (an average of $1477) in top-ups turns been lodged before 1 July 2002. So one day out and they lose their entitlement-and riously. We are expected to believe that the family payments system and for the families I would like to quote from a letter that I received trap. They state: I'm writing this while I'm sitting here in tears trying above water financially. You probably won't be kind of story regularly, but at least We have 3 children, Connor is 16 Last financial year I had my tax refund reduced so in August, which is when I became aware of this, working at the time, but knew I might pick up some my income to be above the cut-off point for the hit with an overpayment again. For this financial year I've been working casually in the process of looking for a permanent job. Since FAO know and revise my income to take into account soon. Although I'm not working at the moment I revised income estimate as it was at $55,000. Today, the FAO then advised me that I've already wasn't changed to $11,300 until August 2002. As assistance we get each fortnight ... to pay back $101.00. And so on and so on. You need a degree in accountancy ily payment system and you still MAIN COMMITTEE 11891 rule that stops those people from getting a topis why she is said to be, by some people in the That is why the term is used. action to change these systems and to put in 21st century work force; to put in place a system families. That is what she ought to do. Inbits and pieces here and there, tinkering at the debt trap in place. That is why this is such a to a question on notice. The question was: have been entitled to either as: (a) a top-up pay(FTB) customers who lodged 2001 tax returns 2001 tax returns after 30 June 2002, would have reof their 2000-01 FTB entitlements had those rewe are expected to take this minister segovernment has some genuine concern for the out there who are struggling to make ends meet. from someone who has been caught in this to figure out how I'm supposed to keep my family able to change anything, and no doubt you hear this I can try and get this off my chest. months, Jess is 10 and Taija is 11. … … … by $428.42 because I had underestimated my income, I put in an income assessment of $11,300. I wasn't casual work, so on the FAO's advice I estimated second part of the FTB payment so that I wouldn't be and so far I've earnt about $4,000 and as of now I'm I got caught last year, I thought I should let the the level of pay I hope to get if I can find a job my income to $16,000 ... and left my partner's been overpaid by about $300.00 because my income a result, I asked them to reduce the amount of family the overpaid amount. We will now receive about to figure your way through this famget hit-and that is the problem. REPRESENTATIVES MAIN COMMITTEE 11892 MAIN COMMITTEE I do not know how long it will be before be getting it from backbenchers on their own tently from us. This system is punishing Australian be good parents and good workers. It is making causing too many of them anxious worry. It and financially, and it is about time the government the type that we have before the House today.",122
51,Mr CADMAN ,"Mitchell) (11.38 a.m.)-I want which is part of the Family and Community fore the House today. I also want to make the the flaws that I believe are in the thinking many years in our support systems for families. Catherine Hakim of the London School of Economics. els and competing social policies and how they who was in the parliament this week, chose choice for women with families. She concluded styles-home-centred, work-centred or what she both with different proportions of work or ence dictated. The adaptive women, as she called them, not give a priority, preferring to have both. They gained fulfilment and a sense of worth This research was done in Britain, but it would because, from my knowledge of the community would be present here in Australia. Dr Hakim ity. They are the women who want to be totally sive influx of women into higher education and she felt that in her survey this group, whilst manent work, changed their minds during their system, which is the combination of employment tally home-centred lifestyle. Catherine Hakim then examined the circumstances they were looked after for child care, how lifestyle and demands on their families. She educational difference between those who had based. I have the figures here. She found that to have a higher education-26 per cent compared there is not a big difference in educational We have competing social policies in these we seem to be doing in Australia-and it is borne in Europe and in Great Britain-is channelling oriented families instead of taking account lifestyle. The majority of women choose a gain fulfilment from both. One of the recommendations ought to be looking at the equity of this situation, Thursday, 13 February 2003 this government gets the message. They ought to side. They have been certainly getting it consisfamilies. It is making it harder for them to it harder for them to survive financially. It is is putting them under pressure both emotionally took some action to fix it in legislation of to deal with the broader issue of families, Services Legislation Amendment Bill 2002 beHouse aware of lifestyle changes and some of behind many of the policies that have existed for I refer in particular to a study done by Dr She looked at competing family modimpacted on families. In particular, Dr Hakim, to look at the development in recent decades of that women choose three different lifecalled ‘adaptive', which is a combination of home as circumstances of family or their preferwho combined employment and family work did They wanted to enjoy the best of both worlds. out of working and out of their families as well. be very interesting for us to replicate it here I represent, I think many of the same attitudes found that work-centred women are in a minorfocused on a work lifestyle. Despite the masinto professional and managerial occupations, starting out with the intention of long-term perlives, and most women adopt the adaptive and family. Only a few women have a towithin those families to establish how they were being taxed and how they managed the found, for instance, that there was not a great the adaptive lifestyle and those who were work work-centred women were slightly more likely with 18 per cent in the other groups. So level; the factors are ones of choice. areas and they deserve to be looked at. What out by the experience internationally, both most of our family support to the workof the broader group which prefers an adaptive lifestyle where they work and have a family and that Dr Hakim is making is that we where we seem to be giving more governREPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003 ment child-care support and tax concessions rather than taking into account, for instance, who prefer an adaptive lifestyle. We do not assign and look after the kids, yet somebody who goes assistance with child care. Dr Hakim is arguing here and we are not really treating the broad may be the case in Australia, but I would In a paper that Dr Hakim presented, It is often argued that maternity leave (paid or children. However a preference theory perspective to a lesser extent adaptive women who lean towards lated job rights-that is, women who have the lowest So maternity leave is generally taken up by the most work oriented, whereas those who are on the advantages of maternity benefits, whether Childcare services provide another example of policies generally but in fact favour one particular group. subsidised) are primarily of benefit to work-centred birth. That is probably right. I think that most mums use occasional care services. Some prefer long of child-care services rather Catherine Hakim gives examples of work care allowance introduced to provide more equity appears from the emerging information that pared with paid jobs redresses the bias against on fertility rates. Women feel more valued are more likely to enjoy having children. That is the finding from Britain. I do not suing. If the way in which we are providing change that. We ought to look at whether the They deserve for us to look at this seriously have listened to the line of fully employed, social advisers advocating payments to certain cial pleading for their own case rather than The whole area of family relationships tion in a recent article in December. Bettina wrote a paper or an article that is headed, ‘The can't we?' She refers to a study in the United by James Q. Wilson, who is a social scientist. ory'. If you are in a suburb where the broken attitude of disregard for law and order which mately the development of serious crime. MAIN COMMITTEE 11893 to those women who are fully in the work force the value of the caring for children done by those child care any value if people stay at home off to work gets not only a salary but also that there is an equity problem for women group of women fairly. Intuitively, I believe this like to find out whether it is or not. she makes this statement: unpaid) helps women to combine paid work with having clarifies that it is mainly work-centred women (and careers) who benefit from maternity leave and refertility and are least likely to increase it. that group which has the smallest family and is dealing with families miss out to a fair degree they are paid or unpaid. She goes on to say: that are presented as being beneficial to women Like maternity leave, public childcare services (free or women who choose to return to work shortly after who have an adaptive lifestyle tend to want to day care for periods. They tend to use a variety than the single long day care. done in Finland, Norway and France on a home in the family situation. In that instance, it raising the social status of motherhood as commotherhood as an activity and can also impact and more comfortable to mix work and home and know whether it applies here, but it is worth purservices to women is inequitable, we ought to mothers of Australia are being fairly treated. and make changes if changes are necessary. We highly professional work-orientated women and areas. In many instances, this seems to be spelooking at the needs of women across the board. and how we manage them was brought to my attenArndt, who has had a somewhat colourful career, US recognises the peril of absent fathers. Why States carried out fairly recently and promoted Wilson's idea is called the ‘broken window thewindows do not get fixed, that encourages an leads to graffiti, bad social behaviour and ultiREPRESENTATIVES MAIN COMMITTEE 11894 The social theory that James Q. Wilson Giuliani in New York. He said, ‘We're going things start to look crook we're going to move venile and minor crime that is building and that That process has produced some really In his latest book, entitled The Marriage lies, Wilson makes some very interesting points. culture some issues about children living with Things happen and, man, life is tough. People we should look at some of these statistics and assist families where there is tension and hurt These statistics from the US are interesting. appears that similar situations apply here. single mothers are five times more likely to you look at the Australian scene, you find Amanda Vanstone was badly misquoted by the ing the case for looking after single mums. where 80 per cent of mothers in single-parent Another finding was: Growing up in a single-parent family also roughly have difficulty finding a job, or become a teen parent. but the other half is due to non-economic factors habiting partners and in stepfamilies generally do cal parents. We can say that we do not believe the statistics, in his recent publication in the United States. scientist. He is partly responsible for the So are we going to take notice of him? I certainly think that these things are worth examining. Bettina Arndt says: Now, 40 years later, most politicians and social national priority. That is the case in the United States. It came fact that 80 per cent of African-American children from their families. In the United States, this of encouraging ‘the formation and maintenance responsible fatherhood'. If there is any group have their heads put straight, it is the men of their responsibilities, they should recognise this process. The US has pledged $300 million in federal grams. That might be a difficult start but in too hard for us to handle. We do not use too hard to talk about here. It is not socially MAIN COMMITTEE Thursday, 13 February 2003 developed was adopted as a guideline by Mayor to fix that broken window syndrome, and where in with remedial programs and redress the juwill create an environment of serious crime.' interesting changes in New York City. Problem: How Our Culture Has Weakened FamiHe has strongly documented in the American single mothers. This is not a go at single mums. do crook things to each other. I am arguing that see if we can put some remediation in place to to manage their difficulties and stay together. From sections of surveys done in Australia, it The US statistics show that children living with be poor than those in two-parent families. When that 80 per cent of single mums are on welfare. previous speaker. Amanda Vanstone is buildWhy would you want to put up with a situation families are living on welfare? doubles the risk that a child will drop out of school, About half these effects appear due to poverty, such as poorer supervision. Children living with coless well than those living with two married biologibut these are the findings of James Q. Wilson He has a track record of success as a good social theories that have turned New York crime around. will. I think he is worth looking at and I analysts agree that tackling fatherlessness must be a about when Bill Clinton drew attention to the spent part of their childhood living apart year's new welfare reform act includes the goal of healthy two-parent married families and that needs to have remediation and needs to our community. Instead of turning their backs on that they have a special, very significant role in funding to support marriage promotion prothis country, as Bettina Arndt says, the M word is it here in the House. The M word-‘marriage'-is popular. But the fact is that kids do better when REPRESENTATIVES MAIN COMMITTEE Thursday, 13 February 2003 MAIN COMMITTEE they are looked after by two parents who are well enough with our single mums, either. Dr family related programs of a suitable type. We are not providing programs that are suitable have a lifestyle which the majority wish to mix of family and work responsibilities, enjoying or feeling themselves to be second-class citizens adaptive group who feel, ‘Because I am not working I am not doing my job for society or my family a proper job for society because I really value That balance needs to be achieved and attention The value that society places on the raising have long claimed that welfare support merely stone for lone parents. However, startling Gregory, a great Australian economist, completed finding is that lone parents will stay on welfare might be on the sole parent benefit for two or tem on different types of benefit and stay on 12 years. That is a very compelling argument the problems that I have spoken about. Does this mean that we need to know what cerned? Yes, we need to do the inquiries to see the same as those that have been demonstrated Europe. Does it mean we ought to be examining parent families applies in Australia? Yes, it tion but have not been prepared to tackle these popular to say there are better ways of doing marriages have failed or because they are on not a blame game; it is a lifting-up process and Because, at the end of the day, the problem that continue to engage in antisocial behaviour, should be striving to change that. I will really be pressing the government also share the view that we can be doing it better she has recently released, draws our attention about some of these issues and she has talked government has started to pick it up. We need for the sake of our parents, our mothers in particular, ultimate success.",124
