Speaker,Text,pageNumbers
NA,"It provides unfettered power to Ministers to suspend,",18
NA,stand-down and dismiss Commonwealth Government,18
NA,employees and places them in a markedly disadvan-,18
NA,tageous position as compared with all other Australian,18
NA,workers.,18
NA,Its use places Commonwealth Government employees,18
NA,in direct conflict with the Government as it circumvents,18
NA,the arbitration tribunals and denies appeal rights.,18
NA,Education,18
NA,Its use wUl exacerbate industrial disputes and inflame,18
NA,industrial relations in the Commonwealth area of,18
NA,employment.,18
NA,of New South Wales respect-,18
NA,The International Labour Organisation has condemned,18
NA,the Provisions of the Act as being incompatible with the,18
NA,rights of organised labour in a free society.,18
NA,"And your petitioners as in duty bound wUl ever pray,",18
NA,"of these cuts, 11.2 by Mr Anthony.",18
NA,Petition received.,18
NA,Commonwealth Employees (Employment,18
NA,Provisions) Act,18
NA,the Honourable the Speaker and Members of the House,18
NA,of Representatives in Parliament assembled. The humble,18
NA,"petition of electors of the State of Queensland, respectfully",18
NA,showeth:,18
NA,That the Commonwealth Employees (Employment Pro-,19
NA,visions) Act 1977 should immediately be repealed because:,19
NA,"It provides unfettered power to Ministers to suspend,",19
NA,stand-down and dismiss Commonwealth Government,19
NA,employees and places them in a markedly disadvan-,19
NA,tageous position as compared with all other Australian,19
NA,workers.,19
NA,Its use places Commonwealth Government employees,19
NA,in direct conflict with the Government as it circumvents,19
NA,the arbitrauon tribunals and denies appeal rights.,19
NA,Its use will exacerbate industrial disputes and inflame,19
NA,industrial relations in the Commonwealth area of,19
NA,employment.,19
NA,The International Labour Organisation has condemned,19
NA,the Provisions of the Act as being incompatible with the,19
NA,rights of organised labour in a free society.,19
NA,"And your petitioners as in duty bound will ever pray,",19
NA,by Dr Everingham.,19
NA,Petition received.,19
NA,Commonwealth Employees (Employment,19
NA,To the Honourable the Speaker and Members of the House our,19
NA,of Representatives in Parliament assembled. The humble other,19
NA,"petition of electors ofthe State of Western Australia, respectAustralia",19
NA,fully showeth:,19
NA,That the Commonwealth Employees (Employment Pro-,19
NA,visions) Act 1977 should immediately be repealed because: Representatives,19
NA,"It provides unfettered power to Ministers to suspend,",19
NA,stand-down and dismiss Commonwealth Government Loans,19
NA,employees and places them in a markedly disadvan-,19
NA,tageous position as compared with all other Australian,19
NA,workers.,19
NA,Its use places Commonwealth Government employees,19
NA,in direct conflict with the Government as it circumvents,19
NA,the arbitration tribunals and denies appeal rights.,19
NA,Its use will exacerbate industrial disputes and inflame,19
NA,industrial relations in the Commonwealth area of of,19
NA,employment.,19
NA,The International Labour Organisation has condemned,19
NA,the Provisions of the Act as being incompatible with the,19
NA,rights of organised labour in a free society.,19
NA,"And your petitioners as in duty bound will ever pray,",19
NA,by Mr Martyr.,19
NA,Petition received.,19
NA,Marine Radio Licence Fees,19
NA,To the Honourable the Speaker and Members of the House,19
NA,of Representatives in Parliament assembled. The humble Australia,19
NA,petition of undersigned citizens of Australia respectfully,19
NA,showeth:,19
NA,That the unprecedented SO per cent increase in fees for,19
NA,mobile ship-to-shore boat radio licences and the 100 per cent,19
NA,increase in fees for life saving ship station radio licences is,19
NA,unjustified and discriminatory,19
NA,disincentive for boat owners to obtain such radios thereby,19
NA,imperilling safety at sea while CB operators in motor ve-,19
NA,hicles still pay only $25 for their licence and can have up to,19
NA,five radios on the one licence for unlimited use.,19
NA,Your petiuoners call on the government to reduce fees for,19
NA,these licences and to revise the regulations concerning boat,19
NA,radios.,19
NA,And your petitioners as in duty bound will ever pray.,19
NA,"by Mr John Brown, Mr Humphreys and Mr",19
NA,James.,19
NA,Petitions received.,19
NA,Sale of Publicly Owned Enterprises,19
NA,To the Honourable the Speaker and Members of the House,19
NA,of Representatives in Parliament assembled. The humble,19
NA,petition of undersigned citizens of AustraUa respectfully,19
NA,showeth:,19
NA,There is a definite limit to the quantity of Australia's min-,19
NA,eral resources.,19
NA,Accordingly ourresourcesshould be managed and devel-,19
NA,oped under Australian ownership and control.,19
NA,Publicly owned trading enterprises and corporations have,19
NA,been established and operated for the benefit of Australians,19
NA,since Federation.,19
NA,"The Commonwealth Banking Corporation, Trans",19
NA,"Australia Airlines, Housing Loans Insurance Corporation,",19
NA,"Australian Meat and Livestock Corporation, Australian",19
NA,"Wheat Board, were all designed to operate to the benefit of",19
NA,our Nation as a whole under public ownership.,19
NA,Provisions) Act The Fraser government's irresponsible proposals to sell off,19
NA,"Nation's interest in the Ranger Uranium Mine, the",19
NA,"Housing Loans Insurance Corporation, and to dispose of",19
NA,successful statutory corporations such as Trans,19
NA,"Airlines, would be contrary to the Nation's",19
NA,interests.,19
NA,Your petitioners therefore humbly pray that the House of,19
NA,willrejectoutright proposals of the Fraser,19
NA,"government to sell the Ranger Uranium Mine, the Housing",19
NA,Insurance Corporation and Trans Australia Airlines.,19
NA,"And your petitioners as in duty bound will ever pray,",19
NA,by Mr Armitage and Mr Morris.,19
NA,Petitions received.,19
NA,Refugees,19
NA,To the Honourable the Speaker and Members of the House,19
NA,Representatives in Parliament assembled. The petition of,19
NA,the undersigned citizens of Australia respectfully showeth:,19
NA,That a grave threat to the life ofrefugeesfrom the various,19
NA,States of Indo-China arises from the policies of the Govern-,19
NA,ment of Vietnam.,19
NA,"That, as a result of these policies, many thousands of ref-",19
NA,ugees arefleeingtheir homes and risking starvation and,19
NA,drowning. Because of the failure of the rich nations of the,19
NA,"world to provide more than token assistance, theresourcesof",19
NA,"the nations of firstrefuge,especially Malaysia and Thailand,",19
NA,are being stretched beyond reasonable limits.,19
NA,"As a wealthy nation within the region most affected,",19
NA,is able to play a major part in the rescue as well as,19
NA,resettlement of these refugees.,19
NA,It should be possible for Australia to:,19
NA,establish and maintain on the Australian mainland,19
NA,basic transit camps for the housing and processing of,19
NA,"200,000refugeeseach year;",19
NA,because the increases act as a,19
NA,"mobilise the Defence Force to search for, rescue and",19
NA,transport to Australia those refugees who have been able,19
NA,to leave the Indo-China States;,19
NA,accept the offer of those church groups which propose to,19
NA,resettle some thousands ofrefugeesin Australia.,19
NA,The adoption of such a humane policy would have a,19
NA,marked effect on Australia's standing within the region.,19
NA,And your petitioners as in duty bound will ever pray.,19
NA,by Mr Fisher and Mr Jarman.,20
NA,Petitions received.,20
NA,Marine Radio Licence Fees,20
NA,To the Honourable the Speaker and Members of the House,20
NA,of Representadves in ParUament assembled. The humble,20
NA,peution ofthe undersigned citizens,20
NA,showeth:,20
NA,That we oppose the increase in Radio Licence Fees on,20
NA,Marine Radios for the following reasons:,20
NA,(1) Radios are an essential pan of safety equipment.,20
NA,(2) Marine radio users save the government millions of,20
NA,dollars in search and rescue.,20
NA,(3) Increased Ucences will deter the boating fraternity,20
NA,"from purchasing and using radios for their own, and",20
NA,others safety.,20
NA,We also oppose the Radio Regulation that allows and en-,20
NA,courages the use of CB radios in boats for the following,20
NA,reasons:,20
NA,(1) The difficulties and delays involved in obtaining,20
NA,positive identification,20
NA,message.,20
NA,(2) The break down in communication between marine,20
NA,"radio bases and boats, and boats using CB radio that",20
NA,are in trouble.,20
NA,(3) Costs for search andrescuewill esculate due to these,20
NA,delays.,20
NA,"(4) Safety standards will be lowered, Sea Rescue Mem-",20
NA,"bership will decline,",20
NA,ing members under less efficient radio,20
NA,communication.,20
NA,Your petiuoners therefore humbly pray the government,20
NA,willreconsiderthe licence fee and also consider a reduction,20
NA,for pensioners.,20
NA,We also humbly pray that the regulation allowing the use of,20
NA,CB radio in Marine situations be rescinded.,20
NA,by Mr Braithwaite.,20
NA,Petition received.,20
NA,To the Speaker and the House of Representatives in Parlia-,20
NA,ment assembled.,20
NA,The petition of the undersigned citizens of Australia re-,20
NA,spectfully showeth that the very survival of mankind is at,20
NA,"stake, with the stockpile of nuclear weapons",20
NA,person on earth 24 times over and with conventional arms of,20
NA,increasing sophistication having enough destructive power,20
NA,to destroy most life on earth.,20
NA,"Noting that, while millions starve, expenditure on the",20
NA,arms race is $1000 milUon per day for the World and $7,20
NA,million per day for AustraUa; and noting that the UN Chil-,20
NA,dren's Fund (UNICEF) has listed 'peace and disarmament,20
NA,as a theme for the International Year of the Child; and,20
NA,further noting that a reduction in expenditure on arms could,20
NA,contribute in both developed,20
NA,eradication of hunger and disease and to the provision of,20
NA,"more adequate housing, education, health services, econ-",20
NA,omic security and social welfare for all people:,20
NA,In the interests of children in Australia and around the,20
NA,"world,-particularly in developing countries, and as a matter",20
NA,of highest priority during the International Year of the,20
NA,"ChUd,",20
NA,We call upon the AustraUan Government to give poUtical,20
NA,leadership both nationally and internationally in working,20
NA,towards,20
NA,(1) general and complete disarmament under effective,20
NA,international control;,20
NA,(2) the establishment of the Pacific and Indian Oceans as,20
NA,nuclear-free zones; and,20
NA,of Australia respectfully,20
NA,(3) the disbanding of all nuclear bases.,20
NA,"And your petitioners as in duty bound wUl ever pray,",20
NA,by Dr Everingham.,20
NA,Petition received.,20
NA,Marine Radio Licence Fees,20
NA,To the Honourable the Speaker and the members of the,20
NA,House of Representatives in Parliament assembled. The,20
NA,humble petition of the undersigned citizens of Australia re-,20
NA,spectfully showeth:,20
NA,That we strongly oppose the increase in Marine Radio Li-,20
NA,cence fees for the following reasons:,20
NA,(1) Radios are an essential part of safety equipment.,20
NA,that a boat is transmitting the,20
NA,(2) Marine Radio users save the government mUUons of,20
NA,dollars in Search and Rescue.,20
NA,(3) Increased licence fees wUl deter the boating fraternity,20
NA,from purchasing and using radios for their own safety,20
NA,and assistance to other craft will be therefore,20
NA,reduced. Your petitioners therefore humbly pray that,20
NA,the government wUl not onlyreconsiderthe increased,20
NA,"licence fee, but consider a reduction of same in the",20
NA,interest of Safety.,20
NA,increasing work load on remain-,20
NA,"And your petitioners as in duty bound will ever pray,",20
NA,by Mr James.,20
NA,Petition received.,20
NA,Red Army Choir,20
NA,To the Honourable the Speaker and the Members of the,20
NA,House of Representatives in Parliament assembled. The,20
NA,humble petition of the undersigned citizens of Australia re-,20
NA,spectfully showeth:,20
NA,That the Red Army Choir is a miUtary propaganda unit,20
NA,Disarmament glorifying the Soviet regime which is still hostile to the demo-,20
NA,cratic way of life. The Red Army is the main instrument in,20
NA,"keeping formally free people under subjugation, and its",20
NA,presence enables blatant violations of Human Rights to be,20
NA,"perpetrated. The support, therefore, of such instruments of a",20
NA,totalitarian regime can only harm the development of free,20
NA,able to kill every and liberal thought under it.,20
NA,Your petitioners humbly pray that the Australian Govern-,20
NA,ment assert its support for the aspirations of subjugated,20
NA,people by denying entry into this country to the Red Army,20
NA,Choir.,20
NA,"And your petitioners as in duty bound will ever pray,",20
NA,by Mr Jarman.,20
NA,Petition received.,20
NA,and developing countries to the,20
NA,Pensions,20
NA,To the Honourable the Speaker and Members of the House,20
NA,of Representatives in Parliament assembled.,20
NA,The humble petition of undersigned citizens of Australia,20
NA,respectfully showeth that inflation is having a catastrophic,20
NA,effect on the living standards of the aged. To overcome this,20
NA,the Retired Persons' Rights Association recommend that:,20
NA,1. The Government is called upon to announce a timeta-,21
NA,"ble for abolition of the income test, starting in the",21
NA,Budget-,21
NA,(a) By restoring to the maximum rate the test free,21
NA,pension paid to all over 70 years of age.,21
NA,(b) by conceding a test free pension (as paid to all,21
NA,"over 70} to all over 69 years of age, by the end of",21
NA,the 1979-80 year.,21
NA,"2. Pending abolition of the income test, the Government",21
NA,"is called upon, in the 1979 Budget-",21
NA,fa) To restore half-yearly indexation of pensions.,21
NA,"(b) to increase the qualifying 'other incomes', both",21
NA,"for the full pension and the health benefit card,",21
NA,"the amounts necessary to compensate for C.P.I,",21
NA,increases since the present amounts were fixed.,21
NA,Your petitioners therefore humbly pray that action be,21
NA,taken to improve social security benefits forretiredpersons.,21
NA,"And your petitioners as in duty bound will ever pray,",21
NA,by Mr MACKenzie.,21
NA,Petition received.,21
NA,To the Honourable the Speaker and Members of the House,21
NA,of Representatives in Parliament assembled. The petiuon of,21
NA,the undersigned citizens of Australia respectfully showeth:,21
NA,"That, as it is clear that unemployment is a long term prob-",21
NA,"lem in Australia, the Government should extend to the un-",21
NA,employed the same assistance as is given to any other disad-,21
NA,vantaged member of the community. There is an urgent,21
NA,need to alleviate the financial hardship and emotional stress,21
NA,that the unemployed are suffering.,21
NA,Your petitioners therefore pray:,21
NA,1. That the Government adopt positive policies to reduce,21
NA,"unemployment,",21
NA,2. That the basic Unemployment Benefit be raised to at,21
NA,least the level of the,21
NA,"fessor Henderson,",21
NA,3. In line with other Social Service additional income,21
NA,"awards, and in order to encourage work creation",21
NA,schemes and the fostering,21
NA,that the $6 per week additional income limit be raised,21
NA,to at least $20 per week.,21
NA,4. That the financial penalities above the earning of $20,21
NA,"per week, assessed on a monthly basis, be calculated at",21
NA,the same rate as other Social Security benefits.,21
NA,5. That the Commonwealth grant subsidies to state,21
NA,governments so that the unemployed can be granted,21
NA,transport concessions in order that they are not,21
NA,penalised in job seeking.,21
NA,6. That pharmaceutical and medical concessions be,21
NA,granted to the unemployed equivalent to those,21
NA,received by other Social Service beneficiaries.,21
NA,"And your petitioners as in duty bound will ever pray,",21
NA,by Mr Leo MCLeay.,21
NA,Petiuon received.,21
NA,National Health Scheme,21
NA,To the Honourable the Speaker and Members of the House,21
NA,"of Representadves in the Commonwealth Parliament assemcation,",21
NA,bled. The humble peution of the undersigned rtizens of,21
NA,Australia respectfully showeth whereas,21
NA,(1) it is our belief that at the next sittings of the parlia-,21
NA,1979 ments it is the intention of the Government to increase the,21
NA,$2.50 NHS patient contribution.,21
NA,(2) We the undersigned strongly object to the Govern-,21
NA,ment taking this action.,21
NA,We therefore do ask the Government of Australia not to,21
NA,take the action that is believed intended.,21
NA,"And your peddoners as in duty bound will ever pray,",21
NA,by Mr Martyr.,21
NA,Petition received.,21
NA,Pornographic Publications,21
NA,by To the Honourable the Speaker and Members of the House,21
NA,of Representadves in Parliament assembled. The humble,21
NA,peution of the undersigned citizens of Australia respectfully,21
NA,showeth:,21
NA,"That we the undersigned, having great concern at the way",21
NA,in which children are now being used in the production of,21
NA,pornography call upon the government to introduce immedi-,21
NA,ate legislation:,21
NA,1. To prevent the sexual exploitation of children by way,21
NA,of photography for commercial purposes;,21
NA,Unemployment 2. To penalise parents/guardians who knowingly allow,21
NA,their children to be used in the production of such por-,21
NA,nographic or obscene material depicting children;,21
NA,"3. To make specifically illegal the importation, publi-",21
NA,"cation, distribution and sale of such pornographic",21
NA,child-abuse material in any form whatsoever such as,21
NA,"magazines, novels, papers or films;",21
NA,4. To take immediate police action to confiscate and de-,21
NA,stroy all child pornography in Australia and urgent ap-,21
NA,propriate legal action against all those involved or,21
NA,profiting from this sordid exploitation of children.,21
NA,Your petitioners therefore humbly pray that your honour-,21
NA,able House will protect all children and immediately pro-,21
NA,"hibit pornographic child-abuse materials, publications or",21
NA,films.,21
NA,poverty line as calculated by Pro-,21
NA,"And your petitioners as in duty bound will ever pray,",21
NA,by Mr Martyr.,21
NA,Petition received.,21
NA,"of initiative and self respect,",21
NA,Health of Aboriginal Children,21
NA,To the Honourable the Speaker and Members of the House,21
NA,of Representatives in Parliament assembled. The humble,21
NA,petition of the undersigned citizens of Australia respectfully,21
NA,showeth:,21
NA,That there are Australian Aboriginal children living under,21
NA,conditions of inadequate nutrition in a background of poor,21
NA,"housing, hygiene, and' overcrowding that amounts to 'a",21
NA,Third World enclave in the midst of affluence' (see also the,21
NA,Report from the House of Representatives Standing Com-,21
NA,"mittee on Aboriginal Affairs ""Aboriginal Health"" 1979);",21
NA,That such a state of affairs is intolerable in our country;,21
NA,That only an effort on an unprecedented scale could create,21
NA,conditions that would give these children therightsset out in,21
NA,"the United Nations Declaration of the Rights of the Child.,",21
NA,Your Petitioners therefore humbly pray that the Govern-,21
NA,ment will make generous funding available for the specific,21
NA,purposes of:,21
NA,"Making a real improvement in the health, housing, edu-",21
NA,"employment and welfare of the Aboriginal people,",21
NA,"doing so with due regard for the needs, hopes and aspir-",21
NA,ations ofthe Aboriginal people themselves;,21
NA,"Providing increased help, encouragement and opportunity",22
NA,for Aboriginal people to train as nursing aides and in other,22
NA,"paramedical roles, and as fully qualified nurses, doctors and",22
NA,social workers;,22
NA,Providing increased health education for Aboriginal,22
NA,people in ways that are acceptable to them.,22
NA,by Mr Ruddock.,22
NA,Petition received.,22
NA,To the Honourable the Speaker and Members of the House,22
NA,of Representadves in Parliament assembled. The peution of,22
NA,the undersigned citizens of Australia respectfully showeth:,22
NA,That restoradon of provisions of the Social Security Act,22
NA,that applied prior to the 1978-79,22
NA,offset the rising cost of goods and services.,22
NA,Thereasonadvanced by the Government for yearly pay-,22
NA,ments 'that the lower level of inflation made twice-yearly,22
NA,payments inappropriate' is not valid.,22
NA,"Great injury will be caused to 920,000 aged, invalid,",22
NA,"widows and supporting parents, who rely solely on the pen-",22
NA,"sion or whose income, other than the pension, is $6 or less",22
NA,per week. Once-a-year payments strike a cruel blow to their,22
NA,expectation and make a mockery of a solemn election,22
NA,pledge.,22
NA,"Accordingly, your petiuoners call upon their legislators",22
NA,1. Restore twice-yearly pension payments in the Autumn,22
NA,session.,22
NA,2. Raise pensions and unemployed benefits above the,22
NA,poverty level to 30 per cent of A.W.E.,22
NA,"And your petiuoners as in duty bound will ever pray,",22
NA,by Mr Shipton.,22
NA,Petition received.,22
NA,UNEMPLOYMENT,22
Mr YOUNG ,Port Adelaide)-I give notice,22
NA,that on the next day of sitting I shall move:,22
NA,"That this House, recognising that:",22
NA,(1) For persons aged 35 years and over who show up in,22
NA,"the June labour force survey, the average period of",22
NA,unemployment is 47 weeks;,22
NA,(2) For persons aged 45 to 54 the average period of un-,22
NA,employment is 44 weeks; and,22
NA,(3) For persons 35 to 45 the average duration of unem-,22
NA,ployment is 34 weeks;,22
NA,and asserting that the lengthening period of unem-,22
NA,ployment for family heads hasrepercussionsin social,22
NA,costs for which Australia will pay over the next,22
NA,"ation, is ofthe opinion that the Federal Government",22
NA,should providefinancialassistance to State and local,22
NA,"government for adult job creation, training and",22
NA,retraining schemes.,22
NA,TELECO M AUSTRALIA AND,22
NA,AUSTRALIA POST,22
Mr LUCOCK ,Lyne)-I give notice that at the,22
NA,next sitting I shall move:,22
NA,That in the opinion of this House legislation relating to,22
NA,Telecom Australia and Australia Post should be amended to,22
NA,provide the Minister and the Parliament with a larger role in,22
NA,the operation of those authorities.,22
NA,I hope that because of the urgency of the situ-,22
NA,ation the Leader of the House ( Mr Sinclair) will,22
NA,give us an early opportunity to debate that,22
NA,matter.,22
NA,Pensions QUESTIONS WITHOUT NOTICE,22
NA,SPECIAL YOUTH EMPLOYMENT,22
NA,TRAINING PROGRAM,22
NA,Budget is of vital concern to,22
Mr YOUNG,I refer the Minister for Employ-,22
NA,ment and Youth Affairs to his statements of,22
NA,December last year and January of this year,22
NA,when he stated:,22
NA,Get off your tails and start hunting for jobs because the,22
NA,Government is not going to hand them to you.,22
NA,"Further, he stated:",22
NA,To make work and work generating initiatives fashionable,22
NA,"to them, a real impact will have to be made on the cool",22
NA,to: young to whom dole bludging is a bit of a joke rather than,22
NA,something to be overcome if humanly possible.,22
NA,Is this the philosophy behind and the reason,22
NA,for the Government's decision to slash the,22
NA,Budget appropriation for the Special Youth Em-,22
NA,ployment Training Program by $5 5m or 69 per,22
NA,cent?,22
Mr VINER,A s the honourable gentleman,22
NA,"knows, the funding in this year's Budget for the",22
NA,Special Youth Employment Training Program,22
NA,flows from two decisions made last year. The first,22
NA,Notice of Motion decision was made in the Budget of 1978 when,22
NA,the period of training was reduced from six,22
NA,"months to 17 weeks and the amount of rebate,",22
NA,"that is, subsidies to employers, was reduced from",22
NA,$64 to $45 per week. In December 1978 the,22
NA,Government decided that in order to cut out em-,22
NA,ployer abuse of the Special Youth Employment,22
NA,Training Program it would review the eligibility,22
NA,criteria so that the young unemployed people,22
NA,who would benefit from the program would be,22
NA,those who would not meet the normal employ-,22
NA,ment requirements of an employer. These people,22
NA,"might be termed the hard core unemployed, that",22
NA,"generis, those young people who, because of a lack of",22
NA,educational competence or some other attri-,22
NA,"butes, find it very difficult in a tight labour mar-",22
NA,ket to obtain employment. We thought- I think,22
NA,quite properly-tha t the public money which we,22
NA,were putting into this program should be put to,22
NA,the most effective use possible. We do not be-,22
NA,"Notice of Motion lieve, as the Australian Council of Trade Unions",22
NA,"does not believe, that the Government should be",22
NA,providing a direct wage subsidy to employers in,22
NA,those circumstances. Therefore we limited the,23
NA,target group of young people to the speciaUy,23
NA,disadvantaged in the current labour market.,23
NA,From those two decisions in August 1978 and,23
NA,December 1978 flowed inevitable funding,23
NA,consequences which appear in this year's Budget,23
NA,in which we have provided enough funds for the,23
NA,anticipated demand by employers and the needs,23
NA,of this particular young unemployed group. Of,23
NA,"course the other side of our funding, which the",23
NA,"Opposition is not prepared to acknowledge, is",23
NA,the massive increase in the funds that we are,23
NA,making available to assist apprentices through,23
NA,our Commonwealth Rebate for Apprentice Full-,23
NA,time Training Scheme. We have almost doubled,23
NA,to $55m the amount of money that we are pro-,23
NA,viding to employers to engage more apprentices.,23
NA,When we are in a time of economic recovery and,23
NA,when there is increasing demand by industry for,23
NA,skilled workers and a demand by young people,23
NA,"to obtain a skill, I think one",23
NA,behind the priority of the Government in putting,23
NA,$55m towards apprenticeship support.,23
NA,NAVY PATROL BOATS,23
Mr DEAN,Ca n the Minister for Defence in-,23
NA,form the House on progress with construction of,23
NA,15 new patrol boats for the Navy which are,23
NA,being built in nonh Queensland? Is the project,23
NA,proceeding satisfactorily? Will the lead ship question.,23
NA,being constructed in the United Kingdom be,23
NA,delivered to the Navy on time?,23
Mr KILLEN,Th e lead ship HMAS Fremanwhat,23
NA,"tle, which is being constructed in the United",23
NA,"Kingdom by Brooke Marine Ltd, was due to",23
NA,enter Australian waters towards the end of,23
NA,year. I regret to inform the honourable gentle-,23
NA,man and the House that she will not now arrive,23
NA,in Australian waters until February next year. I,23
NA,shall explain briefly to the House the reason,23
NA,that. Trials have indicated that the lead ship,23
NA,overweight by approximately 20 tonnes. I make,23
NA,"it clear also that the Australian Government,",23
NA,"Australian taxpayer, is completely protected by",23
NA,way of an indemnity. The honourable gentleman,23
NA,"will appreciate that North Queensland Engin55,000.",23
NA,"eers and Agents Pty Ltd, which is building the",23
NA,"follow-on boats in Cairns in north Queensland,",23
NA,doing so following the specifications prepared,23
NA,"Brooke Marine. As a consequence of that, boats",23
NA,"2,3 and possibly 4 may be overweight.",23
NA,I can assure the honourable gentleman,23
NA,House that trials are continuing to see in what,23
NA,manner and form the overweight can be,23
NA,reduced. Present trials indicate that the overexisted,23
NA,weight has been caused by oversized hull,23
NA,"plating, hull fitting and some equipment. I am taxpayer.",23
NA,informed on technical and professional advice,23
NA,that there are good grounds for optimism that,23
NA,the overweight problem will be substantially,23
NA,reduced in relation to the boats to which I have,23
NA,adverted. As to the other boats which will follow,23
NA,"on, there will be no problem in existence.",23
NA,UNEMPLOYMENT,23
Mr HOWE,I direct my question to the Min-,23
NA,ister for Employment and Youth Affairs. Is it a,23
NA,fact that Australia has nearly the highest rate of,23
NA,youth unemployment in the Organisation for,23
NA,Economic Co-operation and Development coun-,23
NA,tries? Is it also a fact that 60 per cent of our un-,23
NA,employed are under the age of 25 years? Is it also,23
NA,a fact that Italy is the only other country in the,23
NA,OECD where the unemployment rate has risen,23
NA,above the 60 per centfigure?Why has Australia,23
NA,performed so poorly in providing jobs for young,23
NA,people in comparison with the rest of the devel-,23
NA,can see the purpose oped world?,23
Mr VINER,Th e basic reason that we have,23
NA,the present unemployment problem is because of,23
NA,the economic pohcies pursued by the Whitlam,23
NA,Administration in the years 1974 to 1975.,23
NA,Opposition members interjecting-,23
Mr SPEAKER,Order! The Minister will re-,23
NA,sume his seat. I ask honourable members to re-,23
NA,main silent while the Minister is answering the,23
Mr VINER,M y simple statement brought,23
NA,raucous laughter from the Opposition. I wonder,23
NA,these statistics will bring forth from Oppo-,23
NA,sition members. Between May 1974 and May,23
NA,1975 under the Whitlam Labor Government full,23
NA,"this time unemployment increased by 138,700.",23
Mr HOWE ,Yo u have had four years.,23
Mr SPEAKER,Order! The honourable,23
NA,for member for Batman asked a question. The Min-,23
NA,is ister is now answering it. I suggest that the,23
NA,honourable member for Batman remain silent,23
NA,the while the answer is being given.,23
Mr VINER,"During that period, May 1974 to",23
NA,"May 1975, civUian employment decreased by",23
NA,It decreased because private employ-,23
