Speaker,Text,pageNumbers
NA,Tbe policy that I have mentioned must,13
NA,continue to apply to the growers of otber,13
NA,"berries i n respect of which, a commercial",13
NA,solution has not yet been discovered.,13
NA,"However-, the person to whom I have",13
NA,referred will shortly visit Australia,13
NA,"again, I understand, and I am confident",13
NA,"that, as a result of the activities of the",13
NA,"trade commissioner service, there will be",13
NA,an opportunity for the expansion of our,13
NA,black currant industry at least.,13
NA,BROADCASTING.,13
Mr TURNER , I wish to make a,13
NA,personal explanation. I draw attention,13
NA,to amisleading report of a question that,13
NA,"I asked in this House yesterday, which",13
NA,appears in the Sydney Daily Telegraph,13
NA,to-day. I sball read first the question,13
NA,tbat I asked tbe Postmaster-General,13
NA,yesterday. I t was as follows:-,13
NA,"Is i t practicable, without interfering",13
NA,the democratic privilege of the Australian,13
NA,people to hear the proceedings of thc FarliaIndia,13
NA,. incut broadcast without the distortion and,13
NA,selective suppression that vitiates other,13
NA,"of public information, to transfer the",13
NA,or part of the Parliamentary broadcasts,13
NA,New South Wales radio stations either,13
NA,"third channel, if this is technically practi-",13
NA,"cable, or to a station or stations other",13
NA,"station 2BL, many of whose listeners, I",13
NA,"stand, prefer culture to controversy?",13
NA,A leading article i n this morning's,13
NA,"Daily Telegraph, under the beading",13
NA,""" Too gassy! "", i n which parliamentary",13
NA,"broadcasts were attacked, contains the",13
NA,following paragraph:-,13
NA,Parliamentary broadcasts originally were,13
NA,interesting experiment: but i t was an,13
NA,"ment that failed.. As Mr turner (Lib.,",13
NA,N.S.W.) said yesterday the people prefer,13
NA,culture to controversy.,13
NA,I do not need to add anything to my,13
NA,question to show tbat tbe leading article,13
NA,in tbe Daily Telegraph is completely,13
NA,misleading. I wont out of my way,13
NA,"indicate that, ns f a r as I was concerned,",13
NA,parliamentary proceedings sbould,13
NA,"broadcast, but I pointed out that this",13
NA,"should he done through a third channel,",13
NA,or a station or stations otber than,13
NA,Tbere eould be no better example of the,13
NA,"very thing of which I complained,",13
NA,"is, selective suppression that vitiates penal code.",13
NA,otber media of puiblic information-i n,13
NA,"tbis instance, tbe press-tha n tbe . para-",13
NA,graph of tbe. leading article i n tbis morn-,13
NA,ing's Daily Telegraph which I have read,13
NA,to tbe House.,13
NA,AUSTRALIAN REPRESENTATION,13
NA,ABROAD.,13
Mr WATKINS , I preface a ques-,13
NA,tion to the Mmister for External Affairs,13
NA,by reminding bim that the Department,13
NA,of External Affairs acquired from tbe,13
NA,Indian Government a perpetual lease of,13
NA,approximately twelve acres of land in tbe,13
NA,"diplomatic area in New Delhi, India,",13
NA,for tbe erection of offices and residences,13
NA,for the Australian H i gh Commissioner,13
NA,"and bis staff. A premium of £95,000",13
NA,"was paid for the lease. ""Will tbe Minister",13
NA,inform me of thc progress that bas been,13
NA,"made i n tbe erection of tbe buildings, the",13
NA,"present position i n tbis matter, and tbe",13
NA,expenditure to date?,13
Mr CASEY , Speaking from,13
NA,"with memory, houses for three of the staff of",13
NA,tbe Australian High Commissioner i n,13
NA,bave been substantially completed.,13
NA,media A fourth house is i n course of construc-,13
NA,whole tion. I do not tbink tbat a residence,13
NA,over and offices for the H i gh Commissioner,13
NA,to a bave yet been begun. I sball ascertain,13
NA,"than tbe amount of expenditure to date, and",13
NA,underadvise tbe bonorable member of particu-,13
NA,lars of i t as soon as possible.,13
NA,SEX OFFENDERS .,13
Mr DRUMMOND , I direct a ques-,13
NA,"tion to the Minister, for Health. ReportB",13
NA,have appeared i n our newspapers from,13
NA,an time to time of tbe activities of sexual,13
NA,"experiperverts, and tbe custom of treating",13
NA,tbem as ordinary offenders and then,13
NA,"letting them loose on tbe community, I",13
NA,7-ofer particularly to attacks 'by perverts,13
NA,on young children. W i l l tbe Minister,13
NA,inform the House whether any considera-,13
NA,to tion has been given either by himself,13
NA,"or the Department of Health, to tbe",13
NA,be institution of a concerted attempt to,13
NA,remove tbis blot upon our social system,13
NA,"and our record as a civilized nation, so",13
NA,2BL. tbat these offenders may be treated as,13
NA,"mentally diseased persons, not as persons",13
NA,that wbo sbould be dealt with under tbe,13
Sir EARLE PAGE ,Th e honorable,14
NA,"member should know quite well that,",14
NA,except in relation to the Australian,14
NA,Capital Territory and the Northern,14
NA,"Territory, the matter that he has raised",14
NA,is within the control of the State,14
NA,governments and I understand that con-,14
NA,siderable attention has been given to this,14
NA,"problem in the States, but without a",14
NA,proper solution of it having been found.,14
NA,COMMONWEALTH BANK.,14
Mr COSTA , I ask the Treasurer,14
NA,whether it is true that many clients of the,14
NA,Commonwealth Bank are transferring,14
NA,their business accounts to private banks,14
NA,because the Commonwealth Bank is,14
NA,refusing to give loan and overdraft,14
NA,accommodation for legitimate business,14
NA,dealings. Is it also true that people who,14
NA,seek from the Commonwealth Bank,14
NA,nnanciai aid for home building are turned,14
NA,"away, and advised to apply to private",14
NA,"banks for it whilst, conversely, the Com-",14
NA,monwealth Bank is prepared to lend the,14
NA,same people money for the purchase of,14
NA,"Holden motor cars? I f these are facts,",14
NA,will the Treasurer instruct the manage-,14
NA,ment of the Commonwealth Bank to,14
NA,"cease this unwise practice, and see that",14
NA,the people's bank performs the proper,14
NA,function for which it was founded by the,14
NA,Fisher Labour Government?,14
Sir ARTHUR FADDEN , I should,14
NA,be surprised i f the circumstances stated,14
NA,by the honorable gentleman are based on,14
NA,"fact. However, I shall inquire into the",14
NA,matter and let him know the position.,14
NA,DUTCH NEW GUINEA.,14
Dr DONALD CAMERON ,Wil l the,14
NA,Minister for External Affairs comment,14
NA,on the request made by the Government,14
NA,of Indonesia that the problem of the,14
NA,sovereignty of West New Guinea be dis-,14
NA,cussed by the General Assembly of the,14
NA,United Nations? Is he of the opinion,14
NA,that a satisfactory solution of the problem,14
NA,can be found in that way? Does he con-,14
NA,sider that the extensive economic and,14
NA,administrative difficulties with which the,14
NA,Government of Indonesia is already con-,14
NA,fronted will permit that government to,14
NA,exercise over West New Guinea a,14
NA,sovereignty that will be conducive to poli-,14
NA,"tical stability in that area, or indeed, to",14
NA,the best interests of the native inhabitants,14
NA,"of it? Does the Minister agree that,",14
NA,whilst Australia desires to have the most,14
NA,"friendly relations with Indonesia, we are",14
NA,"bound, in the interests of our own security",14
NA,to be concerned about the sovereignty,14
NA,of that area?,14
Mr CASEY ,Th e Australian Govern-,14
NA,ment's attitude towards Dutch New,14
NA,Guinea has been frequently the subject,14
NA,"of precise and distinct expression by me,",14
NA,"on behalf of the Government, the last",14
NA,"occasion, I think, being in a chapter of",14
NA,a book which I wrote and published only,14
NA,"a few months ago, which dealt with, I",14
NA,"believe, every point of view on this matter,",14
NA,"I hope, in a fair way. On many occasions",14
NA,"previous to that one, I had stated, on",14
NA,"behalf of the Government, Australia's",14
NA,view of the matter. I said on these occa-,14
NA,sions that it was the clear and distinct,14
NA,view of the Australian Government that,14
NA,sovereignty in Dutch New Guinea resides,14
NA,.in the Government of the Netherlands.,14
NA,"I n saying so, I expressed, and still",14
NA,express the firm opinion of the Govern-,14
NA,ment and the opinion of the whole of,14
NA,"the Australian people, as frequently",14
NA,reflected in the press when this matter,14
NA,becomes a live issue. I fail to see that,14
NA,any good purpose could be served by this,14
NA,"matter being taken to the United Nations,",14
NA,and I think I forecast the attitude of the,14
NA,Government by saying that we shall resist,14
NA,the matter being included in the agenda,14
NA,for the forthcoming meeting of the,14
NA,"General Assembly. However, it may be",14
NA,beyond Australia's power to prevent it,14
NA,from being discussed at the United,14
NA,Nations. I f and when it is discussed we,14
NA,"shall again, with force but, I hope, with-",14
NA,"out heat, express our view of it. Dutch",14
NA,New Guinea is of very great strategic,14
NA,importance to Australia. We believe that,14
NA,"the legal facts of the case, going right",14
NA,back to the sittings of the round table,14
NA,"conference a number of years ago, are",14
NA,that the Dutch made their position com-,14
NA,pletely clear and that Dutch New Guinea,14
NA,was excluded from what was then the,14
NA,"Netherlands East Indies, in connexion",14
NA,with the transfer of the sovereignty of,14
NA,those islands from the Dutch to the,14
NA,"Indonesians. However, I do not wish to",14
NA,"canvass, in answer to a question, or even",14
NA,"attempt to canvass, everything that could",14
NA,be said about this issue. I think one,14
NA,"could say, without any disrespect to the",14
NA,"Indonesian Government, that the inter-",15
NA,ests of the native population would be,15
NA,very much better served under Dutch,15
NA,administration than under Indonesian,15
NA,administration. I hasten to add,15
NA,that I express that opinion without,15
NA,intending disrespect to the Indonesian,15
NA,Government. I base i t on the existence,15
NA,of the great series of problems with which,15
NA,the Indonesian Government is faced,15
NA,throughout its territory.,15
Mr HAYLEN , I direct to the Prime,15
NA,Minister a question on Dutch New,15
NA,.Guinea that is supplementary to the,15
NA,question addressed to the Minister,15
NA,for External Affairs. Will the Prime,15
NA,Minister make a bold statement of Aus-,15
NA,tralia's policy in relation to Dutch New,15
NA,"Guinea, pointing out that the Australian",15
NA,people have no interest in non-existent,15
NA,"problems of self-determination, colonial-",15
NA,ism and ethnology? The Minister for,15
NA,"External Affairs, in answer to the earlier",15
NA,"question, said that the matter will not bo",15
NA,referred to the TJnited Nations. I n view,15
NA,"of that answer, I ask whether the Go-",15
NA,vernment has considered purchasing,15
NA,Dutch New Guinea in the manner in,15
NA,which the United States of America,15
NA,negotiated what is known as the,15
NA,"Louisiana purchase, and the acquisition",15
NA,"of Alaska and Florida, payment to the",15
NA,Dutch to be made in goods and services,15
NA,for the rehabilitation of the East Indies?,15
Mr MENZIES , I appreciate and,15
NA,welcome the Opposition's new-found,15
NA,solicitude for the position of the Dutch.,15
NA,The honorable member's question is sup-,15
NA,plementary to one addressed to the,15
NA,"Minister for External Affairs, who",15
NA,repeatedly has stated the Australian Go-,15
NA,vernment's attitude in unequivocal terms.,15
NA,The Cabinet entirely subscribes to the,15
NA,statement my right honorable colleague,15
NA,has made.,15
NA,SECUEITY.,15
Mr WARD , I desire to ask the,15
NA,"Prime Minister whether, since the estab-",15
NA,lishment of the Commonwealth Security,15
NA,"Service, it has been the practice for both",15
NA,the Prime Minister and the Leader of the,15
NA,Opposition to be kept fully and promptly,15
NA,informed of any important developments,15
NA,"affecting national security? I f so, has",15
NA,the practice been invariably followed?,15
NA,I f there have been any departures from,15
NA,it will the Prime Minister state whether,15
NA,"they were made by his direction,",15
NA,"approval, or knowledge?",15
Mr MENZIES , I have not failed to,15
NA,observe that a royal commission has been,15
NA,invited to consider some matters of this,15
NA,kind. I propose to adopt the practice of,15
NA,not discussing on the floor of this House,15
NA,matters which are the concern of that,15
NA,"royal commission. I hope that, the House",15
NA,will agree with that view because i f 1,15
NA,have to depart from it I shall not be the,15
NA,one to be sorry.,15
Mr CLYDE CAMERON ,Ca n the,15
NA,Prime Minister say whether it is a fact,15
NA,that thc telephone conversations of,15
NA,reputable citizens of this country are,15
NA,still being tapped by officers of the Com-,15
NA,monwealth security service? I f that is,15
NA,"so, will the right honorable gentleman",15
NA,take steps to limit this totalitarian prac-,15
NA,tice to persons whom a Supreme Court,15
NA,judge is satisfied may be engaged in,15
NA,espionage activities ?,15
Mr MENZIES , I do not know,15
Mr CURTIN ,Wha t does the right,15
NA,honorable gentleman know?,15
Mr MENZIES ,I f I said everything,15
NA,"I knew, the honorable member for Watson",15
NA,would not be here. I n answer to the,15
NA,"question, I offer the observation that",15
NA,counter espionage is not a simple matter,15
NA,and is not one to be discussed in public,15
NA,while espionage goes on in private. I,15
NA,shall be no party to its public discussion.,15
NA,INTERNATIONAL AFFAIRS.,15
Mr BOSTOCK ,Wil l the Minister,15
NA,for External Affairs state the generally,15
NA,"accepted meaning of the word "" contain-",15
NA,"ment "" as used by the United States",15
NA,authorities in relation to their policy,15
NA,towards the Soviet Union?,15
Mr CASEY ," I think that the term,",15
NA,""" policy of containment"", arose six or",15
NA,seven years ago in the United States of,15
NA,America. I believe it to mean that the,15
NA,United States of America would seek to,15
NA,resist any further incursions by interna-,15
NA,tional communism into the territories of,15
NA,the democracies. I believe it reflects a,15
NA,"policy of "" thus far and no farther "". I",15
NA,do not want to be led into an attempt to,15
NA,interpret the foreign poliey of any other,15
NA,"eountry, but I think that one can say",15
NA,"ferial?,finepolicy oft"" "" containment"" occumind'",16
NA,pied the - mind's and influenced-' the thinkproved,16
NA,1,16
NA,"ing"" of tfle Truman, Administration",16
NA,tlie United States'; I should not' be surtory;,16
NA,prised i£ ie also influenced the. thinking,16
NA,1 1,16
NA,"fehei United States, present administration.",16
Mr NELSON , I should' like' to,16
NA,face a question t'o the Minister for,16
NA,1 1,16
NA,"Supply b.yreading, from paitagvraphs' 40.",16
NA,"and. 42. of"" the annual, report of the:",16
NA,tralian Aluminium. ProductionCommitimported,16
NA,"teeini connexion, with* bauxite: supplies,",16
NA,"which, reads: as follows;:-",16
NA,"0m the scale, of production, of aluminium,",16
NA,j,16
NA,"present contemplated,, the discovery",16
NA,XfarchihBar Island is sufficient to maintain-the,16
NA,"industry-fiir l'SO years'and allow a"" substantial",16
NA,marginfoe expansion'.,16
NA,MarchinbaT; is' off the coast' of the,16
NA,Nortliern Territory. The report,16
NA,tinues-,16
NA,J!e the development of the. proved bauxite,16
NA,deposits* iir. tints NorthernTerritory cannot,16
NA,"undertaken: fbr some considerable: time, the",16
NA,"Commission, has. continued with its planto",16
NA,commence operations at Bell Bay with im-,16
NA,ported bauxite of the highest grade that can,16
NA,"be obtained economically;, and' of. a type, thc",16
NA,"characteristics, of wliich under operating con-",16
NA,ditions arewell known to it's technical con-,16
NA,sultant^.,16
NA,C. ask tlie Minister why this development,16
NA,is not proceeding. I n view of the delay,16
NA,ih tlie construction of the plant at Bell,16
NA,"Bay-, Tasmania,, Northern Territory",16
NA,bauxite could' be made available fbr treat-,16
NA,"ment by the, time the plant commenced",16
NA,operations.,16
Mr BEALE ,"-Th e plant, at Bell.",16
NA,is expected to be i;eady for aluminium,16
NA,-,16
NA,production early next year.,16
Mr CURTIN ,Th e Minister said that,16
NA,last yearn.,16
NA,-,16
Mr BEALE ,Tha t is quite right.,16
NA,"And , indeed"", it already wouldhave",16
NA,7,16
NA,into production bnt for the difiiculties',16
NA,the Tasmanian Government ih supplying,16
NA,the requisiteelectrical power. With,16
NA,regard to the remainder' of the honorable,16
NA,"raember/s question, I point ont that a",16
NA,survey of the Marchinbar' area waa not,16
NA,conducted' purely for the purpose of,16
NA,covering bauxite reserves for the Bell,16
NA,"Bay plant. That, no doubt, was in the",16
NA,minds' of the commission when it decided,16
NA,"to undertake the survey, but also in",16
NA,was< the' fad? that i f ifc coul'd> be,16
NA,that/ there was a. largereserve of,16
NA,1 1,16
NA,in nigh-gradeBauxite in Australian terri-,16
NA,1 1,16
NA,"ffKat would' be' of great strategic, im-",16
NA,"of portance, nofc merely for' the. Bell Bay",16
NA,"plant, but'also for the Australian economy",16
NA,- 1,16
NA,"generally; Moreover,. it' might.well, attnact",16
NA,"ALUMINIUM. financial and: otlier interests, toAustralia,",16
NA,prewho. would like to< see other aluminium,16
NA,production elsewhere i n Australia or: its,16
NA,"tei'xitories.. Allt that X Gan say is. that,",16
NA,"Ausaheady, wei have; a substantial reserve, of",16
NA,"bauxite' inAustralia, for. the",16
NA,purpose of beginning production at. Bell,16
NA,"Bay, and we propose to use that up before",16
NA,at we take up^ the questionwhether we will,16
NA,of use Australian bauxite.,16
NA,POTATOES'.,16
NA,"Mr DAVIDSON"" -My , question is",16
NA,con- direated t'o t'he Minister for Commeree and,16
NA,"Agriculture. I "" understand' that at: a",16
NA,recent meeting of the' Australian Agricul-,16
NA,"be tural Cbuncil, problems associated' with",16
NA,the marketingof potatoesi n Australia,16
NA,"werediscussed', and it' wagdecided that a",16
NA,further meeting of representatives' of all,16
NA,"t'he' States whowereinterested , would' be",16
NA,1,16
NA,held' iii. order to reach some finality about,16
NA,thematteT: WasQueensland! whose,16
NA,potato-growers are vitally interested in,16
NA,"this matter included' in the-second meeting,",16
NA,aaid. wha4. waa the. result of.' thes meeting?,16
Mr MCEWEN ,-Recentl y the potato,16
NA,exporting' States; of Victoria and' Tas-,16
NA,"mania have reallybeen in-, trouble about",16
NA,1,16
NA,tlie reduction of value of their potatoes'.,16
NA,In> recent previous' years it; has been a,16
NA,1,16
NA,Bay matter of the importing States being,16
NA,in trouble. As so. outcomeof this situav,16
NA,"tion a, discussion, was arranged a* the",16
NA,last meeting offhe Australian Agricul-,16
NA,"tural Council, held about four weeksi agoj",16
NA,and a conclusion was reached that the,16
NA,"gone States which regarded themselves, as",16
NA,of being concerned sliould: Bold a meeting,16
NA,:,16
NA,under' the convention of tlie Victorian,16
NA,"Minister for Agriculture,. Mr Stoneham-.",16
NA,"I agreed, on behalf of the-'C'ommonwcal'tn-,",16
NA,to make availa-ble an oflicer who had had,16
NA,"experience ot"" the complex problems of",16
NA,dispotato marketing duringthe war years.,16
NA,"That meeting, at which Victoria, New",16
NA,"South Wales, and Tasmania were repre-",16
NA,"sented, took place i'n Melbourne last",16
NA,"its Monday, and certain recommendations",16
NA,;,16
NA,were made. The Commonwealth officer,17
NA,gave advice when it was sought from,17
NA,"him. The Queensland Government, or its",17
NA,"officers, were not represented at the",17
NA,ing. That Government certainly would,17
NA,have had every opportunity had its,17
NA,"Minister, who attended the previous Aus-",17
NA,"tralian Agricultural Council meeting,",17
NA,exhibited a desire to be represented at,17
NA,Melbourne meeting. I cannot explain,17
NA,exactly why it was so except that Queens-,17
NA,land is not a major customer or a major,17
NA,"marketing State, although it has a potato",17
NA,problem.,17
NA,OIVIL AVIATION.,17
Mr BRUCE ,Wil l the Minister for,17
NA,Civil Aviation investigate the charge,17
NA,made by Australian National Airways,17
NA,Proprietary Limited of a shilling a loaf,17
NA,on bread sent from Cooktown to Coen?,17
NA,Will he also investigate the company's,17
NA,charge of f 1 a cwt. for carrying food,17
NA,plies to assist the development of the,17
NA,"north, from Cairns to northern towns?",17
NA,"Further, will he make a complete investi-",17
NA,gation into freight rates charged by Aus-,17
NA,tralian National Airways Proprietary,17
NA,Limited for carrying goods between,17
NA,Cairns and Thursday Island and to towns,17
NA,between those two points?,17
Mr TOWNLEY , I shall be pleased,17
NA,to look into the matters to which the,17
NA,honorable member has referred. I point,17
NA,"out, however, that we fix the ceiling",17
NA,freight rates and it is a matter for the,17
NA,airline operators to decide how far under,17
NA,the ceiling their charges will be. They,17
NA,make their own arrangements. I shall be,17
NA,pleased to let the honorable member have,17
NA,the rates on specific items i f he asks for,17
NA,them.,17
NA,Later:,17
Mr RIORDAN , I desire to ask,17
NA,the Minister for Civil Aviation a,17
NA,question that is supplementary to a,17
NA,question asked by the honorable member,17
NA,for Leichhardt. I preface my question,17
NA,by pointing out that I have received a,17
NA,number of telegrams of protest against,17
NA,the drastic action of Australian National,17
NA,Airways Proprietary Limited in substan-,17
NA,tially increasing the air freight on news-,17
NA,papers carried from Brisbane to centres,17
NA,in northern and western Queensland.,17
NA,"I n consequence, there has been a substan-",17
NA,tial increase of the price of newspapers to,17
NA,meetresidents in those districts. Will the,17
NA,Minister have the matter investigated with,17
NA,a view to a restoration of the freight,17
NA,charges to their former level as the new,17
NA,impost is another penalty on the long-,17
NA,the suffering public of northern and western,17
NA,Queensland and amounts to exploitation.,17
Mr TOWNLEY ,Th e suggestion that,17
NA,Australian National Airways Proprietary,17
NA,Limited is responsible for the increased,17
NA,charges is wrong and the honorable mem-,17
NA,"ber's statement, therefore, gives a false",17
NA,impression. Both the airlines concerned,17
NA,impose the same scale of charges. My,17
NA,department has had access to the books of,17
NA,"both companies, and it is satisfied that the",17
NA,rise of 5 per eent. was justified. News-,17
NA,"papers are regarded as freight, and they",17
NA,are transported by air at the same freight,17
NA,rates as those that are charged for other,17
NA,supcargo. The department is satisfied that,17
NA,the charges are just and equitable and,17
NA,both companies are in agreement upon,17
NA,them.,17
Mr WENTWORTH , Does the,17
NA,Minister for Air and Minister for Civil,17
NA,Aviation agree that the helicopter has,17
NA,now established itself as a practicable,17
NA,"instrument for certain purposes, in both",17
NA,peace and war? Has the honorable,17
NA,gentleman had ah opportunity of perus-,17
NA,ing a recent statement by the British Min-,17
NA,ister for War in relation to the increas-,17
NA,ing reliance by the British defence forces,17
NA,upon this form of aviation? Does the,17
NA,Minister agree that in Australia helicop-,17
NA,ters should be considered for two special,17
NA,uses-fo r defence against submarines,17
NA,"operating off the coast, and in prospect-",17
NA,ing for uranium? Is it a fact that very,17
NA,few helicopters are available in Australia,17
NA,"at present, and that for some technical",17
NA,reason the few available machines are,17
NA,"usually grounded? I f that is so, will the",17
NA,"Minister consider the whole matter and,",17
NA,if necessary; confer upon it with his col-,17
NA,"leagues, the Minister for the Navy and",17
NA,"Minister for the Army, and the Minister",17
NA,"for Supply, and ascertain whether Aus-",17
NA,tralian poliey should be re-orientated,17
NA,with a view to increasing the use of,17
NA,helicopters for the purposes that I have,17
NA,mentioned ?,17
Mr TOWNLEY , The honorable,18
NA,member's questions have covered a tre-,18
NA,mendous amount of ground. The helicop-,18
NA,"ter, as I think every one will agree, has",18
NA,"an enormous potential, but at present the",18
NA,machine is still in the experimental stage.,18
NA,Australia has had a small number of,18
NA,"helicopters for service evaluation, and",18
NA,"experience ""of them has not been happy.",18
NA,Their use in searching for mineral,18
NA,"deposits, as the honorable member has",18
NA,"suggested, would probably be a matter for",18
NA,"the State governments, except in relation",18
NA,to Commonwealth territories. We must,18
NA,appreciate the many limitations of the,18
NA,"helicopter. I t is a short-range machine,",18
NA,which cannot be flown in cloud. I n,18
NA,bad weather i t becomes very hazardous,18
NA,and consequently almost useless. TJie,18
NA,helicopter is very costly and its main-,18
NA,tenance expense is almost prohibitive.,18
NA,"I n spite of these shortcomings, there is",18
NA,much merit in the suggestions that may,18
NA,be inferred from the honorable member's,18
NA,"questions, and I shall be pleased to discuss",18
NA,the matter in detail with technical officers,18
NA,of the Department of Air and the Depart-,18
NA,ment of Civil Aviation.,18
NA,"NORTHERN"" TERRITORY.",18
Mr FAIRBAIRN ,Ca n the Minister,18
NA,for Territories inform the House of the,18
NA,position that will exist under the new,18
NA,ordinances in the Northern Territory,18
NA,wben a person who was granted a 99,18
NA,"years' lease as a resident owner, desires to",18
NA,sell his lease? Will companies be per-,18
NA,"mitted to purchase such leases? I f not,",18
NA,will this not destroy the value of the asset,18
NA,and deter banks from advancing loans to,18
NA,such lessees ?,18
Mr HASLUCK ,Th e condition con-,18
NA,tained in the Crown Lands Ordinance in,18
NA,respect of pastoral homestead leases is,18
NA,that they can be transferred only to an,18
NA,approved person. More favorable condi-,18
NA,tions are given to the resident owner than,18
NA,"to the non-resident owner, and to re-",18
NA,tain those conditions it is necessary that,18
NA,the terms on which they are granted,18
NA,should be continued. The point whieh,18
NA,the honorable member for Farrer ob-,18
NA,viously has in mind concerns the situation,18
NA,which might arise i f a person who held a,18
NA,pastoral homestead lease were to die or,18
NA,retire from the lease for a less drastic,18
NA,cause and i f the value of his estate were,18
NA,affected by the fact that i t could be trans-,18
NA,ferred only to an approved person. That,18
NA,problem is engaging the attention of our,18
NA,advisers at the present time. We wish to,18
NA,make sure that the ordinance will have the,18
NA,"effect which it is intended to have, which",18
NA,is to give more favorable conditions to,18
NA,the resident owner and that in doing so it,18
NA,will not in any way penalize him or reduce,18
NA,the value of his security in comparison,18
NA,with the value of the security which a,18
NA,company would have.,18
NA,DEFENCE.,18
Mr MAKIN ,Ha s the attention of,18
NA,the Minister for Defence been drawn to a,18
NA,statement made by the president of the,18
NA,"Chamber of Manufactures, Mr Vine, in",18
NA,"the course of which, when referring to",18
NA,certain industries,18
Mr SPEAKER ,Order ! The honor-,18
NA,able gentleman should not use the name,18
NA,of a person when asking a question. That,18
NA,has become out of order since he was pre-,18
NA,viously a member of the House.,18
Mr MAKIN , I wish to know whether,18
NA,there is any truth in the statement of the,18
NA,president of the Chamber of Manu-,18
NA,factures that our defence industries are i n,18
NA,a condition that is frightening and may,18
NA,not be able to meet the requirements of,18
NA,the country in the event of another war.,18
NA,Has the Minister a reassuring statement,18
NA,to make to the House and the country,18
NA,generally on this matter ?,18
Sir PHILIP MCBRIDE , I did not,18
NA,see the statement referred to by the,18
NA,"honorable member, but I am positive that",18
NA,any suggestion that the condition of our,18
NA,industries is bad can be disproved by the,18
NA,facts. I state as one example the iron,18
NA,".and steel industries which, after all, aro",18
NA,the basis of our defence activities. I t is,18
NA,necessary only to look at the recent balance,18
NA,sheets of organizations which produce iron,18
NA,and steel for proof that such a statement,18
NA,as that to which the honorable member has,18
NA,referred is not correct.,18
NA,MILLE T.,18
Mr FAIRHALL ,I s the Minister for,18
NA,"Health aware that, although approxi-",18
NA,mately half of the last New South Wales,18
NA,"crop of broom millet remains unsold, it",18
NA,has been reported that broom millet of,18
NA,European origin is being imported ? Does,18
NA,the Minister know of the danger of,18
NA,"importing '-the European 'corn-borer, and",19
NA,can he 'say whether these millet imports,19
NA,are being adequately checked against the,19
NA,introduction of this borer ?,19
Sir EARLE PAGE ,PAGE -Ther e Is a com-,19
NA,plete embargo against the use of millet,19
NA,that 'has corn-borer 'in i t . I take i,19
NA,the Minister ior Commerce and Agricul-,19
NA,ture is attending to the matter .and is,19
NA,ensuring that no such millet is brought .in.,19
NA,"COLOMBO PLAN"".",19
NA,Mr DOWNER:-'Ca n the Minister for,19
NA,External Affairs give the House any infor-,19
