Speaker,Text,pageNumbers
NA,After the Australian troops had pushed,13
NA,the Japanese out of Ioribaiwa they con-,13
NA,tinued their advance without making con-,13
NA,tact with the enemy for ten days. The,13
NA,"difficulty of communications, which had",13
NA,so greatly hampered us in the early,13
NA,stages in maintaining supplies and rein-,13
NA,"forcements for the forward areas, also",13
NA,proved a stumbling block to the enemy.,13
NA,General MACArthur expressed the posire-establish,14
NA,tion as follows in his communique of the,14
NA,8th October:-,14
NA,"The enemy, as we expected and anticipated,",14
NA,"bas discovered that his supply problems,",14
NA,"vated by our constant air attacks, were",14
NA,possible of immediate solution. His dislodg-,14
NA,ment at his farthest point of advance and,14
NA,pursuit of his exhausted forces have been,14
NA,accomplished with practically no loss to,14
NA,troops up to the present time. The same,14
NA,difficulties of terrain are now progressively the sick.,14
NA,slowing down the advance of our ground,14
NA,troops.,14
NA,The Japanese put up some resistance,14
NA,"in the area of Templeton's Crossing, Eora",14
NA,"Creek and Alola, but this was overcome,",14
NA,after stiff fighting. Kokoda was taken on,14
NA,the 2nd November with little or no oppo-,14
NA,"sition, but the enemy again endeavoured",14
NA,"to halt our advance at Oivi, Gorari and",14
NA,Wairope. He was pushed out of these,14
NA,places and heavy losses were inflicted by,14
NA,Australian troops. I have just received,14
NA,advice - from the General Officer Com-,14
NA,manding that allied forces have com-,14
NA,pletely occupied the Gona area and that,14
NA,tbe Japanese are now pinned down in a,14
NA,narrow coastal strip in the Buna area.,14
NA,Allied air forces are maintaining con-,14
NA,tinuous bombing and strafing attacks,14
NA,upon enemy ground troops and the enemy,14
NA,air base at Lae. The Japanese have,14
NA,made frequent attempts to land rein-,14
NA,forcements. Many of them have been,14
NA,"repulsed by allied air forces, which have",14
NA,taken a heavy toll of enemy naval forces,14
NA,"and shipping. I t is known, however, that",14
NA,some attempts made under cover of dark-,14
NA,"ness, and in weather conditions unfavor-",14
NA,able for the effective employment of our,14
NA,"aircraft, have been successful. The",14
NA,"Japanese, operating in prepared defence",14
NA,"positions, are resisting stubbornly, but",14
NA,Australian and American troops are,14
NA,gradually pressing home the attack.,14
NA,This operation has been notable for,14
NA,the manner in which it has been achieved.,14
NA,The original occupation of Gona and New Guinea.,14
NA,Buna was rendered possible because of,14
NA,Japanese control of the sea to the north,14
NA,of New Guinea. I n the absence of,14
NA,"allied sea-power in this region, our",14
NA,vance has been overland and by air. Now,14
NA,that we have aerodromes on the northern,14
NA,"side of the Owen Stanley Range, i t",14
NA,mains to be seen whether the enemy is,14
NA,prepared to risk heavy losses against,14
NA,land-based aircraft in an endeavour,14
NA,himself again in this region.,14
NA,The Australian Army battle casualties in,14
NA,"New Guinea, excluding Rabaul, to the",14
NA,"1st December were 2,190, of whom 640",14
NA,aggrawere killed in action or died of wounds.,14
NA,imThe figures do not include the sick. I,14
NA,the speak for the whole Parliament when I,14
NA,offer the tribute of the nation to those,14
NA,our who gave their lives in its defence. The,14
NA,same gratitude is due to the wounded and,14
NA,There has been increased enemy activity,14
NA,"in Timor, and allied air forces have",14
NA,maintained bombing attacks on enemy,14
NA,occupied areas in this island. Successful,14
NA,raids have been made on enemy aero-,14
NA,"dromes, supply installations and barracks",14
NA,"at Dilli and enemy occupied villages, and",14
NA,also at Koepang. Last week's daylight,14
NA,raid on the aerodrome at Koepang had,14
NA,excellent results. The enemy was taken,14
NA,"by surprise and 21 of his aircraft, caught",14
NA,"on the ground, were damaged or des-",14
NA,troyed. Japanese aircraft raided Darwin,14
NA,three times during the last week of,14
NA,November. The raids were made at,14
NA,night and little damage was caused.,14
NA,Our guerrilla forces in Timor have,14
NA,been doing bold and courageous work.,14
NA,Though the spotlight has been more on,14
NA,New Guinea because of the larger forces,14
NA,"engaged, the people of Australia should",14
NA,not overlook the importance of Timor as,14
NA,a base for operations against the north-,14
NA,west of Australia. Timor is the counter-,14
NA,part in the north-west of New Guinea,14
NA,in the north-east. Known Japanese dis-,14
NA,positions and movements of their forces,14
NA,indicate that the enemy realizes this fact,14
NA,equally with ourselves. We must be pre-,14
NA,pared to repulse all air and sea-borne,14
NA,attacks against Australia from this,14
NA,quarter. I t is equally important that,14
NA,when the time comes we should be ready,14
NA,and able to eject the Japanese from theix,14
NA,bases in this region as much as from,14
NA,The severe naval defeat inflicted by,14
NA,the American forces on the Japanese in,14
NA,adtbe middle of November frustrated a,14
NA,determined attempt to recapture Guadal-,14
NA,"canal. Like the Coral Sea battle, it was",14
NA,rea victory which had great significance,14
NA,"for the security of Australia, and I ex-",14
NA,our pressed to the President of the United,14
NA,to States of America tbe admiration and,14
NA,gratitude of the Australian people for,15
NA,the gallant deeds of the American forces.,15
NA,The Japanese have sought to exploit,15
NA,two lines of advance from bases at Rabaul,15
NA,and other centres in this region of the,15
NA,"Pacific. One was against New Guinea,",15
NA,which has been several times frustrated-,15
NA,in the attempted advance from Lae and,15
NA,"Salamaua, in the Coral .Sea battle, at",15
NA,"Milne Bay, and in the counter-offensive",15
NA,over the Owen Stanley range. The other,15
NA,thmst has been the attempt to advance,15
NA,through the .Solomons to islands in the,15
NA,Pacific in order to secure bases nearer to,15
NA,tbe American line of communication,15
NA,across the Pacific. This would also,15
NA,assist in isolating Australia and would,15
NA,turn the flank of our position in New,15
NA,Guinea.,15
NA,The importance of the Solomon Islands,15
NA,to the Japanese plan will be evident from,15
NA,the heavy price they are prepared to pa.y,15
NA,for the recapture of the footholds secured,15
NA,"by the Americans. The enemy is, of",15
NA,"course, still powerful, for he has naval,",15
NA,land and air forces of considerable,15
NA,"strength. As he is a determined foe,",15
NA,we can expect that he will come again.,15
NA,The Americans have demonstrated a,15
NA,"superiority on land, sea, and in the air",15
NA,and a capacity to reinforce their forces,15
NA,"at Guadalcanal, which, it is hoped, is a",15
NA,good omen for tbe ultimate result of the,15
NA,conflict in the South Pacific Area.,15
NA,There has recently been some public,15
NA,discussion in the press of the United,15
NA,Nations on two questions:-,15
NA,(i) The machinery for operational,15
NA,control in the Pacific;,15
NA,(ii) The flow of forces to the South-,15
NA,west Pacific Area.,15
NA,"The grand strategy for the whole war,",15
NA,insofar as the British Empire and the,15
NA,"United States of America are concerned,",15
NA,is determined by the Combined British,15
NA,"and American Chiefs of Staff in ""Wash-",15
NA,ington. They are responsible to Mr.,15
NA,Churchill and President Roosevelt. The,15
NA,Pacific Ocean is a zone of American,15
NA,"strategic responsibility, and is divided",15
NA,"into several areas, each of which is under",15
NA,an American commander. In the case,15
NA,"of the South-west Pacific Area, which",15
NA,"includes Australia, the Government, with",15
NA,tbe concurrence of the Advisory War,15
NA,"Council, agreed to a set-up under which",15
NA,JIfr. Curtin.,15
NA,General MACArthur is the Supreme,15
NA,Commander. He is responsible for,15
NA,operational strategy to the Chief of Staff,15
NA,of the United States of America Army,15
NA,as the. executive agency for the Joint,15
NA,United States of America Chiefs of,15
NA,Staff. The directive issued to General,15
NA,MACArthur and agreed to by the Aus-,15
NA,tralian Government specifies the objec-,15
NA,tives which his operations will be,15
NA,designed to accomplish. I n fulfilment,15
NA,of the commitments accepted under this,15
NA,"directive, the Australian Government",15
NA,assigned to the command of General,15
NA,MACArthur the combat forces of the,15
NA,"Australian Navy, Army, and A i r Eorce.",15
NA,[ make i t clear that tliere is the closest,15
NA,and most harmonious co-operation be-,15
NA,tween the Commander-in-Chief and my-,15
NA,self as head of the Australian Govern-,15
NA,ment. There is also close and effective,15
NA,co-operation between the Commanders,15
NA,of the South-west and South Pacific,15
NA,Areas. This is demonstrated by General,15
NA,MACArthur's communiques on the opera-,15
NA,tions of his aircraft in the South Pacific,15
NA,"Area, and by the presence of H.M.A.S.",15
NA,"Canberra iu that region, when i t was",15
NA,unfortunately sunk.,15
NA,When the Australian Government,15
NA,"agreed to this unique set-up, under which",15
NA,it surrendered a part of its sovereignty,15
NA,and placed its defence forces under the,15
NA,control of a commander of an allied,15
NA,"uarion, it did so, of'Course, on the clear",15
NA,understanding that its action would facili-,15
NA,tate the achievement of two results:-,15
NA,"First, there would Ibe unified direction of",15
NA,the operations in the South-west Pacific,15
NA,Area under an American commander;,15
NA,"and, secondly, the Australian Govern-",15
NA,"ment, having placed its military re-",15
NA,"sources under this commander, would",15
NA,have made the maximum contribution of,15
NA,which it was capable towards the achieve-,15
NA,ment of the objectives laid down in the,15
NA,directive for the South-west Pacific Area.,15
NA,"Having done so, it would have every",15
NA,right to expect that any additional,15
NA,strength required would be furnished,15
NA,from other sources.,15
NA,This view was based on no selfish,15
NA,motives. I t was dictated by the stra-,15
NA,tegical needs of a war with Japan. I t,15
NA,was warranted by the co-operation which,15
NA,"Australian naval, land, and air forces had",15
NA,given in other theatres of war.,15
NA,"I explained, in some detail, at the last",16
NA,"secret session, the exchanges of views that",16
NA,"had passed between. Mir. Churchill, Presi-",16
NA,"dent Roosevelt, and myself on Pacific",16
NA,"strategy, and the needs of the South-west",16
NA,Pacific Area in particular. Mr Churchill,16
NA,and President Roosevelt were unable,16
NA,fully to accept the views of the Australian,16
NA,"Government on Pacific strategy, and the",16
NA,provision of the forces and supplies,16
NA,"sought. However, they gave certain",16
NA,"assurances and practical support, for",16
NA,"which the Government is deeply grateful,",16
NA,and it felt bound to accept their conclu-,16
NA,sions in a spirit of united comradeship.,16
NA,The essential question confronting the,16
NA,Combined Chiefs of Staff in Washington,16
NA,is how the war can be most vigorously,16
NA,"waged on all fronts, and the resources of",16
NA,the United Nations disposed to bring,16
NA,about the speedy and certain defeat of,16
NA,the enemy. The landings in the French,16
NA,"colonies in North Africa, which .entail",16
NA,"large demands on these resources, have",16
NA,now been publicly explained by the Presi-,16
NA,dent as having been based on a decision,16
NA,reached by Mr Churchill and himself,16
NA,during Mr Churchill's visit to America,16
NA,at the end of last year. A t the time that,16
NA,the President and Mr Churchill reached,16
NA,"their decision to defeat Germany first,",16
NA,the transformation had not come over the,16
NA,Pacific situation by the loss of the,16
NA,"Philippines, Singapore, and the Nether-",16
NA,lands East Indies. We should therefore,16
NA,not lose sight of the significance for us in,16
NA,Australia of the predictions of Mr.,16
NA,"Churchill, during his broadcast of the",16
NA,"29 th November, on the duration and",16
NA,course of the war. Notwithstanding,16
NA,the concentration of Anglo-American,16
NA,strength against the Axis powers' in,16
NA,"Europe, Mr Churchill said-",16
NA,I know nothing that has happened yet which,16
NA,justifies the hope tbat the war w i l l not,16
NA,or that bloody years w i l l not lie ahead.,16
NA,Predicting that the war in Europe may,16
NA,"end -before the war in the Pacific, he",16
NA,brings out clearly the significance of the,16
NA,warning in my own broadcast on the 4th,16
NA,October-,16
NA,"Australia, therefore, has the task of holding",16
NA,the enemy until the potential becomes the,16
NA,reality and we can strike with all the punching,16
NA,power of the United Nations. U n t i l that day,16
NA,"comes, we must hang grimly on.",16
NA,"I n Libya, the Eighth Army is now in",16
NA,contact with Rommel's forces near El-,16
NA,Agheila. When plans were laid for the,16
NA,offensive against Rommel's position at El,16
NA,"Alamein, the fact was recognized that it",16
NA,would he necessary to make a direct fron-,16
NA,"tal assault on those positions, and that",16
NA,this might involve protracted fighting and,16
NA,heavy casualties. After twelve days of,16
NA,"bitter combat, the German forces, who for",16
NA,once proved swifter than their Italian,16
NA,comrades in reaching the available trans-,16
NA,"port, were in full flight, leaving the hulk",16
NA,of the Italians to their fate. The Aus-,16
NA,tralian Ninth Division played an out-,16
NA,"standing part in this battle, and Mr.",16
NA,"Churchill and President Roosevelt, in",16
NA,"congratulatory messages to me, have both",16
NA,generously acknowledged the distin-,16
NA,guished services rendered by the Aus-,16
NA,tralian troops. I t will be recalled that,16
NA,Mr Churchill announced that the total,16
NA,casualties sustained by the British and,16
NA,"Allied Forces were 13,600 officers and",16
NA,"men. The Ninth Division lost 2,740, of",16
NA,whom 620 were killed in action or died,16
NA,of wounds. To these men who have,16
NA,fought in distant countries for the de-,16
NA,"fence of their homeland, we pay the same",16
NA,tribute as we do to their comrades in,16
NA,arms who have defended their country in,16
NA,New Guinea and in other parts of the,16
NA,South-west Pacific Area -,16
NA,Following closely on the victory of the,16
NA,"Eighth Army in Egypt, the allied land-",16
NA,ings in French North Africa have exerted,16
NA,fresh pressure on the enemy. This new,16
NA,campaign has compelled Hitler to divert,16
NA,troops and aircraft to the defence of,16
NA,Bizerta and Tunis. I t has also forced,16
NA,"him to move into unoccupied France, and",16
NA,has deprived him of his final hope of,16
NA,securing the French Fleet for the Axis.,16
NA,"Although not a second front in Europe, it",16
NA,"has, in President Roosevelt's words, pro-",16
NA,"be long vided "" effective second-front assistance",16
NA,"for our heroic ally, Russia "", and its effect",16
NA,in relieving pressure on the Russian front,16
NA,should be considerable. We look forward,16
NA,to the time when the allied drives from,16
NA,east and west will achieve the final ex-,16
NA,pulsion of the Axis from the African,16
NA,"continent. When that is done, the United",16
NA,Nations will have fresh bases for offen-,16
NA,"sive action against the enemy, and",16
NA,especially against Italy. As M . Stalin,16
NA,"has said, the allied campaign in Africa",16
NA,""" demonstrates the growing might of the",16
NA,allied armed forces and opens up a pros-,17
NA,pect of the disintegration of the Italian,17
NA,and German coalition in the very near,17
NA,"future "".",17
NA,The magnificent fight by the Russians,17
NA,is one of the inspiring things of this war.,17
NA,Attacked when the Germans were at the,17
NA,height of their military power and able,17
NA,to concentrate their forces on a single,17
NA,"front, the Russians have heroically with-",17
NA,stood tremendous enemy pressure through,17
NA,two hitter campaigns. They suffered,17
NA,"immense territorial losses, hut the",17
NA,Russian armies were not destroyed.,17
NA,Hitler underestimated Russian powers of,17
NA,recuperation and the strength of Russia's,17
NA,"reserves, and our gallant ally is now",17
NA,striking back fiercely against the invader.,17
NA,Air activity on the Western Front con-,17
NA,tinues. Whilst the British heavy bombing,17
NA,raids have recently been directed more at,17
NA,"Italy than formerly, Germany and Ger-",17
NA,man-occupied parts in France have re-,17
NA,ceived their share. New types of aircraft,17
NA,"and new and heavier bombs up to 8,000",17
NA,lb. in weight are being employed. Ameri-,17
NA,can bombers are taking an ever-increasing,17
NA,part in raids over the Continent. The,17
NA,"heavy raids on Genoa, Milan and Turin,",17
NA,which have been achieved with excep-,17
NA,"tionally low casualties on our side, are",17
NA,a foretaste of what Italy may expect,17
NA,when the occupation of the North A f r,17
NA,can coastline is complete. Australian,17
NA,Empire Air Training Scheme squadrons,17
NA,"are participating in these raids, whilst",17
NA,"the Australian Sundei'land Squadron,",17
NA,"based on Britain, is operating effectively",17
NA,for the protection of shipping and offen-,17
NA,sive patrols against U-boats. Our fighter,17
NA,squadron in the Middle East has con-,17
NA,tinued to add to its great reputation.,17
NA,Despite acute economic difficulties and,17
NA,"supply problems, the Chinese people con-",17
NA,tinue their resistance to the Japanese. In,17
NA,"Central China, the Chinese armies have",17
NA,reoccupied the territory which was occu-,17
NA,pied by the Japanese in June and July.,17
NA,A notable feature of recent fighting has,17
NA,"been the work of the American air force,",17
NA,"which has attacked, with success, enemy",17
NA,"aerodromes, troop concentrations and",17
NA,shipping. Attacks on shipping are par-,17
NA,ticularly important in view of the increas-,17
NA,ing evidence of a Japanese shortage of,17
NA,shipping tonnage.,17
NA,ilr. Curtin.,17
NA,"As honorable members know, I for-",17
NA,warded a message to Generalissimo,17
NA,Chiang Kai-Shek; on the occasion of the,17
NA,first anniversary of the outbreak of the,17
NA,"Pacific War, in which I conveyed to him",17
NA,our deep appreciation of the courage and,17
NA,tenacity with which the Chinese armed,17
NA,forces and civil population have resisted,17
NA,the Japanese aggressors for so many,17
NA,"years, and our confidence in the power",17
NA,"and determination of China, under his",17
NA,"leadership, to wage this war to a success-",17
NA,ful conclusion.,17
NA,The strategic position of Madagascar,17
NA,has always made it a matter of special,17
NA,interest to Australia that i t should not,17
NA,be permitted to come under enemy con-,17
NA,trol. The renewed military operations in,17
NA,"the island, which were rendered necessary",17
NA,by the refusal of the local authorities to,17
NA,allow proper measures to be taken to deny,17
NA,"the use of the island to the Axis, were",17
NA,successfully concluded early in November.,17
NA,The occupation by the Fighting French,17
NA,"of Reunion, which lies between Mada-",17
NA,"gascar and. Mauritius, will further",17
NA,strengthen tbe position in the western,17
NA,Indian Ocean.,17
NA,Shipping continues to be a grave prob-,17
NA,lem. Whilst we look forward to a steady,17
NA,increase in the flow of new tonnage from,17
NA,the shipbuilding yards of tbe United,17
NA,"Nations, i t must be remembered, as Mr.",17
NA,"i - Churchill has recently pointed out, that",17
NA,the U-boat war is not diminishing but,17
NA,"growing. Moreover, the offensive phase",17
NA,of our strategy creates extremely heavy,17
NA,demands for sea transport. I n our,17
NA,"waters, there has been reduced submarine",17
NA,activity and the Australian and Ameri-,17
NA,can naval forces in the South-west Paci-,17
NA,fic area have been continuing their,17
NA,effective work. Enemy submarines have,17
NA,"been active in the Indian Ocean and, as",17
NA,"announced, surface raiders and supply",17
NA,ships have been sunk. Our shipping posi-,17
NA,"tion is that, in addition to our increased",17
NA,"war-time industrial requirements, we",17
NA,have had to divert ships from normal,17
NA,services to cope with increased military,17
NA,requirements. This has placed a severe,17
NA,strain on our limited transport facilities.,17
NA,The Government has had some success,17
NA,in its endeavours to secure additional,17
NA,"shipping from overseas sources, - and our",17
NA,own shipbuilding programme will be of,17
NA,material assistance; but the position is,17
NA,still acute. I n order to ensure that the,18
