Speaker,Text,pageNumbers
NA,"disabled, sole parents, the unemployed and",15
NA,low income and single income families with,15
NA,young children.,15
NA,The study shows that the real disposable,15
NA,incomes for social security recipients in-,15
NA,creased sharply after taking full account of,15
NA,"inflation. For example, the real disposable",15
NA,income for a full rate pensioner couple rose,15
NA,by almost 15 per cent. Increases were higher,15
NA,for those renting privately or with children,15
NA,under 16. The real disposable income for a,15
NA,sole parent with two children renting privately,15
NA,rose by almost 26 per cent.,15
NA,"The Leader of the Opposition, in his speech",15
NA,"to the ACOSS congress, was outraged that",15
NA,those who were unemployed experienced a,15
NA,real increase in their disposable income of 26,15
NA,per cent over the last eight years-a stagger-,15
NA,ing 54 per cent if they received rent assist-,15
NA,ance. These increases were understood by,15
NA,social security recipients. When we hear,15
NA,interjections from the Opposition about work,15
NA,"being the solution, it is hardly the solution for",15
NA,the aged when they are in poverty or disad-,15
NA,vantaged. The aged certainly remember that,15
NA,in 1983 the pension was only 22 per cent of,15
NA,average weekly earnings. They understand,15
NA,that it is now 26 per cent of average weekly,15
NA,earnings. The suggestion that somehow the,15
NA,Hawke Government favours welfare over,15
NA,work is erroneous.,15
NA,The Leader of the Opposition asserts that,15
NA,there are a large number of people receiving,15
NA,the dole who feel no pressure to go out and,15
NA,get themselves jobs. That is an extraordinary,15
NA,statement coming from the Leader of the,15
NA,Opposition. The reality is that no government,15
NA,has done more than this Government to link,15
NA,the social security system to an active em-,15
NA,ployment strategy. Unlike the Opposition,15
NA,"when it was in government in 1982-83, when",15
NA,little was done to create any relationship,15
NA,between the unemployment benefit and work,15
NA,"and training, this Government has placed a",15
NA,great deal of emphasis on seeking to maxi-,15
NA,mise the opportunities for people to leave,15
NA,dependants on benefits and take up the oppor-,15
NA,tunities to find work.,15
NA,"Indeed, there is no clearer contrast between",15
NA,the Government and the Opposition than that,15
NA,between a policy that would simply cut,15
NA,"people off after nine months, simply saying,",15
NA,'After nine months you don't get paid any,15
NA,"more, you don't deserve any more assess-",15
NA,ments; after nine months you go on the scrap,15
NA,"heap', and a policy that, when people reach",15
NA,"long term unemployment, seeks to structure",15
NA,assistance more in line with training and other,15
NA,forms of assistance for unemployment.,15
NA,Programs such as JET and Newstart and,15
NA,disability reforms are all about offering people,15
NA,opportunities to get into the mainstream of,15
NA,our community life. Rather than the,15
NA,Government looking at the issue of unem-,15
NA,"ployment as a welfare issue, it has seen that",15
NA,"issue as one that needs to be addressed,",15
NA,certainly in terms of improved benefits while,15
NA,"people are outside the work force, and it has",15
NA,also seen it as one that maximises the oppor-,15
NA,tunities that can be taken to ensure that,15
NA,people return to meaningful work.,15
NA,When one returns to the ACOSS speech by,16
NA,"the Leader of the Opposition, in a sense one",16
NA,is looking through a window back into the,16
NA,"nineteenth century, looking at the attitudes",16
NA,that were there1in the depression of the 1890s.,16
NA,"Mr Thckey- Mr Acting Speaker, I have a",16
NA,point of order. Standing order 145 deals with,16
NA,the matter of relevance. It would be a great,16
NA,"opportunity for you personally, Mr Acting",16
NA,"Speaker, to demonstrate to this Parliament",16
NA,"that you at least understand its meaning,",16
NA,which clearly the Ministers do not. I would,16
NA,suggest that the Minister has no responsibility,16
NA,for speeches made by other people and that it,16
NA,would be a good idea if he told us how he,16
NA,was going to fix the unemployment problem,16
NA,and not talk about handouts.,16
Mr ACTING SPEAKER,There is no,16
NA,point of order. The answer is still relevant to,16
NA,"the question. However, I am sure the Minister",16
NA,will assist the House by drawing his answer,16
NA,to a conclusion.,16
Mr HOWE,I am happy to do that. I am,16
NA,simply drawing the parallel that when one,16
NA,"looks at the language of the speech, what one",16
NA,"returns to is the nineteenth century, when at",16
NA,least towards the end of that period progress-,16
NA,ive social workers recognised that there was,16
NA,something somehow wrong about a distinction,16
NA,"between the deserving and undeserving poor,",16
NA,that we could do a little better in terms of,16
NA,conceptualisation than talk about people who,16
NA,"are genuinely poor, as if those who are",16
NA,"unemployed, those who happen to be in a",16
NA,situation of dependency because of marriage,16
NA,"breakdowns, those who suffer from a disabili-",16
NA,"ty, are somehow responsible for their own",16
NA,situation.,16
NA,Mr Thckey-I have a point of order. I,16
NA,"applauded your decision, Mr Acting Speaker.",16
NA,"The Minister is now ignoring you, insulting",16
NA,"you, and should bring his answer to a conclu-",16
NA,sion as you suggested.,16
Mr ACTING SPEAKER,I am listening,16
NA,to the Minister's summing::-up of his answer.,16
Mr HOWE,That is the tenor of the,16
NA,speech by the Leader of the Opposition. It is,16
NA,a tenor which is not simply out of touch with,16
NA,"contemporary welfare, but it has been out of",16
NA,touch with good thinking in terms of social,16
NA,policy for a century. That is what is wrong,16
NA,with it. It is an intellectual contribution that,16
NA,",represents all of the conservative values for a",16
NA,class which may have dominated the nine-,16
NA,teenth century but ought to take its place in,16
NA,the twentieth century and work with people,16
NA,rather than against them in the insulting way,16
NA,suggested by the Leader of the Opposition at,16
NA,ACOSS.,16
NA,Prime Minister,16
Mr REITH,My question is directed to the,16
NA,Prime Minister. I refer him to an interview,16
NA,"with his former Deputy, the honourable",16
NA,"member for Blaxland, Mr Keating, that was",16
NA,published in the Sydney Morning Herald last,16
NA,weekend. In this interview the honourable,16
NA,member for Blaxland is quoted as saying:,16
NA,I won't serve a person who can't keep their word.,16
NA,If the Prime Minister's close colleague of,16
NA,"eight years does not trust him, why should the",16
NA,Australian people?,16
Mr HAWKE,All I can say is that some-,16
NA,time in 1993 the Australian people will be,16
NA,given the opportunity to decide whether they,16
NA,trust me or the honourable member for,16
NA,"Flinders, if he is still here. There is not a",16
NA,great deal of certainty in Australian politics.,16
NA,I will be leading the Government in the,16
NA,election in 1993. I am not sure whether Dr,16
NA,Hewson will be leading the Opposition. It is,16
NA,our even less sure whether the honourable mem-,16
NA,ber for Flinders will be the Deputy Leader of,16
NA,"the Liberal Party. But whoever is there, the",16
NA,"Australian people will have the chance, as",16
NA,"they did in 1983, 1984, 1987 and 1990, to",16
NA,choose between a government-,16
NA,Mr Reith-Why don't you create jobs?,16
Mr HAWKE,To that quiet little sotto,16
NA,voce interjection 'Why don't you create,16
NA,"jobs?', I will tell the honourable gentleman",16
NA,what we have done. Including the loss of,16
NA,"employment in the last 12 months, this",16
NA,Government has created on average each year,16
NA,"177,000 new jobs. That is three times faster",16
NA,than in the period of the Leader of the,16
NA,"Opposition's predecessors, when he was",16
NA,advising them how to run the economy. He,16
NA,made an absolute mess of it then; he is now,16
NA,showing that he is incompetent. He will,16
NA,increase inflation with his goods and services,16
NA,"tax-theoretically, because he will not be",17
NA,bringing it in.,17
Dr HEWSON ,"Oh, come on!",17
Mr HAWKE,Of course he will not. He,17
NA,"will not be elected, so he will not be there to",17
NA,"bring it in. But, conceptually, if he were to",17
NA,have the chance to bring in his goods and,17
NA,"services tax, he would smash the gains on",17
NA,"inflation that we have made, he would lose",17
NA,"our competitiveness, and he would increase",17
NA,"unemployment, particularly when the Opposi-",17
NA,tion talks about slashing expenditures by $4,17
NA,billion. As I have said in answer to the,17
NA,"Deputy Leader of the Opposition, the chance",17
NA,will be given to the people sometime in 1993,17
NA,to make their choice on whom they want to,17
NA,rely upon. As they have done on the four,17
NA,"previous occasions, they will pick the",17
NA,Australian Labor Party under my leadership,17
NA,because we leave the Opposition for dead in,17
NA,terms of economic management and social,17
NA,compassion.,17
NA,Occupational Superannuation,17
Mr SAWFORD,Has the Treasurer seen,17
NA,reports proposing that occupational superan-,17
NA,"nuation be scrapped to save 100,000 jobs?",17
NA,What would the effects be of such a measure?,17
NA,Is it the intention of the Government to scrap,17
NA,occupational superannuation?,17
Mr KERIN,No doubt the honourable,17
NA,member's question is provoked by the sugges-,17
NA,tion that came from the remarkable speech of,17
NA,the Leader of the Opposition to the ACOSS,17
NA,national conference where he saw fit to attack,17
NA,organisations such as the Salvation Army and,17
NA,the St Vincent de Paul Society. But I find it,17
NA,incredible that even this Opposition Leader,17
NA,would get up in front of the nation's peak,17
NA,welfare organisations and tell them that the,17
NA,Government should scrap a policy which will,17
NA,allow all working Australians to provide for,17
NA,their old age. Already something like 70 per,17
NA,cent of wage and salary earners are covered,17
NA,by occupational superannuation. The Leader,17
NA,of the Opposition made that statement know-,17
NA,ing that our population is ageing and that it,17
NA,will become an increasing burden over,17
NA,coming decades for those in the work force to,17
NA,provide the existing level of age pension for,17
NA,retirees. It is obvious what the implication of,17
NA,that will be for the living standards of future,17
NA,generations of Australian workers. In the,17
NA,"absence of occupational superannuation, they",17
NA,would have to be taxed more heavily to,17
NA,provide age pensions.,17
NA,ill years gone by most people would have,17
NA,assumed that a Leader of the Liberal Party,17
NA,would be enthusiastic about a measure which,17
NA,would help people provide for their old age,17
NA,"rather than rely on the social security system,",17
NA,particularly a measure which would give them,17
NA,a better standard of living in retirement. Quite,17
NA,"frankly, I am amazed. People would wonder",17
NA,why the Leader of the Opposition said in a,17
NA,doorstop on 18 August this year:,17
NA,.. ' . I don't believe that occupational superannua-,17
NA,tion makes any sense in a country like Australia.,17
NA,People would be asking: what is the policy,17
NA,prescription of the Leader of the Opposition?,17
NA,Anyone listening to the ABC on 31 July this,17
NA,year might have heard him say:,17
NA,People can prepare for their superannuation (by),17
NA,not only putting it into a few superannuation funds,17
NA,"... the:>: may save in banks, they may keep their",17
NA,money In a stockmarket and invest in equity,17
NA,themselves.,17
NA,I do not know when it was that the Leader of,17
NA,"the Opposition went back to Welfare Avenue,",17
NA,but I doubt whether his old neighbours have,17
NA,the Reuters screen installed next to their beds.,17
NA,The regrettable fact is that not enough,17
NA,Australians have had the capacity to provide,17
NA,adequately for their retirement. The Leader of,17
NA,the Opposition needs to recognise that not,17
NA,many Australians fit his computer driven,17
NA,"model. Through non-compliance, many do not",17
NA,"have any superannuation cover, and the",17
NA,present level of award superannuation cover,17
NA,is insufficient to provide a reasonable,17
NA,standard of living in retirement. We cannot,17
NA,afford to dismiss this problem for later on. It,17
NA,takes in excess of 30 years for ordinary wage,17
NA,and salary earners to save sufficient money to,17
NA,finance an adequate retirement income. With,17
NA,the first of the baby-boomers reaching 65 by,17
NA,"the year 2011, there is no practical alternative",17
NA,to the current timetable.,17
NA,The Leader of the Opposition has tried a,17
NA,"scare campaign, suggesting that occupational",17
NA,"superannuation will cost 100,000 jobs; and he",17
NA,is using the recession to suggest that this is,17
NA,"not the time for reform. Of course, for the",17
NA,"Leader of the Opposition, the Liberal Party",18
NA,"and the Opposition in general, it is never the",18
NA,time for any reform. The Leader of the,18
NA,Opposition ignores the facts. No employer,18
NA,will face an indease in superannuation contri-,18
NA,butions under these arrangements before 1,18
NA,"July 1992, by which time the recovery will be",18
NA,well under way.,18
NA,Mr Reith-I'll tell you what: you will eat,18
NA,those words.,18
Mr KERIN,Those opposite put on a,18
NA,wholesale sales tax. What do they want-19,18
NA,per cent inflation like New Zealand had? That,18
NA,is a good way to stymie recovery.,18
NA,Mr Reith-You tell that to the unem-,18
NA,ployed. That is absolute hypocrisy.,18
Mr ACTING SPEAKER,Order! The,18
NA,member for Flinders!,18
Mr KERIN,New Zealand had 19 per cent,18
NA,inflation and interest rates of 25 per cent. This,18
NA,is the prescription that those opposite put,18
NA,forward. Where are the jobs in that? Honour-,18
NA,able members opposite are berserk. The,18
NA,Leader of the Opposition ignores the fact that,18
NA,for many employers who are already comply-,18
NA,ing with the 3 per cent obligation there will,18
NA,be no additional increase until 1 July 1993.,18
NA,He ignores the fact that improvements in,18
NA,superannuation will be taken into account in,18
NA,future award negotiations.,18
NA,"No, we will not be scrapping occupational",18
NA,"superannuation; no, we will not be scrapping",18
NA,"100,000 jobs; no, we will not be scrapping",18
NA,the welfare of future Australian retirees.,18
NA,Unemployment,18
Mr TIM FISCHER,My question is,18
NA,"directed to the Prime Minister, and it follows",18
NA,up on behalf of the one million jobless. The,18
NA,"Victorian Premier, Mrs Kirner, said that she",18
NA,has been telling him for some time that what,18
NA,we need in this country is a 'national jobs,18
NA,policy'. Now that this Labor Premier has,18
NA,confirmed that the Federal Government does,18
NA,"not have a jobs policy, and given the impact",18
NA,"of the drought, when will the Prime Minister",18
NA,face up to his responsibilities and put in place,18
NA,policies that will create long term economic,18
NA,growth and sustainable jobs?,18
Mr HAWKE,I remind the Leader of the,18
NA,National Party of something that I pointed out,18
NA,\n the House some time ago about the impact,18
NA,of the policies that the honourable member is,18
NA,advocating.,18
NA,Mr Beale-What about Kirner?,18
Mr HAWKE,We will come to the Premi-,18
NA,"er of Victoria in a moment, if the honourable",18
NA,member will just contain himself. Honourable,18
NA,members opposite should recall that what they,18
NA,are advocating to deal with employment in,18
NA,this country is a goods and services tax. I,18
NA,want to remind them of some figures that I,18
NA,gave recently about what happened in New,18
NA,Zealand with the introduction of a broad,18
NA,"based consumption tax. In New Zealand, since",18
NA,"the introduction of the consumption tax,",18
NA,employment has fallen by 6 per cent. That is,18
NA,what has happened in New Zealand. Honour-,18
NA,able members cannot just wipe New Zealand,18
NA,"off, because every one of the Opposition's",18
NA,shadow Ministers is beating a path across,18
NA,there. They want to make Australia a nation,18
NA,of Kiwis. New Zealand is their role model. I,18
NA,do not think that that is something to which,18
NA,"Australians particularly look forward, but that",18
NA,is what honourable members opposite want to,18
NA,do. They say that this is the example that they,18
NA,want to follow.,18
NA,"I tell the gentleman who asked the question,",18
NA,"the Leader of the National Party that, since",18
NA,the broad based consumption tax was intro-,18
NA,"duced in New Zealand, employment has fallen",18
NA,by almost 6 per cent. At the same time in this,18
NA,"country, including the employment losses of",18
NA,"the most recent period, there has been a 9 per",18
NA,cent increase in employment. That is a 15 per,18
NA,cent difference. That is what honourable,18
NA,members opposite would do to this country.,18
NA,They would smash any opportunity for eco-,18
NA,nomic recovery. Just as this has happened in,18
NA,"New Zealand, so it would happen here.",18
NA,The situation is that the record of this,18
NA,"Government is, as I have said before in this",18
NA,"place, the creation of 177,000 jobs per annum,",18
NA,"on average, since we have been in",18
NA,government. Honourable members opposite,18
NA,had their opportunity. We have created jobs,18
NA,three times faster than honourable members,18
NA,opposite created them when they were in,18
NA,government. The honourable member opposite,18
NA,"can shake his unknowing head, but he cannot",19
NA,change the statistics. Our rate of employment,19
NA,creation is three times greater than that of,19
NA,honourable members opposite.,19
NA,While employment in New Zealand-the,19
NA,country which the Opposition uses as its,19
NA,model and on which it wants to base its,19
NA,experiment in this country-was going down,19
NA,"by 6 per cent, Australia's was up by 9 per",19
NA,"cent, a difference of a million jobs.",19
NA,Mr Tim Fischer- Mrs Kirner?,19
Mr HAWKE,We have pointed out-it is,19
NA,true for the Premier of Victoria; it is true for,19
NA,everyone in the State-that one cannot change,19
NA,the statistics. The statistics are very simple,19
NA,and I will remind the Leader of the National,19
NA,Party what they were and what we had to deal,19
NA,with. We had a situation in this country where,19
NA,expenditure was increasing twice as fast as,19
NA,production. The Leader of the National Party,19
NA,will admit in the privacy of his room that if,19
NA,we had not slowed down the Australian,19
NA,economy the world would have imposed a,19
NA,much more drastic solution upon us. That is,19
NA,"the fact, so we had to slow the economy",19
NA,down.,19
NA,Now we are starting to see the indisputable,19
NA,signs of recovery which will mean that in the,19
NA,second half of this financial year employment,19
NA,"will grow, and it will grow on a much more",19
NA,secure base. As part of the slowing down of,19
NA,"the Australian economy, which had to be",19
NA,"done in those circumstances, we now have a",19
NA,position which is distinct from any other,19
NA,"recession out of which this country has come,",19
NA,including what those opposite gave us. We,19
NA,inherited their recession. What was the infla-,19
NA,tion rate that they gave us? It was 11.2 per,19
NA,cent. They gave us a massive recession but,19
