Speaker,Text,pageNumbers
NA,"immigration detention, regardless of the",20
NA,sentence imposed. The intended amendment,20
NA,will not limit the application of the existing,20
NA,provisions relating to the character test.,20
NA,bill therefore seeks to establish an additional,20
NA,benchmark for criminal behaviour that will,20
NA,automatically lead to a visa applicant or,20
NA,holder failing the character test if they are,20
NA,convicted of an offence committed while,20
NA,they are in immigration detention.,20
NA,"Similarly, section 500A of the Migration",20
NA,Act provides that the minister may refuse the,20
NA,grant of a temporary safe haven visa or may,20
NA,cancel a temporary safe haven visa if a,20
NA,person has been sentenced to imprisonment,20
NA,of 12 months or more. Without limiting the,20
NA,application of the existing character,20
NA,provisions relating to section 500A of the,20
NA,"Migration Act, the proposed measures will",20
NA,amend section 500A of the act so that the,20
NA,minister may also refuse to grant a safe,20
NA,"haven visa, or may cancel a safe haven visa",20
NA,if the person is convicted of any offence,20
NA,committed while they are in immigration,20
NA,detention.,20
NA,For both the section 501 and section 500A,20
NA,"amendments it is intended, if a person",20
NA,"escapes from immigration detention, that any",20
NA,conviction for the offence of escaping or for,20
NA,an offence committed during or following,20
NA,their escape-up to the time of their being,20
NA,returned to immigration detention-be,20
NA,included.,20
NA,The amendments to sections 501 and,20
NA,500A have been drafted to ensure that they,20
NA,as a apply only to persons who have been,20
NA,convicted of an offence by a court. The,20
NA,amendments made to sections 501 and 500A,20
NA,will not apply to a person who is charged,20
NA,before a court with an offence or offences,20
NA,and the court is satisfied in respect of that,20
NA,"charge, or more than one of those charges,",20
NA,"that the charge is proved, but has discharged",20
NA,the person without a conviction on that,20
NA,"charge, or any of those charges. That is, there",20
NA,must be at least one conviction for the,20
NA,This amendments to sections 501 and 500A to,20
NA,apply. Currently section 197B of the,21
NA,Migration Act provides that an immigration,21
NA,detainee is guilty of an offence if he or she,21
NA,"manufactures, possesses, uses or distributes a",21
NA,weapon. A weapon includes a thing made or,21
NA,adapted for use for inflicting bodily injury;,21
NA,or a thing where the detainee who has the,21
NA,"thing intends or threatens to use the thing, or",21
NA,"intends that the thing be used, to inflict",21
NA,bodily injury. The current maximum penalty,21
NA,is imprisonment for three years. The,21
NA,proposed amendment to section 197B of the,21
NA,Migration Act will increase the maximum,21
NA,penalty to five years imprisonment. The,21
NA,"manufacture, possession, use and distribution",21
NA,of a weapon by a detainee puts at risk the,21
NA,personal safety of others in the immigration,21
NA,"detention environment, including other",21
NA,"detainees, Commonwealth officers,",21
NA,contracted detention services staff and,21
NA,visitors. The Australian community expects,21
NA,that there be robust sanctions to deal with,21
NA,people in immigration detention who,21
NA,threaten or inflict harm on other people and,21
NA,the intended increase in the maximum,21
NA,penalty for this offence reflects the,21
NA,seriousness with which the community views,21
NA,this offence.,21
NA,Conclusion,21
NA,"In summary, people in immigration",21
NA,detention who might contemplate criminal,21
NA,"behaviour, including the manufacture,",21
NA,"possession or use of weapons, need to clearly",21
NA,understand the seriousness of such behaviour,21
NA,and legal consequences that could follow,21
NA,from that behaviour in terms of criminal,21
NA,convictions and visa outcomes. These,21
NA,changes will: strengthen the character test in,21
NA,section 501 of the Migration Act; strengthen,21
NA,the power to refuse or cancel a temporary,21
NA,safe haven visa in section 500A of the,21
NA,Migration Act; and provide further,21
NA,disincentive in relation to the manufacture,21
NA,and possession of weapons by detainees by,21
NA,increasing the maximum penalty in section,21
NA,197B of the Migration Act. These measures,21
NA,are intended to send a strong and clear,21
NA,message that the kind of unacceptable,21
NA,behaviour recently seen at immigration,21
NA,detention centres will not be tolerated by the,21
NA,government.,21
NA,I commend the bill to the House.,21
NA,Debate adjourned.,21
NA,"Families, Housing, Community",21
NA,Services and Indigenous Affairs and,21
NA,Other Legislation Amendment,21
NA,(Budget and Other Measures) Bill,21
NA,2010,21
NA,Consideration of Senate Message,21
NA,Bill returned from the Senate with,21
NA,amendments.,21
NA,Ordered that the amendments be,21
NA,considered immediately.,21
NA,Senate's amendments-,21
NA,"(1) Clause 2, page 2 (table item 2), omit the table",21
NA,"item, substitute:",21
NA,2. Schedule 1 1 January 1 January,21
NA,2011. 2011,21
NA,3. Schedule 2 1 July 1 July 2011,21
NA,2011.,21
NA,"(2) Schedule 2, heading, page 8 (lines 1 and 2),",21
NA,"omit the heading, substitute:",21
NA,Schedule 2-Disability support pension,21
NA,"(3) Schedule 2, item 7, page 9 (table item 2), after",21
NA,"""1218AA"", insert "", 1218AB"".",21
NA,"(4) Schedule 2, page 9 (before line 12), before",21
NA,"item 8, insert:",21
NA,7A After section 1218AA,21
NA,Insert:,21
NA,1218AB Extended portability period for,21
NA,disability support pension,21
NA,"(1) The Secretary may, by written",21
NA,"determination, extend the person's portability",21
NA,period for disability support pension if all of the,21
NA,following circumstances (the qualifying,21
NA,circumstances) exist:,21
NA,(a) the person is severely disabled (see,22
NA,subsection 23(4B));,22
NA,(b) the person is receiving disability support,22
NA,pension;,22
NA,(c) the person is wholly or substantially,22
NA,dependent on a family member of the person (see,22
NA,subsection 23(14));,22
NA,(d) the Secretary is satisfied that the person,22
NA,will be living with the family member of the,22
NA,person throughout the period of absence;,22
NA,(e) the family member of the person is,22
NA,engaged in employment in Australia for an,22
NA,employer immediately before the start of the,22
NA,period of absence;,22
NA,(f) the Secretary is satisfied that the family,22
NA,member of the person will be engaged in,22
NA,employment outside Australia for that employer,22
NA,throughout the period of absence.,22
NA,(2) If the Secretary extends a person's,22
NA,"portability period under subsection (1), the",22
NA,person's portability period for disability support,22
NA,"pension, for the purposes of this Part, is the",22
NA,extended period.,22
NA,(3) The Secretary may revoke the,22
NA,determination if any of the qualifying,22
NA,circumstances ceases to exist.,22
NA,(4) A determination under subsection (1) is,22
NA,a legislative instrument.,22
NA,Note: The heading to section 1218AA is,22
NA,"altered by omitting ""Extended"" and substituting",22
NA,"""Unlimited"".",22
Ms COLLINS ,Franklin-Parliamentary,22
NA,Secretary for Community Services) (09:09):,22
NA,I move:,22
NA,That the amendments be agreed to.,22
NA,These amendments provide for portability of,22
NA,the disability support pension to be extended,22
NA,in certain circumstances in which a family,22
NA,member of a DSP recipient is seconded,22
NA,overseas for employment purposes. These,22
NA,amendments reflect the findings of the,22
NA,"Senate committee inquiry on the Families,",22
NA,"Housing, Community Services",22
NA,Indigenous Affairs and Other Legislation,22
NA,Amendment (Budget and Other Measures),22
NA,Bill 2010. The government has been,22
NA,responsive. We recognise that some family,22
NA,members of disability support pensioners,22
NA,may be required to spend extended periods,22
NA,of time overseas as a result of their,22
NA,"employment-for example, employees of the",22
NA,Department of Foreign Affairs and Trade.,22
Mr ANDREWS ,Menzies) (09:10): I,22
NA,indicate that the coalition support these,22
NA,"amendments. They are sensible, they are",22
NA,"practical and they are common sense, and we",22
NA,will support this legislation.,22
NA,Question agreed to.,22
NA,Social Security Legislation,22
NA,Amendment (Job Seeker Compliance),22
NA,Bill 2011,22
NA,Report from Committee,22
Ms RISHWORTH ,Kingston) (09:11):,22
NA,On behalf of the Standing Committee on,22
NA,Education and Employment I present the,22
NA,committee's report entitled Advisory report,22
NA,on the Social Security Legislation,22
NA,Amendment (Job Seeker Compliance) Bill,22
NA,"not 2011, incorporating a dissenting report from",22
NA,"the member for Melbourne, together with the",22
NA,minutes of proceedings.,22
NA,Ordered that the report be made a,22
NA,parliamentary paper.,22
Ms RISHWORTH, by leave-The bill,22
NA,was referred by the House Selection,22
NA,Committee to the House Standing,22
NA,Committee on Education and Employment,22
NA,on 24 March 2011 for inquiry and report.,22
NA,This is the second bill referred to the,22
NA,education and employment committee under,22
NA,the new arrangements that provide for the,22
NA,Selection Committee to refer a bill to a,22
NA,committee for an advisory report.,22
NA,The inquiry received 16 submissions and,22
NA,"and took evidence from government departments,",22
NA,"employment and social security peak bodies,",22
NA,employment service providers and other,23
NA,stakeholders in two public hearings that were,23
NA,held in Melbourne and Canberra. We are,23
NA,especially grateful to the,23
NA,organisations and departments,23
NA,participated in the inquiry.,23
NA,The committee was struck by the passion,23
NA,"for social welfare, commitment to",23
NA,employment participation and breadth of,23
NA,knowledge expressed in many submissions,23
NA,and by numerous witnesses. Although the,23
NA,committee recognises that broader issues,23
NA,were raised in relation to the social,23
NA,"and welfare systems as a whole, the",23
NA,"committee's focus must, of course, remain on",23
NA,the measures proposed by this bill. This bill,23
NA,seeks to tighten the compliance regime,23
NA,currently applicable to job seekers receiving,23
NA,participation payments by introducing,23
NA,payment suspensions for job seekers who fail,23
NA,to attend appointments with their,23
NA,employment service providers until they,23
NA,agree to reschedule that appointment.,23
NA,There is no doubt about the crucial role,23
NA,that sustained and meaningful employment,23
NA,participation plays in the lives of all,23
NA,Australians. The minister echoed the words,23
NA,of our Prime Minister when she indicated,23
NA,that the benefits of employment stretch far,23
NA,beyond the receipt of a pay packet.,23
NA,Employment participation brings with it a,23
NA,suite of benefits including not only economic,23
NA,"security but also dignity, purpose and",23
NA,direction. A central element of fostering,23
NA,employment participation is encouraging job,23
NA,seekers to interact and engage with their,23
NA,employment service providers. A lot of,23
NA,people have spoken about this as a punitive,23
NA,"action, but the government and the",23
NA,committee saw it as a way to engage job,23
NA,seekers and to get them to talk with their,23
NA,"employment services, which is critical and",23
NA,important. The committee believes that this,23
NA,bill is a step in the right direction in this,23
NA,regard. I would like to respond to some of,23
NA,"the assertions in the dissenting report, in",23
NA,particular that there was not support for this,23
NA,"measure. In response to this claim, I draw the",23
NA,"people, attention of the House to, for example, the",23
NA,"who evidence from Dr Prins Ralston, Executive",23
NA,Leader of Employment Solutions at Mission,23
NA,"Australia, who said that these measures will:",23
NA,… assist employment providers by encouraging,23
NA,job seekers to properly engage with the system.,23
NA,That is the core of what we believe-that these,23
NA,amendments will be a tool that will help us to,23
NA,better engage job seekers.,23
NA,"security Ms Sinclair, CEO of the National",23
NA,"Employment Services Association, said:",23
NA,The amendments outlined in the current bill are,23
NA,considered welcome improvements to the job,23
NA,seeker compliance framework and we believe,23
NA,should put a greater emphasis on engagement and,23
NA,participation.,23
NA,While recognising that there were mixed,23
NA,"views expressed in the report of the CPSU,",23
NA,the union that represents the front-line,23
NA,"workers, its submission said:",23
NA,The majority of CPSU members felt that the,23
NA,proposed changes would likely increase,23
NA,compliance by job seekers as payments would not,23
NA,be made until job seekers attended appointments.,23
NA,A majority of members also said that changes to,23
NA,notification for reconnection requirements would,23
NA,improve job seeker compliance.,23
NA,We recognise that some issues with the bill,23
NA,"were brought up, especially in the",23
NA,"administration of the system, and the",23
NA,committee's report contains 10,23
NA,recommendations which we believe will,23
NA,enhance the communication and equitable,23
NA,administration of the measures proposed in,23
NA,the bill.,23
NA,A strong message to the committee,23
NA,received from peak bodies and other,23
NA,stakeholders was that the social security,23
NA,system is complex and often confusing.,23
NA,"Therefore, a key recommendation in our",23
NA,report centres on the production of plain,23
NA,English explanations of the changes,23
NA,proposed in the bill and the impact that they,24
NA,will have. The purpose of this,24
NA,recommendation is to combat and minimise,24
NA,complexity in order to enable effective,24
NA,communication of the changes proposed in,24
NA,the bill to all job seekers and to ensure that,24
NA,job seekers fully understand their obligations,24
NA,and are able to meaningfully engage with,24
NA,employment service providers. In a similar,24
NA,"vein, the committee has recommended that",24
NA,the word 'special' be removed from the,24
NA,reasonable excuses provision proposed by,24
NA,"the bill, again in order to simplify and clarify",24
NA,the measures proposed by the bill and ensure,24
NA,that they are implemented as intended,24
NA,without an unnecessary level of complexity.,24
NA,The committee has also recommended the,24
NA,development of consistent guidance and,24
NA,training materials for those who will be,24
NA,involved in the administration of the,24
NA,proposed compliance regime and the,24
NA,provision of comprehensive training to,24
NA,Centrelink and employment service provider,24
NA,staff. These measures will ensure the,24
NA,consistent and equitable application and,24
NA,administration of the proposed compliance,24
NA,"regime across the board. Furthermore, the",24
NA,committee has recommended the collection,24
NA,of data in relation to why job seekers without,24
NA,a reasonable excuse miss appointments and a,24
NA,review of the impact of the measures,24
NA,proposed by this bill.,24
NA,recommendations are targeted at filling a,24
NA,perceived gap in the research conducted in,24
NA,the area of job seeker compliance and,24
NA,ensuring that a concerted effort is made to,24
NA,continue to monitor and evaluate the,24
NA,effectiveness of the proposed compliance,24
NA,regime.,24
NA,"In relation to vulnerable job seekers, about",24
NA,whom many witnesses and submissions,24
NA,"expressed concern, the committee has",24
NA,recommended that employment service,24
NA,providers utilise all re-engagement methods,24
NA,"available to them, not only compliance",24
NA,"action, in order to re-engage these job",24
NA,seekers. The committee recognises that,24
NA,vulnerable job seekers do have special needs,24
NA,that must be addressed properly. The,24
NA,committee has also recommended that,24
NA,additional training and resources be provided,24
NA,to Centrelink staff in order to raise awareness,24
NA,of vulnerable job seekers and ensure that,24
NA,their vulnerabilities are being identified and,24
NA,managed in a manner that is conducive to,24
NA,assisting these job seekers to find and,24
NA,maintain employment.,24
NA,The committee also acknowledges the,24
NA,concerns that were raised about the capacity,24
NA,of Centrelink staff to implement the,24
NA,"proposed measures, given their current",24
NA,workload. I and the committee were pleased,24
NA,that the Department of Human Services has,24
NA,indicated that it will monitor this impact in,24
NA,consultation with Centrelink staff and,24
NA,rearrange working arrangements,24
NA,accordingly. The committee agrees that this,24
NA,monitoring should occur to ensure that no,24
NA,undue stress or unreasonable workloads are,24
NA,put on front-line staff.,24
NA,"In closing, I would like to thank all the",24
NA,committee members who worked on this.,24
NA,There was a lot of constructive discussion,24
NA,and engagement on this. I would also like to,24
NA,These thank the committee secretariat for their,24
NA,"support-in particular, Sara Edson and",24
NA,Larisa Michalko for their hard work on this,24
NA,inquiry. I commend the report to the House.,24
Mr BANDT ,Melbourne) (09:20): by,24
NA,leave-We hear a lot in this place and,24
NA,"elsewhere about evidence based policy, and",24
NA,indeed I think it was the member for Fraser,24
NA,who moved a motion to that effect which,24
NA,"was passed in this House. But, if there were",24
NA,ever any proof needed that evidence based,24
NA,policy gives way to political imperatives,24
NA,"every time, it was this inquiry process and",25
NA,"this bill. As we have heard, the effect and the",25
NA,purpose of the bill is to impose sanctions on,25
NA,job seekers up to and including losing part of,25
NA,their pay that they will never get back.,25
NA,"During the course of the inquiry, almost",25
NA,"everyone who fronted up to the inquiry,",25
NA,either in the form of a written submission or,25
NA,"to give us evidence in person, said that this",25
NA,was the wrong approach.,25
NA,Last year there was an independent review,25
NA,commissioned by this government into the,25
NA,compliance framework for the social security,25
NA,system. That review was chaired by,25
NA,Professor Julian Disney. There were a,25
NA,number of recommendations. Prior to the,25
NA,"introduction of this bill, the government had",25
NA,"not responded to the recommendations, but it",25
NA,is basing its bill on the review and says the,25
NA,review by Professor Disney gave support to,25
NA,the move to impose financial sanctions on,25
NA,job seekers. The only problem with that is,25
NA,that Professor Disney fronted up to the,25
NA,inquiry and gave evidence that he thought,25
NA,"that, at best, this bill was premature and was",25
NA,in effect ill judged. He said that he only,25
NA,included a note about that in his independent,25
NA,report because it was raised by other parties,25
NA,during the course of the federal election. He,25
NA,did not think it was a good idea and it was,25
NA,not one that he would have generated,25
NA,himself. It was an idea he felt obliged to,25
NA,raise because it was circulating in public,25
NA,debate. In his recommendation that refers to,25
NA,"this proposal, he said that at the very least",25
NA,should give all the other measures that he has,25
NA,recommended a year to bed down before we,25
NA,embark on something as punitive as,25
NA,suspending people's payments he reasons for,25
NA,that are clear. They were relayed to the,25
NA,committee by job agency after job agency,25
NA,who came before the committee to say that,25
NA,people find the social security system,25
NA,bewildering and that you cannot proceed on,25
NA,an assumption that the reason people miss,25
NA,appointments is that they are somehow,25
NA,"seeking to work the system. In fact, evidence",25
NA,was given to the inquiry that the people who,25
NA,want to work the system are precisely the,25
NA,ones who will turn up to every meeting,25
NA,because they know what is required. The,25
NA,people who are going to be hit by this bill are,25
NA,"not the ones who are rorting the system but,",25
NA,"according to the evidence, the ones who are",25
NA,confused by the system and who potentially,25
NA,find it difficult. That is why the No. 1,25
NA,recommendation of the independent review,25
NA,was that there be a plain language reworking,25
NA,of all materials associated with job seeker,25
NA,"compliance, because until we are sure that",25
NA,job seekers understand their obligations we,25
NA,cannot punish them for failing to meet them.,25
NA,The second implicit rationale in the bill is,25
NA,that job seekers are somehow not turning up,25
NA,for so-called illegitimate reasons. The,25
NA,"problem with that, if we are serious about",25
NA,"evidence based policy, is that you would",25
NA,imagine that someone would have been able,25
NA,to come to the inquiry and tell us why it is,25
NA,that people are missing appointments. No-,25
NA,one could do that. The department could not,25
NA,do that and none of the very small number of,25
NA,people who supported the submission could,25
NA,do that. What we do know from the figures is,25
NA,that 20 per cent of people who miss,25
NA,appointments are Indigenous Australians and,25
NA,that 47 per cent of the people who miss,25
NA,appointments are young people. No-one,25
NA,could explain why that was and no-one could,25
NA,we explain why it was justified that there should,25
NA,be a disproportionate impact on those people,25
NA,of these harsh penalties.,25
NA,What almost everyone who appeared,25
NA,before the inquiry agreed with was that we,25
NA,"should go back to basics. First of all, let us",25
NA,find out why people are missing these,25
NA,appointments-find out whether it is because,25
NA,"they do not have good transport options, find",25
NA,out whether it is because they do not,25
NA,"understand the system, find out whether they",25
NA,knew this was necessary in order for,26
NA,continued payment-and then develop,26
NA,"programs that are tailored to that. In fact,",26
NA,is going on. The inquiry heard that the,26
NA,Centrelink working group is looking at that,26
NA,at the moment; its work is not yet complete.,26
NA,That is why the Greens have put in a,26
NA,dissenting report. We cannot support the,26
NA,passage of this bill. We propose that time be,26
NA,given to allow the recommendations of the,26
NA,"independent inquiry to go ahead, to allow the",26
NA,Centrelink working group to do its job of,26
NA,gathering a proper evidence base about why,26
NA,so many young people and so many,26
NA,Indigenous Australians are,26
NA,"appointments, and to not take the approach",26
NA,that is more stick than carrot and potentially,26
NA,put some of our most disadvantaged job,26
NA,"seekers, who are without an income, even",26
NA,further into dire straits.,26
NA,COMMITTEES,26
NA,Treaties Committee,26
NA,Mr KELVIN THOMSON (Wills),26
NA,(09:25): On behalf of the Joint Standing,26
NA,"Committee on Treaties, I present the",26
NA,committee's report entitled Report 116:,26
NA,Treaties tabled on 24 and 25 November,26
NA,"2010, 9 February and 1 March 2011 and",26
NA,Treaties referred on 16 November 2010,26
NA,"(Part 3), incorporating a dissenting report.",26
NA,Ordered that the report be made a,26
NA,parliamentary paper.,26
NA,Mr KELVIN THOMSON: by leave-,26
NA,The Joint Standing Committee on Treaties,26
NA,Report 116 contains the committee's views,26
NA,on 15 treaties ranging from amendments to,26
NA,CITES and the Australian-New Zealand,26
NA,Closer Economic Relations Trade,26
NA,Agreement to ILO conventions on the,26
NA,"working conditions of sailors, the treatment",26
NA,of asbestos and occupational health and,26
NA,safety. I am happy to advise that this report,26
NA,deals with the last of the treaties for which,26
NA,that consideration was delayed by the 2010,26
NA,federal election. It is a credit to the,26
NA,committee's members that it has been able to,26
NA,consider and report on no less than 55,26
NA,treaties since the election and has met the,26
NA,agreed reporting deadline for each one of,26
NA,"them. In addition, for many of the treaties the",26
NA,committee not only issued invitations to,26
NA,"participate to its regular stakeholders,",26
NA,including government agencies and state and,26
NA,"territory governments, but was able to take",26
NA,evidence from a range of other interested,26
NA,"missing parties. For example, the committee's",26
NA,consideration of amendments to the,26
NA,Australian-New Zealand Closer Economic,26
NA,Relations Trade Agreement involved a visit,26
NA,"to suiting manufacturers the Stafford Group,",26
NA,whose plant is in North Melbourne. The,26
NA,Stafford Group retails it suits under the,26
NA,"brands Anthony Squires, Giotto and 1096.",26
NA,Anthony Squires is the only retailer of,26
NA,Report high-quality suits still manufacturing in,26
NA,Australia. The Stafford Group is concerned,26
NA,that this arrangement will be placed at risk,26
NA,by the amendments proposed to the,26
NA,Australian-New Zealand Closer Economic,26
NA,Relations Trade Agreement. The committee,26
NA,has been assured by the government that it is,26
NA,aware of the Stafford Group's tenuous,26
NA,position and that it is working to ameliorate,26
NA,the impact of the treaty amendments on that,26
NA,organisation.,26
NA,I also draw the parliament's attention to,26
NA,the participation of the seafaring community,26
NA,in the inquiry into the ILO Maritime Labour,26
NA,Convention. This convention is intended to,26
NA,provide a set of basic working conditions for,26
NA,seafarers employed in international,26
NA,commercial shipping. The convention,26
NA,"requires, amongst other things, that seafarers",26
NA,"be properly trained, have written legally",26
NA,"enforceable pay and conditions, have",27
NA,appropriate living conditions and have access,27
NA,"to medical care. Crucially, the convention",27
NA,will ensure that the conditions extend to,27
NA,ships registered in countries that are not,27
NA,party to the convention. International,27
NA,shipping that does not meet these conditions,27
NA,will face severe penalties when it enters the,27
NA,ports of convention signatories. The,27
NA,penalties will remove any shipping cost,27
NA,advantages attributable to poor working and,27
NA,living conditions for seafarers. Amongst,27
NA,those who have already ratified the,27
NA,convention are the flag of convenience states,27
NA,"of Liberia, Panama and the Bahamas. The",27
NA,convention has been well received by the,27
NA,seafaring community in Australia. Amongst,27
NA,those expressing support for Australia's,27
NA,ratification of the convention are peak,27
NA,"employer organisations, Shipping Australia",27
NA,Ltd and the Australian Ship Owners,27
NA,"Association; seafarers representatives, the",27
NA,Australian Institute of Marine and Power,27
NA,Engineers and the Maritime Union of,27
NA,Australia; and representatives of charities,27
NA,"supporting seafarers, the Australian Council",27
NA,of the Mission to Seafarers and the Sydney,27
NA,Seafarers Centre. All of these organisations,27
NA,had useful suggestions about how the,27
NA,"convention is implemented, and the",27
NA,committee commends their suggestions to,27
NA,the government for consideration.,27
NA,"It is remarkable, therefore, given",27
NA,degree of across-the-board support for this,27
NA,"convention, that coalition members and",27
NA,senators could not see their way clear to,27
NA,support it and have issued a dissenting,27
NA,report. It shows how deeply ideological they,27
NA,still are concerning industrial relations,27
NA,"questions, how hostile they are to the work",27
NA,"of the ILO, the International Labour",27
NA,"Organisation. And it shows that, when you",27
NA,"scratch below the surface, they have learnt",27
NA,nothing from the 2007 Work Choices,27
NA,debacle which led to their election defeat.,27
NA,"Finally, report No. 116 expresses the",27
NA,committee's frustration about treaties,27
NA,amended without ratification that come into,27
NA,force before they are scrutinised by the,27
NA,"committee or the public. For example, the",27
NA,treaty amending the International,27
NA,Convention for the Prevention of Pollution,27
NA,from Ships was tabled in parliament in,27
NA,"November 2010, after having come into",27
NA,force some five months earlier. This does not,27
NA,need to happen. Changes to treaties amended,27
NA,without ratification are provided to signatory,27
NA,countries for consideration up to 12 months,27
NA,before they come into effect. This period,27
NA,allows signatory countries that do not agree,27
NA,to the changes to either opt out of the,27
NA,changes or attempt to have the changes,27
NA,removed. In the case of the treaty amending,27
NA,the International Convention for the,27
NA,"Prevention of Pollution from Ships, the",27
NA,amendments were provided to Australia in,27
NA,mid-2009 and the period for objecting to the,27
NA,treaty ended in June 2010. There is enough,27
NA,time in this 12-month period for parliament,27
NA,and the public to make a material,27
NA,contribution to the outcome. So our report,27
NA,recommends that amendments to treaties of,27
NA,this sort be referred to the parliament for,27
NA,consideration at the time they are first,27
NA,provided to Australia so that the parliament,27
NA,can have a say before the changes come into,27
NA,force. I commend the report to the House.,27
NA,the high Public Accounts and Audit Committee,27
NA,Report,27
Mr OAKESHOTT ,Lyne) (09:32): On,27
NA,behalf of the Joint Committee of Public,27
NA,Accounts and Audit I present the,27
NA,committee's report entitled Report 422:,27
NA,Review of the 2009-10 Defence Materiel,27
NA,Organisation major projects report.,27
NA,Ordered that the report be made a,27
NA,parliamentary paper.,27
Mr OAKESHOTT, by leave-On 6,27
NA,December 2006 the Joint Committee of,27
NA,Public Accounts and Audit unanimously,28
NA,agreed to recommend that the Australian,28
NA,National Audit Office receive additional,28
NA,funding to produce an annual report on,28
NA,progress in major Defence projects. This,28
NA,"report would detail cost, schedule and",28
NA,capability information for a number of large,28
NA,acquisition projects. The government agreed,28
NA,with that recommendation and approved,28
NA,funding for the report in the May 2008,28
NA,budget. The intention was that the annual,28
NA,major projects report would provide a means,28
NA,"by which accessible, transparent and",28
NA,accurate information could be made,28
NA,available to the parliament and the,28
NA,Australian public about the state of Defence,28
