speakerGroups,Speaker,text,pageNumbers
27,Mr MCDONALD ,"I wish to ask your ruling, Mr Speaker, on a point of order in regard to the two questions to which you have just, very properly, taken exception. Is an honourable member in order in rising, under pretence of asking a question, and deliberately offering an insult either to an honourable member or to a party in this House? If such a practice is to be continued by honourable members opposite, the Opposition will have to retaliate.",17
28,Mr SPEAKER ,"I think that the honourable member will admit that I have already dealt with the two questions in the only way in which they could be dealt with. It is impossible for the Chair to know the nature of the question that an honourable member is going to put, but the growth of the practice of asking questions without notice is very largely responsible for what has just taken place. In the Parliament with which I was previously connected, questions without notice were not asked without the permission of the Chair, previously obtained, and with' the permission of the Minister who was to be interrogated. But for the practice which has grown up in this House we should haye been spared questions of the kind to which attention has just been directed, and which, I think, are disorderly and of an objectionable character.",17
29,Mr THOMAS BROWN ,I desire to ask Mr Speaker whether the insulting questions addressed to you - questions which you have described as disorderly- in regard to honourable members on this side of the House,17
30,Mr SPEAKER ,"If the honourable member will permit me, I think that I have dealt with the matter in a way which will prevent its recurrence, and that no good can be obtained by putting further questions, which must tend only to embarrass the Chair.",17
31,Mr THOMAS BROWN ,"I wish to ask, sir, whether the questions addressed to you in respect to the Opposition, and which you have held to be disorderly, are to appear in Hansard ? They seem to have been asked solely with the object of securing their publication in Hansard.",17
32,Mr SPEAKER ,"That is a matter which I shall have to consider. HOURS OF SITTING. NA tance of the discussion of the nnancial relations of the Commonwealth and States which is now taking place in this House, will the Prime Minister consider the advisableness of inviting honourable members to sit on Friday evenings?",17
33,Mr DEAKIN ,"Any proposition for the extension of the hours of sitting during this session will be warmly welcomed by the Government, and I hope the honourable member will be able to add other representations to his own in order that we may take the earliest advantage of the suggestion.",17
34,Mr BATCHELOR ,"In considering the suggestion just made by the honourable member for Echuca, will the Prime Minister have regard to an alternative proposal, which would suit the convenience of a much larger proportion of honourable members, following papers :namely, that we should meet on Wednesday and Thursday mornings?",17
35,Mr DEAKIN ,"An extension of the hours of sitting can be made only by imposing increased difficulties and responsibility on certain honourable members. At an early date, however, it will be necessary to have morning sittings, but I hope, with the assistance of the House, to avoid going further. If it be necessary to sit later as well as earlier, we must do so. PUBLIC SERVICE : MINIMUM WAGE.",18
36,Mr TUDOR ,"Recently a return was prepared to the order of the House, on a motion submitted by myself, showing the number of adults in the Public Service of the Commonwealth receiving less than the minimum wage. Will the Minister of Home Affairs make an effort to have the return prepared in a more intelligible form than that in which it has been submitted?",18
37,Mr FULLER ,"The honourable member having called my attention to the nature of the return, I caused it to be sent back to the Public Service Commissioner, with a request that a further investigation be made with a view to setting out more clearly the information sought by the honourable member. FEDERAL CAPITAL SITE.",18
38,Mr HENRY WILLIS ,"Has the atten. tion of the Minister of Home Affairs been called to a paragraph in this morning's newspapers stating that the Premier of New South Wales, in the Legislative Assembly, yesterday took certain action in regard to the Federal Capital site? Has the honourable gentleman any information on the subject to convey to the House, and will he state when the next step will be taken by the Commonwealth Government to secure finality in the selection and location of the site of the Capital?",18
39,Mr FULLER ,"I have read the paragraph in question, and can only say that the Government are extremely anxious that this important matter shall be dealt with with as little delay as possible. I have every hope that a measure relating to it will be submitted to the Senate next week. PAPERS. MINISTERS laid upon the table the PapuaOrdinances of 1909No. 23-Appropriatio n 1909-10. No. 24 - Supplementar y Appropriation 1909-10, No. 1. Census and Statistics ActOfficial Bulletins Population and Vital StatisticsNo. 15-Quarte r ended 31st March, igoq. Trade, Shipping, Oversea Migration and FinanceNo. 30-June , 1909. No. 31-July , 1909. CONSTITUTION ALTERATION (FINANCE) BILL. Debate resumed from 30th September (vide page 4008), on motion by Mr. DEAKINThat leave be given to bring in a Bill for an Act to alter the provisions of the Constitution relating to finance.",18
40,Mr COON ,"Batman) [11.2] - I do not think I should be ashamed to confess that I rise with some diffidence to address myself to this question. The fact that I have been preceded by the Prime Minister, the Treasurer, the honourable member for Flinders, the honourable member for Mernda, the honourable member for North Sydney, the honourable member for Kennedy, the honourable member for Wide Bay, and last, but not least, the honourable member for Darwin, makes my task all the more difficult, and here I might add that I regret that I have not yet had the pleasure of being able to read the honourable member for Darwin's speech. I wish to say at the outset that I intend to put my own case in my own way, and from a layman's point of view. The honourable member for Wakefield, a new member of the House, delivered from this bench the other night a speech in which there was a lot of force and energy, and by which he made out a splendid case for a land tax. He said that our great necessity was land settlement, that people were flocking from the country to the cities, and that if this agreement were carried out it would be the means of settling people upon the land, of constructing more railways, and of ridding us of the unemployed difficulty. In this connection it seems strange to reflect that in Victoria a few nights ago a candidate for a vacant seat in the State Parliament said that he was opposed to the land tax proposed in this State, and that an easier way of getting the money was for the State to settle the people on the land and collect £ i 5s. per head from the Commonwealth. The honourable member for Wakefield also drew attention to the question of closer settlement. He asserted that what Australia wanted was more people in the country districts, and that the cry should be, "" From the cities to the lands."" He told us that about 36 per cent, of the population of Australia lived in the crowded cities. The figures for the various States are as follow :-Sydney , 36 per cent, of the population of New South Wales; Melbourne, 43 per cent of the population of Victoria; Brisbane, 25 ptr cent, of the population of Queensland : Adelaide, 45 per cent, of the population of South Australia-the State from which the honourable member comes; Perth, 19 per cent, of the population of Western Australia; and Hobart, 21 per cent, of the population of Tasmania.",18
41,Mr THOMAS BROWN ,"""He made out a good case on those figures.",19
42,Mr COON ,"Undoubtedl y he made out a good case in favour of getting the peonle on to the land, and I quite agree with him. In Victoria there are 120 families which own between them 6,000,000 acres, and a short time ago, when the Victorian Government were desirous of purchasing land for closer settlement, one estate was offered to them for £1,000,000, although it was rated at only £50,000. The only way to settle the people upon the land is to impose a stiff land tax, and the only authority that can impose such a tax for the purpose of land settlement 5s the Commonwealth Parliament. The State Parliaments have utterly failed to do so. Mr Watt, the Treasurer of Victoria, in introducing his Land Tax Bill recently, said that the purpose of the tax was not altogether to promote closer ment, .but to produce revenue. While it is a very good thing to impose taxation in order to obtain revenue from the land, I believe that a land tax should be so imposed as to become the means of bursting up large estates. The figures for Victoria according to Mr Watt, are as follow: There are on the land-tax register 405 estates, each over £20,000 in capital value, with a total value of £24,707,448, and a taxable value of £5,748.213. Included in those are 170 estates, each of over £50,000 capital value, with an average value of £105,021, a total value of £ 7)853,675, and a taxable value of I £4,337,413. Included in these are forty-five estates each, over £100,000 in capital value, with an average value of £158,899, and a total value of £7,153,444. The total area of those forty-five holdings is 1,296,538 acres, and the average area is 28,812 acres. One man owns 81,348 acres, another 55,448 acres, and a third52,655 acres. Those estates are devoted almost exclusively to grazing, and have little or no tillage upon them. Those are statements made by the Treasurer of Victoria when introducing his Land Tax Bill- a measure which he will have very little opportunity of carrying if all the members of the State Parliament are of the same way of thinking as the candidate to whom I referred as being against the proposed land tax, and in favour of getting the Commonwealth to make up the State revenue by a per capita contribution of 25s. per annum.",19
43,Mr JOHN THOMSON ,Is the honourable member in favour of an improved or unimproved land value tax?,19
44,Mr COON ,Unimproved .,19
45,Mr JOHN THOMSON ,The figures quoted represent improved values.,19
46,Mr COON ,"I am not sure upon that point, but I want to make it clear that I favour taxing the land and settling the people upon it. Where one man owns at present 80,000 acres, I would impose a tax sufficiently stiff to settle a few hundred people on such an area, which at present supports, perhaps, ten or a - dozen. That is the sort of taxation that I favour. While we have an area of something like 2,978,000 square miles, the great trouble is that the people cannot get upon the land. The only way to get them upon it is to make the owners use it, or allow some one else to use it for them. Here is a case in point: At Terang, a few miles settlefrom Melbourne, there is some of the richest land in Victoria, but this is the condition of affairs found to exist there by a gentleman who went there recently for the purpose of erecting a churchThe people down there had not much accommodation. If they needed five rooms they generally put up two. He would never forget a ride he had. They had first to cross the creek, and then climb a hillside, slipping every step or so,, for it was raining heavily; then they had tozig-zag down the other side. It took an hour and forty minutes to go those four miles. Whenthey reached Chapel Creek he found how the members of the farmer's family he was to stav with came. The ""bush buggy"" was there; they could not bring it across the creek. On week days it was used to take cream to the nearest factory. It was a sledge, and on it was lashed a kerosene case; and on the kerosene case sat the farmer's wife. A big draught-horse was drawing the sledge, a boy was driving it, and the daughter was walking ahead, carrying a - candle in a bottle to show the way. He, on horseback, followed them all. One of the first things that the States have to do is to impose a stiff land they do not do it I think this Parliament will do it for them. I believe - of every party in this House has declared in favour of a land tax. The right orable member for East Sydney has done so.",19
47,Mr JOHN THOMSON ,When did so?,20
48,Mr COON ,"Mr Watt, in introducing his Land Tax Bill in the State Parliament - recently, stated that the right honourable member for East Sydney had declared if the States would not do their duty in direction the Federal Parliament would. He also said that the present Prime Ministhe ter and the honourable member for Wide Bay had declared for a land tax, and asked whether the State Parliament was going to do its duty, or leave the matter to the Commonwealth.",20
49,Mr MCWILLIAMS ,"That was a very good "" whip "" !",20
50,Mr COON ,"Whether it was a ""whip - or not, the day is coming when the States will see the necessity for a land tax, we shall be placed in the proud position - of imposing one.",20
51,Mr JOHN THOMSON ,We shall have job to do it !,20
52,Mr COON ,"I do not think so; I berun lieve that at the next general election people will declare for a land tax, they will tolerate no longer conditions under which land is unobtainable, and there are no less than 1,200 applicants for - eighty vacant blocks. The honourable member for Wakefield told us the General - other night that crowds of men are applying for positions in the Victorian railway service, and that many of them .are from the country districts. We told that farmers' sons are leaving - land, and it is clearly the duty of State, and also the Commonwealth, to that people are afforded facilities for settlement under satisfactory conditions.",20
53,Mr ATKINSON ,"Will a land tax result ""in settlement?",20
54,Mr COON ,A land tax will give - people the opportunity which they do now possess of going on the land.,20
55,Mr ATKINSON ,I thought the honourable member said that the people were leaving the land?,20
56,Mr COON ,"That is because sufficient land is not available. The fact that 120 families own 6,000,000 acres in Victoria, shows what chance there is for an ordinary tax, and if person to obtain a block.",20
57,Mr ATKINSON ,It all depends on the every leader quality of the land.,20
58,Mr COON ,"I am speaking of some of hon the best lands. The States have parted with about 123,000,000 acres of Crown lands, for which they have received an he do average price of £ 1 per acre.",20
59,Mr JOHN THOMSON ,Where does the honourable member get his figures?,20
60,Mr COON ,"They are the figures used by the Treasurer of Victoria when he in that troduced his land tax proposals. When that Federation was inaugurated, we were told that there would be a great reduction in expenditure of the States, and in the membership of the State Parliaments. As a matter of fact, the Commonwealth, with a population of 4,275,000, and 2,109,562 electors, has 633 members of Parliament. There is a member of Parliament for every 6,000 people, a Minister of the Crown for every 73,000, and a representative of the King for every 579,000. The Governors "" of Australia cost £59,000 annually; and I quote these figures simply because the _ or people voted for Federation on the understanding that the expenditure would be reduced. The Agents-General cost £24,000 a per annum, and I suppose that the appointment of the High Commissioner will that amount up to £40,000 or £50,000, the though it was clearly understood that the because High Commissioner would act for the whole of the States. For the present state of affairs the Commonwealth Parliament cannot be blamed, seeing that we have not the power to dispense with the Agentsof the States; and, under the cir cumstances, I am justified in urging that the States have not reduced their - expenditure to the extent anticipated. I are am one who believes that the railways the should be controlled by the Commonthe wealth. A lengthy debate took place see on this question at the Adelaide Federal Convention, and a number of the speakers took the same view. If we are to develop Australia in the way it should be developed, this Parliament must have control the of the railways, the lands, the mines, not and education. A Select Committee of the State Parliament of Victoria some years ago recommended that a Federal Parliament, when it came into existence, should have jurisdiction over the land, the railways, and the mines; and certainly, if we are to control our trade, and make our own goods, it is absolutely necessary to have our people technically educated. In the city of Melbourne there are between 33,000 and 36,000 boys and girls from fourteen to eighteen years of age, and of that number only 900 are receiving any technical education. We can prosper only by having efficient workmen, and, to that end, our young people should be thoroughly trained; and I venture to say that in this connection the States are not doing their duty. It has been stated by more than one honourable member that this is not a fiscal question-no t a question of Protection or Free Trade. The honourable member for North Sydney said that we could increase our Tariff, or maintain the present Tariff of £ 2 ios. per head, without in any way interfering with its protective incidence; but I have the temerity to disagree with that view. If the revenue is to decrease, it must the on the side of the cent., £29,000; matches, protective duties, for we can raise additional monev through the Customs only by revenue duties, which f all on the masses. At the present time it is clear that the importer is paying the duty, as is shown by the fact that when, for a short time, there was a duty on wire netting, and a revenue of £18,000 was received by the Commonwealth, the price of the commodity was reduced. Who paid the duty? The importer, undoubtedly.",20
61,Mr BAMFORD ,Does the honourable member not think that the consumer paid the duty ?,21
62,Mr COON ,"The honourable member for Echuca challenged the statement. I have made, though I do not quite know on what grounds; but I am certain of the fact that, while the duty was in operation, the price of wire netting was reduced for the purpose of trying to crush out competition in New South Wales. NA wire netting paid more for the commodity.",21
63,Mr COON ,"They may have had to pay more for some wire netting, but the price in New South Wales was reduced while the duty was in operation. revenue from Customs and Excise in 1908-9 was £10,843,900, or £ 2 8s. 6d. per head; and we have to ask ourselves where that revenue came from? Did it come from the revenue duties, or from the protective duties?",21
64,Mr MCDONALD ,The revenue duties.,21
65,Mr COON ,"Did it? Ready-made clothing with a duty of 35 per cent which ,is clearly not a revenue dutyproduced £447,000. This clothing is made in the sweating dens of London, where women work from morning to night under conditions which the House of Commons has said should not be permitted to continue, and to cope with which the House of Lords has approved of Wages Boards on the lines of those instituted at the instance of the present Prime Minister, when in the State Parliament of Victoria. Furniture, with a duty of 35 per cent., produced £57,000; boots and shoes produced £60,000; hats and caps, £112,000; stationery, with a duty of 25 per cent., £60,000; metals and machinery, at 25 per cent., £140,000; glassware, at 10 per cent., £96,000; bolts and nuts, at 20 per cent., £90,000; cement, at is. a cwt., £60,000; twine, at 25 per cent., £ 5 > ° ; motive machinery, at 20 per 2 0 0 £97,000; pianos, £72,000; mining machinery, at 20 per cent., £20,000; electrical machinery, at 20 per cent., £22,000; earthenware, at 25 per cent., £37,000; and confectionery, at 2jd. per lb., £50,000; making a total of £2,564,640.",21
66,Mr MCDONALD ,The revenue from the articles just named will decrease as the import duties become more effective.,21
67,Mr COON ,"I shall endeavour to show that it will disappear. To summarize the figures which I have just given, one line, on which the duty is 35 per cent, and 30 per cent., returns £447,800; five, at 30 per cent., return £165,000; ten, at 25 per cent., return £398,000; twelve, at 20 per cent., return £505,000; one, at 17J per cent., returns £72,000; one, it 15 per cent., returns £25,000; one, at 12J per cent., returns £22,000; and two, at 10 per cent, return £119,000. From miscellaneous duties we get £810,198, making a grand total of £2,564,640. Ready-made clothing is dutiable at 35 per cent, and 30 per cent. In the Old Country some of the women employed in making such clothing receive only 6s. a - week; girls are paid only The 2s. 6d. a dozen for making night-dresses, and fined 2s. each for damaging them. For making blouses they are paid 8d. per dozen, and have to pay 4s. 6d. for any garment that may be damaged. It is the importation of clothing made under such conditions that is swelling our Customs revenue. I do not think that honourable members desire that women and girls shall be sweated in order that our Customs returns may be high. From the duty on pianos we have received from £72,000 to £74,000 per annum, but since the imposition of the duty a factory has been established in Victoria. If 30 per cent, is not a sufficiently high rate to keep out imported pianos, we should do as they do in Japan-increas e it to 60 per cent.",21
68,Mr DUGALD THOMSON ,It would be better to declare that pianos shall not be imported.,22
69,Mr COON ,"I should be prepared to prohibit the importation of pianos while we have men walking about looking for employment. Those who require pianos should buy the Australian article. Why should our people, by purchasing imported goods, send money out of the country? From the duties on iron and steel we receive ,£72,000 a year, notwithstanding that we grant bounties for the production of iron and steel. If the importation is to continue, the bounty will be wasted. It will be useless under such circumstances to spend £150,000 in trying to encourage the industry. We have also offered a bounty for tops, to encourage wool-combing for export, and bounties to encourage other industries. A ll the goods from which the revenue to which. I have just referred is now obtained will, within ten years, be made within the Commonwealth. In justification for that statement, I would mention the fact that Mr Jeffery, whom the Board of Trade sent to Australia in 1905 to inquire why Great Britain was losing business here, reported that we should never be able to manufacture our own matches, because rates of wages here were too high, and hours of labour too short.",22
70,Mr DUGALD THOMSON ,There was a match factory here at the time.,22
