speakerGroups,Speaker,text,pageNumbers
18,Mr FORDE ,"Capricornia) [2.43] When the debate on this motion was adjourned, the honourable member for Richmond ( Mr R. Green) was speaking, and obtained leave to continue his remarks at a later date. It is suggested to me now by the Treasurer that I should move the further adjournment of the debate in order to permit the honourable member who is absent today to resume his remarks three weeks hence - I would readily agree to that suggestion but for the fact that, on the last occasion, the honourable member spoke for about forty-five minutes, and u n t i l the time available for the discussion of private members' business had expired. It was known then to honourable members opposite that I was anxious to say a few words, really by way of interrogation to the Treasurer. I was anxious to ascertain from him why nothing had been done to put into effect the New States plank of the Country party's platform. But despite m y occasional interruptions to that effect, the honourable member for Richmond continued his speech, and despite my protest the debate was postponed for a month. I was most anxious - to have a division on the motion. This is a matter which should be very near to the heart of the Treasurer, and he should support the motion with all the eloquence at his command. When the right honourable member for North Sydney ( Mr . Hughes) was Prime Minister, the honourable member for Cowper ( Dr Earle Page) occupied a position on the cross benches and frequently delivered eloquent speeches, which were read with great pleasure by the New States people outside, urging the Government to take a referendum on the question of amending the Constitution on the lines now suggested by the honourable member for New England ( Mr Thompson). My chief pose in speaking today is to prompt' the Treasurer to declare the policy of the Government on this matter. During the last. Parliament, motions identical with that moved by the honourable member for New England were placed on the notice paper .by men who had secured their election by tolling the people that they stood for the creation of new States, and that everything would be well when those new States were brought into existence. Those who have been returned to Parliament by making certain promise."", to the electors should "" deliver the goods,"" instead of merely placing motions on the business-paper and allowing them to be talked out. I am anxious that a division should be taken on the motion of the honourable member for New England, and for that reason I cannot accept the suggestion that the debate should be postponed for another three weeks. D u r in g the last federal election campaign the Treasurer made use of the New States issue in order to assist the Country party's candidates. He visited Rockhampton, where I do not think he played the game fairly, because he received a deputation' from the New States League, and used the occasion to criticize me instead of confessing candidly that he had done nothing for their ment.",16
19,Dr EARLE PAGE ,The statement. I had done nothing is absolutely inaccufact. rate. JHr. Forde.,17
20,Mr FORDE ,"The Treasurer has done a great deal of talking about the making of new States, but what else? Although he has occupied the second position, in the present Cabinet for four years, during w hich period he was Acting Prime r Minister for twelve months, he has done nothing to furthe r the New States movement in a practical way. He knows very well that new States cannot be created by the State Parliaments, and that nothing definite can be done to bring about their establishment, except by a. general remodelling of the Federal Constitution, which necessitates action on the part of the Federal Parliament. He has attended New States conventions and made eloquent speeches, which placed . some of the people in the north, who suffer great disabilities under the present arrangement of the State boundaries, on purthe tiptoe of expectation regarding the creation of new States, and they applauded him as the leader of the movement. In this way, he succeeded in winning the New England seat for the honourable member who now holds it . . I do not think that honourable member will deny it . Mr Massy Greene originally lost the Richmond seat largely because it was said that he was not a New .States enthusiast. At that time the whole of northern New South Wales was organized to fight for the New States movement, and over 300 delegates attended a conference at Armidale. The Treasurer spoke to them of what he would' do, and they applauded him. They expected great things from his advocacy of the movement, but, so far , he has done nothing practical. He has merely talked, and talk is cheap. D u r in g the Eden Monaro by-election campaign the honourable gentleman made an eloquent speech on the New States movement, a report of which I read in the press, and he urged the electors to vote for the Nationalist candidate, because, as he put it , .the Government believed in the establishment of new States. We have not yet heard one word of the Government's policy in that regard. The Treasurer took me to task because I was move- not a member of the New States Parliamentary Committee, but the honourable gentleman himself is not a member of it , that and makes all sorts of excuses for that",17
21,Mr THOMPSON ,I rise to a point of order. The honourable member f cornia made a gross misstatement when he said that the Treasurer is not a memsurer done? ber of the New States League.,18
22,Mr SPEAKER ,That is not a point subscription. of order. An y misstatements can be corrected subsequently by a personal exto the meetings. planation.,18
23,Mr FORDE ,I said that the Treaber surer is not a member of the New States Parliamentary Committee.,18
24,Mr THOMPSON ,He is.,18
25,Mr FORDE ,"I was told by the honourable member, and by others, that the Treasurer is not a member of that committee, and the honourable excused his Leader on the ground that member of the Cabinet could not be a member of such a committee.",18
26,Mr THOMPSON ,That.is not correct.,18
27,Mr FORDE ,"If the Treasurer is a member of the New States Parliamentary Committee, he must have joined it after until I had called attention to the fact that be was not a member of it .",18
28,Mr THOMPSON ,That is a deliberate lie.,18
29,Mr BRENNAN ,I rise to order. The honourable member for New England accused the honourable member for Capricornia of having told a deliberate lie.,18
30,Mr SPEAKER ,"I d id not hear honourable member for New England and not the Labour party. make that statement, but if he did, him to withdraw it . Mr THOMPSON!-Ou t of deference to to you, Mr Speaker, I withdraw it ; but it is of true, nevertheless.",18
31,Mr SPEAKER ,Order ! The honormajorit able member must withdraw the statelast ment unconditionally.,18
32,Mr THOMPSON ,I withdraw it .,18
33,Mr FORDE ,"I would not tell a about any honourable member. I am prised and disappointed that the honoring. able member will not admit what he knows he told me. Several honand orable members of this House excused the Treasurer for not joining the States Parliamentary Committee, on ground that, as a Minister, he could not join a committee that was urging upon surer saidthe Government a certain policy. Apparently by calling attention to the Treathe surer's default, I have done something lia to bring him up to the collar.",18
34,Dr EARLE PAGE ,The honourable o r Caprimember has not done that.,18
35,Mr FORDE ,What has the TreaMONICA,18
36,Dr EARLE PAGE ,He has paid his,18
37,Mr FORDE ,"He has not gone During the general election campaign, the honourable memreceived a deputation from the New States League. A ' Country party candidate was opj)osing me, and the Treasurer tried to influence the electors to vote against me. He was reported in the Evening News, of the 6th October, 1925, to have saidmember given I pay a tribute to the consideration always to New States matters by Senator a Thompson while in Melbourne. They had weekly meetings there, and kept very much alive with matters concerning the movement. I regret, however, that we were never able to get a member of the Labour party along to those meetings, not even the member for Capricornia, who seems to always leave the little he intended doing for the movement he got back to his electorate. The honourable member went on to say that Labour members had fallen down on the job. Is it not the Treasurer who has fallen down on the job ? In the last Parliament, of 75 members in has this House, Labour had only 29.",18
38,Mr BELL ,And still fewer now.,18
39,Mr FORDE ,"That emphasizes the the fact that the Government is to blame The I ask duty of the Government is to formulate its policy, and submit it the House for the consideration honourable members. The composite Government, with an overwhelming y of supporters in this and the Parliament, could at any time during the last four years have submitted proposals for the amendment of the Conlie stitution to facilitate the formation of surnew States. B ut it has done nothI take exception to the Treasurer trying to cloak his indifference apathy in regard to the . subject by blaming the Labour ' party. New Speaking, as Acting Prime Minister at the a New States conference, in Rockhampton, on the 26th October, 1923, the Trea- That some radical change is necessary in present system of government in Austrais the most wide and universally held belief in all quarters of Australia at the present time. It is readily felt that federation has failed to accomplish much of the aim for which it was consummated. It has not created that intense national feeling. All parochial considerations disregard the existence of imaginary State boundaries, and prevent the continuation of that system of pitting one capital city against another which has proved so detrimental to the balanced and proportionate development of Australia as a whole. He repeated these platitudes in New England, Eden-Monaro, and elsewhere. the Treasurer had any political he would be quiet on the hustings regarding the New States movement be hadabsolutely done something. has never, to my knowledge, speech of a practical nature House on the subject since he has been in the position to do something He now reserves his talk for up country. When, as Leader of the party, he sat on the ministerial bench, he took the right honourable member for North Sydney ( Mr Hughes) to task for not having done anything help the creation of new States; since he has been in office, he seems to have forgotten this matter. He tries to place the responsibility on the Labour party and myself, and would have the people of Central Queensland that all would have been well if I had joined the New States Parliamentary Committee. The Labour party took the only logical action it could take, by declining to enter into a secret with the National-Country party tion, which already had the in the House to do what it thought It was the Government's duty to bring down proposals and give members an opportunity of considering them. Senator Thompson, who comes from Central Queensland, has taken an interest in the New States movement in his own district, and has league meetings and has been to Armidale and other places. The Treasurer's remark that whatever I have had to say has been said in my own electorate is incorrect, for I have spoken on this subject in Parliament every time have had an opportunity. One does hot help such a movement by attending meetings of members of the New States Parliamentary Committee and the time of day with the Treasurer his room at Parliament House. way honourable members are bottled up and are not free to criticize. Mr Forde. orable members who support the movement should express their views in the House when an opportunity like the present offers-a n opportunity which, by the way, the Treasurer sought to postpone for three weeks. I am asking the Government to give an account of its actions in this matter, and I am hoping . If to induce the Treasurer to declare what honesty, it intends to do.. The policy of the Government of waiting for some other day until on which to announce its intentions docs He not commend itself to those persons in made a northern New South Wales who have in this spent hundreds of pounds, and put themselves to great inconvenience, to effective. organize New States conventions. On consulting the Hansard reports, I find Country that Senator Thompson, to whom the cross Treasurer has given credit for his work in this movement, said nothing in the Senate on this subject during 1923 to and 1924. On the 28th August, 1925, but however, he made the following brief comment, which is reported on page 1S33. of Hansard of that date: As the question of a new States referendum believe is to be brought under the notice of the Prime Minister ( Mr Bruce), I trust the matter will be given sympathetic consideration, and that the machinery necessary for creating new States will be simplified. An appeal would have to be made to the people by way of referendum, and that is all that is being asked conclave for at present. secnumbers That is the only reference made by right. Senator Thompson to the subject during that year. What was wanted was straight honourable talk, and not platitudes. The Country party, went before the electors in 1922, in opposition to the right honourable member for North Sydney ( Mr Hughes) and the National party, on a platform which conattended tained the following planks :FEDERAL CONVENTION AND FORMATION OF NEW STATES TO SECURE PRACTICAL DECENTRALIZATION. (a) To advocate the early holding of a Federal Convention to consider the revising of the Constitution, such convention to be elected on I the Federal rolls, and each State to be divided into five electorates returning three delegates the for each electorate by the system of proportional representation. To aim at securing new and definite apportionments of the powers and passing duties of the Federal and State authorities. in (B) In order to bring about economical and In that efficient State government and administration, and to avoid costly duplication of State and Federal activities, it is necessary to subdivide Hon- the present unwieldy States into manageable areas with community of interests under their own Constitution, thereby bringing about a simpler form of State government, leaving all national functions to the Federal Parliament. On that platform! the honourable the Treasurer became very eloquent when addressing the electors of . Cowper, and he was largely instrumental in securing the election of the honourable member for New England ( Mr Thompson), and the honourable member for Richmond ( Mr . R. Green), the latter in opposition to the National candidate, Mr Massy Greene. ""When the composite Ministry formed after the election, the Treasurer - was clothed with power to do something, but the next thing we heard of the New States movement was the following questions asked of the right honourable the Prime Minister by the honourable member for New England, on the 4th July, 1923:1. Whether certain letters have been received from the Governments of New South Wales and Queensland inviting the Commonwealth Government to take action to bring about' the amendment of the Constitution, in order to facilitate the creation of new States in New South Wales and Queensland? 2. If so, what action, if any, has the Commonwealth Government taken to comply with the suggestions or proposals made by the States referred to? The Prime Minister's reply was:The answers to the honourable member's questions are as follow:1. Yes. 2. In both cases the respective Governments - were informed of the action it was necessary for them to take to comply with the requirements of the Constitution. The Treasurer was placing the responsibility on the States, and the States were throwing it back on the Commonof wealth. That game of battledore and shuttlecock continued for a long time. The Treasurer went to northern New South Wales and advised the advocates of New States to keep their powder dry and all would be well soon. The people are tired of that advice, and now want action, which I am trying to induce Government to take. The letter received from the Queensland Government the result of the following motion moved Nationalists. by me, and carried almost unanimously, in the Queensland Parliament 6th July, 1922:That in the opinion of this Parliament time has arrived for the remodelling of Commonwealth Constitution providing for subdivision of Australia into a greater number of self-governing States, making for more economical and effective government, and also providing an easy method for the people living in any district, such as central Queensland or northern New South Wales, to obtain self-government; and that the Prime Minister of Australia be urged to take the necessary steps to bring about these reforms. That resolution was subsequently presented to the right honourable the Prime Minister. The chief opponent of it was Mr A . E . Moore, the leader of the Country party, and now the Leader of was the. Opposition, in the Queensland Parliament, who said I am opposed to the proposal, because it is only going to lead to expense. . . . I am opposing both motion and amendment, because I do not think there has been any mandate from the people outside, or any agitation, to speak of, amongst them. . . . There may be a little private agitation in one or two small centres in central and nortliern Queensland, but there has been no agitation which has shaken Queensland as a whole. We know that conditions today are totally different from what they were many years ago, when Separation was a live question. We have the railway to Rockhampton, and it is almost completed, right up to the north. . . . There is no doubt that the proposal would not lead to economy. The Lands Department has a branch in Rockhampton, the Railway Department is practically decentralized, and Rockhampton has its own Chief of Staff, who is only responsible to the Commissioner. He has the running of the railways generally in that area; and the same remark applies to the north. I do not tliink the reason exists today that existed twenty years ago, when this was a live question. . . . I claim the right to say that I object to Separation . . . . it will not be for the benefit of the State, and I intend to oppose both the amendment and the motion. I mention these facts because members the Country party state that theirs is the only party that advocates the remodelling of the Constitution in order to provide facilities for the creation of new States. A certain amount of blame has been attached to the Labour party in my electorate for its alleged inactivity, but the Government has. a m a j o r i ty in this the Parliament, and its duty is to act. The greatest opposition to the New States was movement has come from prominent Mr W. H . Barnes, a leading Nationalist in Queensland, said, on the on the 30th July, 1922In my judgment, it would be a huge mistake the to cut up Queensland into smaller States. I the think it would be an unwise thing for this the House to agree to a motion of this kind. Notwithstanding the opposition, my motion was passed with the port of the Labour members, because it was in accordance with the platform of the Labour party.",18
40,Mr THOMPSON ,Whic h nevertheless did nothing.,21
41,Mr FORDE ,"I give the honourable member for New England ( Mr Thompson) credit for having taken a live in terest in this question. I believe he has tried to push the Government into doing something. The blame for inaction should be placed upon the shoulders, of the Government, not the Labour party. On the 24th July, 1924, the honourable member moved the following motion in this House: Tliat, in the opinion, of this House, the Government should, at the earliest opportunity, introduce a bill providing for a referendum of the electors of Australia at the next general elections upon a proposal to amend chapter VI . (New States) of the Commonwealth Constitution, so as to empower the Federal Parliament to create new States within the existing States, with or without the consent of the State Parliaments; such power only to be used on the petition of a fixed number of electors in any area, and only after the State Parliament has failed to take action. Nothing came of it , for although the Government had 46 members in the House against 29 Labour members, it side-tracked the motion, as it does all private members' business. The motion was so much window-dressing designed to keep alive the enthusiasm of the New Staters, to make them believe that something would be done. It was also intended to permit the Treasurer still to pose as the leader of a great movement, which he had thrown over after climbing into power on it .",21
42,Mr HUGHES ,It was what the AmeriT cans call eye-wash.,21
43,Mr FORDE ,"In July, 1923, the honourable member for New England in troduced to the Prime Minister ( Mr . Bruce) a deputation which pressed for some definite action in regard to the setting up of new States. In reply to the request the Prime Minister said I give you an assurance that the Government realizes that it has to investigate the matter very closely indeed with a view to coming to some determination as to whether action is to be taken. The time when we will have to come to the point of giving expression of our opinions will be next year. .That would have been in 1924. The supPrime Minister went onIt will almost certainly be next year when the question of constitutional alterations will be considered' by the Federal Parliament if . - the present Government is still in office. When that time comes, your suggestions will receive the very fullest consideration. That also was what the right honourable member for North Sydney ( Mr Hughes) has aptly termed eye-wash, for nothing has been done to give effect fo it . Those interested in the Ney States movement kept up their propaganda in the expectation that the Government would honour its undertaking, and various mem- bers of the organization attended meetings night after night in support, of the movement. I give the honourable member for New England ( Mr Thompson) credit for his activities in that direction; but I object to him excusing the Treasurer for his inactivity. He should condemn both the Treasurer and the Government in strong terms, . and tell us what has happened behind the scenes to prevent the fulfilment of their platform promises. In speaking in this chamber on the 24th July, 1924, the honourable member, in referring to the statement of the Prime Minister which I have just quoted, saidThe Government has not taken any steps to translate that fairly definite promise into action. The honourable member then proceeded to excuse the Government on the ground that it had been very busy, and he asked the House to give it a lead. I contend that the Treasurer, who came here as the champion of the New Staters, should give the House a lead. It should not be necessary for us to prod him into action. challenge him to give an account of his stewardship, and to state in plain terms his policy in this matter. The Labour party has a definite New States policy, which, when it is returned to power, it will put into effect. It s platform in regard to constitutional amendments reads:1. Complete Australian self-government as a British community. No Imperial federation. Administration on advice of Australian Ministers only, subject to the control of the Commonwealth Parliament. All legislation except such as appears inconsistent with Imperial treaty obligations to be assented to on the advice of Australian Ministers only. No further Imperial, honours to be granted in any circumstances to Australian citizens. The Commonwealth Constitution to be amended to provide(a) Unlimited legislative powers for the Commonwealth Parliament, and such delegated powers to the States or provinces as the Commonwealth Parliament may determine from time to time. (b) The Commonwealth Parliament to be vested with authority to create new States or provinces. It has been said that the Labour party stands for unification, that is, one government for Australia. I disagree with that interpretation of our platform. Whatthis party stands for is the clothing of this Parliament with unlimited powers, and the devolution of adequate governing powers to subordinate legislatures, in such provincial areas as Northern New South Wales, Central Queensland,-Northern Queensland, and others where local developmental work could be advantageously undertaken.",21
44,Mr THOMPSON ,Some members of Labour party declare that its platform provides for unification.,22
45,Mr FORDE ,"No person is correct in saying such a thing. That is not the way I read it . It provides that this Parliament shall have sovereign power, and that provincial parliaments with adequate, authority shall be set up in those parts of the Commonwealth where the population and resources are sufficient for local government to be effective. Those provincial authorities could be granted powers necessary from time time by the National Parliament. No doubt, certain objections this proposal will be taken by some sup porters of the New States movement. The motion submitted by the honourable member for New England proposes that this Parliament shall have power to divide the Commonwealth into new States on such terms and conditions as it thinks fit. Our platform makes similar provision. What the Labour party proposes is that the Commonwealth Parliament shall be the sovereign authority, and that the State Parliaments shall be subordinate bodies. If given effect, this proposal would involve the abolition of the upper houses and the positions of State governors, and would tend to economy and efficiency. There would be only the Governor General of Australia as the representative of His Majesty the K in g . Reconstruction in the way propsed would involve less centralization than unification.",22
46,Mr GARDINER ,Would the provincial parliaments have sovereign powers?,22
47,Mr FORDE ,"No ; sovereign powers would be vested only in the Federal Parliament. There would be a greater number of provincial governments than we now have of State governments: but the number of legislators would be reduced. The cost of government in Australia today is excessive. If the figures are looked up it will be found ' that it amounts approximately to £1,100,000 a year, or 3s. 8d. per head of the population. We have 645 members of Parliament. The cost of running the electoral departments is, approximately, for the Commonwealth £100,000, and for the States £83,000, or a total of £183,000 per annum. There is today. a duplication of electoral rolls, and in any .year in which elections are held there is considerthe able additional expenditure on electoral affairs.",22
48,Mr THOMPSON ,The Labour party has never put that scheme before the country.,22
49,Mr FORDE ,"Yes , it has; and I have referred to it on every occasion upon which I have had an opportunity to discuss the formation of new States.",22
50,Mr HUGHES ,Has the proposal outlined by the honourable member ever been put before the Commonwealth?,22
51,Mr FORDE ,Yes . It is included in the amended platform of the Labour to party. It was included at the instigation of Mr Theodore at the conference which to was held in Brisbane in 1921. Pre1 viously the Labour party went somewhat into detail and set out the number of States into which the Commonwealth should be divided.,22
52,Mr HUGHES ,The honourable member is referring to the Federal platform of the Labour party.,22
53,Mr FORDE ,"Yes . Mr Theodore said, "" Let us deal with principles. When we get into power we can give effect to our platform, and can then work out the details.""",22
54,Mr THOMPSON ,Has the Labour party abandoned the idea of subdividing Australia into 31 provinces?,22
55,Mr FORDE ,"Yes . That was contained in a plank arbitrarily laid down by conference some years ago on the motion of a certain member of the Labour party, who was very enthusiastic about the formation of new States. He proposed that Australia should be divided into 31 States. That proposal has been set aside and the new platform of the Labour party takes its place. proposed that the provinces may deal with purely local matters, such as land settlement, police, local authorities, tion, health, and the administration of justice. The control of railways is a matter which should be left for future consideration. It is proposed that unlimited power should be vested in the Commonwealth Parliament, and that there should be a greater number of provincial or State Parliaments of a much simpler form and involving less expenditure. Their membership would be reduced, and there would be greater economy and efficiency of government, because the governing authority, under the system proposed, would be nearer to the people than it is under existing conditions. In the case of a big sheep run covering an area of 100 square miles that portion with in reasonable distance of the head station is generally better looked after than the outlying portions. It should tend to greater efficiency and economy of government to establish provincial parliaments with the necessary powers for all local developmental purposes. The members of such parliaments would be more conversant with local conditions, and better informed, of the requirements of the people. hope that the Treasurer will announce the policy of the Government, and tell us what it intends to do in this matter. For four years I have anxiously waited to hear him utter a word as to what he has been doing in the councils of the Cabinet. I should like to know what he has done of a practical nature, apart from flamboyant speeches and the uttering of numerous platitudes on the hustings. I have waited in vain for information, on the subject from the honourable gentleman, and I challenge him now to rise to his feet and tell the House his policy and the policy of the Government.",22
56,Mr ABBOTT ,"Gwydir) [ 3 . 2 8 ] - I do not intend to take up very much of the time of the House in discussing this motion. In his previous speeches the honourable member for New England ( Mr Thompson), has put the case for the New States movement very clearly, and with a great deal of consistency. I should like to say that when a matter like this is being discussed it is a great p it y ' that any honourable members should make it an opportunity for a very bitter It is personal attack, and for the pouring out of an accumulation of bile.",23
57,Mr FORDE ,I made no personal educa- attack. I wanted some announcement from the Treasurer.,23
58,Mr ABBOTT ,"I noticed that the honourable member also said that Senator Thompson is very weak indeed on this question of the formation of new States. The honourable member measured Senator Thompson's enthusiasm for the cause by the space he has used in Hansard. If the space used in Hansard is to be taken as a measure of enthusiasm and support for a cause, the honourable member for Capricornia must always put forward exceedingly good cases.",23
59,Mr FORDE ,"The Treasurer told the people of my district that. I never said anything on the subject here, but reserved what I had .to say for Rockhampton.",23
