Speaker,Text,pageNumbers
NA,ties of Mr Valery Zemskov?,11
Mr HAWKE,I am indebted to the,11
NA,honourable member for this question. It is,11
NA,"well established practice, not only under this",11
NA,Government but under all preceding govern-,11
NA,"ments, that the Government does not com-",11
NA,"ment on security and intelligence matters,",11
NA,and I do not intend to depart from that,11
NA,"practice. Within that constraint there are,",11
NA,"however, some aspects of the allegations",11
NA,made by the shadow Minister for foreign,11
NA,affairs on which I am able to comment and,11
NA,which should not be allowed to pass without,11
NA,comment. The allegations made in the media,11
NA,release of 3 March by the shadow Minister,11
NA,"are amongst the most shabby, despicable and",11
NA,unsubstantiated to have come from the Op-,11
NA,"position in recent memory. In particular, they",11
NA,represent a grossly unfair attack upon a par-,11
NA,ticular Australian official who has served and,11
NA,continued to serve his country with diligence,11
NA,and with dedication. The unambiguous pur-,11
NA,to port of the shadow Minister's media release,11
NA,is that there was a sinister relationship be-,11
NA,tween Mr Hayden's former principal private,11
NA,"secretary, who is now an acting deputy sec-",11
NA,retary in the Department of Foreign Affairs,11
NA,"and Trade, Mr Michael Costello, and the",11
NA,Soviet official.,11
Mr SPENDER ,Do I have to sit here and,11
NA,listen to this man misrepresent me? The,11
NA,Prime Minister is misrepresenting what I have,11
NA,said.,11
NA,Madam SPEAKER-If the Prime Minis-,11
NA,ter is misrepresenting anyone the honourable,11
NA,member will have a chance by way of per-,11
NA,sonal explanation to reply.,11
Mr SINCLAIR ,"I rise on a point of order,",11
NA,Madam Speaker. Under our Standing Orders,11
NA,"it is not in order for one member, be he the",11
NA,"Prime Minister or anyone else, to make· any",11
NA,sort of an inference against another member,11
NA,unless on a substantive motion. The sugges-,11
NA,tion just made by the Prime Minister that,11
NA,there was something sinister in a press,12
NA,lease suggests that the honourable,12
NA,for North Sydney had entirely improper mo-,12
NA,"tives. I would put it to you, Madam Speaker,",12
NA,that the nature of that response by the Prime,12
NA,Minister is entirely out of the bounds of our,12
NA,Standing Orders and I suggest he either withDepartment,12
NA,draw the remark or rephrase his answer.,12
NA,Madam SPEAKER-The Prime Minister that,12
NA,will take note of the standing order which,12
NA,states one should not impute improper,12
NA,tives to any member of this House.,12
Mr HAWKE,I repeat that the unambigreasonable,12
NA,uous purport of the shadow Minister's media,12
NA,release is that there was a sinister relationthat,12
NA,ship between Mr Hayden's former principal,12
NA,private secretary--,12
Mr SINCLAIR ,I rise on a,12
NA,Madam Speaker. To be more specific on the It,12
NA,"earlier point of order, I would suggest that Zemskov",12
NA,the Prime Minister's use of the word 'sinisSoviet,12
NA,ter' to describe motives of any member of,12
NA,this House is entirely improper and I suggest,12
NA,that the remark be withdrawn.,12
Mr BEAZLEY ,I rise to speak to that point,12
NA,"of order, Madam Speaker. We have all",12
NA,in Question Time here over many years now.,12
NA,"In the cut and thrust of Question Time, story",12
NA,obviously both in questions that are asked of anything,12
NA,the Government and in answers that,12
NA,"given, there is a reasonable degree of lati-",12
NA,tude. There is no suggestion in anything,12
NA,the Prime Minister has said that he is,12
NA,some way impugning the propriety of the,12
NA,honourable member opposite. The suggestion,12
NA,that there is something particularly sinister,12
NA,about a relationship does not go to any beconclusion,12
NA,haviour of the honourable gentleman oppoa,12
NA,site. It is a perfectly reasonable statement,12
NA,the context of an answer to a parliamentary,12
NA,question.,12
NA,Madam SPEAKER-The Chair accepts,12
NA,the statement but again tells the Prime Minments,12
NA,ister to ensure that he does not in any way,12
NA,impugn the motives of any member of this,12
NA,House.,12
Mr HAWKE,"Madam Speaker, there was and",12
NA,not the slightest foundation given in,12
NA,statement by the shadow Minister for the,12
NA,serious attack that has been made on a senHouse,12
NA,ior Australian career diplomat. In making,12
NA,the allegation the shadow Minister refers,12
NA,reto a Canberra Times report on 5 February.,12
NA,member His press release says:,12
NA,It may also be a cause for particularly grave,12
NA,concern that according to the Canberra Times of 5,12
NA,"February, 1989, Zemskov developed a close relation-",12
NA,ship with Mr Hayden's former Principal Private Sec-,12
NA,retary who is now a Deputy Secretary of the,12
NA,of Foreign Affairs and Trade . . .,12
NA,That is the only support he has in making,12
NA,allegation. He suggests that the relation-,12
NA,ship between the Australian official and,12
NA,moZemskov is a cause for particularly grave,12
NA,"concern. I ask you, Madam Speaker, and all",12
NA,members of this House to note,12
NA,that the shadow Minister neglected to say,12
NA,the very same report in the Canberra,12
NA,Times from which he was quoting says:,12
NA,... there was never any suggestion of impropriety.,12
NA,"point of order, The report says:",12
NA,was natural enough that Mr Costello should know,12
NA,in view of his professional responsibilities,12
NA,in the Department for Australia's relations with the,12
NA,Union.,12
NA,That is from the report of the Canberra,12
NA,Times. But it becomes worse when we con-,12
NA,sider the fact that on the following day the,12
NA,same paper printed a piece headed 'Zem-,12
NA,"been skov: Clarification', which said:",12
NA,The Canberra Times reiterates that its original,12
NA,did not suggest Mr Costello's conduct was,12
NA,"but appropriate, professional and necessary",12
NA,are to the execution of his duties.,12
NA,that The honourable member having based his,12
NA,in allegations on the newspaper's report but,12
NA,"neglecting, obviously deliberately, even to",12
NA,mention these clear and unequivocal state-,12
NA,"ments by the Canberra Times, I believe the",12
NA,is unavoidable that there has been,12
NA,malicious and unfounded attack upon an,12
NA,in individual. It is an exercise in MCCarthyism,12
NA,which is to the immense discredit of the,12
NA,shadow Minister and the entire Opposition.,12
NA,The shadow Minister compounds his mis-,12
NA,take by going on to suggest that develop-,12
NA,in Australia's relations with the Soviet,12
NA,"Union, in particular the conclusion of a con-",12
NA,"sular agreement, can be traced to the alleg-",12
NA,edly sinister relationship between Zemskov,12
NA,the Australian official. That is preposter-,12
NA,"the ous. Moreover, the shadow Minister mayor",12
NA,"may not be interested, but I am sure the",12
NA,"will, to know that the Australian Se-",12
NA,curity Intelligence Organisation had no diffi-,12
NA,only culties from its perspective with the,12
NA,conclusion of that agreement and was thor-,13
NA,oughly involved in the interdepartmental,13
NA,consideration of it.,13
NA,Let me say in conclusion that the Govern-,13
NA,ment totally rejects the allegations which,13
NA,have been made. I say here on the floor of,13
NA,the House that we affirm without qualifica-,13
NA,tion our complete confidence in the loyalty,13
NA,and integrity of Mr Costello. Mr Costello,13
NA,emerges with his very substantial standing,13
NA,and reputation for competence and integrity,13
NA,"untarnished, and, if it is possible-and",13
NA,it-the shadow Minister emerges from this,13
NA,disgraceful episode even more an object of,13
NA,contempt than he was before.,13
NA,SOVIET DIPLOMAT,13
Mr SPENDER,My question is addressed,13
NA,to the Prime Minister. In view of the fact,13
NA,that the Prime Minister has now gone behind,13
NA,the screen to tell us what the Australian,13
NA,"Security Intelligence Organisation thinks, will",13
NA,"the Prime Minister tell us why, after ASIO",13
NA,had advised his Government and his Foreign,13
NA,Minister on the day before Mr Zemskov left,13
NA,Moscow that he had been identified by MI5,13
NA,as a Soviet agent and a member of the,13
NA,"special reserve, that same individual was al-",13
NA,lowed to come to this country and remain in,13
NA,this country for three years when it was,13
NA,known that he was a Soviet spy?,13
Mr HAWKE,I am certainly aware of,13
NA,the media reports and the reports to which,13
NA,the honourable gentleman refers. I will re-,13
NA,peat what I said at the outset of my previous,13
NA,"answer, that, in accordance with practice-",13
NA,not merely the practice of this Government,13
NA,but a longstanding practice of successive,13
NA,ernments-the Government will not com-,13
NA,ment in detail on reports relating to,13
NA,intelligence and security matters. I do not,13
NA,intend to breach that principle that was fol-,13
NA,lowed by the coalition Government when it,13
NA,was in office and by successive governments.,13
NA,I can assure honourable members that this,13
NA,Government obviously takes very seriously,13
NA,indeed its responsibilities in the area,13
NA,tional security and will continue to do so.,13
Mr SPENDER ,I seek leave to table a doc-,13
NA,ument marked 'Cabinet in Confidence' and,13
NA,", 'Secret', two pages, directed to Mr Hayden",13
NA,"from . Mr A. D. Campbell, Deputy Secretary",13
NA,"to the Department, dated II March 1986. It",13
NA,sets out in detail the matters to which I have,13
NA,referred. That will allow the Prime Minister,13
NA,to refresh his memory.,13
NA,Leave not granted.,13
NA,PUBLIC SECTOR BORROWING,13
Mr GEAR,My question is addressed to,13
NA,the Treasurer. Can the Treasurer advise the,13
NA,House what role reduced public sector bor-,13
NA,rowing is playing in combating Australia's,13
NA,balance of payments difficulties? Further-,13
NA,"more, what evidence is there of support for",13
NA,I doubt this approach?,13
Mr KEATING,The reduction in the,13
NA,public sector borrowing requirement from,13
NA,the 7 per cent of gross domestic product,13
NA,which existed when this Government came,13
NA,to office to this year's zero figure in prospect,13
NA,is a central part of the economic policy of,13
NA,the Government arrayed against Australia's,13
NA,"economic problems, particularly the current",13
NA,"account deficit-that is, to free up savings",13
NA,within Australia by a program of public sec-,13
NA,tor dis-saving to allow those funds to go,13
NA,"where Australia needs them most, and that",13
NA,is investment in the import-competing and,13
NA,exporting sectors. As I have said in the House,13
NA,"before, we are now presiding over the largest",13
NA,investment phase since records were first,13
NA,"kept, which was 1948.",13
NA,The other part of the question asks,13
NA,whether there is political support for the,13
NA,Government's policy approach. We have bi-,13
NA,partisan support because today we discov-,13
NA,ered that the shadow Treasurer has endorsed,13
NA,the Government's fiscal policy. He has,13
NA,promised that a Federal coalition govern-,13
NA,gov- ment would aim to have a sufficient Budget,13
NA,surplus after tax cuts to offset all Common-,13
NA,"wealth and State borrowings; that is, he is",13
NA,"arguing for, and promising, under a coalition",13
NA,"government, a zero public sector borrowing",13
NA,requirement. That is what we will have in,13
NA,prospect this financial year-a zero one for,13
NA,the first time in 35 years.,13
NA,Let me contrast that statement with the,13
NA,of na- high drama of a week ago. The Opposition,13
NA,was going to come into the House and give,13
NA,the Government a torrid time. There was a,13
NA,censure motion moved against the Prime,13
NA,Minister. The essence of the Opposition's,13
NA,argument was that this Government had not,13
NA,adjusted policy sufficiently to meet Austral-,13
NA,ia's balance of payments problem. On page,13
NA,24 of Hansard of 28 February the shadow,14
NA,Treasurer said in the debate:,14
NA,The Government has given up on fiscal policy-,14
NA,"so that is out of the way. It will not act on that,",14
NA,we will.,14
NA,I emphasise the words 'but we will'. The,14
NA,next day he asked a question of me. He,14
NA,referred to an address I gave to the Eco-,14
NA,nomic Planning Advisory Council in which I,14
NA,said:,14
NA,We will not hesitate to adjust policy,14
NA,He went on to say:,14
NA,"In view of that undertaking, why has the Treas-",14
NA,urer failed to adjust economic policy?,14
NA,On Tuesday he said that the Opposition,14
NA,would adjust policy; he then by inference,14
NA,asked me why we had not adjusted policy.,14
NA,After all of that he comes out and says that,14
NA,basically it is all bets off; the Opposition,14
NA,endorses the Government's fiscal policy. He,14
NA,endorses the Government's fiscal policy. In,14
NA,"other words, we find out a week later, after",14
NA,"all this hubbub, that the Opposition's fiscal",14
NA,policy objective will be exactly the same as,14
NA,that of the Government. All the high drama,14
NA,and contrived urgency have evaporated and,14
NA,we have the shadow Treasurer endorsing the,14
NA,Government's fiscal policy. He is laughing.,14
NA,Does he deny it? He goes on to say this--,14
NA,NA,14
NA,"a point of order. Regrettably, the Standing",14
NA,"Orders do not permit a response at this point,",14
NA,but the Treasurer has asked a question. I,14
NA,"will simply say that I am foreshadowing,",14
NA,"under the Standing Orders, that--",14
NA,Madam SPEAKER-Order! The honour-,14
NA,able member does not have a point of order.,14
NA,He will resume his seat. He does not have,14
NA,the call; he does not have a standing order.,14
NA,NA,14
NA,point of order. In circumstances in which a,14
NA,Minister is basing an answer on an edited,14
NA,"transcript, it is possible, at the end of Ques-",14
NA,"tion Time, to set him correct, is it not?",14
NA,Madam SPEAKER-I will put the,14
NA,honourable member on my list for personal,14
NA,explanations.,14
Mr KEATING,I will be interested to see,14
NA,the honourable member deny Mr Hadler's,14
NA,"story, if that is what he proposes to do. The",14
NA,"fact of the matter is that the Opposition, in",14
NA,"a matter of the most important policy, is",14
NA,advocating no alternative policy strategy to,14
NA,that of the Government. That is what the,14
NA,interview means. That is what the claim,14
NA,but means. The Opposition says it will tighten,14
NA,"fiscal policy, cut outlays, do all of these",14
NA,"things, but when pressed it endorses Govern-",14
NA,ment policy. HonQurable members opposite,14
NA,have such a great policy plank that they are,14
NA,actually endorsing the Government's basic,14
NA,economic strategy. They are hoping to pres-,14
NA,. . .,14
NA,ent themselves as an alternative at the next,14
NA,election campaign but their shadow Treas-,14
NA,urer has committed them to the Govern-,14
NA,"ment's economic policy. Apparently, by",14
NA,implication from the Leader of the National,14
NA,"Party of Australia, we will have the device",14
NA,often employed by the coalition of denying,14
NA,its words and denying journalists' stories. We,14
NA,will see where it stands.,14
NA,I said last week and I will say it again: it,14
NA,is time that the shadow Treasurer appeared,14
NA,at a press conference to be questioned on,14
NA,these issues. It is not simply for the Prime,14
NA,"Minister, my colleagues and me to appear-",14
NA,good news or bad-at press conferences. The,14
NA,Opposition should appear at press confer-,14
NA,"ences. Despite all the huffing and puffing, we",14
NA,find now that the shadow Treasurer in the,14
NA,alternative government endorses as his policy,14
NA,the policies of the existing government.,14
NA,HEALTH FUNDS,14
Mr SHACK,My question to the Minister,14
NA,for Community Services and Health is based,14
NA,on a page 1 story appearing in today's Mel-,14
NA,bourne Herald headed 'Health Funds Facing,14
NA,Giant Losses'. I quote briefly a couple of,14
NA,paragraphs. The article states:,14
NA,Minister for Health Dr Blewett has called an emer-,14
NA,gency meeting with HBA Health Insurance to discuss,14
NA,the company's ability to meet its financial,14
NA,commitments.,14
NA,"Further on, it states:",14
NA,'Tomorrow we'll be asking HBA for a detailed game,14
NA,plan on how they're going to improve their situation',14
NA,a spokesman for Dr Blewett said today. 'The Minis-,14
NA,ter has been watching HBA and several other com-,14
NA,panies closely because they've dropped below the,14
NA,two months of reserves required by law'.,14
NA,Does the Minister stand by the comments,14
NA,attributed to his spokesman? Why did the,14
NA,Minister not answer the question I put to,14
NA,"him last Thursday when I asked, in part,",14
NA,whether he would advise the House whether,14
NA,or not all health funds are currently meeting,14
NA,"the statutory reserve requirement? Finally,",15
NA,"in the light of the story, I now ask the",15
NA,Minister again: how many funds are operat-,15
NA,ing below the two-month reserve provision;,15
NA,how many are continuing to operate under,15
NA,the exemptions from this provision; and for,15
NA,how long have they been doing so?,15
Dr BLEWETT,"I would have hoped that,",15
NA,in the interests of the private health funds,15
NA,"themselves, this issue would not have been",15
NA,canvassed in the rather irresponsible way it,15
NA,has been both in the press and in this House.,15
NA,"First of all, let me explain to the honourable",15
NA,member for Tangney the operation of the,15
NA,two-month rule which he has referred to.,15
NA,My Department is responsible under the Na-,15
NA,tional Health Act to monitor the financial,15
NA,operation of these funds. The Act requires,15
NA,that health funds maintain reserves equal to,15
NA,two months of break-even contribution in-,15
NA,"come., Where a fund cannot comply with",15
NA,"this requirement at any time, there is provi-",15
NA,"sion for an exemption to be granted, and",15
NA,such an exemption is granted under con-,15
NA,trolled conditions and where demonstrable,15
NA,corrective action is being taken. Let me point,15
NA,out that the two-month period is simply a,15
NA,guideline and is used as a guideline to mon-,15
NA,itor funds where there may be some prob-,15
NA,"lem. Indeed, large funds can vary aro!lnd",15
NA,that guideline without any serious financial,15
NA,"difficulties, as they do not face the same",15
NA,degree of concern about sudden heavy draw-,15
NA,ing as do the small funds.,15
NA,"There has been, as I say, some irrespons-­",15
NA,"ble speculation about one particular fund,",15
NA,and we have been having discussions with,15
NA,"that fund. However, I am advised that that",15
NA,fund certainly has sufficient reserves to meet,15
NA,any claims on it by contributors. So contrib-,15
NA,utors need not be alarmed by some of the,15
NA,sensationalist reporting that has taken place.,15
NA,"As I say, this issue has been sensationalised",15
NA,"in a, way that is not in the interests of the",15
NA,private health funds themselves. Let me say,15
NA,"that there is no emergency meeting, as was",15
NA,"claimed today,in the Melbourne Herald. It",15
NA,is part of ongoing discussions that we have,15
NA,been having with this fund. All I say at this,15
NA,stage is what I said the other day in this,15
NA,House: I give the honourable member for,15
NA,Tangney the assurance that this Government,15
NA,will ensure that the contributors of any fund,15
NA,will not be put at risk.,15
NA,SOCIAL POLICY DEVELOPMENT,15
Mr SNOWDON,Is the Minister for So-,15
NA,cial Security aware of the Australian Insti-,15
NA,tute of Family Studies report entitled,15
NA,Families and Tax in 1989? Can the Minister,15
NA,inform the House of the relevance of the,15
NA,report to social policy development?,15
Mr HOWE,The report is a theoretical,15
NA,study of the effects of the tax transfer sys-,15
NA,"tem; that is, the interaction of tax on the",15
NA,social security system. I think it is important,15
NA,to make the point that the analysis is no,15
NA,more than that. The report makes it clear,15
NA,that it is referring to hypothetical couples,15
NA,earning around average weekly earnings,15
NA,"(AWE). It is important, when one is discuss-",15
NA,"ing income distribution and income transfers,",15
NA,to take account of social wage measures that,15
NA,are not taken into account in the Institute's,15
NA,"document, for example, the impact of Med-",15
NA,"icare. If a family has children, clearly it",15
NA,needs health insurance. Medicare is worth,15
NA,about $21 a week for a family earning around,15
NA,"AWE. In relation to superannuation, this",15
NA,"Government, with the Australian Council of",15
NA,"Trade Unions, has made superannuation",15
NA,widely available to ordinary families. Under,15
NA,the 3 per cent arrangements that is worth,15
NA,$14.40 a week for an AWE family. In the,15
NA,"area of education, we do not need to refer",15
NA,"only to the increase in the retention rates,",15
NA,"from 35 to 65 per cent, under this Govern-",15
NA,ment-nea-ly 30 per cent more are staying,15
NA,"to year 12-but more precisely, an AWE",15
NA,family with one year 11 student and two,15
NA,younger children will receive about $32 a,15
NA,week from Austudy.,15
NA,"So, taking just those three social wage",15
NA,measures together and comparing them with,15
NA,the Institute of Family Studies alleged tax,15
NA,"loss, we are talking about a gain of $67 or",15
NA,"its equivalent, compared with the alleged",15
NA,AIFS tax loss of $27 to $34 a week. I think,15
NA,it is important to say that social policy is not,15
NA,"built, and will never be constructed, on hy-",15
NA,pothetical examples. One of the problems,15
NA,with the Opposition's preoccupation with,15
NA,"what it calls the typical family-that is, a",15
NA,single income couple with two children-is,15
NA,that that so-called typical family represents,15
NA,something like 7 per cent of all income units.,15
NA,"In other words, rather than being typical",15
NA,"over the whole distribution, it is in fact quite",15
NA,atypical. The Institute of Family Studies sup-,15
NA,ports and indeed indicates the quite signifi-,16
NA,cant gains that have been made with respect,16
NA,"to low income families. For example, it talks",16
NA,about a couple with two children aged less,16
NA,"than 13 years on half AWE, which is in fact",16
NA,"$18 a week, being better off in tax terms",16
NA,than it would have been under the 1976-77,16
NA,conditions.,16
NA,When we see the announcement of policy,16
NA,by an important group such as the Institute,16
NA,of Family Studies-it is an important study-,16
NA,it is not long before the Opposition jumps,16
NA,"on to the bandwagon. Mr Howard, who has",16
NA,apparently been quite sceptical about the,16
NA,"Institute, said he thought its work was valu-",16
NA,able and he was not sceptical any more. That,16
NA,reminded me that there was some scepticism,16
NA,on the part of the Government at the time,16
NA,"of the last election, when a policy was re-",16
NA,leased by the Opposition which purported to,16
NA,deliver massive gains to middle income fam-,16
NA,ilies. I think it would not be untrue to say,16
NA,that those gains were described as massive.,16
NA,"But as the debate unfolded, as the Govern-",16
NA,ment gave consideration to the detail of that,16
NA,policy and took it away from being a hypo-,16
NA,"thetical policy, into a policy which would",16
NA,have to be costed and presented to the Aus-,16
NA,"tralian people as real, there was found to be",16
NA,some double counting of the order of $1 t,16
NA,billion. Before the Opposition jumps on to,16
NA,the bandwagon with this document and,16
NA,"adopts it as policy and says, 'That is what",16
NA,we are going to throw up at the next elec-,16
NA,tion--,16
Mr TUCKEY ,"Madam Speaker, I raise a",16
NA,point of order. I refer you to your own point,16
NA,of order which you raised on 9 September,16
NA,"1981, when you said:",16
NA,"I raise a point of order, Mr Speaker. I draw your",16
NA,"attention to the Hansard of 27 August. You ruled,",16
NA,'The Minister will answer the question and not en-,16
NA,"gage in irrelevancies, such as contrasting the Govern-",16
NA,ment and the Labor Party'.,16
NA,If this Minister were as generous with his,16
NA,"money as he is with his words, no-one would",16
NA,be living in poverty. He has been going for,16
NA,five minutes and he should cease.,16
NA,Madam SPEAKER-Order! The honour-,16
NA,able member has raised his point of order. I,16
NA,call the Minister for Social Security in,16
NA,conclusion.,16
Mr HOWE,Let me come very much to,16
NA,the point. No doubt the proposal of the,16
NA,Institute of Family Studies is very attractive,16
NA,"to the Opposition, a concept so attractive",16
NA,that no longer is the Leader of the Opposi-,16
NA,tion sceptical. In fact the AIFS was out in,16
NA,"its costing by more than $1 billion, so that",16
NA,what was presented as a $5.6 billion proposal,16
NA,was in fact a $6.6 -illion proposal.,16
NA,I conclude by saying that it may occur to,16
NA,the Opposition-there was some reference to,16
NA,this in the Australian Financial Review this,16
NA,morning-that perhaps we can go to the,16
NA,"election without all the agony of costing,",16
NA,without the calculations of the replacement,16
NA,for the honourable member for Mackellar;,16
NA,that we could go on attitudes. The Govern-,16
NA,ment does not operate on the basis of atti-,16
NA,tudes. We operate on the basis of producing,16
NA,policies which are fair for families. I refer to,16
NA,"the whole cross-section of families. Secondly,",16
NA,we operate on the basis of policies which,16
NA,"give greater opportunities, particularly to low",16
NA,income families and--,16
NA,"Mr Rocher-I take a point of order,",16
NA,Madam Speaker. The terms of your ruling,16
NA,were that the Minister should conclude. It is,16
NA,taking him an inordinately long time to do,16
NA,so. I think you will agree that it is unreason-,16
NA,able and that he should be asked to sit down.,16
NA,Madam SPEAKER-The Minister has,16
NA,been asked to conclude his remarks. I now,16
NA,draw his attention to the request from the,16
NA,Chair.,16
Mr HOWE,"I conclude by saying that,",16
NA,"secondly, our policies are about giving to low",16
NA,income families-who were excluded by the,16
NA,failed policies of the Opposition-a leg-up,16
NA,and an opportunity to get back into the,16
NA,"mainstream. Finally, unlike the Opposition's",16
NA,"family reforms of 1976-which, despite what",16
NA,"Senator Chaney says, proved to be unsus-",16
NA,tainable-the reforms that we bring about,16
NA,for families will prove to be sustainable and,16
NA,"responsible fiscally, and, frankly, we cost",16
NA,them accurately.,16
NA,ABORIGINAL AND TORRES STRAIT,16
NA,ISLANDER COMMISSION,16
